거여동,28273.353658536584,39844.26530612245,56979.34782608696,,632.3076985550808,554.1749970044058,512.2920394491235,,30895.954198473282,42791.782051282054,60420.0,,692.0470465297537,610.7524741284141,519.565271426848,,36872.55639097744,48165.70731707317,66835.74468085106,,806.9014989394908,681.8729551889638,588.0752709480652,,43799.479166666664,56331.32075471698,78301.31578947368,,990.918550026167,808.9396807219414,665.0506048962885,,50135.78431372549,64594.74834437086,88176.82926829268,,1107.4816586640795,927.6526423535983,757.2174502738125,,64221.56862745098,81118.34532374101,104737.5,,1434.3189404552552,1153.6161996215064,898.2836565547208,,73296.875,93613.63636363637,118911.11111111111,,1661.8842844869957,1283.2793406072278,1037.3870934467805,
견지동,,,87214.28571428571,,,,638.2146894900401,,,,85187.5,,,,634.0484906809107,,,,92700.0,,,,651.4045869471423,,,,98542.85714285714,,,,657.9813375583816,,,,97200.0,,,,690.7878091325582,,,,96772.75,,,,703.0829922045627,,,,110333.33333333333,,,,788.3480942212932,
고덕동,51854.455445544554,50831.53374233129,75077.27272727272,112000.0,1131.52916292889,733.8629924863836,617.8672904018705,629.2488342041687,55687.234042553195,55002.96296296296,80732.77777777778,117000.0,1255.0530080739597,751.1694285307818,673.9671457995031,657.3403000168548,,67482.7334801762,98000.0,122780.0,,897.8685616103706,793.6934700040686,689.81403449632,,83906.64451827243,122576.4705882353,138062.5,,1119.5189902452332,944.2404182482941,775.675599752795,,97940.3592964824,140080.0,155000.0,,1314.5920711356862,1140.2841395743264,870.8354401932693,,128538.99456521739,162128.57142857142,192500.0,,1737.026929272925,1381.4380049014617,1081.521433788415,,139395.65217391305,187000.0,196000.0,,1933.3697633524641,1619.7488090082286,1101.1854598572952
고척동,12644.130434782608,32210.979020979023,44125.0,,271.19317332143817,430.28842273267014,385.80463358309214,,14118.75,34936.73652694611,47017.64705882353,,304.5895413379475,467.42987724903514,407.11079118155226,,16041.25,37672.74047186933,47138.37209302326,,350.0662659643362,505.2089410778152,410.2855029923523,,16770.175438596492,40118.94633273703,52235.86956521739,,359.65818299546254,539.2412510379424,459.04249473341645,,19161.53846153846,47325.49295774648,58965.0,,414.85381625511803,650.655501608158,505.0993090407771,,25465.060240963856,54997.513321492006,66862.5,,546.3509125466105,751.8405836090398,588.0460875621675,,32742.59259259259,68502.43902439025,84466.66666666667,,696.395924985938,919.9126733660491,735.0402399552213,
공덕동,,52235.33487297921,67672.07792207792,147722.22222222222,,736.7032857974881,586.2542707789542,738.3737595519663,,59568.249258160235,74750.90909090909,144500.0,,825.906663400474,649.0323336335035,740.482251843323,,68867.66891891892,84383.734375,132138.88888888888,,955.8635089423063,728.7600258967346,700.576485444977,55500.0,83696.75675675676,105138.70967741935,168875.0,2050.134089851282,1186.3486795690067,888.7971224448338,840.1651505571494,16600.0,99254.44015444015,132507.6923076923,180597.125,1100.4868051062024,1419.1563179327186,1150.017003081586,951.0162493584239,36796.545454545456,118565.61538461539,142637.93103448275,171500.0,1320.2900323258045,1688.9129191621455,1238.2141243412993,905.2617751387767,17785.714285714286,132505.55555555556,174166.66666666666,199600.0,1163.1266358762177,1860.4738062286792,1520.2430806938116,1026.5129671649906
공릉동,19788.526315789473,32043.454816285997,44316.33663366337,,473.1197800710807,435.4345783571278,379.4216941102058,,21136.724137931036,34108.15180467091,47257.529411764706,,515.916356911739,465.40766295186205,401.33995454246923,,23403.286802030456,35986.98186528497,50237.68115942029,,554.6712532503191,493.7096696178866,416.42065378987803,,24862.61398176292,39892.622516556294,53815.11627906977,,604.8280761157969,542.4335748419905,450.7314121651746,,23714.632768361582,45748.74811463047,62933.333333333336,,740.7795977482261,627.2521822707384,536.7345431520589,,33747.02380952381,53807.76978417266,75503.1746031746,,785.5526189531632,740.2723518381857,627.2883296887804,,43642.42647058824,66698.55491329479,91827.77777777778,,1034.0399702296424,940.0941087677915,766.3481901715963,
공항동,,35468.75,47794.444444444445,,,457.98205436586323,406.2789235427827,,,38220.73170731707,55466.666666666664,,,486.8678135567907,469.2214420663791,,,41098.21428571428,,,,526.3519574347795,,,,50151.851851851854,62000.0,,,640.7232575983154,517.3832389781973,,,48608.333333333336,,,,653.4949549222405,,,20890.0,55239.13043478261,65100.0,,951.7084282460137,736.7941280352024,540.7732868540571,,42892.5,65844.54545454546,84750.0,,894.0087263087711,891.8370980265826,716.9444209457745,
광장동,,59826.99619771863,103128.125,129057.57575757576,,781.7096952374548,770.946275127533,680.6981176716345,,63134.48824593129,104647.95918367348,129173.07692307692,,828.795506755672,802.3936848650762,735.2804391440491,33300.0,67677.08667736758,114925.87719298246,137819.06976744186,717.9818887451487,884.2077338385418,872.0857864659262,784.8957345167559,27950.0,85422.60471976401,121328.57142857143,152555.55555555556,562.9405840886203,1138.355678067577,944.719000959392,855.4935566146419,45000.0,95922.05273833672,140647.22222222222,173744.44444444444,906.344410876133,1274.047478945386,1087.1033297225256,961.9283431683567,54975.0,118533.17610062893,163184.2105263158,195601.38888888888,1192.984911352594,1581.136515056806,1216.9299325036086,1074.1547921208185,,135902.43902439025,182150.0,213454.54545454544,,1853.801470654733,1387.2633644975551,1244.2006519655042
교북동,,40750.0,,,,550.4294852236351,,,,38866.666666666664,,,,647.9937757030121,,,,43800.0,,,,584.238879346698,,,93000.0,61800.0,,,2027.071209049892,754.3629834864423,,,88572.72727272728,61266.666666666664,,,2084.7514291527664,852.0332081464068,,,97337.5,72650.0,,,2281.9307884801133,1018.2761371436881,,,92580.0,,,,2369.5693197902065,,,
구기동,,39000.0,40000.0,,,508.20953870211105,397.37730975561294,,,,53433.333333333336,,,,385.25753403680596,,,,58000.0,,,,428.58198477795014,,,,,,,,,,,,65500.0,,,,465.9931701764371,,,48500.0,,,,649.2285370976233,,,,,,,,,,
구로동,17439.606003752346,32550.62383612663,47446.76258992806,57920.0,499.3014503946903,457.0300159488271,408.0912520100874,351.11941595524297,17716.842105263157,35031.934381408064,50380.078125,60893.333333333336,605.7938960900651,488.53948597984515,435.8251827301257,354.7920612466314,19407.314115308152,38042.71551724138,55246.19047619047,59300.0,591.4936944422548,539.5138390557933,476.9104777207158,365.00873844499176,22142.779097387174,42889.43957968476,60248.0,68256.25,651.7040232606097,604.0173281797388,519.6295218780535,414.1500846002125,24129.935064935064,50300.38427464009,70236.28571428571,80800.0,677.8226958094469,711.8575752785221,615.8346406634547,488.74913847804584,24026.632653061224,54566.102281667976,78140.76086956522,75477.0,656.0439540429002,778.0889190359101,671.526148192474,472.2846398913299,28334.85714285714,65114.0830449827,87986.66666666667,148125.0,849.2423605189335,951.5112124126115,705.7688246104489,793.4227567519263
구산동,8700.0,27778.97435897436,37506.89655172414,42000.0,319.3832599118943,347.8154648116262,309.7677162923277,258.84383088869714,,29316.024844720498,38876.74418604651,,,371.86281141145184,326.90292921757424,,,32927.95275590551,41470.833333333336,43000.0,,410.356386916274,348.33287564867516,265.00677924318995,,35156.147540983606,43085.294117647056,,,443.25173302073586,363.595957603594,,,37474.742268041235,45412.5,,,474.94655314077613,381.53165860425605,,,42821.56862745098,52320.0,55500.0,,546.1661708659701,443.2133412582136,342.04363367434985,45300.0,52821.470588235294,63800.0,,936.264850839692,695.2152060588745,529.7920176792716,
구수동,,42000.0,,,,450.01607200257155,,,,,,,,,,,,50000.0,,,,593.8947618482005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구의동,18200.0,51017.71513353116,71061.29032258065,84463.79310344828,370.3703703703704,664.7248859447382,544.7654172876452,519.1295386165025,8698.90410958904,53572.23880597015,72045.53571428571,94840.0,569.0359788607102,692.620763378574,557.4598012719377,550.0836077413773,15200.0,60982.064676616916,81441.22807017544,96448.71794871795,869.1798579313373,786.217369459045,632.2486115996423,577.1947340490663,27637.5,73254.78095238096,100145.16129032258,109464.86486486487,796.4408368223357,962.1373779552941,765.0230642179666,673.5840193077057,29700.0,87391.69675090253,96390.32258064517,128523.80952380953,787.4393230576625,1127.8369915262658,741.691626126268,752.9938370258978,33997.5,101709.4527363184,102638.23529411765,172727.27272727274,1029.2647627984657,1373.393326012155,829.0308380041251,999.9092930386283,32400.0,116456.81818181818,156333.33333333334,182000.0,895.8946008108146,1556.722486611581,1210.8373773081746,1055.2464825926415
군자동,20486.296296296296,37967.94871794872,62046.153846153844,109000.0,1150.2693035539753,516.6390853431401,482.9462957692574,501.0572768226533,20200.0,41590.32258064516,67096.875,,1134.1942728804042,570.8416013318389,516.9624342579943,,,43166.17647058824,68512.5,,,601.4788448038004,539.6648400825839,,,48805.0,71370.58823529411,,,653.1137311604002,565.1929396452929,,20000.0,55084.72222222222,88136.36363636363,,1122.9646266142618,791.8532704129976,687.8649326113479,,,63577.27272727273,92629.41176470589,,,919.8349394626642,723.551534137763,,,80833.33333333333,111487.5,,,1202.9691218961952,861.0539949836376,
궁동,21550.0,27663.4375,,,442.2327108557357,350.7015058654081,,,,29204.166666666668,,,,383.6083261104721,,,17000.0,32050.0,,,388.2164877825988,403.70516858128053,,,23000.0,31866.666666666668,,,471.98850810588965,397.98063679213305,,,13550.0,33211.11111111111,,,343.72489542646616,426.5599263369772,,,,37665.71428571428,,,,468.53171797579074,,,,36568.75,,,,477.3197119600089,,
금호동1가,,42879.26470588235,54488.15789473684,,,591.3745727406059,475.4095667561581,,,47749.6855345912,59046.666666666664,,,645.1585364089619,514.8409090950393,,,51524.43820224719,65337.5,,,718.8103637950982,569.6807760266174,,,65223.913043478264,79079.31034482758,,,930.1622628731027,690.121564954781,,,80257.19178082192,91458.06451612903,,,1162.1292447757203,797.036254497991,,,108544.97041420119,109513.33333333333,,,1526.879489728243,952.518153135677,,,140800.0,171544.44444444444,,,1989.0977870968495,1486.7076779813751,
금호동2가,15525.0,60265.942028985504,82311.11111111111,,335.4580812445981,850.1768557593415,714.5193658151061,,22024.0,64721.031746031746,86264.28571428571,,475.95402835852275,884.537541516363,749.5826862113752,,26900.0,72344.44444444444,92319.04761904762,,581.4436216683407,1064.857205786387,801.2117919236755,,33000.0,92432.60869565218,102740.0,,713.0509939498703,1342.6016997393035,893.6928966794787,,49852.5,104069.83240223464,136912.5,,1077.3666168329091,1510.3948698316517,1182.1387529482954,,62250.0,121615.07936507936,134833.33333333334,,1345.0734658599827,1780.0630391819834,1163.1087170230066,,75000.0,143344.89795918367,,,1620.5704407951598,2060.3357986268084,,
금호동3가,,45819.832402234635,57294.642857142855,,,644.4735822265812,491.08997420451476,,,50970.39473684211,62450.0,,,706.4354906913823,531.6009217503979,,,55990.98837209302,67448.78048780488,,,774.4008474445203,574.1707914571086,,,69858.92857142857,85346.0,,,994.8893875273252,714.7826604953724,,,79383.65384615384,95752.38095238095,,,1142.0803422843142,812.1016971877538,,,91710.72072072072,119226.92307692308,,,1312.6082218772776,997.575094899581,,,110306.45161290323,137750.0,,,1631.3776157033437,1160.3779385285497,
금호동4가,23916.666666666668,56726.342281879195,80470.88888888889,,483.5674401306539,771.9565785918369,703.0334978487858,,24500.0,61065.72438162544,81902.88461538461,,495.2538133654887,841.4848624999164,714.2733831210427,,29166.666666666668,68578.6,92674.03846153847,,589.8213683855746,932.365689362586,809.5577758962743,,36400.0,88379.72972972973,122265.625,,735.9793860981607,1218.796020168742,1071.732894268694,,38825.0,99619.25287356322,140666.66666666666,,784.8206407071032,1368.9973254442982,1226.34916138016,,,119167.76536312849,151728.7,,,1688.7930099890807,1320.8144430465177,,,146390.9090909091,195583.33333333334,,,2038.2293580505502,1703.2690729650099,
길동,15585.436893203883,35174.82935153584,53730.38888888889,57550.0,750.3251042352831,467.45992191446885,433.4610389455127,380.30540417396145,15795.833333333334,37107.692307692305,53758.75,61620.0,752.7475805910535,502.1073675187428,465.0054524073116,394.2582843274862,18800.0,42141.154471544716,62122.72727272727,66435.71428571429,743.4405092612482,565.2118316499594,521.9864414275253,405.0162505795024,19044.791666666668,50103.30281690141,71186.60377358491,76500.0,796.2714894203444,665.7411669666734,614.5746727260978,483.7032794121301,19365.333333333332,54959.73121387283,80860.225,69633.33333333333,1001.6415726968786,741.328849268136,682.6308468084916,408.02996655834926,18232.66393442623,65589.66426858513,103265.30612244898,85625.0,985.9239997875893,873.9596832606878,853.5032908967986,521.7743767577003,17459.130434782608,81489.41176470589,120957.14285714286,,852.2284414849789,1117.3928095638735,981.1293980728499,
길음동,21066.666666666668,42932.27443609023,55931.18025751073,,638.7709723064485,590.3167441027258,486.4084353932219,,23625.0,46423.58343337335,61326.48780487805,,716.3432383262584,644.0240751465707,529.83636141908,,25133.333333333332,48444.72278338945,62253.75117370892,,762.0780270871237,679.9505639882868,543.7928982368327,,26400.0,55859.35356200528,69689.28571428571,,800.4851425106126,768.1072039582995,609.1559995213954,,28575.0,66481.30360205832,85910.9375,,866.4342025469983,935.7166648260178,747.8019600738506,,37383.333333333336,81100.23219814242,100979.46428571429,,1133.5152617748129,1150.398401534932,886.4680980923058,,,97430.97826086957,125350.0,,,1388.2680008643404,1096.6909306136236,
남가좌동,13000.0,36676.29179331307,48296.92307692308,88188.0,340.11213054181303,532.9015251283095,419.76605687436427,548.5267966924721,13100.0,49241.6004842615,57962.752808988764,90641.05769230769,342.53493604189936,673.8779425212396,492.4128392302407,561.4853491912345,17775.0,57326.66330645161,71488.88888888889,107714.28571428571,1038.9192213367542,777.2704718067529,605.552922421617,665.6597918638175,14580.0,67528.1282051282,74961.04477611941,138625.0,1118.9562547966234,893.5029428154197,637.2007098518915,874.973853902957,28541.81818181818,77672.11086956522,94322.60273972603,141800.0,1100.5718418835627,1038.6329924471347,798.8662631428069,905.3118043967636,28873.529411764706,97652.45231607629,113189.2156862745,162700.0,1024.7816762183434,1316.5000012892187,972.6750592184663,1041.818964495478,31571.428571428572,115292.35294117648,134053.33333333334,,1084.4586470459633,1567.3834025944827,1138.406304703659,
남대문로5가,,,112466.66666666667,,,,896.9199203877456,,,,111200.0,,,,860.1022592615327,,,,112921.5625,,,,833.4412784544477,,,,129187.5,,,,950.1451494486257,,,,142642.85714285713,,,,1111.363551075551,,,,174312.5,,,,1233.1070801413362,,,,188000.0,,,,1321.802713914083,
남산동2가,,43000.0,,,,585.7970799958439,,,,43000.0,,,,686.4623243933589,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,81500.0,,,594.3536404160475,749.2186063614635,,,,,,,,,
남창동,14200.0,,,,478.1144781144781,,,,,,,,,,,,,23100.0,,,,426.5176312090284,,,13600.0,,,,457.91245791245797,,,,18700.0,,,,511.20831055221436,,,,,,,,,,,,,,,,,,,
남현동,24000.0,44113.00970873787,58522.22222222222,78650.0,530.8393669629315,531.5325007921941,488.6081406006593,463.8768098780008,31350.0,46580.11363636364,59368.75,,890.6217839365229,597.3195341720417,509.3199077009625,,30450.0,49855.97222222222,60784.0,,681.9120760704329,598.2914051746848,509.03382757752956,,33900.0,56515.0,65989.47368421052,73000.0,935.0601356154755,684.7858913869201,544.0785253067261,475.1200174451483,37083.333333333336,58469.333333333336,65058.69565217391,,967.471692526189,715.1351562732162,535.8090490580786,,40757.142857142855,67091.66666666667,75262.5,81500.0,1060.147496054319,812.7789197840989,626.2220709986809,538.8073515800609,46712.5,72506.25,76000.0,,1250.851564950135,942.4686490475422,643.3800852567373,
내곡동,,65272.62790697674,86600.0,,,807.3549002702257,792.4827437187836,,,79691.86046511628,99875.0,,,1027.0507989231287,935.3421824894291,,,82871.19708029197,105083.33333333333,,,1082.6850035201646,968.0886448128014,,,99056.89655172414,120981.08108108108,,,1333.10459884003,1094.261947326549,,,114302.85714285714,132680.0,,,1436.4269161923153,1217.290498743533,,,128725.64102564103,153963.63636363635,,,1707.8674430641886,1414.3421639594378,,,149850.0,171666.66666666666,,,1904.4226843339177,1690.6414645354344,
내발산동,,41945.375446960665,62787.5,47300.0,,548.2979920761743,551.9670901447025,295.25593008739077,22700.0,48031.09969325153,69102.04081632652,57000.0,515.3351948965924,620.4610283349748,622.256767459755,296.4503965674165,,54377.46529080675,78803.40909090909,,,713.8105083038504,706.705860726879,,30000.0,61010.6100795756,91283.75,,670.0915791824882,801.591444653694,793.3212503206221,,27500.0,69280.71428571429,93811.53846153847,,624.3047515267089,915.7790573448906,840.6694745257298,,,74526.42998027614,108045.65217391304,,,993.0574141149033,935.9806143622485,,35000.0,79930.32786885246,123944.44444444444,52000.0,909.5634095634097,1034.2048261410496,989.4142926432921,336.04756365516346
내수동,,45000.0,104181.48148148147,128066.66666666667,,640.5484015388383,793.6790975671007,746.1896196309318,,53800.0,109643.47826086957,132230.76923076922,,803.4647550776584,837.4896130129367,803.4745463119996,,54000.0,110631.25,134957.14285714287,,806.4516129032259,858.5281611004522,747.1005592528983,,57625.0,113273.68421052632,132062.5,,830.353586146341,912.2942538026823,817.5563652664957,,,133541.66666666666,158875.0,,,1044.2529453770544,969.6690946201082,,61500.0,135545.45454545456,153409.0909090909,,918.4587813620072,1039.7322531118991,857.5355433008849,,,177400.0,179666.66666666666,,,1344.067607233359,1029.3134727394252
냉천동,,50354.597701149425,66721.73913043478,,,675.0489311983711,580.360654346355,,,53664.17910447761,71839.58333333333,,,748.6916782323157,624.8531647104554,,20975.0,62426.35135135135,78579.16666666667,,528.73708091757,852.9870082627946,683.4997911025592,,37650.0,72659.25925925926,81820.0,,949.0799092513233,1032.374547272814,711.766168023168,,,83841.66666666667,113400.0,,,1210.9695679709432,986.337943910341,,,92207.0,124750.0,,,1314.9437250884293,1085.0979879549868,,,124909.09090909091,142175.0,,,1652.1352256085688,1236.6552784161315,
노고산동,24443.75,29500.0,,,760.3238104685394,464.34755233747836,,,27292.105263157893,26000.0,,,826.6632498923642,409.25546985676056,,,26671.875,39000.0,,,823.2494036172296,514.6579379917757,,,28667.74193548387,,,,867.632632334996,,,,29770.0,,,,883.5035405781866,,,,27667.5,54499.5,,,958.984262312914,740.6262363402936,,,27000.0,,,,805.9181792398791,,,
노량진동,16522.359375,40974.642857142855,53963.11475409836,,990.9697775816273,553.7259403565807,459.7351150039183,,18539.0,44418.13953488372,55130.15873015873,,1158.6148149706419,601.5112161610137,470.58891142521367,,20601.363636363636,48845.67901234568,61185.087719298244,,1269.2364724661466,659.4080853573097,523.6280162263466,,21236.11111111111,61955.44776119403,71768.26923076923,,1304.1998588734407,844.6446079109611,616.8826940509357,,24500.0,71426.45161290323,84603.94736842105,,1306.483579461545,975.5376316457425,723.1435244900065,,24406.666666666668,85275.87209302325,99834.06818181818,,1302.3855932108104,1160.2729676376139,858.3426369683206,,22925.0,98778.125,124521.42857142857,,1120.1188406974327,1406.894961085376,1085.1220339096903,
녹번동,,30822.203007518798,48342.75,52500.0,,423.79826131574316,422.98800461544243,319.22655964976286,28787.5,38604.30463576159,55818.76190476191,,648.6593059936909,529.4332220913548,479.9577547526733,,18500.0,46839.6449704142,59990.0,43750.0,377.70518579011843,605.871082688486,519.4753836499802,266.02213304146903,30000.0,53761.64021164021,67443.75,,675.9801712483101,691.8319817865669,573.6780703071079,,35833.333333333336,66919.44444444444,81705.88235294117,,883.0500515221856,932.8314725766146,706.6396904336505,,39472.41379310345,77724.4827586207,88836.20689655172,,988.8200268767771,1069.6207451343507,746.0675409535535,,48500.0,91282.75862068965,106250.0,,1183.7930192824017,1289.4571059005561,916.5822445152593,
논현동,33296.21276595745,67418.8,85480.14084507042,179123.33333333334,966.9348546516869,827.3409325836019,728.6479922775382,997.2433736942509,34461.0,76468.21428571429,93793.42105263157,196195.65217391305,1143.0532395074404,921.7830585045149,791.8988279384016,1083.7543735959123,45442.857142857145,86063.60294117648,104195.78313253012,201045.45454545456,1367.4850007791065,1057.7889359869673,894.4270952297901,1101.393040190228,44459.67741935484,102009.28571428571,127484.0,194722.22222222222,1305.7592638758247,1267.6141667368634,1058.0989346723807,1108.153612044389,42675.32,116029.53921568628,134106.25,211363.63636363635,1343.4223528566417,1426.8568756776904,1113.0109316382227,1186.292073625777,54049.203125,129730.02631578948,166080.35714285713,264444.44444444444,1545.049366669914,1590.4472892843864,1429.4759818593666,1391.9027261795782,47730.434782608696,138056.66666666666,168600.0,284071.4285714286,1444.4313194174822,1730.051791223568,1445.083715418531,1453.6389190279372
능동,,33500.0,,,,462.9049580860732,,,,38250.0,,,,475.3324220206288,,,,,,,,,,,,,,,,,,,,38000.0,,,,478.07860405973645,,,,57000.0,,,,708.3385112464273,,,,,,,,,,
