사업자 현황 ( 7월/100대 생활업종),,,,,,,
*조회년월,,2020년 7월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
업종전체,인천광역시,동구,"2,879","2,865",100.49%,"2,786",103.34%
업종전체,인천광역시,미추홀구,"17,992","17,859",100.74%,"17,186",104.69%
업종전체,인천광역시,연수구,"13,924","13,752",101.25%,"12,665",109.94%
업종전체,인천광역시,남동구,"23,182","23,008",100.76%,"22,045",105.16%
업종전체,인천광역시,부평구,"21,181","21,058",100.58%,"20,368",103.99%
업종전체,인천광역시,계양구,"11,809","11,743",100.56%,"11,455",103.09%
업종전체,인천광역시,서구,"22,448","22,232",100.97%,"20,747",108.20%
업종전체,인천광역시,강화군,"4,164","4,122",101.02%,"3,940",105.69%
업종전체,인천광역시,옹진군,"1,362","1,355",100.52%,"1,282",106.24%
업종전체,경기도,합계,"584,928","579,208",100.99%,"541,457",108.03%
업종전체,경기도,수원시 장안구,"10,744","10,697",100.44%,"10,408",103.23%
업종전체,경기도,수원시 권선구,"13,971","13,866",100.76%,"12,958",107.82%
업종전체,경기도,수원시 팔달구,"12,151","12,109",100.35%,"11,797",103.00%
업종전체,경기도,수원시 영통구,"14,695","14,464",101.60%,"13,407",109.61%
업종전체,경기도,성남시 수정구,"10,648","10,562",100.81%,"9,865",107.94%
업종전체,경기도,성남시 중원구,"10,327","10,270",100.56%,"9,884",104.48%
업종전체,경기도,성남시 분당구,"22,488","22,297",100.86%,"21,393",105.12%
업종전체,경기도,의정부시,"20,781","20,570",101.03%,"19,592",106.07%
업종전체,경기도,안양시 만안구,"10,411","10,357",100.52%,"10,010",104.01%
업종전체,경기도,안양시 동안구,"14,812","14,733",100.54%,"14,117",104.92%
업종전체,경기도,부천시,"37,471","37,183",100.77%,"35,538",105.44%
업종전체,경기도,광명시,"12,140","12,050",100.75%,"11,589",104.75%
업종전체,경기도,평택시,"25,199","24,904",101.18%,"23,241",108.42%
업종전체,경기도,동두천시,"4,386","4,371",100.34%,"4,216",104.03%
업종전체,경기도,안산시 상록구,"13,588","13,461",100.94%,"12,828",105.92%
업종전체,경기도,안산시 단원구,"17,098","16,932",100.98%,"16,094",106.24%
업종전체,경기도,고양시 덕양구,"18,236","18,067",100.94%,"16,768",108.75%
업종전체,경기도,고양시 일산동구,"17,225","17,061",100.96%,"16,127",106.81%
업종전체,경기도,고양시 일산서구,"12,518","12,403",100.93%,"11,621",107.72%
업종전체,경기도,과천시,"2,435","2,422",100.54%,"2,288",106.42%
업종전체,경기도,구리시,"9,640","9,580",100.63%,"9,080",106.17%
업종전체,경기도,남양주시,"29,491","29,158",101.14%,"26,716",110.39%
업종전체,경기도,오산시,"8,801","8,711",101.03%,"8,260",106.55%
업종전체,경기도,시흥시,"21,702","21,410",101.36%,"19,295",112.47%
업종전체,경기도,군포시,"10,064","9,987",100.77%,"9,520",105.71%
업종전체,경기도,의왕시,"5,253","5,247",100.11%,"4,984",105.40%
업종전체,경기도,하남시,"12,234","12,013",101.84%,"10,066",121.54%
업종전체,경기도,용인시 처인구,"12,249","12,134",100.95%,"11,239",108.99%
업종전체,경기도,용인시 기흥구,"16,619","16,390",101.40%,"14,716",112.93%
업종전체,경기도,용인시 수지구,"12,137","11,964",101.45%,"10,805",112.33%
업종전체,경기도,파주시,"20,047","19,868",100.90%,"18,345",109.28%
업종전체,경기도,이천시,"9,936","9,861",100.76%,"9,407",105.62%
업종전체,경기도,안성시,"8,583","8,527",100.66%,"8,163",105.15%
업종전체,경기도,김포시,"20,282","19,962",101.60%,"17,737",114.35%
업종전체,경기도,화성시,"33,959","33,540",101.25%,"29,972",113.30%
업종전체,경기도,광주시,"15,678","15,462",101.40%,"14,266",109.90%
업종전체,경기도,양주시,"9,788","9,648",101.45%,"8,883",110.19%
업종전체,경기도,포천시,"8,565","8,501",100.75%,"8,233",104.03%
업종전체,경기도,여주시,"5,403","5,365",100.71%,"5,255",102.82%
업종전체,경기도,연천군,"2,206","2,202",100.18%,"2,164",101.94%
업종전체,경기도,가평군,"4,871","4,848",100.47%,"4,728",103.02%
업종전체,경기도,양평군,"6,096","6,051",100.74%,"5,882",103.64%
업종전체,강원도,합계,"87,834","87,269",100.65%,"84,568",103.86%
업종전체,강원도,춘천시,"14,498","14,431",100.46%,"14,003",103.53%
업종전체,강원도,원주시,"18,534","18,425",100.59%,"17,708",104.66%
업종전체,강원도,강릉시,"13,034","12,946",100.68%,"12,376",105.32%
업종전체,강원도,동해시,"4,954","4,925",100.59%,"4,838",102.40%
업종전체,강원도,태백시,"2,376","2,369",100.30%,"2,295",103.53%
업종전체,강원도,속초시,"5,945","5,892",100.90%,"5,651",105.20%
업종전체,강원도,삼척시,"3,591","3,572",100.53%,"3,491",102.86%
업종전체,강원도,홍천군,"3,977","3,950",100.68%,"3,861",103.00%
업종전체,강원도,횡성군,"2,323","2,314",100.39%,"2,226",104.36%
업종전체,강원도,영월군,"2,144","2,117",101.28%,"2,092",102.49%
업종전체,강원도,평창군,"2,931","2,911",100.69%,"2,861",102.45%
업종전체,강원도,정선군,"2,358","2,347",100.47%,"2,365",99.70%
업종전체,강원도,철원군,"2,412","2,404",100.33%,"2,346",102.81%
업종전체,강원도,화천군,"1,354","1,344",100.74%,"1,312",103.20%
업종전체,강원도,양구군,"1,225","1,222",100.25%,"1,212",101.07%
업종전체,강원도,인제군,"2,200","2,190",100.46%,"2,112",104.17%
업종전체,강원도,고성군,"1,769","1,729",102.31%,"1,682",105.17%
업종전체,강원도,양양군,"2,209","2,181",101.28%,"2,137",103.37%
업종전체,대전광역시,합계,"72,376","72,008",100.51%,"69,462",104.20%
업종전체,대전광역시,동구,"10,546","10,491",100.52%,"10,278",102.61%
업종전체,대전광역시,중구,"12,504","12,470",100.27%,"12,266",101.94%
업종전체,대전광역시,서구,"24,197","24,078",100.49%,"23,085",104.82%
업종전체,대전광역시,유성구,"16,734","16,612",100.73%,"15,712",106.50%
업종전체,대전광역시,대덕구,"8,395","8,357",100.45%,"8,121",103.37%
업종전체,충청북도,합계,"79,018","78,588",100.55%,"76,248",103.63%
업종전체,충청북도,청주시 상당구,"9,221","9,164",100.62%,"8,794",104.86%
업종전체,충청북도,청주시 서원구,"9,201","9,149",100.57%,"9,049",101.68%
업종전체,충청북도,청주시 흥덕구,"12,656","12,582",100.59%,"12,024",105.26%
업종전체,충청북도,청주시 청원구,"9,002","8,947",100.61%,"8,598",104.70%
업종전체,충청북도,충주시,"11,012","10,962",100.46%,"10,560",104.28%
업종전체,충청북도,제천시,"7,530","7,511",100.25%,"7,439",101.22%
업종전체,충청북도,보은군,"1,595","1,583",100.76%,"1,592",100.19%
업종전체,충청북도,옥천군,"2,230","2,214",100.72%,"2,157",103.38%
업종전체,충청북도,영동군,"2,229","2,214",100.68%,"2,212",100.77%
업종전체,충청북도,증평군,"1,859","1,855",100.22%,"1,806",102.93%
업종전체,충청북도,진천군,"3,921","3,881",101.03%,"3,676",106.66%
업종전체,충청북도,괴산군,"1,752","1,734",101.04%,"1,749",100.17%
업종전체,충청북도,음성군,"5,016","5,000",100.32%,"4,823",104.00%
업종전체,충청북도,단양군,"1,794","1,792",100.11%,"1,769",101.41%
업종전체,충청남도,합계,"104,077","103,432",100.62%,"100,013",104.06%
업종전체,충청남도,천안시 동남구,"12,950","12,901",100.38%,"12,380",104.60%
업종전체,충청남도,천안시 서북구,"18,536","18,375",100.88%,"17,366",106.74%
업종전체,충청남도,공주시,"5,551","5,522",100.53%,"5,417",102.47%
업종전체,충청남도,보령시,"5,710","5,659",100.90%,"5,603",101.91%
업종전체,충청남도,아산시,"13,757","13,676",100.59%,"13,026",105.61%
업종전체,충청남도,서산시,"8,626","8,596",100.35%,"8,329",103.57%
업종전체,충청남도,논산시,"6,029","6,003",100.43%,"5,861",102.87%
업종전체,충청남도,계룡시,"1,538","1,535",100.20%,"1,486",103.50%
업종전체,충청남도,당진시,"8,043","7,960",101.04%,"7,744",103.86%
업종전체,충청남도,금산군,"3,249","3,237",100.37%,"3,151",103.11%
업종전체,충청남도,부여군,"2,757","2,753",100.15%,"2,729",101.03%
업종전체,충청남도,서천군,"2,542","2,532",100.39%,"2,503",101.56%
업종전체,충청남도,청양군,"1,310","1,300",100.77%,"1,304",100.46%
업종전체,충청남도,홍성군,"4,943","4,932",100.22%,"4,786",103.28%
업종전체,충청남도,예산군,"3,978","3,954",100.61%,"3,911",101.71%
업종전체,충청남도,태안군,"4,558","4,497",101.36%,"4,417",103.19%
업종전체,세종특별자치시,합계,"13,667","13,479",101.39%,"12,120",112.76%
업종전체,세종특별자치시,세종시,"13,667","13,479",101.39%,"12,120",112.76%
업종전체,광주광역시,합계,"72,610","72,330",100.39%,"69,721",104.14%
업종전체,광주광역시,동구,"8,474","8,445",100.34%,"8,392",100.98%
업종전체,광주광역시,서구,"16,888","16,814",100.44%,"16,248",103.94%
업종전체,광주광역시,남구,"9,136","9,111",100.27%,"8,689",105.14%
업종전체,광주광역시,북구,"19,950","19,895",100.28%,"19,153",104.16%
업종전체,광주광역시,광산구,"18,162","18,065",100.54%,"17,239",105.35%
업종전체,전라북도,합계,"86,864","86,474",100.45%,"83,996",103.41%
업종전체,전라북도,전주시 완산구,"19,128","19,015",100.59%,"18,518",103.29%
업종전체,전라북도,전주시 덕진구,"14,637","14,530",100.74%,"13,891",105.37%
업종전체,전라북도,군산시,"13,474","13,446",100.21%,"13,122",102.68%
업종전체,전라북도,익산시,"12,874","12,837",100.29%,"12,516",102.86%
업종전체,전라북도,정읍시,"4,912","4,894",100.37%,"4,749",103.43%
업종전체,전라북도,남원시,"4,132","4,116",100.39%,"4,062",101.72%
업종전체,전라북도,김제시,"3,280","3,273",100.21%,"3,179",103.18%
업종전체,전라북도,완주군,"3,977","3,953",100.61%,"3,799",104.69%
업종전체,전라북도,진안군,"1,006","1,005",100.10%,981,102.55%
업종전체,전라북도,무주군,"1,334","1,339",99.63%,"1,336",99.85%
업종전체,전라북도,장수군,847,846,100.12%,830,102.05%
업종전체,전라북도,임실군,"1,090","1,084",100.55%,"1,050",103.81%
업종전체,전라북도,순창군,"1,071","1,067",100.37%,"1,033",103.68%
업종전체,전라북도,고창군,"2,346","2,342",100.17%,"2,247",104.41%
업종전체,전라북도,부안군,"2,756","2,727",101.06%,"2,683",102.72%
업종전체,전라남도,합계,"87,635","87,123",100.59%,"84,551",103.65%
업종전체,전라남도,목포시,"12,784","12,706",100.61%,"12,399",103.11%
업종전체,전라남도,여수시,"14,832","14,776",100.38%,"14,445",102.68%
업종전체,전라남도,순천시,"13,932","13,840",100.66%,"13,432",103.72%
업종전체,전라남도,나주시,"4,949","4,918",100.63%,"4,609",107.38%
업종전체,전라남도,광양시,"7,039","6,992",100.67%,"6,750",104.28%
업종전체,전라남도,담양군,"1,967","1,959",100.41%,"1,861",105.70%
업종전체,전라남도,곡성군,"1,057","1,052",100.48%,"1,023",103.32%
업종전체,전라남도,구례군,"1,270","1,254",101.28%,"1,215",104.53%
업종전체,전라남도,고흥군,"2,582","2,563",100.74%,"2,531",102.02%
업종전체,전라남도,보성군,"1,854","1,859",99.73%,"1,856",99.89%
업종전체,전라남도,화순군,"2,485","2,468",100.69%,"2,403",103.41%
업종전체,전라남도,장흥군,"1,705","1,697",100.47%,"1,698",100.41%
업종전체,전라남도,강진군,"1,578","1,571",100.45%,"1,534",102.87%
업종전체,전라남도,해남군,"3,098","3,084",100.45%,"2,991",103.58%
업종전체,전라남도,영암군,"2,134","2,131",100.14%,"2,102",101.52%
업종전체,전라남도,무안군,"3,751","3,728",100.62%,"3,584",104.66%
업종전체,전라남도,함평군,"1,061","1,054",100.66%,"1,038",102.22%
업종전체,전라남도,영광군,"2,468","2,453",100.61%,"2,380",103.70%
업종전체,전라남도,장성군,"1,693","1,674",101.14%,"1,594",106.21%
업종전체,전라남도,완도군,"2,655","2,647",100.30%,"2,520",105.36%
업종전체,전라남도,진도군,"1,431","1,414",101.20%,"1,382",103.55%
업종전체,전라남도,신안군,"1,310","1,283",102.10%,"1,204",108.80%
업종전체,대구광역시,합계,"118,589","117,929",100.56%,"113,353",104.62%
업종전체,대구광역시,중구,"12,060","12,025",100.29%,"11,760",102.55%
업종전체,대구광역시,동구,"15,437","15,362",100.49%,"14,946",103.29%
업종전체,대구광역시,서구,"8,457","8,434",100.27%,"8,331",101.51%
업종전체,대구광역시,남구,"8,303","8,251",100.63%,"8,031",103.39%
업종전체,대구광역시,북구,"19,030","18,893",100.73%,"17,982",105.83%
업종전체,대구광역시,수성구,"20,763","20,635",100.62%,"19,647",105.68%
업종전체,대구광역시,달서구,"24,421","24,328",100.38%,"23,385",104.43%
업종전체,대구광역시,달성군,"10,118","10,001",101.17%,"9,271",109.14%
업종전체,경상북도,합계,"132,196","131,699",100.38%,"127,988",103.29%
업종전체,경상북도,포항시 남구,"11,993","11,927",100.55%,"11,564",103.71%
업종전체,경상북도,포항시 북구,"13,974","13,947",100.19%,"13,330",104.83%
업종전체,경상북도,경주시,"14,501","14,451",100.35%,"14,148",102.50%
업종전체,경상북도,김천시,"6,286","6,247",100.62%,"6,113",102.83%
업종전체,경상북도,안동시,"8,194","8,181",100.16%,"8,030",102.04%
업종전체,경상북도,구미시,"19,927","19,855",100.36%,"19,305",103.22%
업종전체,경상북도,영주시,"5,921","5,906",100.25%,"5,804",102.02%
업종전체,경상북도,영천시,"4,433","4,428",100.11%,"4,345",102.03%
업종전체,경상북도,상주시,"4,389","4,385",100.09%,"4,327",101.43%
업종전체,경상북도,문경시,"3,860","3,860",100.00%,"3,779",102.14%
업종전체,경상북도,경산시,"12,521","12,444",100.62%,"11,822",105.91%
업종전체,경상북도,군위군,924,912,101.32%,873,105.84%
업종전체,경상북도,의성군,"2,070","2,062",100.39%,"2,002",103.40%
업종전체,경상북도,청송군,"1,445","1,448",99.79%,"1,415",102.12%
업종전체,경상북도,영양군,704,701,100.43%,703,100.14%
업종전체,경상북도,영덕군,"2,600","2,584",100.62%,"2,507",103.71%
업종전체,경상북도,청도군,"2,111","2,088",101.10%,"2,033",103.84%
업종전체,경상북도,고령군,"1,379","1,368",100.80%,"1,310",105.27%
업종전체,경상북도,성주군,"1,962","1,952",100.51%,"1,936",101.34%
업종전체,경상북도,칠곡군,"5,673","5,641",100.57%,"5,520",102.77%
업종전체,경상북도,예천군,"2,274","2,273",100.04%,"2,188",103.93%
업종전체,경상북도,봉화군,"1,373","1,372",100.07%,"1,352",101.55%
업종전체,경상북도,울진군,"2,949","2,931",100.61%,"2,867",102.86%
업종전체,경상북도,울릉군,733,736,99.59%,715,102.52%
업종전체,부산광역시,합계,"162,888","161,958",100.57%,"155,908",104.48%
업종전체,부산광역시,중구,"6,416","6,430",99.78%,"6,549",97.97%
업종전체,부산광역시,서구,"4,484","4,468",100.36%,"4,379",102.40%
업종전체,부산광역시,동구,"6,022","5,994",100.47%,"5,799",103.85%
업종전체,부산광역시,영도구,"4,156","4,138",100.43%,"4,063",102.29%
업종전체,부산광역시,부산진구,"20,408","20,253",100.77%,"19,525",104.52%
업종전체,부산광역시,동래구,"12,945","12,928",100.13%,"12,336",104.94%
업종전체,부산광역시,남구,"11,250","11,192",100.52%,"10,812",104.05%
업종전체,부산광역시,북구,"10,010","9,933",100.78%,"9,624",104.01%
업종전체,부산광역시,해운대구,"18,158","18,035",100.68%,"17,320",104.84%
업종전체,부산광역시,사하구,"12,165","12,114",100.42%,"11,768",103.37%
업종전체,부산광역시,금정구,"11,273","11,215",100.52%,"10,866",103.75%
업종전체,부산광역시,강서구,"6,747","6,700",100.70%,"6,028",111.93%
업종전체,부산광역시,연제구,"10,663","10,593",100.66%,"10,115",105.42%
업종전체,부산광역시,수영구,"10,167","10,076",100.90%,"9,560",106.35%
업종전체,부산광역시,사상구,"10,161","10,139",100.22%,"9,956",102.06%
업종전체,부산광역시,기장군,"7,863","7,750",101.46%,"7,208",109.09%
업종전체,울산광역시,합계,"52,854","52,559",100.56%,"51,004",103.63%
업종전체,울산광역시,중구,"10,015","9,965",100.50%,"9,749",102.73%
업종전체,울산광역시,남구,"19,085","19,006",100.42%,"18,494",103.20%
업종전체,울산광역시,동구,"6,379","6,349",100.47%,"6,352",100.43%
업종전체,울산광역시,북구,"7,812","7,739",100.94%,"7,259",107.62%
업종전체,울산광역시,울주군,"9,563","9,500",100.66%,"9,150",104.51%
업종전체,경상남도,합계,"160,861","160,082",100.49%,"155,906",103.18%
업종전체,경상남도,창원시 의창구,"12,588","12,488",100.80%,"12,013",104.79%
업종전체,경상남도,창원시 성산구,"10,517","10,474",100.41%,"10,201",103.10%
업종전체,경상남도,창원시 마산합포구,"9,553","9,543",100.10%,"9,341",102.27%
업종전체,경상남도,창원시 마산회원구,"8,433","8,419",100.17%,"8,362",100.85%
업종전체,경상남도,창원시 진해구,"8,264","8,224",100.49%,"8,005",103.24%
업종전체,경상남도,진주시,"18,288","18,202",100.47%,"17,756",103.00%
업종전체,경상남도,통영시,"7,474","7,432",100.57%,"7,331",101.95%
업종전체,경상남도,사천시,"6,004","5,988",100.27%,"5,908",101.62%
업종전체,경상남도,김해시,"24,845","24,755",100.36%,"23,838",104.22%
업종전체,경상남도,밀양시,"5,135","5,098",100.73%,"4,929",104.18%
업종전체,경상남도,거제시,"11,793","11,727",100.56%,"11,447",103.02%
업종전체,경상남도,양산시,"15,685","15,559",100.81%,"14,848",105.64%
업종전체,경상남도,의령군,943,938,100.53%,966,97.62%
업종전체,경상남도,함안군,"2,799","2,794",100.18%,"2,767",101.16%
업종전체,경상남도,창녕군,"2,885","2,881",100.14%,"2,861",100.84%
업종전체,경상남도,고성군,"2,362","2,358",100.17%,"2,356",100.25%
업종전체,경상남도,남해군,"2,493","2,467",101.05%,"2,409",103.49%
업종전체,경상남도,하동군,"2,408","2,400",100.33%,"2,343",102.77%
업종전체,경상남도,산청군,"1,782","1,761",101.19%,"1,740",102.41%
업종전체,경상남도,함양군,"1,842","1,831",100.60%,"1,812",101.66%
업종전체,경상남도,거창군,"3,031","3,011",100.66%,"2,940",103.10%
업종전체,경상남도,합천군,"1,737","1,732",100.29%,"1,733",100.23%
업종전체,제주특별자치도,합계,"46,092","45,713",100.83%,"43,413",106.17%
업종전체,제주특별자치도,제주시,"33,365","33,129",100.71%,"31,492",105.95%
업종전체,제주특별자치도,서귀포시,"12,727","12,584",101.14%,"11,921",106.76%
LPG 충전소,합계,합계,"1,610","1,604",100.37%,"1,639",98.23%
LPG 충전소,서울특별시,합계,76,76,100.00%,76,100.00%
LPG 충전소,서울특별시,중구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,성동구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,광진구,*,*,100.00%,*,200.00%
LPG 충전소,서울특별시,동대문구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,중랑구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,성북구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,강북구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,도봉구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,노원구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,은평구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,양천구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,강서구,13,13,100.00%,13,100.00%
LPG 충전소,서울특별시,구로구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,영등포구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,관악구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,서초구,3,3,100.00%,4,75.00%
LPG 충전소,서울특별시,강남구,7,7,100.00%,7,100.00%
LPG 충전소,서울특별시,송파구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,강동구,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,합계,69,68,101.47%,71,97.18%
LPG 충전소,인천광역시,중구,5,5,100.00%,5,100.00%
LPG 충전소,인천광역시,동구,*,*,100.00%,*,100.00%
LPG 충전소,인천광역시,미추홀구,7,7,100.00%,7,100.00%
LPG 충전소,인천광역시,연수구,3,3,100.00%,3,100.00%
LPG 충전소,인천광역시,남동구,9,8,112.50%,8,112.50%
LPG 충전소,인천광역시,부평구,14,14,100.00%,14,100.00%
LPG 충전소,인천광역시,계양구,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,서구,19,19,100.00%,22,86.36%
LPG 충전소,인천광역시,강화군,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,옹진군,*,*,100.00%,*,100.00%
LPG 충전소,경기도,합계,376,372,101.08%,389,96.66%
LPG 충전소,경기도,수원시 장안구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,수원시 권선구,12,12,100.00%,16,75.00%
LPG 충전소,경기도,수원시 팔달구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,수원시 영통구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,성남시 수정구,5,5,100.00%,6,83.33%
LPG 충전소,경기도,성남시 중원구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,성남시 분당구,3,3,100.00%,4,75.00%
LPG 충전소,경기도,의정부시,8,7,114.29%,7,114.29%
LPG 충전소,경기도,안양시 만안구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,안양시 동안구,3,*,150.00%,3,100.00%
LPG 충전소,경기도,부천시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,광명시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,평택시,25,25,100.00%,26,96.15%
LPG 충전소,경기도,동두천시,7,7,100.00%,8,87.50%
LPG 충전소,경기도,안산시 상록구,12,11,109.09%,12,100.00%
LPG 충전소,경기도,안산시 단원구,8,9,88.89%,9,88.89%
LPG 충전소,경기도,고양시 덕양구,11,11,100.00%,11,100.00%
LPG 충전소,경기도,고양시 일산동구,8,8,100.00%,7,114.29%
LPG 충전소,경기도,고양시 일산서구,6,6,100.00%,5,120.00%
LPG 충전소,경기도,과천시,4,3,133.33%,3,133.33%
LPG 충전소,경기도,구리시,5,5,100.00%,4,125.00%
LPG 충전소,경기도,남양주시,11,11,100.00%,12,91.67%
LPG 충전소,경기도,오산시,9,9,100.00%,9,100.00%
LPG 충전소,경기도,시흥시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,군포시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,의왕시,7,6,116.67%,6,116.67%
LPG 충전소,경기도,하남시,7,7,100.00%,7,100.00%
LPG 충전소,경기도,용인시 처인구,18,18,100.00%,18,100.00%
LPG 충전소,경기도,용인시 기흥구,13,13,100.00%,17,76.47%
LPG 충전소,경기도,파주시,22,22,100.00%,24,91.67%
LPG 충전소,경기도,이천시,12,12,100.00%,13,92.31%
LPG 충전소,경기도,안성시,15,15,100.00%,13,115.38%
LPG 충전소,경기도,김포시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,화성시,23,23,100.00%,25,92.00%
LPG 충전소,경기도,광주시,8,8,100.00%,8,100.00%
LPG 충전소,경기도,양주시,17,17,100.00%,17,100.00%
LPG 충전소,경기도,포천시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,여주시,7,7,100.00%,8,87.50%
LPG 충전소,경기도,연천군,4,5,80.00%,5,80.00%
LPG 충전소,경기도,가평군,12,12,100.00%,13,92.31%
LPG 충전소,경기도,양평군,7,6,116.67%,6,116.67%
LPG 충전소,강원도,합계,94,95,98.95%,95,98.95%
LPG 충전소,강원도,춘천시,14,14,100.00%,14,100.00%
LPG 충전소,강원도,원주시,10,11,90.91%,10,100.00%
LPG 충전소,강원도,강릉시,12,12,100.00%,12,100.00%
LPG 충전소,강원도,동해시,7,7,100.00%,8,87.50%
LPG 충전소,강원도,태백시,*,*,100.00%,*,100.00%
LPG 충전소,강원도,속초시,6,6,100.00%,5,120.00%
LPG 충전소,강원도,삼척시,*,*,100.00%,5,40.00%
LPG 충전소,강원도,홍천군,6,6,100.00%,4,150.00%
LPG 충전소,강원도,횡성군,4,4,100.00%,4,100.00%
LPG 충전소,강원도,영월군,5,5,100.00%,4,125.00%
LPG 충전소,강원도,평창군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,정선군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,철원군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,화천군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양구군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,인제군,7,7,100.00%,7,100.00%
LPG 충전소,강원도,고성군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양양군,4,4,100.00%,5,80.00%
LPG 충전소,대전광역시,합계,43,38,113.16%,38,113.16%
LPG 충전소,대전광역시,동구,7,7,100.00%,6,116.67%
LPG 충전소,대전광역시,중구,7,6,116.67%,7,100.00%
LPG 충전소,대전광역시,서구,7,5,140.00%,6,116.67%
LPG 충전소,대전광역시,유성구,9,9,100.00%,9,100.00%
LPG 충전소,대전광역시,대덕구,13,11,118.18%,10,130.00%
LPG 충전소,충청북도,합계,74,73,101.37%,75,98.67%
LPG 충전소,충청북도,청주시 상당구,5,5,100.00%,5,100.00%
LPG 충전소,충청북도,청주시 서원구,7,7,100.00%,7,100.00%
LPG 충전소,충청북도,청주시 흥덕구,7,7,100.00%,7,100.00%
