사업자 현황(2월/100대 생활업종),,,,,,,
*조회년월,,2019년 2월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
노래방,경기도,광주시,205,206,99.51%,212,96.70%
노래방,경기도,양주시,89,90,98.89%,91,97.80%
노래방,경기도,포천시,99,100,99.00%,100,99.00%
노래방,경기도,여주시,85,85,100.00%,86,98.84%
노래방,경기도,연천군,20,19,105.26%,20,100.00%
노래방,경기도,가평군,23,22,104.55%,20,115.00%
노래방,경기도,양평군,41,42,97.62%,44,93.18%
노래방,강원도,합계,866,866,100.00%,897,96.54%
노래방,강원도,춘천시,190,191,99.48%,195,97.44%
노래방,강원도,원주시,215,216,99.54%,208,103.37%
노래방,강원도,강릉시,136,134,101.49%,141,96.45%
노래방,강원도,동해시,44,44,100.00%,46,95.65%
노래방,강원도,태백시,16,16,100.00%,20,80.00%
노래방,강원도,속초시,76,76,100.00%,85,89.41%
노래방,강원도,삼척시,24,24,100.00%,25,96.00%
노래방,강원도,홍천군,27,27,100.00%,26,103.85%
노래방,강원도,횡성군,24,24,100.00%,26,92.31%
노래방,강원도,영월군,12,12,100.00%,13,92.31%
노래방,강원도,평창군,18,18,100.00%,19,94.74%
노래방,강원도,정선군,17,17,100.00%,20,85.00%
노래방,강원도,철원군,11,11,100.00%,14,78.57%
노래방,강원도,화천군,8,8,100.00%,8,100.00%
노래방,강원도,양구군,6,6,100.00%,5,120.00%
노래방,강원도,인제군,9,9,100.00%,8,112.50%
노래방,강원도,고성군,12,12,100.00%,16,75.00%
노래방,강원도,양양군,21,21,100.00%,22,95.45%
노래방,대전광역시,합계,"1,342","1,341",100.07%,"1,391",96.48%
노래방,대전광역시,동구,184,184,100.00%,190,96.84%
노래방,대전광역시,중구,244,245,99.59%,252,96.83%
노래방,대전광역시,서구,479,480,99.79%,511,93.74%
노래방,대전광역시,유성구,233,230,101.30%,234,99.57%
노래방,대전광역시,대덕구,202,202,100.00%,204,99.02%
노래방,충청북도,합계,"1,142","1,146",99.65%,"1,164",98.11%
노래방,충청북도,청주시 상당구,127,127,100.00%,125,101.60%
노래방,충청북도,청주시 서원구,158,156,101.28%,164,96.34%
노래방,충청북도,청주시 흥덕구,264,266,99.25%,268,98.51%
노래방,충청북도,청주시 청원구,135,136,99.26%,137,98.54%
노래방,충청북도,충주시,135,136,99.26%,139,97.12%
노래방,충청북도,제천시,103,104,99.04%,108,95.37%
노래방,충청북도,보은군,16,17,94.12%,15,106.67%
노래방,충청북도,옥천군,14,14,100.00%,18,77.78%
노래방,충청북도,영동군,28,27,103.70%,26,107.69%
노래방,충청북도,증평군,21,22,95.45%,21,100.00%
노래방,충청북도,진천군,37,37,100.00%,38,97.37%
노래방,충청북도,괴산군,14,14,100.00%,13,107.69%
노래방,충청북도,음성군,68,68,100.00%,68,100.00%
노래방,충청북도,단양군,22,22,100.00%,24,91.67%
노래방,충청남도,합계,"1,231","1,229",100.16%,"1,272",96.78%
노래방,충청남도,천안시 동남구,149,148,100.68%,151,98.68%
노래방,충청남도,천안시 서북구,244,246,99.19%,252,96.83%
노래방,충청남도,공주시,55,55,100.00%,56,98.21%
노래방,충청남도,보령시,101,99,102.02%,99,102.02%
노래방,충청남도,아산시,128,127,100.79%,134,95.52%
노래방,충청남도,서산시,96,96,100.00%,100,96.00%
노래방,충청남도,논산시,84,83,101.20%,86,97.67%
노래방,충청남도,계룡시,15,15,100.00%,16,93.75%
노래방,충청남도,당진시,130,129,100.78%,134,97.01%
노래방,충청남도,금산군,19,19,100.00%,21,90.48%
노래방,충청남도,부여군,19,19,100.00%,20,95.00%
노래방,충청남도,서천군,15,15,100.00%,15,100.00%
노래방,충청남도,청양군,13,13,100.00%,14,92.86%
노래방,충청남도,홍성군,59,61,96.72%,65,90.77%
노래방,충청남도,예산군,61,61,100.00%,61,100.00%
노래방,충청남도,태안군,43,43,100.00%,48,89.58%
노래방,세종특별자치시,합계,142,142,100.00%,135,105.19%
노래방,세종특별자치시,세종시,142,142,100.00%,135,105.19%
노래방,광주광역시,합계,"1,099","1,102",99.73%,"1,173",93.69%
노래방,광주광역시,동구,75,75,100.00%,91,82.42%
노래방,광주광역시,서구,256,255,100.39%,273,93.77%
노래방,광주광역시,남구,111,112,99.11%,120,92.50%
노래방,광주광역시,북구,369,372,99.19%,389,94.86%
노래방,광주광역시,광산구,288,288,100.00%,300,96.00%
노래방,전라북도,합계,848,849,99.88%,878,96.58%
노래방,전라북도,전주시 완산구,269,266,101.13%,277,97.11%
노래방,전라북도,전주시 덕진구,160,161,99.38%,165,96.97%
노래방,전라북도,군산시,112,113,99.12%,124,90.32%
노래방,전라북도,익산시,167,168,99.40%,171,97.66%
노래방,전라북도,정읍시,20,20,100.00%,21,95.24%
노래방,전라북도,남원시,26,27,96.30%,28,92.86%
노래방,전라북도,김제시,18,18,100.00%,19,94.74%
노래방,전라북도,완주군,22,22,100.00%,20,110.00%
노래방,전라북도,진안군,*,*,100.00%,3,66.67%
노래방,전라북도,무주군,12,12,100.00%,12,100.00%
노래방,전라북도,장수군,3,3,100.00%,3,100.00%
노래방,전라북도,임실군,8,8,100.00%,7,114.29%
노래방,전라북도,순창군,6,6,100.00%,5,120.00%
노래방,전라북도,고창군,9,9,100.00%,9,100.00%
노래방,전라북도,부안군,14,14,100.00%,14,100.00%
노래방,전라남도,합계,761,767,99.22%,795,95.72%
노래방,전라남도,목포시,156,156,100.00%,161,96.89%
노래방,전라남도,여수시,143,143,100.00%,148,96.62%
노래방,전라남도,순천시,163,165,98.79%,171,95.32%
노래방,전라남도,나주시,31,32,96.88%,34,91.18%
노래방,전라남도,광양시,83,85,97.65%,86,96.51%
노래방,전라남도,담양군,9,9,100.00%,9,100.00%
노래방,전라남도,곡성군,7,7,100.00%,7,100.00%
노래방,전라남도,구례군,8,8,100.00%,8,100.00%
노래방,전라남도,고흥군,10,10,100.00%,12,83.33%
노래방,전라남도,보성군,11,11,100.00%,11,100.00%
노래방,전라남도,화순군,19,19,100.00%,19,100.00%
노래방,전라남도,장흥군,13,13,100.00%,14,92.86%
노래방,전라남도,강진군,7,7,100.00%,9,77.78%
노래방,전라남도,해남군,7,7,100.00%,6,116.67%
노래방,전라남도,영암군,11,11,100.00%,14,78.57%
노래방,전라남도,무안군,26,27,96.30%,27,96.30%
노래방,전라남도,함평군,7,7,100.00%,7,100.00%
노래방,전라남도,영광군,10,10,100.00%,9,111.11%
노래방,전라남도,장성군,8,8,100.00%,7,114.29%
노래방,전라남도,완도군,10,10,100.00%,11,90.91%
노래방,전라남도,진도군,10,10,100.00%,12,83.33%
노래방,전라남도,신안군,12,12,100.00%,13,92.31%
노래방,대구광역시,합계,"1,780","1,788",99.55%,"1,852",96.11%
노래방,대구광역시,중구,77,77,100.00%,82,93.90%
노래방,대구광역시,동구,194,194,100.00%,208,93.27%
노래방,대구광역시,서구,167,168,99.40%,176,94.89%
노래방,대구광역시,남구,144,145,99.31%,150,96.00%
노래방,대구광역시,북구,300,301,99.67%,310,96.77%
노래방,대구광역시,수성구,232,235,98.72%,247,93.93%
노래방,대구광역시,달서구,541,542,99.82%,553,97.83%
노래방,대구광역시,달성군,125,126,99.21%,126,99.21%
노래방,경상북도,합계,"1,647","1,644",100.18%,"1,707",96.49%
노래방,경상북도,포항시 남구,227,229,99.13%,232,97.84%
노래방,경상북도,포항시 북구,167,166,100.60%,170,98.24%
노래방,경상북도,경주시,195,194,100.52%,208,93.75%
노래방,경상북도,김천시,82,81,101.23%,84,97.62%
노래방,경상북도,안동시,92,93,98.92%,92,100.00%
노래방,경상북도,구미시,338,338,100.00%,355,95.21%
노래방,경상북도,영주시,42,42,100.00%,45,93.33%
노래방,경상북도,영천시,56,56,100.00%,57,98.25%
노래방,경상북도,상주시,39,39,100.00%,40,97.50%
노래방,경상북도,문경시,26,26,100.00%,28,92.86%
노래방,경상북도,경산시,141,138,102.17%,148,95.27%
노래방,경상북도,군위군,11,11,100.00%,11,100.00%
노래방,경상북도,의성군,13,14,92.86%,16,81.25%
노래방,경상북도,청송군,15,15,100.00%,14,107.14%
노래방,경상북도,영양군,*,*,100.00%,*,100.00%
노래방,경상북도,영덕군,23,23,100.00%,23,100.00%
노래방,경상북도,청도군,13,12,108.33%,14,92.86%
노래방,경상북도,고령군,15,15,100.00%,15,100.00%
노래방,경상북도,성주군,29,29,100.00%,26,111.54%
노래방,경상북도,칠곡군,70,70,100.00%,73,95.89%
노래방,경상북도,예천군,18,18,100.00%,17,105.88%
노래방,경상북도,봉화군,9,9,100.00%,12,75.00%
노래방,경상북도,울진군,25,25,100.00%,26,96.15%
노래방,부산광역시,합계,"1,844","1,858",99.25%,"1,950",94.56%
노래방,부산광역시,중구,33,33,100.00%,34,97.06%
노래방,부산광역시,서구,33,33,100.00%,40,82.50%
노래방,부산광역시,동구,23,23,100.00%,23,100.00%
노래방,부산광역시,영도구,34,35,97.14%,38,89.47%
노래방,부산광역시,부산진구,170,176,96.59%,182,93.41%
노래방,부산광역시,동래구,203,206,98.54%,212,95.75%
노래방,부산광역시,남구,108,107,100.93%,116,93.10%
노래방,부산광역시,북구,206,206,100.00%,215,95.81%
노래방,부산광역시,해운대구,178,181,98.34%,189,94.18%
노래방,부산광역시,사하구,153,153,100.00%,158,96.84%
노래방,부산광역시,금정구,177,178,99.44%,193,91.71%
노래방,부산광역시,강서구,32,32,100.00%,32,100.00%
노래방,부산광역시,연제구,117,118,99.15%,126,92.86%
노래방,부산광역시,수영구,122,123,99.19%,131,93.13%
노래방,부산광역시,사상구,186,185,100.54%,189,98.41%
노래방,부산광역시,기장군,69,69,100.00%,72,95.83%
노래방,울산광역시,합계,782,792,98.74%,834,93.76%
노래방,울산광역시,중구,155,155,100.00%,163,95.09%
노래방,울산광역시,남구,303,309,98.06%,328,92.38%
노래방,울산광역시,동구,92,94,97.87%,105,87.62%
노래방,울산광역시,북구,109,111,98.20%,112,97.32%
노래방,울산광역시,울주군,123,123,100.00%,126,97.62%
노래방,경상남도,합계,"1,685","1,697",99.29%,"1,749",96.34%
노래방,경상남도,창원시 의창구,199,199,100.00%,206,96.60%
노래방,경상남도,창원시 성산구,90,90,100.00%,94,95.74%
노래방,경상남도,창원시 마산합포구,68,68,100.00%,72,94.44%
노래방,경상남도,창원시 마산회원구,103,104,99.04%,106,97.17%
노래방,경상남도,창원시 진해구,98,99,98.99%,97,101.03%
노래방,경상남도,진주시,263,263,100.00%,269,97.77%
노래방,경상남도,통영시,59,60,98.33%,66,89.39%
노래방,경상남도,사천시,50,50,100.00%,51,98.04%
노래방,경상남도,김해시,252,256,98.44%,262,96.18%
노래방,경상남도,밀양시,36,38,94.74%,40,90.00%
노래방,경상남도,거제시,146,146,100.00%,149,97.99%
노래방,경상남도,양산시,150,151,99.34%,159,94.34%
노래방,경상남도,의령군,6,6,100.00%,5,120.00%
노래방,경상남도,함안군,30,30,100.00%,26,115.38%
노래방,경상남도,창녕군,27,29,93.10%,36,75.00%
노래방,경상남도,고성군,21,22,95.45%,22,95.45%
노래방,경상남도,남해군,16,16,100.00%,16,100.00%
노래방,경상남도,하동군,14,14,100.00%,17,82.35%
노래방,경상남도,산청군,14,13,107.69%,9,155.56%
노래방,경상남도,함양군,11,11,100.00%,12,91.67%
노래방,경상남도,거창군,23,23,100.00%,25,92.00%
노래방,경상남도,합천군,9,9,100.00%,10,90.00%
노래방,제주특별자치도,합계,296,293,101.02%,291,101.72%
노래방,제주특별자치도,제주시,220,218,100.92%,217,101.38%
노래방,제주특별자치도,서귀포시,76,75,101.33%,74,102.70%
담배가게,합계,합계,"13,309","13,386",99.42%,"14,561",91.40%
담배가게,서울특별시,합계,"2,383","2,399",99.33%,"2,586",92.15%
담배가게,서울특별시,종로구,133,133,100.00%,141,94.33%
담배가게,서울특별시,중구,168,168,100.00%,180,93.33%
담배가게,서울특별시,용산구,94,96,97.92%,103,91.26%
담배가게,서울특별시,성동구,94,95,98.95%,100,94.00%
담배가게,서울특별시,광진구,60,62,96.77%,67,89.55%
담배가게,서울특별시,동대문구,131,131,100.00%,150,87.33%
담배가게,서울특별시,중랑구,96,97,98.97%,113,84.96%
담배가게,서울특별시,성북구,116,118,98.31%,125,92.80%
담배가게,서울특별시,강북구,107,108,99.07%,119,89.92%
담배가게,서울특별시,도봉구,53,53,100.00%,62,85.48%
담배가게,서울특별시,노원구,68,68,100.00%,76,89.47%
담배가게,서울특별시,은평구,94,96,97.92%,104,90.38%
담배가게,서울특별시,서대문구,90,90,100.00%,99,90.91%
담배가게,서울특별시,마포구,85,87,97.70%,97,87.63%
담배가게,서울특별시,양천구,39,38,102.63%,34,114.71%
담배가게,서울특별시,강서구,102,103,99.03%,109,93.58%
담배가게,서울특별시,구로구,102,102,100.00%,109,93.58%
담배가게,서울특별시,금천구,76,77,98.70%,78,97.44%
담배가게,서울특별시,영등포구,162,163,99.39%,169,95.86%
담배가게,서울특별시,동작구,81,81,100.00%,88,92.05%
담배가게,서울특별시,관악구,130,132,98.48%,140,92.86%
담배가게,서울특별시,서초구,65,65,100.00%,70,92.86%
담배가게,서울특별시,강남구,78,77,101.30%,76,102.63%
담배가게,서울특별시,송파구,78,78,100.00%,87,89.66%
담배가게,서울특별시,강동구,81,81,100.00%,90,90.00%
담배가게,인천광역시,합계,368,370,99.46%,388,94.85%
담배가게,인천광역시,중구,29,29,100.00%,30,96.67%
담배가게,인천광역시,동구,18,18,100.00%,19,94.74%
담배가게,인천광역시,남구,0,0,/0,55,0.00%
담배가게,인천광역시,미추홀구,49,50,98.00%,0,/0
담배가게,인천광역시,연수구,18,18,100.00%,16,112.50%
담배가게,인천광역시,남동구,38,39,97.44%,35,108.57%
담배가게,인천광역시,부평구,79,79,100.00%,83,95.18%
담배가게,인천광역시,계양구,37,37,100.00%,39,94.87%
담배가게,인천광역시,서구,72,72,100.00%,83,86.75%
담배가게,인천광역시,강화군,22,22,100.00%,22,100.00%
담배가게,인천광역시,옹진군,6,6,100.00%,6,100.00%
담배가게,경기도,합계,"1,634","1,638",99.76%,"1,750",93.37%
담배가게,경기도,수원시 장안구,24,26,92.31%,32,75.00%
담배가게,경기도,수원시 권선구,38,38,100.00%,40,95.00%
담배가게,경기도,수원시 팔달구,42,42,100.00%,40,105.00%
담배가게,경기도,수원시 영통구,23,23,100.00%,22,104.55%
담배가게,경기도,성남시 수정구,35,35,100.00%,35,100.00%
담배가게,경기도,성남시 중원구,29,27,107.41%,29,100.00%
담배가게,경기도,성남시 분당구,38,38,100.00%,40,95.00%
담배가게,경기도,의정부시,89,90,98.89%,93,95.70%
담배가게,경기도,안양시 만안구,27,27,100.00%,30,90.00%
담배가게,경기도,안양시 동안구,44,44,100.00%,49,89.80%
담배가게,경기도,부천시,93,94,98.94%,100,93.00%
담배가게,경기도,광명시,32,32,100.00%,34,94.12%
담배가게,경기도,평택시,62,63,98.41%,64,96.88%
담배가게,경기도,동두천시,30,30,100.00%,33,90.91%
담배가게,경기도,안산시 상록구,30,30,100.00%,28,107.14%
담배가게,경기도,안산시 단원구,38,37,102.70%,39,97.44%
담배가게,경기도,고양시 덕양구,45,45,100.00%,56,80.36%
담배가게,경기도,고양시 일산동구,29,29,100.00%,30,96.67%
담배가게,경기도,고양시 일산서구,29,28,103.57%,30,96.67%
담배가게,경기도,과천시,8,8,100.00%,7,114.29%
담배가게,경기도,구리시,43,44,97.73%,46,93.48%
담배가게,경기도,남양주시,80,80,100.00%,99,80.81%
담배가게,경기도,오산시,22,22,100.00%,21,104.76%
담배가게,경기도,시흥시,38,38,100.00%,38,100.00%
담배가게,경기도,군포시,22,22,100.00%,21,104.76%
담배가게,경기도,의왕시,10,10,100.00%,11,90.91%
담배가게,경기도,하남시,21,20,105.00%,21,100.00%
담배가게,경기도,용인시 처인구,33,33,100.00%,35,94.29%
담배가게,경기도,용인시 기흥구,20,20,100.00%,19,105.26%
담배가게,경기도,용인시 수지구,16,16,100.00%,16,100.00%
담배가게,경기도,파주시,85,87,97.70%,94,90.43%
담배가게,경기도,이천시,46,46,100.00%,49,93.88%
담배가게,경기도,안성시,28,29,96.55%,30,93.33%
담배가게,경기도,김포시,50,50,100.00%,51,98.04%
담배가게,경기도,화성시,50,49,102.04%,53,94.34%
담배가게,경기도,광주시,52,52,100.00%,54,96.30%
담배가게,경기도,양주시,31,32,96.88%,37,83.78%
담배가게,경기도,포천시,90,91,98.90%,98,91.84%
담배가게,경기도,여주시,29,29,100.00%,33,87.88%
담배가게,경기도,연천군,20,20,100.00%,23,86.96%
담배가게,경기도,가평군,30,30,100.00%,32,93.75%
담배가게,경기도,양평군,33,32,103.13%,38,86.84%
담배가게,강원도,합계,609,612,99.51%,669,91.03%
담배가게,강원도,춘천시,57,58,98.28%,63,90.48%
담배가게,강원도,원주시,96,95,101.05%,98,97.96%
담배가게,강원도,강릉시,70,70,100.00%,79,88.61%
담배가게,강원도,동해시,47,47,100.00%,48,97.92%
담배가게,강원도,태백시,37,37,100.00%,41,90.24%
담배가게,강원도,속초시,36,37,97.30%,44,81.82%
담배가게,강원도,삼척시,39,39,100.00%,41,95.12%
담배가게,강원도,홍천군,28,28,100.00%,30,93.33%
담배가게,강원도,횡성군,17,18,94.44%,21,80.95%
담배가게,강원도,영월군,34,34,100.00%,39,87.18%
담배가게,강원도,평창군,18,18,100.00%,20,90.00%
담배가게,강원도,정선군,36,36,100.00%,39,92.31%
담배가게,강원도,철원군,14,14,100.00%,15,93.33%
담배가게,강원도,화천군,19,19,100.00%,20,95.00%
담배가게,강원도,양구군,10,10,100.00%,13,76.92%
담배가게,강원도,인제군,7,7,100.00%,8,87.50%
담배가게,강원도,고성군,24,25,96.00%,30,80.00%
담배가게,강원도,양양군,20,20,100.00%,20,100.00%
담배가게,대전광역시,합계,306,309,99.03%,343,89.21%
담배가게,대전광역시,동구,82,83,98.80%,97,84.54%
담배가게,대전광역시,중구,75,75,100.00%,80,93.75%
담배가게,대전광역시,서구,71,71,100.00%,79,89.87%
담배가게,대전광역시,유성구,28,30,93.33%,32,87.50%
담배가게,대전광역시,대덕구,50,50,100.00%,55,90.91%
담배가게,충청북도,합계,550,552,99.64%,586,93.86%
담배가게,충청북도,청주시 상당구,50,50,100.00%,53,94.34%
담배가게,충청북도,청주시 서원구,49,49,100.00%,51,96.08%
담배가게,충청북도,청주시 흥덕구,56,56,100.00%,59,94.92%
담배가게,충청북도,청주시 청원구,41,41,100.00%,42,97.62%
담배가게,충청북도,충주시,100,101,99.01%,106,94.34%
담배가게,충청북도,제천시,54,56,96.43%,60,90.00%
담배가게,충청북도,보은군,26,26,100.00%,29,89.66%
담배가게,충청북도,옥천군,28,28,100.00%,28,100.00%
담배가게,충청북도,영동군,39,39,100.00%,42,92.86%
담배가게,충청북도,증평군,7,7,100.00%,8,87.50%
담배가게,충청북도,진천군,22,22,100.00%,26,84.62%
담배가게,충청북도,괴산군,21,21,100.00%,24,87.50%
담배가게,충청북도,음성군,38,37,102.70%,38,100.00%
담배가게,충청북도,단양군,19,19,100.00%,20,95.00%
담배가게,충청남도,합계,612,614,99.67%,663,92.31%
담배가게,충청남도,천안시 동남구,46,46,100.00%,49,93.88%
담배가게,충청남도,천안시 서북구,36,36,100.00%,32,112.50%
담배가게,충청남도,공주시,44,44,100.00%,46,95.65%
담배가게,충청남도,보령시,42,42,100.00%,49,85.71%
담배가게,충청남도,아산시,60,61,98.36%,66,90.91%
담배가게,충청남도,서산시,51,51,100.00%,56,91.07%
담배가게,충청남도,논산시,67,67,100.00%,71,94.37%
담배가게,충청남도,계룡시,8,8,100.00%,8,100.00%
담배가게,충청남도,당진시,46,46,100.00%,50,92.00%
담배가게,충청남도,금산군,31,31,100.00%,32,96.88%
담배가게,충청남도,부여군,33,33,100.00%,39,84.62%
담배가게,충청남도,서천군,27,27,100.00%,29,93.10%
담배가게,충청남도,청양군,16,16,100.00%,17,94.12%
담배가게,충청남도,홍성군,21,21,100.00%,26,80.77%
담배가게,충청남도,예산군,51,51,100.00%,54,94.44%
담배가게,충청남도,태안군,33,34,97.06%,39,84.62%
담배가게,세종특별자치시,합계,39,40,97.50%,40,97.50%
담배가게,세종특별자치시,세종시,39,40,97.50%,40,97.50%
담배가게,광주광역시,합계,323,325,99.38%,363,88.98%
담배가게,광주광역시,동구,60,61,98.36%,68,88.24%
담배가게,광주광역시,서구,63,63,100.00%,70,90.00%
담배가게,광주광역시,남구,59,60,98.33%,67,88.06%
담배가게,광주광역시,북구,92,92,100.00%,103,89.32%
담배가게,광주광역시,광산구,49,49,100.00%,55,89.09%
담배가게,전라북도,합계,654,657,99.54%,708,92.37%
담배가게,전라북도,전주시 완산구,46,46,100.00%,48,95.83%
담배가게,전라북도,전주시 덕진구,57,57,100.00%,62,91.94%
담배가게,전라북도,군산시,100,101,99.01%,111,90.09%
담배가게,전라북도,익산시,69,69,100.00%,76,90.79%
담배가게,전라북도,정읍시,43,43,100.00%,44,97.73%
담배가게,전라북도,남원시,77,77,100.00%,82,93.90%
담배가게,전라북도,김제시,40,40,100.00%,40,100.00%
담배가게,전라북도,완주군,29,29,100.00%,35,82.86%
담배가게,전라북도,진안군,15,15,100.00%,15,100.00%
담배가게,전라북도,무주군,20,20,100.00%,21,95.24%
담배가게,전라북도,장수군,27,28,96.43%,32,84.38%
담배가게,전라북도,임실군,47,48,97.92%,53,88.68%
담배가게,전라북도,순창군,27,27,100.00%,28,96.43%
담배가게,전라북도,고창군,31,31,100.00%,31,100.00%
담배가게,전라북도,부안군,26,26,100.00%,30,86.67%
담배가게,전라남도,합계,"1,038","1,045",99.33%,"1,129",91.94%
담배가게,전라남도,목포시,116,117,99.15%,122,95.08%
담배가게,전라남도,여수시,83,83,100.00%,88,94.32%
담배가게,전라남도,순천시,61,62,98.39%,63,96.83%
담배가게,전라남도,나주시,31,32,96.88%,36,86.11%
담배가게,전라남도,광양시,25,25,100.00%,26,96.15%
담배가게,전라남도,담양군,23,25,92.00%,29,79.31%
담배가게,전라남도,곡성군,43,43,100.00%,49,87.76%
담배가게,전라남도,구례군,19,19,100.00%,20,95.00%
담배가게,전라남도,고흥군,73,73,100.00%,79,92.41%
담배가게,전라남도,보성군,21,21,100.00%,24,87.50%
담배가게,전라남도,화순군,35,35,100.00%,41,85.37%
담배가게,전라남도,장흥군,50,50,100.00%,56,89.29%
담배가게,전라남도,강진군,38,38,100.00%,41,92.68%
담배가게,전라남도,해남군,76,76,100.00%,81,93.83%
담배가게,전라남도,영암군,23,23,100.00%,24,95.83%
담배가게,전라남도,무안군,37,37,100.00%,37,100.00%
담배가게,전라남도,함평군,11,12,91.67%,16,68.75%
담배가게,전라남도,영광군,40,40,100.00%,48,83.33%
담배가게,전라남도,장성군,31,31,100.00%,33,93.94%
담배가게,전라남도,완도군,117,118,99.15%,123,95.12%
담배가게,전라남도,진도군,39,39,100.00%,43,90.70%
담배가게,전라남도,신안군,46,46,100.00%,50,92.00%
담배가게,대구광역시,합계,565,566,99.82%,642,88.01%
담배가게,대구광역시,중구,67,66,101.52%,75,89.33%
담배가게,대구광역시,동구,78,78,100.00%,90,86.67%
담배가게,대구광역시,서구,83,83,100.00%,96,86.46%
담배가게,대구광역시,남구,64,64,100.00%,66,96.97%
담배가게,대구광역시,북구,105,105,100.00%,122,86.07%
담배가게,대구광역시,수성구,45,45,100.00%,50,90.00%
담배가게,대구광역시,달서구,72,72,100.00%,85,84.71%
담배가게,대구광역시,달성군,51,53,96.23%,58,87.93%
담배가게,경상북도,합계,"1,408","1,419",99.22%,"1,561",90.20%
담배가게,경상북도,포항시 남구,72,73,98.63%,81,88.89%
담배가게,경상북도,포항시 북구,69,70,98.57%,77,89.61%
담배가게,경상북도,경주시,126,127,99.21%,140,90.00%
담배가게,경상북도,김천시,79,79,100.00%,90,87.78%
담배가게,경상북도,안동시,93,93,100.00%,99,93.94%
담배가게,경상북도,구미시,70,68,102.94%,80,87.50%
담배가게,경상북도,영주시,80,83,96.39%,93,86.02%
담배가게,경상북도,영천시,46,47,97.87%,54,85.19%
담배가게,경상북도,상주시,110,110,100.00%,122,90.16%
담배가게,경상북도,문경시,84,87,96.55%,96,87.50%
담배가게,경상북도,경산시,52,52,100.00%,55,94.55%
담배가게,경상북도,군위군,25,25,100.00%,28,89.29%
담배가게,경상북도,의성군,59,59,100.00%,62,95.16%
담배가게,경상북도,청송군,33,33,100.00%,34,97.06%
담배가게,경상북도,영양군,16,16,100.00%,19,84.21%
담배가게,경상북도,영덕군,55,55,100.00%,61,90.16%
담배가게,경상북도,청도군,40,40,100.00%,42,95.24%
담배가게,경상북도,고령군,30,31,96.77%,34,88.24%
담배가게,경상북도,성주군,35,35,100.00%,38,92.11%
담배가게,경상북도,칠곡군,39,40,97.50%,41,95.12%
담배가게,경상북도,예천군,76,76,100.00%,84,90.48%
담배가게,경상북도,봉화군,37,37,100.00%,41,90.24%
담배가게,경상북도,울진군,62,63,98.41%,68,91.18%
담배가게,경상북도,울릉군,20,20,100.00%,22,90.91%
담배가게,부산광역시,합계,"1,247","1,253",99.52%,"1,396",89.33%
담배가게,부산광역시,중구,60,62,96.77%,68,88.24%
담배가게,부산광역시,서구,63,63,100.00%,73,86.30%
담배가게,부산광역시,동구,68,69,98.55%,77,88.31%
담배가게,부산광역시,영도구,79,79,100.00%,86,91.86%
담배가게,부산광역시,부산진구,187,189,98.94%,212,88.21%
담배가게,부산광역시,동래구,77,78,98.72%,90,85.56%
담배가게,부산광역시,남구,93,94,98.94%,104,89.42%
담배가게,부산광역시,북구,55,56,98.21%,68,80.88%
담배가게,부산광역시,해운대구,96,96,100.00%,104,92.31%
담배가게,부산광역시,사하구,89,89,100.00%,97,91.75%
담배가게,부산광역시,금정구,77,77,100.00%,84,91.67%
담배가게,부산광역시,강서구,52,50,104.00%,53,98.11%
담배가게,부산광역시,연제구,61,61,100.00%,70,87.14%
담배가게,부산광역시,수영구,41,42,97.62%,45,91.11%
담배가게,부산광역시,사상구,111,110,100.91%,122,90.98%
담배가게,부산광역시,기장군,38,38,100.00%,43,88.37%
담배가게,울산광역시,합계,244,247,98.79%,267,91.39%
담배가게,울산광역시,중구,57,58,98.28%,62,91.94%
담배가게,울산광역시,남구,67,67,100.00%,72,93.06%
담배가게,울산광역시,동구,35,35,100.00%,38,92.11%
담배가게,울산광역시,북구,28,28,100.00%,28,100.00%
담배가게,울산광역시,울주군,57,59,96.61%,67,85.07%
담배가게,경상남도,합계,"1,146","1,155",99.22%,"1,262",90.81%
담배가게,경상남도,창원시 의창구,62,63,98.41%,66,93.94%
담배가게,경상남도,창원시 성산구,33,33,100.00%,38,86.84%
담배가게,경상남도,창원시 마산합포구,87,87,100.00%,96,90.63%
담배가게,경상남도,창원시 마산회원구,74,75,98.67%,78,94.87%
담배가게,경상남도,창원시 진해구,47,47,100.00%,58,81.03%
담배가게,경상남도,진주시,145,147,98.64%,158,91.77%
담배가게,경상남도,통영시,52,53,98.11%,62,83.87%
담배가게,경상남도,사천시,48,48,100.00%,52,92.31%
담배가게,경상남도,김해시,91,91,100.00%,99,91.92%
담배가게,경상남도,밀양시,47,48,97.92%,57,82.46%
담배가게,경상남도,거제시,44,44,100.00%,48,91.67%
담배가게,경상남도,양산시,70,71,98.59%,77,90.91%
담배가게,경상남도,의령군,23,23,100.00%,24,95.83%
담배가게,경상남도,함안군,35,35,100.00%,37,94.59%
담배가게,경상남도,창녕군,30,30,100.00%,32,93.75%
담배가게,경상남도,고성군,21,22,95.45%,26,80.77%
담배가게,경상남도,남해군,23,23,100.00%,23,100.00%
담배가게,경상남도,하동군,22,23,95.65%,27,81.48%
담배가게,경상남도,산청군,41,41,100.00%,43,95.35%
담배가게,경상남도,함양군,39,39,100.00%,41,95.12%
담배가게,경상남도,거창군,35,35,100.00%,38,92.11%
