사업자 현황(4월/100대 생활업종),,,,,,,
*조회년월,,2019년 4월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
업종전체,인천광역시,동구,"2,778","2,763",100.54%,"2,745",101.20%
업종전체,인천광역시,남구,0,0,/0,"16,292",0.00%
업종전체,인천광역시,미추홀구,"16,913","16,782",100.78%,0,/0
업종전체,인천광역시,연수구,"12,320","12,262",100.47%,"11,499",107.14%
업종전체,인천광역시,남동구,"21,700","21,587",100.52%,"20,774",104.46%
업종전체,인천광역시,부평구,"20,045","19,962",100.42%,"19,181",104.50%
업종전체,인천광역시,계양구,"11,339","11,286",100.47%,"11,016",102.93%
업종전체,인천광역시,서구,"20,284","20,086",100.99%,"18,658",108.71%
업종전체,인천광역시,강화군,"3,865","3,856",100.23%,"3,735",103.48%
업종전체,인천광역시,옹진군,"1,250","1,241",100.73%,"1,211",103.22%
업종전체,경기도,합계,"530,893","526,958",100.75%,"500,196",106.14%
업종전체,경기도,수원시 장안구,"10,323","10,278",100.44%,"10,102",102.19%
업종전체,경기도,수원시 권선구,"12,720","12,625",100.75%,"12,016",105.86%
업종전체,경기도,수원시 팔달구,"11,700","11,670",100.26%,"11,670",100.26%
업종전체,경기도,수원시 영통구,"13,035","12,892",101.11%,"12,183",106.99%
업종전체,경기도,성남시 수정구,"9,693","9,615",100.81%,"9,298",104.25%
업종전체,경기도,성남시 중원구,"9,763","9,700",100.65%,"9,587",101.84%
업종전체,경기도,성남시 분당구,"21,056","20,952",100.50%,"20,237",104.05%
업종전체,경기도,의정부시,"19,272","19,199",100.38%,"18,720",102.95%
업종전체,경기도,안양시 만안구,"9,898","9,867",100.31%,"9,605",103.05%
업종전체,경기도,안양시 동안구,"13,978","13,911",100.48%,"13,375",104.51%
업종전체,경기도,부천시,"35,008","34,797",100.61%,"33,751",103.72%
업종전체,경기도,부천시 원미구,*,0,/0,0,/0
업종전체,경기도,광명시,"11,394","11,345",100.43%,"11,026",103.34%
업종전체,경기도,평택시,"22,903","22,776",100.56%,"21,803",105.05%
업종전체,경기도,동두천시,"4,199","4,182",100.41%,"4,091",102.64%
업종전체,경기도,안산시 상록구,"12,588","12,470",100.95%,"12,078",104.22%
업종전체,경기도,안산시 단원구,"15,793","15,684",100.69%,"15,121",104.44%
업종전체,경기도,고양시 덕양구,"16,453","16,355",100.60%,"15,520",106.01%
업종전체,경기도,고양시 일산동구,"15,858","15,751",100.68%,"15,015",105.61%
업종전체,경기도,고양시 일산서구,"11,370","11,288",100.73%,"10,933",104.00%
업종전체,경기도,과천시,"2,263","2,257",100.27%,"2,157",104.91%
업종전체,경기도,구리시,"8,931","8,884",100.53%,"8,555",104.40%
업종전체,경기도,남양주시,"25,881","25,679",100.79%,"23,928",108.16%
업종전체,경기도,오산시,"8,139","8,091",100.59%,"7,682",105.95%
업종전체,경기도,시흥시,"18,720","18,559",100.87%,"17,043",109.84%
업종전체,경기도,군포시,"9,414","9,351",100.67%,"8,935",105.36%
업종전체,경기도,의왕시,"4,906","4,846",101.24%,"4,646",105.60%
업종전체,경기도,하남시,"9,608","9,447",101.70%,"7,766",123.72%
업종전체,경기도,용인시 처인구,"10,953","10,840",101.04%,"9,892",110.73%
업종전체,경기도,용인시 기흥구,"14,384","14,227",101.10%,"13,333",107.88%
업종전체,경기도,용인시 수지구,"10,610","10,503",101.02%,"9,907",107.10%
업종전체,경기도,파주시,"17,996","17,807",101.06%,"16,653",108.06%
업종전체,경기도,이천시,"9,294","9,239",100.60%,"8,928",104.10%
업종전체,경기도,안성시,"8,087","8,048",100.48%,"7,801",103.67%
업종전체,경기도,김포시,"17,222","16,997",101.32%,"15,076",114.23%
업종전체,경기도,화성시,"29,062","28,777",100.99%,"26,154",111.12%
업종전체,경기도,광주시,"13,918","13,794",100.90%,"12,844",108.36%
업종전체,경기도,양주시,"8,637","8,537",101.17%,"7,885",109.54%
업종전체,경기도,포천시,"8,138","8,098",100.49%,"7,917",102.79%
업종전체,경기도,여주시,"5,228","5,226",100.04%,"5,124",102.03%
업종전체,경기도,연천군,"2,150","2,143",100.33%,"2,096",102.58%
업종전체,경기도,가평군,"4,596","4,556",100.88%,"4,393",104.62%
업종전체,경기도,양평군,"5,751","5,695",100.98%,"5,350",107.50%
업종전체,강원도,합계,"83,363","83,108",100.31%,"81,314",102.52%
업종전체,강원도,춘천시,"13,879","13,855",100.17%,"13,578",102.22%
업종전체,강원도,원주시,"17,385","17,326",100.34%,"16,803",103.46%
업종전체,강원도,강릉시,"12,172","12,119",100.44%,"11,788",103.26%
업종전체,강원도,동해시,"4,801","4,779",100.46%,"4,728",101.54%
업종전체,강원도,태백시,"2,277","2,265",100.53%,"2,235",101.88%
업종전체,강원도,속초시,"5,594","5,576",100.32%,"5,529",101.18%
업종전체,강원도,삼척시,"3,418","3,413",100.15%,"3,324",102.83%
업종전체,강원도,홍천군,"3,798","3,797",100.03%,"3,685",103.07%
업종전체,강원도,횡성군,"2,188","2,180",100.37%,"2,131",102.67%
업종전체,강원도,영월군,"2,072","2,065",100.34%,"2,023",102.42%
업종전체,강원도,평창군,"2,845","2,848",99.89%,"2,836",100.32%
업종전체,강원도,정선군,"2,351","2,342",100.38%,"2,299",102.26%
업종전체,강원도,철원군,"2,337","2,331",100.26%,"2,348",99.53%
업종전체,강원도,화천군,"1,297","1,292",100.39%,"1,243",104.34%
업종전체,강원도,양구군,"1,197","1,185",101.01%,"1,158",103.37%
업종전체,강원도,인제군,"2,079","2,070",100.43%,"2,024",102.72%
업종전체,강원도,고성군,"1,621","1,618",100.19%,"1,578",102.72%
업종전체,강원도,양양군,"2,052","2,047",100.24%,"2,004",102.40%
업종전체,대전광역시,합계,"68,695","68,374",100.47%,"67,041",102.47%
업종전체,대전광역시,동구,"10,180","10,137",100.42%,"9,917",102.65%
업종전체,대전광역시,중구,"12,123","12,079",100.36%,"11,904",101.84%
업종전체,대전광역시,서구,"22,841","22,715",100.55%,"22,278",102.53%
업종전체,대전광역시,유성구,"15,470","15,379",100.59%,"14,849",104.18%
업종전체,대전광역시,대덕구,"8,081","8,064",100.21%,"8,093",99.85%
업종전체,충청북도,합계,"75,196","74,902",100.39%,"72,886",103.17%
업종전체,충청북도,청주시 상당구,"8,744","8,657",101.00%,"8,399",104.11%
업종전체,충청북도,청주시 서원구,"8,949","8,919",100.34%,"8,829",101.36%
업종전체,충청북도,청주시 흥덕구,"11,791","11,737",100.46%,"11,357",103.82%
업종전체,충청북도,청주시 청원구,"8,455","8,439",100.19%,"8,079",104.65%
업종전체,충청북도,충주시,"10,456","10,418",100.36%,"10,106",103.46%
업종전체,충청북도,제천시,"7,315","7,299",100.22%,"7,245",100.97%
업종전체,충청북도,보은군,"1,589","1,593",99.75%,"1,564",101.60%
업종전체,충청북도,옥천군,"2,085","2,078",100.34%,"2,021",103.17%
업종전체,충청북도,영동군,"2,203","2,196",100.32%,"2,154",102.27%
업종전체,충청북도,증평군,"1,786","1,789",99.83%,"1,728",103.36%
업종전체,충청북도,진천군,"3,597","3,564",100.93%,"3,419",105.21%
업종전체,충청북도,괴산군,"1,735","1,725",100.58%,"1,690",102.66%
업종전체,충청북도,음성군,"4,768","4,768",100.00%,"4,625",103.09%
업종전체,충청북도,단양군,"1,723","1,720",100.17%,"1,670",103.17%
업종전체,충청남도,합계,"98,811","98,283",100.54%,"95,333",103.65%
업종전체,충청남도,천안시 동남구,"12,177","12,076",100.84%,"11,692",104.15%
업종전체,충청남도,천안시 서북구,"17,057","16,928",100.76%,"15,931",107.07%
업종전체,충청남도,공주시,"5,371","5,363",100.15%,"5,263",102.05%
업종전체,충청남도,보령시,"5,539","5,530",100.16%,"5,384",102.88%
업종전체,충청남도,아산시,"12,865","12,779",100.67%,"12,367",104.03%
업종전체,충청남도,서산시,"8,242","8,167",100.92%,"7,909",104.21%
업종전체,충청남도,논산시,"5,821","5,786",100.60%,"5,668",102.70%
업종전체,충청남도,계룡시,"1,488","1,481",100.47%,"1,455",102.27%
업종전체,충청남도,당진시,"7,681","7,650",100.41%,"7,457",103.00%
업종전체,충청남도,금산군,"3,126","3,115",100.35%,"3,049",102.53%
업종전체,충청남도,부여군,"2,702","2,713",99.59%,"2,670",101.20%
업종전체,충청남도,서천군,"2,482","2,480",100.08%,"2,444",101.55%
업종전체,충청남도,청양군,"1,293","1,284",100.70%,"1,278",101.17%
업종전체,충청남도,홍성군,"4,731","4,730",100.02%,"4,656",101.61%
업종전체,충청남도,예산군,"3,892","3,892",100.00%,"3,857",100.91%
업종전체,충청남도,태안군,"4,344","4,309",100.81%,"4,253",102.14%
업종전체,세종특별자치시,합계,"11,768","11,629",101.20%,"10,256",114.74%
업종전체,세종특별자치시,세종시,"11,768","11,629",101.20%,"10,256",114.74%
업종전체,광주광역시,합계,"68,951","68,565",100.56%,"66,210",104.14%
업종전체,광주광역시,동구,"8,335","8,293",100.51%,"8,158",102.17%
업종전체,광주광역시,서구,"16,077","15,987",100.56%,"15,483",103.84%
업종전체,광주광역시,남구,"8,591","8,538",100.62%,"8,231",104.37%
업종전체,광주광역시,북구,"18,981","18,874",100.57%,"18,303",103.70%
업종전체,광주광역시,광산구,"16,967","16,873",100.56%,"16,035",105.81%
업종전체,전라북도,합계,"83,088","82,771",100.38%,"81,169",102.36%
업종전체,전라북도,전주시 완산구,"18,365","18,321",100.24%,"18,379",99.92%
업종전체,전라북도,전주시 덕진구,"13,674","13,575",100.73%,"12,768",107.10%
업종전체,전라북도,군산시,"13,023","12,998",100.19%,"12,834",101.47%
업종전체,전라북도,익산시,"12,442","12,393",100.40%,"12,211",101.89%
업종전체,전라북도,정읍시,"4,721","4,703",100.38%,"4,668",101.14%
업종전체,전라북도,남원시,"4,019","3,991",100.70%,"3,958",101.54%
업종전체,전라북도,김제시,"3,130","3,125",100.16%,"3,063",102.19%
업종전체,전라북도,완주군,"3,702","3,686",100.43%,"3,497",105.86%
업종전체,전라북도,진안군,976,974,100.21%,949,102.85%
업종전체,전라북도,무주군,"1,307","1,315",99.39%,"1,309",99.85%
업종전체,전라북도,장수군,809,811,99.75%,807,100.25%
업종전체,전라북도,임실군,"1,036","1,033",100.29%,"1,021",101.47%
업종전체,전라북도,순창군,"1,024","1,013",101.09%,975,105.03%
업종전체,전라북도,고창군,"2,212","2,189",101.05%,"2,139",103.41%
업종전체,전라북도,부안군,"2,648","2,644",100.15%,"2,591",102.20%
업종전체,전라남도,합계,"83,436","83,117",100.38%,"81,167",102.80%
업종전체,전라남도,목포시,"12,306","12,302",100.03%,"12,229",100.63%
업종전체,전라남도,여수시,"14,340","14,289",100.36%,"13,864",103.43%
업종전체,전라남도,순천시,"13,180","13,107",100.56%,"12,731",103.53%
업종전체,전라남도,나주시,"4,535","4,532",100.07%,"4,282",105.91%
업종전체,전라남도,광양시,"6,718","6,679",100.58%,"6,578",102.13%
업종전체,전라남도,담양군,"1,811","1,794",100.95%,"1,767",102.49%
업종전체,전라남도,곡성군,"1,003","1,004",99.90%,955,105.03%
업종전체,전라남도,구례군,"1,200","1,190",100.84%,"1,172",102.39%
업종전체,전라남도,고흥군,"2,476","2,485",99.64%,"2,475",100.04%
업종전체,전라남도,보성군,"1,829","1,822",100.38%,"1,800",101.61%
업종전체,전라남도,화순군,"2,385","2,371",100.59%,"2,293",104.01%
업종전체,전라남도,장흥군,"1,655","1,658",99.82%,"1,656",99.94%
업종전체,전라남도,강진군,"1,510","1,501",100.60%,"1,473",102.51%
업종전체,전라남도,해남군,"2,961","2,946",100.51%,"2,901",102.07%
업종전체,전라남도,영암군,"2,080","2,066",100.68%,"2,062",100.87%
업종전체,전라남도,무안군,"3,542","3,516",100.74%,"3,375",104.95%
업종전체,전라남도,함평군,"1,017","1,020",99.71%,954,106.60%
업종전체,전라남도,영광군,"2,317","2,311",100.26%,"2,249",103.02%
업종전체,전라남도,장성군,"1,564","1,563",100.06%,"1,521",102.83%
업종전체,전라남도,완도군,"2,492","2,466",101.05%,"2,348",106.13%
업종전체,전라남도,진도군,"1,349","1,336",100.97%,"1,338",100.82%
업종전체,전라남도,신안군,"1,166","1,159",100.60%,"1,144",101.92%
업종전체,대구광역시,합계,"112,294","111,711",100.52%,"108,142",103.84%
업종전체,대구광역시,중구,"11,726","11,728",99.98%,"11,554",101.49%
업종전체,대구광역시,동구,"14,823","14,734",100.60%,"14,206",104.34%
업종전체,대구광역시,서구,"8,345","8,345",100.00%,"8,293",100.63%
업종전체,대구광역시,남구,"7,963","7,948",100.19%,"7,677",103.73%
업종전체,대구광역시,북구,"17,774","17,656",100.67%,"17,126",103.78%
업종전체,대구광역시,수성구,"19,345","19,234",100.58%,"18,579",104.12%
업종전체,대구광역시,달서구,"23,203","23,044",100.69%,"22,260",104.24%
업종전체,대구광역시,달성군,"9,115","9,022",101.03%,"8,447",107.91%
업종전체,경상북도,합계,"126,587","126,027",100.44%,"123,600",102.42%
업종전체,경상북도,포항시 남구,"11,437","11,408",100.25%,"11,152",102.56%
업종전체,경상북도,포항시 북구,"13,143","13,083",100.46%,"12,879",102.05%
업종전체,경상북도,경주시,"14,010","13,952",100.42%,"13,482",103.92%
업종전체,경상북도,김천시,"6,062","6,063",99.98%,"5,915",102.49%
업종전체,경상북도,안동시,"7,982","7,933",100.62%,"7,758",102.89%
업종전체,경상북도,구미시,"19,135","19,040",100.50%,"18,804",101.76%
업종전체,경상북도,영주시,"5,745","5,746",99.98%,"5,678",101.18%
업종전체,경상북도,영천시,"4,271","4,254",100.40%,"4,203",101.62%
업종전체,경상북도,상주시,"4,309","4,299",100.23%,"4,263",101.08%
업종전체,경상북도,문경시,"3,748","3,729",100.51%,"3,670",102.13%
업종전체,경상북도,경산시,"11,613","11,543",100.61%,"11,164",104.02%
업종전체,경상북도,군위군,837,831,100.72%,829,100.97%
업종전체,경상북도,의성군,"1,988","1,970",100.91%,"1,979",100.45%
업종전체,경상북도,청송군,"1,413","1,417",99.72%,"1,434",98.54%
업종전체,경상북도,영양군,696,690,100.87%,734,94.82%
업종전체,경상북도,영덕군,"2,456","2,449",100.29%,"2,414",101.74%
업종전체,경상북도,청도군,"2,005","1,970",101.78%,"1,910",104.97%
업종전체,경상북도,고령군,"1,294","1,289",100.39%,"1,263",102.45%
업종전체,경상북도,성주군,"1,915","1,902",100.68%,"1,863",102.79%
업종전체,경상북도,칠곡군,"5,476","5,465",100.20%,"5,417",101.09%
업종전체,경상북도,예천군,"2,148","2,122",101.23%,"1,967",109.20%
업종전체,경상북도,봉화군,"1,353","1,357",99.71%,"1,348",100.37%
업종전체,경상북도,울진군,"2,856","2,835",100.74%,"2,783",102.62%
업종전체,경상북도,울릉군,695,680,102.21%,691,100.58%
업종전체,부산광역시,합계,"154,187","153,500",100.45%,"149,787",102.94%
업종전체,부산광역시,중구,"6,536","6,533",100.05%,"6,564",99.57%
업종전체,부산광역시,서구,"4,344","4,342",100.05%,"4,231",102.67%
업종전체,부산광역시,동구,"5,752","5,711",100.72%,"5,639",102.00%
업종전체,부산광역시,영도구,"4,036","4,027",100.22%,"3,995",101.03%
업종전체,부산광역시,부산진구,"19,275","19,221",100.28%,"18,828",102.37%
업종전체,부산광역시,동래구,"12,183","12,107",100.63%,"11,882",102.53%
업종전체,부산광역시,남구,"10,731","10,666",100.61%,"10,174",105.47%
업종전체,부산광역시,북구,"9,505","9,457",100.51%,"9,369",101.45%
업종전체,부산광역시,해운대구,"17,099","17,032",100.39%,"16,552",103.30%
업종전체,부산광역시,사하구,"11,735","11,671",100.55%,"11,308",103.78%
업종전체,부산광역시,금정구,"10,751","10,730",100.20%,"10,612",101.31%
업종전체,부산광역시,강서구,"5,831","5,781",100.86%,"5,364",108.71%
업종전체,부산광역시,연제구,"10,008","9,954",100.54%,"9,638",103.84%
업종전체,부산광역시,수영구,"9,435","9,382",100.56%,"9,124",103.41%
업종전체,부산광역시,사상구,"9,894","9,858",100.37%,"9,743",101.55%
업종전체,부산광역시,기장군,"7,072","7,028",100.63%,"6,764",104.55%
업종전체,울산광역시,합계,"50,524","50,338",100.37%,"49,554",101.96%
업종전체,울산광역시,중구,"9,653","9,635",100.19%,"9,595",100.60%
업종전체,울산광역시,남구,"18,394","18,344",100.27%,"18,176",101.20%
업종전체,울산광역시,동구,"6,316","6,298",100.29%,"6,306",100.16%
업종전체,울산광역시,북구,"7,103","7,021",101.17%,"6,677",106.38%
업종전체,울산광역시,울주군,"9,058","9,040",100.20%,"8,800",102.93%
업종전체,경상남도,합계,"154,097","153,364",100.48%,"149,508",103.07%
업종전체,경상남도,창원시 의창구,"11,814","11,756",100.49%,"11,356",104.03%
업종전체,경상남도,창원시 성산구,"10,114","10,066",100.48%,"9,848",102.70%
업종전체,경상남도,창원시 마산합포구,"9,259","9,239",100.22%,"9,078",101.99%
업종전체,경상남도,창원시 마산회원구,"8,340","8,332",100.10%,"8,312",100.34%
업종전체,경상남도,창원시 진해구,"7,852","7,850",100.03%,"7,496",104.75%
업종전체,경상남도,진주시,"17,586","17,508",100.45%,"17,240",102.01%
업종전체,경상남도,통영시,"7,237","7,211",100.36%,"7,111",101.77%
업종전체,경상남도,사천시,"5,852","5,827",100.43%,"5,763",101.54%
업종전체,경상남도,김해시,"23,567","23,407",100.68%,"22,620",104.19%
업종전체,경상남도,밀양시,"4,897","4,862",100.72%,"4,783",102.38%
업종전체,경상남도,거제시,"11,327","11,265",100.55%,"11,036",102.64%
업종전체,경상남도,양산시,"14,619","14,502",100.81%,"13,721",106.54%
업종전체,경상남도,의령군,948,943,100.53%,930,101.94%
업종전체,경상남도,함안군,"2,760","2,750",100.36%,"2,681",102.95%
업종전체,경상남도,창녕군,"2,816","2,802",100.50%,"2,786",101.08%
업종전체,경상남도,고성군,"2,334","2,320",100.60%,"2,316",100.78%
업종전체,경상남도,남해군,"2,355","2,342",100.56%,"2,240",105.13%
업종전체,경상남도,하동군,"2,308","2,291",100.74%,"2,256",102.30%
업종전체,경상남도,산청군,"1,698","1,693",100.30%,"1,647",103.10%
업종전체,경상남도,함양군,"1,803","1,796",100.39%,"1,774",101.63%
업종전체,경상남도,거창군,"2,889","2,889",100.00%,"2,834",101.94%
업종전체,경상남도,합천군,"1,722","1,713",100.53%,"1,680",102.50%
업종전체,제주특별자치도,합계,"42,201","41,892",100.74%,"39,545",106.72%
업종전체,제주특별자치도,제주시,"30,620","30,385",100.77%,"28,776",106.41%
업종전체,제주특별자치도,서귀포시,"11,581","11,507",100.64%,"10,769",107.54%
가구점,합계,합계,"7,490","7,484",100.08%,"7,562",99.05%
가구점,서울특별시,합계,"1,027","1,017",100.98%,"1,039",98.85%
가구점,서울특별시,종로구,17,16,106.25%,15,113.33%
가구점,서울특별시,중구,71,71,100.00%,69,102.90%
가구점,서울특별시,용산구,37,37,100.00%,41,90.24%
가구점,서울특별시,성동구,17,17,100.00%,14,121.43%
가구점,서울특별시,광진구,50,50,100.00%,55,90.91%
가구점,서울특별시,동대문구,32,31,103.23%,31,103.23%
가구점,서울특별시,중랑구,26,27,96.30%,31,83.87%
가구점,서울특별시,성북구,39,39,100.00%,35,111.43%
가구점,서울특별시,강북구,29,29,100.00%,31,93.55%
가구점,서울특별시,도봉구,21,21,100.00%,20,105.00%
가구점,서울특별시,노원구,44,44,100.00%,45,97.78%
가구점,서울특별시,은평구,42,39,107.69%,40,105.00%
가구점,서울특별시,서대문구,71,69,102.90%,71,100.00%
가구점,서울특별시,마포구,27,28,96.43%,27,100.00%
가구점,서울특별시,양천구,34,34,100.00%,34,100.00%
가구점,서울특별시,강서구,41,41,100.00%,41,100.00%
가구점,서울특별시,구로구,28,29,96.55%,29,96.55%
가구점,서울특별시,금천구,20,20,100.00%,20,100.00%
가구점,서울특별시,영등포구,29,27,107.41%,33,87.88%
가구점,서울특별시,동작구,19,19,100.00%,24,79.17%
가구점,서울특별시,관악구,34,33,103.03%,36,94.44%
가구점,서울특별시,서초구,98,98,100.00%,105,93.33%
가구점,서울특별시,강남구,98,95,103.16%,94,104.26%
가구점,서울특별시,송파구,75,75,100.00%,69,108.70%
가구점,서울특별시,강동구,28,28,100.00%,29,96.55%
가구점,인천광역시,합계,290,290,100.00%,294,98.64%
가구점,인천광역시,중구,15,15,100.00%,15,100.00%
가구점,인천광역시,동구,15,14,107.14%,14,107.14%
가구점,인천광역시,남구,0,0,/0,51,0.00%
가구점,인천광역시,미추홀구,48,48,100.00%,0,/0
가구점,인천광역시,연수구,18,18,100.00%,21,85.71%
가구점,인천광역시,남동구,60,61,98.36%,64,93.75%
가구점,인천광역시,부평구,37,37,100.00%,39,94.87%
가구점,인천광역시,계양구,29,29,100.00%,25,116.00%
가구점,인천광역시,서구,60,60,100.00%,58,103.45%
가구점,인천광역시,강화군,6,6,100.00%,6,100.00%
가구점,인천광역시,옹진군,*,*,100.00%,*,200.00%
가구점,경기도,합계,"1,902","1,898",100.21%,"1,872",101.60%
가구점,경기도,수원시 장안구,22,21,104.76%,22,100.00%
가구점,경기도,수원시 권선구,41,41,100.00%,39,105.13%
가구점,경기도,수원시 팔달구,27,27,100.00%,34,79.41%
가구점,경기도,수원시 영통구,20,19,105.26%,21,95.24%
가구점,경기도,성남시 수정구,23,23,100.00%,22,104.55%
가구점,경기도,성남시 중원구,31,31,100.00%,35,88.57%
가구점,경기도,성남시 분당구,52,53,98.11%,51,101.96%
가구점,경기도,의정부시,50,49,102.04%,52,96.15%
가구점,경기도,안양시 만안구,14,14,100.00%,15,93.33%
가구점,경기도,안양시 동안구,55,56,98.21%,56,98.21%
가구점,경기도,부천시,76,74,102.70%,78,97.44%
가구점,경기도,광명시,43,45,95.56%,43,100.00%
가구점,경기도,평택시,81,77,105.19%,78,103.85%
가구점,경기도,동두천시,15,15,100.00%,16,93.75%
가구점,경기도,안산시 상록구,61,60,101.67%,61,100.00%
가구점,경기도,안산시 단원구,29,29,100.00%,30,96.67%
가구점,경기도,고양시 덕양구,51,51,100.00%,48,106.25%
가구점,경기도,고양시 일산동구,91,90,101.11%,88,103.41%
가구점,경기도,고양시 일산서구,75,75,100.00%,80,93.75%
가구점,경기도,과천시,7,7,100.00%,6,116.67%
가구점,경기도,구리시,19,18,105.56%,21,90.48%
가구점,경기도,남양주시,133,132,100.76%,120,110.83%
가구점,경기도,오산시,30,31,96.77%,33,90.91%
가구점,경기도,시흥시,54,56,96.43%,59,91.53%
가구점,경기도,군포시,18,18,100.00%,19,94.74%
가구점,경기도,의왕시,26,26,100.00%,26,100.00%
가구점,경기도,하남시,43,41,104.88%,33,130.30%
가구점,경기도,용인시 처인구,39,40,97.50%,42,92.86%
가구점,경기도,용인시 기흥구,52,53,98.11%,49,106.12%
가구점,경기도,용인시 수지구,35,38,92.11%,39,89.74%
가구점,경기도,파주시,104,103,100.97%,95,109.47%
가구점,경기도,이천시,33,32,103.13%,29,113.79%
가구점,경기도,안성시,32,32,100.00%,31,103.23%
가구점,경기도,김포시,57,59,96.61%,56,101.79%
가구점,경기도,화성시,102,103,99.03%,100,102.00%
가구점,경기도,광주시,103,102,100.98%,87,118.39%
가구점,경기도,양주시,26,24,108.33%,26,100.00%
가구점,경기도,포천시,76,77,98.70%,80,95.00%
가구점,경기도,여주시,15,15,100.00%,15,100.00%
가구점,경기도,연천군,9,9,100.00%,9,100.00%
가구점,경기도,가평군,8,8,100.00%,8,100.00%
가구점,경기도,양평군,24,24,100.00%,20,120.00%
가구점,강원도,합계,304,303,100.33%,314,96.82%
가구점,강원도,춘천시,43,44,97.73%,47,91.49%
가구점,강원도,원주시,93,92,101.09%,98,94.90%
가구점,강원도,강릉시,51,50,102.00%,53,96.23%
가구점,강원도,동해시,25,25,100.00%,25,100.00%
가구점,강원도,태백시,7,7,100.00%,7,100.00%
가구점,강원도,속초시,16,16,100.00%,18,88.89%
가구점,강원도,삼척시,5,5,100.00%,5,100.00%
가구점,강원도,홍천군,19,19,100.00%,18,105.56%
가구점,강원도,횡성군,6,6,100.00%,5,120.00%
가구점,강원도,영월군,6,6,100.00%,6,100.00%
가구점,강원도,평창군,5,5,100.00%,6,83.33%
가구점,강원도,정선군,6,6,100.00%,5,120.00%
가구점,강원도,철원군,7,7,100.00%,7,100.00%
가구점,강원도,화천군,*,*,100.00%,*,50.00%
가구점,강원도,양구군,*,*,100.00%,*,100.00%
가구점,강원도,인제군,7,7,100.00%,7,100.00%
가구점,강원도,고성군,*,*,100.00%,0,/0
가구점,강원도,양양군,3,3,100.00%,3,100.00%
가구점,대전광역시,합계,214,215,99.53%,218,98.17%
가구점,대전광역시,동구,22,23,95.65%,23,95.65%
가구점,대전광역시,중구,47,47,100.00%,51,92.16%
가구점,대전광역시,서구,53,52,101.92%,52,101.92%
가구점,대전광역시,유성구,60,61,98.36%,57,105.26%
가구점,대전광역시,대덕구,32,32,100.00%,35,91.43%
가구점,충청북도,합계,291,290,100.34%,300,97.00%
가구점,충청북도,청주시 상당구,38,36,105.56%,40,95.00%
가구점,충청북도,청주시 서원구,77,77,100.00%,78,98.72%
가구점,충청북도,청주시 흥덕구,27,29,93.10%,34,79.41%
가구점,충청북도,청주시 청원구,20,20,100.00%,18,111.11%
가구점,충청북도,충주시,43,43,100.00%,45,95.56%
가구점,충청북도,제천시,36,36,100.00%,36,100.00%
가구점,충청북도,보은군,6,6,100.00%,6,100.00%
