사업자 현황 ( 8월/100대 생활업종),,,,,,,
*조회년월,,2020년 8월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
업종전체,합계,합계,"2,498,599","2,485,979",100.51%,"2,369,932",105.43%
업종전체,서울특별시,합계,"498,716","496,455",100.46%,"472,512",105.55%
업종전체,서울특별시,종로구,"17,085","17,093",99.95%,"16,745",102.03%
업종전체,서울특별시,중구,"18,777","18,779",99.99%,"18,541",101.27%
업종전체,서울특별시,용산구,"14,188","14,110",100.55%,"13,485",105.21%
업종전체,서울특별시,성동구,"15,688","15,598",100.58%,"14,495",108.23%
업종전체,서울특별시,광진구,"17,796","17,701",100.54%,"16,762",106.17%
업종전체,서울특별시,동대문구,"17,205","17,158",100.27%,"16,665",103.24%
업종전체,서울특별시,중랑구,"15,969","15,846",100.78%,"15,209",105.00%
업종전체,서울특별시,성북구,"17,020","16,942",100.46%,"16,198",105.07%
업종전체,서울특별시,강북구,"13,698","13,684",100.10%,"13,050",104.97%
업종전체,서울특별시,도봉구,"11,927","11,887",100.34%,"11,395",104.67%
업종전체,서울특별시,노원구,"17,994","17,887",100.60%,"17,076",105.38%
업종전체,서울특별시,은평구,"18,371","18,221",100.82%,"17,220",106.68%
업종전체,서울특별시,서대문구,"13,908","13,907",100.01%,"13,315",104.45%
업종전체,서울특별시,마포구,"26,190","26,076",100.44%,"24,733",105.89%
업종전체,서울특별시,양천구,"17,517","17,439",100.45%,"16,684",104.99%
업종전체,서울특별시,강서구,"25,652","25,434",100.86%,"23,375",109.74%
업종전체,서울특별시,구로구,"17,773","17,635",100.78%,"16,754",106.08%
업종전체,서울특별시,금천구,"12,971","12,891",100.62%,"11,958",108.47%
업종전체,서울특별시,영등포구,"22,957","22,890",100.29%,"21,533",106.61%
업종전체,서울특별시,동작구,"15,464","15,424",100.26%,"14,813",104.39%
업종전체,서울특별시,관악구,"20,342","20,249",100.46%,"19,029",106.90%
업종전체,서울특별시,서초구,"31,427","31,270",100.50%,"30,181",104.13%
업종전체,서울특별시,강남구,"47,314","47,117",100.42%,"45,024",105.09%
업종전체,서울특별시,송파구,"32,127","31,971",100.49%,"30,126",106.64%
업종전체,서울특별시,강동구,"19,356","19,246",100.57%,"18,146",106.67%
업종전체,인천광역시,합계,"128,028","127,035",100.78%,"120,307",106.42%
업종전체,인천광역시,중구,"8,172","8,094",100.96%,"7,483",109.21%
업종전체,인천광역시,동구,"2,908","2,879",101.01%,"2,808",103.56%
업종전체,인천광역시,미추홀구,"18,125","17,992",100.74%,"17,191",105.43%
업종전체,인천광역시,연수구,"14,144","13,924",101.58%,"12,736",111.06%
업종전체,인천광역시,남동구,"23,328","23,182",100.63%,"22,108",105.52%
업종전체,인천광역시,부평구,"21,333","21,181",100.72%,"20,415",104.50%
업종전체,인천광역시,계양구,"11,827","11,809",100.15%,"11,485",102.98%
업종전체,인천광역시,서구,"22,642","22,448",100.86%,"20,835",108.67%
업종전체,인천광역시,강화군,"4,173","4,164",100.22%,"3,947",105.73%
업종전체,인천광역시,옹진군,"1,376","1,362",101.03%,"1,299",105.93%
업종전체,경기도,합계,"589,504","584,928",100.78%,"544,912",108.18%
업종전체,경기도,수원시 장안구,"10,748","10,744",100.04%,"10,451",102.84%
업종전체,경기도,수원시 권선구,"14,021","13,971",100.36%,"13,063",107.33%
업종전체,경기도,수원시 팔달구,"12,195","12,151",100.36%,"11,813",103.23%
업종전체,경기도,수원시 영통구,"14,819","14,695",100.84%,"13,490",109.85%
업종전체,경기도,성남시 수정구,"10,726","10,648",100.73%,"9,951",107.79%
업종전체,경기도,성남시 중원구,"10,374","10,327",100.46%,"9,950",104.26%
업종전체,경기도,성남시 분당구,"22,643","22,488",100.69%,"21,499",105.32%
업종전체,경기도,의정부시,"20,932","20,781",100.73%,"19,621",106.68%
업종전체,경기도,안양시 만안구,"10,478","10,411",100.64%,"10,073",104.02%
업종전체,경기도,안양시 동안구,"14,854","14,812",100.28%,"14,197",104.63%
업종전체,경기도,부천시,"37,645","37,471",100.46%,"35,756",105.28%
업종전체,경기도,광명시,"12,203","12,140",100.52%,"11,642",104.82%
업종전체,경기도,평택시,"25,386","25,199",100.74%,"23,337",108.78%
업종전체,경기도,동두천시,"4,411","4,386",100.57%,"4,214",104.67%
업종전체,경기도,안산시 상록구,"13,650","13,588",100.46%,"12,872",106.04%
업종전체,경기도,안산시 단원구,"17,199","17,098",100.59%,"16,200",106.17%
업종전체,경기도,고양시 덕양구,"18,451","18,236",101.18%,"16,915",109.08%
업종전체,경기도,고양시 일산동구,"17,328","17,225",100.60%,"16,178",107.11%
업종전체,경기도,고양시 일산서구,"12,607","12,518",100.71%,"11,700",107.75%
업종전체,경기도,과천시,"2,459","2,435",100.99%,"2,300",106.91%
업종전체,경기도,구리시,"9,718","9,640",100.81%,"9,117",106.59%
업종전체,경기도,남양주시,"29,801","29,491",101.05%,"26,905",110.76%
업종전체,경기도,오산시,"8,831","8,801",100.34%,"8,305",106.33%
업종전체,경기도,시흥시,"21,952","21,702",101.15%,"19,479",112.70%
업종전체,경기도,군포시,"10,145","10,064",100.80%,"9,582",105.88%
업종전체,경기도,의왕시,"5,264","5,253",100.21%,"5,006",105.15%
업종전체,경기도,하남시,"12,494","12,234",102.13%,"10,201",122.48%
업종전체,경기도,용인시 처인구,"12,360","12,249",100.91%,"11,335",109.04%
업종전체,경기도,용인시 기흥구,"16,809","16,619",101.14%,"14,850",113.19%
업종전체,경기도,용인시 수지구,"12,231","12,137",100.77%,"10,956",111.64%
업종전체,경기도,파주시,"20,265","20,047",101.09%,"18,466",109.74%
업종전체,경기도,이천시,"9,963","9,936",100.27%,"9,441",105.53%
업종전체,경기도,안성시,"8,626","8,583",100.50%,"8,199",105.21%
업종전체,경기도,김포시,"20,596","20,282",101.55%,"17,882",115.18%
업종전체,경기도,화성시,"34,336","33,959",101.11%,"30,245",113.53%
업종전체,경기도,광주시,"15,856","15,678",101.14%,"14,354",110.46%
업종전체,경기도,양주시,"9,887","9,788",101.01%,"8,977",110.14%
업종전체,경기도,포천시,"8,581","8,565",100.19%,"8,266",103.81%
업종전체,경기도,여주시,"5,413","5,403",100.19%,"5,283",102.46%
업종전체,경기도,연천군,"2,209","2,206",100.14%,"2,169",101.84%
업종전체,경기도,가평군,"4,889","4,871",100.37%,"4,740",103.14%
업종전체,경기도,양평군,"6,149","6,096",100.87%,"5,932",103.66%
업종전체,강원도,합계,"88,082","87,834",100.28%,"84,796",103.88%
업종전체,강원도,춘천시,"14,548","14,498",100.34%,"14,063",103.45%
업종전체,강원도,원주시,"18,616","18,534",100.44%,"17,795",104.61%
업종전체,강원도,강릉시,"13,055","13,034",100.16%,"12,392",105.35%
업종전체,강원도,동해시,"4,959","4,954",100.10%,"4,844",102.37%
업종전체,강원도,태백시,"2,388","2,376",100.51%,"2,303",103.69%
업종전체,강원도,속초시,"5,958","5,945",100.22%,"5,678",104.93%
업종전체,강원도,삼척시,"3,600","3,591",100.25%,"3,486",103.27%
업종전체,강원도,홍천군,"3,969","3,977",99.80%,"3,859",102.85%
업종전체,강원도,횡성군,"2,339","2,323",100.69%,"2,236",104.61%
업종전체,강원도,영월군,"2,155","2,144",100.51%,"2,100",102.62%
업종전체,강원도,평창군,"2,937","2,931",100.20%,"2,874",102.19%
업종전체,강원도,정선군,"2,358","2,358",100.00%,"2,365",99.70%
업종전체,강원도,철원군,"2,424","2,412",100.50%,"2,348",103.24%
업종전체,강원도,화천군,"1,358","1,354",100.30%,"1,319",102.96%
업종전체,강원도,양구군,"1,226","1,225",100.08%,"1,216",100.82%
업종전체,강원도,인제군,"2,212","2,200",100.55%,"2,115",104.59%
업종전체,강원도,고성군,"1,764","1,769",99.72%,"1,669",105.69%
업종전체,강원도,양양군,"2,216","2,209",100.32%,"2,134",103.84%
업종전체,대전광역시,합계,"72,543","72,376",100.23%,"69,757",103.99%
업종전체,대전광역시,동구,"10,561","10,546",100.14%,"10,301",102.52%
업종전체,대전광역시,중구,"12,525","12,504",100.17%,"12,281",101.99%
업종전체,대전광역시,서구,"24,257","24,197",100.25%,"23,189",104.61%
업종전체,대전광역시,유성구,"16,772","16,734",100.23%,"15,831",105.94%
업종전체,대전광역시,대덕구,"8,428","8,395",100.39%,"8,155",103.35%
업종전체,충청북도,합계,"79,270","79,018",100.32%,"76,576",103.52%
업종전체,충청북도,청주시 상당구,"9,271","9,221",100.54%,"8,851",104.75%
업종전체,충청북도,청주시 서원구,"9,240","9,201",100.42%,"9,067",101.91%
업종전체,충청북도,청주시 흥덕구,"12,721","12,656",100.51%,"12,085",105.26%
업종전체,충청북도,청주시 청원구,"9,038","9,002",100.40%,"8,655",104.43%
업종전체,충청북도,충주시,"11,008","11,012",99.96%,"10,591",103.94%
업종전체,충청북도,제천시,"7,538","7,530",100.11%,"7,443",101.28%
업종전체,충청북도,보은군,"1,606","1,595",100.69%,"1,598",100.50%
업종전체,충청북도,옥천군,"2,238","2,230",100.36%,"2,161",103.56%
업종전체,충청북도,영동군,"2,234","2,229",100.22%,"2,217",100.77%
업종전체,충청북도,증평군,"1,865","1,859",100.32%,"1,828",102.02%
업종전체,충청북도,진천군,"3,931","3,921",100.26%,"3,695",106.39%
업종전체,충청북도,괴산군,"1,751","1,752",99.94%,"1,746",100.29%
업종전체,충청북도,음성군,"5,032","5,016",100.32%,"4,858",103.58%
업종전체,충청북도,단양군,"1,797","1,794",100.17%,"1,781",100.90%
업종전체,충청남도,합계,"104,524","104,077",100.43%,"100,271",104.24%
업종전체,충청남도,천안시 동남구,"12,998","12,950",100.37%,"12,422",104.64%
업종전체,충청남도,천안시 서북구,"18,642","18,536",100.57%,"17,443",106.87%
업종전체,충청남도,공주시,"5,577","5,551",100.47%,"5,427",102.76%
업종전체,충청남도,보령시,"5,736","5,710",100.46%,"5,597",102.48%
업종전체,충청남도,아산시,"13,783","13,757",100.19%,"13,072",105.44%
업종전체,충청남도,서산시,"8,662","8,626",100.42%,"8,334",103.94%
업종전체,충청남도,논산시,"6,066","6,029",100.61%,"5,860",103.52%
업종전체,충청남도,계룡시,"1,557","1,538",101.24%,"1,494",104.22%
업종전체,충청남도,당진시,"8,078","8,043",100.44%,"7,793",103.66%
업종전체,충청남도,금산군,"3,253","3,249",100.12%,"3,165",102.78%
업종전체,충청남도,부여군,"2,761","2,757",100.15%,"2,726",101.28%
업종전체,충청남도,서천군,"2,558","2,542",100.63%,"2,507",102.03%
업종전체,충청남도,청양군,"1,313","1,310",100.23%,"1,298",101.16%
업종전체,충청남도,홍성군,"4,985","4,943",100.85%,"4,806",103.72%
업종전체,충청남도,예산군,"3,983","3,978",100.13%,"3,903",102.05%
업종전체,충청남도,태안군,"4,572","4,558",100.31%,"4,424",103.35%
업종전체,세종특별자치시,합계,"13,805","13,667",101.01%,"12,209",113.07%
업종전체,세종특별자치시,세종시,"13,805","13,667",101.01%,"12,209",113.07%
업종전체,광주광역시,합계,"72,783","72,610",100.24%,"69,946",104.06%
업종전체,광주광역시,동구,"8,481","8,474",100.08%,"8,399",100.98%
업종전체,광주광역시,서구,"16,891","16,888",100.02%,"16,304",103.60%
업종전체,광주광역시,남구,"9,166","9,136",100.33%,"8,756",104.68%
업종전체,광주광역시,북구,"20,054","19,950",100.52%,"19,194",104.48%
업종전체,광주광역시,광산구,"18,191","18,162",100.16%,"17,293",105.19%
업종전체,전라북도,합계,"87,170","86,864",100.35%,"84,230",103.49%
업종전체,전라북도,전주시 완산구,"19,179","19,128",100.27%,"18,604",103.09%
업종전체,전라북도,전주시 덕진구,"14,712","14,637",100.51%,"13,938",105.55%
업종전체,전라북도,군산시,"13,513","13,474",100.29%,"13,168",102.62%
업종전체,전라북도,익산시,"12,937","12,874",100.49%,"12,547",103.11%
업종전체,전라북도,정읍시,"4,924","4,912",100.24%,"4,755",103.55%
업종전체,전라북도,남원시,"4,135","4,132",100.07%,"4,065",101.72%
업종전체,전라북도,김제시,"3,308","3,280",100.85%,"3,184",103.89%
업종전체,전라북도,완주군,"3,988","3,977",100.28%,"3,810",104.67%
업종전체,전라북도,진안군,"1,008","1,006",100.20%,981,102.75%
업종전체,전라북도,무주군,"1,334","1,334",100.00%,"1,338",99.70%
업종전체,전라북도,장수군,848,847,100.12%,823,103.04%
업종전체,전라북도,임실군,"1,087","1,090",99.72%,"1,052",103.33%
업종전체,전라북도,순창군,"1,072","1,071",100.09%,"1,032",103.88%
업종전체,전라북도,고창군,"2,356","2,346",100.43%,"2,256",104.43%
업종전체,전라북도,부안군,"2,769","2,756",100.47%,"2,677",103.44%
업종전체,전라남도,합계,"87,971","87,635",100.38%,"84,844",103.69%
업종전체,전라남도,목포시,"12,804","12,784",100.16%,"12,448",102.86%
업종전체,전라남도,여수시,"14,914","14,832",100.55%,"14,489",102.93%
업종전체,전라남도,순천시,"13,966","13,932",100.24%,"13,464",103.73%
업종전체,전라남도,나주시,"4,962","4,949",100.26%,"4,642",106.89%
업종전체,전라남도,광양시,"7,051","7,039",100.17%,"6,761",104.29%
업종전체,전라남도,담양군,"1,979","1,967",100.61%,"1,879",105.32%
업종전체,전라남도,곡성군,"1,054","1,057",99.72%,"1,023",103.03%
업종전체,전라남도,구례군,"1,325","1,270",104.33%,"1,221",108.52%
업종전체,전라남도,고흥군,"2,588","2,582",100.23%,"2,528",102.37%
업종전체,전라남도,보성군,"1,863","1,854",100.49%,"1,864",99.95%
업종전체,전라남도,화순군,"2,488","2,485",100.12%,"2,415",103.02%
업종전체,전라남도,장흥군,"1,717","1,705",100.70%,"1,699",101.06%
업종전체,전라남도,강진군,"1,579","1,578",100.06%,"1,531",103.14%
업종전체,전라남도,해남군,"3,102","3,098",100.13%,"3,007",103.16%
업종전체,전라남도,영암군,"2,143","2,134",100.42%,"2,103",101.90%
업종전체,전라남도,무안군,"3,783","3,751",100.85%,"3,607",104.88%
업종전체,전라남도,함평군,"1,062","1,061",100.09%,"1,042",101.92%
업종전체,전라남도,영광군,"2,474","2,468",100.24%,"2,395",103.30%
업종전체,전라남도,장성군,"1,696","1,693",100.18%,"1,596",106.27%
업종전체,전라남도,완도군,"2,655","2,655",100.00%,"2,526",105.11%
업종전체,전라남도,진도군,"1,441","1,431",100.70%,"1,389",103.74%
업종전체,전라남도,신안군,"1,325","1,310",101.15%,"1,215",109.05%
업종전체,대구광역시,합계,"119,004","118,589",100.35%,"113,816",104.56%
업종전체,대구광역시,중구,"12,095","12,060",100.29%,"11,769",102.77%
업종전체,대구광역시,동구,"15,474","15,437",100.24%,"14,983",103.28%
업종전체,대구광역시,서구,"8,487","8,457",100.35%,"8,361",101.51%
업종전체,대구광역시,남구,"8,339","8,303",100.43%,"8,045",103.65%
업종전체,대구광역시,북구,"19,103","19,030",100.38%,"18,056",105.80%
업종전체,대구광역시,수성구,"20,842","20,763",100.38%,"19,763",105.46%
업종전체,대구광역시,달서구,"24,513","24,421",100.38%,"23,498",104.32%
업종전체,대구광역시,달성군,"10,151","10,118",100.33%,"9,341",108.67%
업종전체,경상북도,합계,"132,711","132,196",100.39%,"128,413",103.35%
업종전체,경상북도,포항시 남구,"12,064","11,993",100.59%,"11,605",103.96%
업종전체,경상북도,포항시 북구,"14,056","13,974",100.59%,"13,376",105.08%
업종전체,경상북도,경주시,"14,544","14,501",100.30%,"14,175",102.60%
업종전체,경상북도,김천시,"6,327","6,286",100.65%,"6,126",103.28%
업종전체,경상북도,안동시,"8,226","8,194",100.39%,"8,038",102.34%
업종전체,경상북도,구미시,"19,972","19,927",100.23%,"19,347",103.23%
업종전체,경상북도,영주시,"5,964","5,921",100.73%,"5,821",102.46%
업종전체,경상북도,영천시,"4,450","4,433",100.38%,"4,357",102.13%
업종전체,경상북도,상주시,"4,403","4,389",100.32%,"4,341",101.43%
업종전체,경상북도,문경시,"3,870","3,860",100.26%,"3,793",102.03%
업종전체,경상북도,경산시,"12,580","12,521",100.47%,"11,908",105.64%
업종전체,경상북도,군위군,931,924,100.76%,880,105.80%
업종전체,경상북도,의성군,"2,073","2,070",100.14%,"2,011",103.08%
업종전체,경상북도,청송군,"1,444","1,445",99.93%,"1,415",102.05%
업종전체,경상북도,영양군,699,704,99.29%,714,97.90%
업종전체,경상북도,영덕군,"2,610","2,600",100.38%,"2,510",103.98%
업종전체,경상북도,청도군,"2,117","2,111",100.28%,"2,042",103.67%
업종전체,경상북도,고령군,"1,383","1,379",100.29%,"1,323",104.54%
업종전체,경상북도,성주군,"1,978","1,962",100.82%,"1,940",101.96%
업종전체,경상북도,칠곡군,"5,667","5,673",99.89%,"5,546",102.18%
업종전체,경상북도,예천군,"2,288","2,274",100.62%,"2,197",104.14%
업종전체,경상북도,봉화군,"1,377","1,373",100.29%,"1,356",101.55%
업종전체,경상북도,울진군,"2,953","2,949",100.14%,"2,873",102.78%
업종전체,경상북도,울릉군,735,733,100.27%,719,102.23%
업종전체,부산광역시,합계,"163,666","162,888",100.48%,"156,303",104.71%
업종전체,부산광역시,중구,"6,376","6,416",99.38%,"6,538",97.52%
업종전체,부산광역시,서구,"4,503","4,484",100.42%,"4,389",102.60%
업종전체,부산광역시,동구,"6,031","6,022",100.15%,"5,804",103.91%
업종전체,부산광역시,영도구,"4,166","4,156",100.24%,"4,061",102.59%
업종전체,부산광역시,부산진구,"20,514","20,408",100.52%,"19,567",104.84%
업종전체,부산광역시,동래구,"13,042","12,945",100.75%,"12,370",105.43%
업종전체,부산광역시,남구,"11,304","11,250",100.48%,"10,828",104.40%
업종전체,부산광역시,북구,"10,068","10,010",100.58%,"9,627",104.58%
업종전체,부산광역시,해운대구,"18,259","18,158",100.56%,"17,350",105.24%
업종전체,부산광역시,사하구,"12,207","12,165",100.35%,"11,826",103.22%
업종전체,부산광역시,금정구,"11,286","11,273",100.12%,"10,909",103.46%
업종전체,부산광역시,강서구,"6,835","6,747",101.30%,"6,077",112.47%
업종전체,부산광역시,연제구,"10,702","10,663",100.37%,"10,148",105.46%
업종전체,부산광역시,수영구,"10,236","10,167",100.68%,"9,607",106.55%
업종전체,부산광역시,사상구,"10,180","10,161",100.19%,"9,960",102.21%
업종전체,부산광역시,기장군,"7,957","7,863",101.20%,"7,242",109.87%
업종전체,울산광역시,합계,"52,965","52,854",100.21%,"51,093",103.66%
업종전체,울산광역시,중구,"10,012","10,015",99.97%,"9,768",102.50%
업종전체,울산광역시,남구,"19,110","19,085",100.13%,"18,508",103.25%
업종전체,울산광역시,동구,"6,391","6,379",100.19%,"6,350",100.65%
업종전체,울산광역시,북구,"7,854","7,812",100.54%,"7,317",107.34%
업종전체,울산광역시,울주군,"9,598","9,563",100.37%,"9,150",104.90%
업종전체,경상남도,합계,"161,520","160,861",100.41%,"156,278",103.35%
업종전체,경상남도,창원시 의창구,"12,675","12,588",100.69%,"12,031",105.35%
업종전체,경상남도,창원시 성산구,"10,525","10,517",100.08%,"10,221",102.97%
업종전체,경상남도,창원시 마산합포구,"9,594","9,553",100.43%,"9,385",102.23%
업종전체,경상남도,창원시 마산회원구,"8,439","8,433",100.07%,"8,368",100.85%
업종전체,경상남도,창원시 진해구,"8,327","8,264",100.76%,"8,026",103.75%
업종전체,경상남도,진주시,"18,345","18,288",100.31%,"17,832",102.88%
업종전체,경상남도,통영시,"7,484","7,474",100.13%,"7,340",101.96%
업종전체,경상남도,사천시,"6,023","6,004",100.32%,"5,911",101.89%
업종전체,경상남도,김해시,"24,992","24,845",100.59%,"23,920",104.48%
업종전체,경상남도,밀양시,"5,155","5,135",100.39%,"4,945",104.25%
업종전체,경상남도,거제시,"11,830","11,793",100.31%,"11,458",103.25%
업종전체,경상남도,양산시,"15,766","15,685",100.52%,"14,887",105.90%
업종전체,경상남도,의령군,952,943,100.95%,960,99.17%
업종전체,경상남도,함안군,"2,808","2,799",100.32%,"2,783",100.90%
업종전체,경상남도,창녕군,"2,896","2,885",100.38%,"2,866",101.05%
업종전체,경상남도,고성군,"2,375","2,362",100.55%,"2,351",101.02%
업종전체,경상남도,남해군,"2,505","2,493",100.48%,"2,417",103.64%
업종전체,경상남도,하동군,"2,421","2,408",100.54%,"2,345",103.24%
업종전체,경상남도,산청군,"1,792","1,782",100.56%,"1,735",103.29%
업종전체,경상남도,함양군,"1,847","1,842",100.27%,"1,818",101.60%
업종전체,경상남도,거창군,"3,035","3,031",100.13%,"2,943",103.13%
업종전체,경상남도,합천군,"1,734","1,737",99.83%,"1,736",99.88%
업종전체,제주특별자치도,합계,"46,337","46,092",100.53%,"43,669",106.11%
업종전체,제주특별자치도,제주시,"33,519","33,365",100.46%,"31,657",105.88%
업종전체,제주특별자치도,서귀포시,"12,818","12,727",100.72%,"12,012",106.71%
LPG 충전소,합계,합계,"1,610","1,610",100.00%,"1,622",99.26%
LPG 충전소,서울특별시,합계,76,76,100.00%,76,100.00%
LPG 충전소,서울특별시,중구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,성동구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,광진구,*,*,100.00%,*,200.00%
LPG 충전소,서울특별시,동대문구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,중랑구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,성북구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,강북구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,도봉구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,노원구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,은평구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,양천구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,강서구,13,13,100.00%,13,100.00%
LPG 충전소,서울특별시,구로구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,영등포구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,관악구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,서초구,3,3,100.00%,4,75.00%
LPG 충전소,서울특별시,강남구,7,7,100.00%,7,100.00%
LPG 충전소,서울특별시,송파구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,강동구,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,합계,70,69,101.45%,72,97.22%
LPG 충전소,인천광역시,중구,5,5,100.00%,5,100.00%
LPG 충전소,인천광역시,동구,*,*,100.00%,*,100.00%
LPG 충전소,인천광역시,미추홀구,7,7,100.00%,7,100.00%
LPG 충전소,인천광역시,연수구,3,3,100.00%,3,100.00%
LPG 충전소,인천광역시,남동구,9,9,100.00%,8,112.50%
LPG 충전소,인천광역시,부평구,14,14,100.00%,15,93.33%
LPG 충전소,인천광역시,계양구,5,4,125.00%,4,125.00%
LPG 충전소,인천광역시,서구,19,19,100.00%,22,86.36%
LPG 충전소,인천광역시,강화군,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,옹진군,*,*,100.00%,*,100.00%
LPG 충전소,경기도,합계,374,376,99.47%,383,97.65%
LPG 충전소,경기도,수원시 장안구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,수원시 권선구,12,12,100.00%,14,85.71%
LPG 충전소,경기도,수원시 팔달구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,수원시 영통구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,성남시 수정구,5,5,100.00%,6,83.33%
LPG 충전소,경기도,성남시 중원구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,성남시 분당구,3,3,100.00%,4,75.00%
LPG 충전소,경기도,의정부시,8,8,100.00%,7,114.29%
LPG 충전소,경기도,안양시 만안구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,안양시 동안구,*,3,66.67%,3,66.67%
LPG 충전소,경기도,부천시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,광명시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,평택시,25,25,100.00%,26,96.15%
LPG 충전소,경기도,동두천시,7,7,100.00%,8,87.50%
LPG 충전소,경기도,안산시 상록구,12,12,100.00%,12,100.00%
LPG 충전소,경기도,안산시 단원구,8,8,100.00%,9,88.89%
LPG 충전소,경기도,고양시 덕양구,11,11,100.00%,11,100.00%
LPG 충전소,경기도,고양시 일산동구,8,8,100.00%,6,133.33%
LPG 충전소,경기도,고양시 일산서구,6,6,100.00%,6,100.00%
LPG 충전소,경기도,과천시,3,4,75.00%,3,100.00%
LPG 충전소,경기도,구리시,5,5,100.00%,4,125.00%
LPG 충전소,경기도,남양주시,11,11,100.00%,11,100.00%
LPG 충전소,경기도,오산시,9,9,100.00%,9,100.00%
LPG 충전소,경기도,시흥시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,군포시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,의왕시,6,7,85.71%,6,100.00%
LPG 충전소,경기도,하남시,7,7,100.00%,7,100.00%
LPG 충전소,경기도,용인시 처인구,18,18,100.00%,19,94.74%
LPG 충전소,경기도,용인시 기흥구,13,13,100.00%,16,81.25%
LPG 충전소,경기도,파주시,22,22,100.00%,23,95.65%
LPG 충전소,경기도,이천시,12,12,100.00%,13,92.31%
LPG 충전소,경기도,안성시,16,15,106.67%,13,123.08%
LPG 충전소,경기도,김포시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,화성시,23,23,100.00%,24,95.83%
LPG 충전소,경기도,광주시,8,8,100.00%,7,114.29%
LPG 충전소,경기도,양주시,17,17,100.00%,18,94.44%
LPG 충전소,경기도,포천시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,여주시,7,7,100.00%,7,100.00%
LPG 충전소,경기도,연천군,4,4,100.00%,5,80.00%
LPG 충전소,경기도,가평군,12,12,100.00%,13,92.31%
LPG 충전소,경기도,양평군,7,7,100.00%,6,116.67%
LPG 충전소,강원도,합계,94,94,100.00%,95,98.95%
LPG 충전소,강원도,춘천시,14,14,100.00%,14,100.00%
LPG 충전소,강원도,원주시,10,10,100.00%,10,100.00%
LPG 충전소,강원도,강릉시,12,12,100.00%,12,100.00%
LPG 충전소,강원도,동해시,7,7,100.00%,8,87.50%
LPG 충전소,강원도,태백시,*,*,100.00%,*,100.00%
LPG 충전소,강원도,속초시,6,6,100.00%,5,120.00%
LPG 충전소,강원도,삼척시,*,*,100.00%,5,40.00%
LPG 충전소,강원도,홍천군,6,6,100.00%,4,150.00%
LPG 충전소,강원도,횡성군,4,4,100.00%,4,100.00%
LPG 충전소,강원도,영월군,5,5,100.00%,4,125.00%
LPG 충전소,강원도,평창군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,정선군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,철원군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,화천군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양구군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,인제군,7,7,100.00%,7,100.00%
LPG 충전소,강원도,고성군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양양군,4,4,100.00%,5,80.00%
LPG 충전소,대전광역시,합계,40,43,93.02%,38,105.26%
LPG 충전소,대전광역시,동구,7,7,100.00%,6,116.67%
LPG 충전소,대전광역시,중구,7,7,100.00%,7,100.00%
LPG 충전소,대전광역시,서구,6,7,85.71%,6,100.00%
LPG 충전소,대전광역시,유성구,9,9,100.00%,9,100.00%
LPG 충전소,대전광역시,대덕구,11,13,84.62%,10,110.00%
LPG 충전소,충청북도,합계,74,74,100.00%,75,98.67%
LPG 충전소,충청북도,청주시 상당구,5,5,100.00%,5,100.00%
LPG 충전소,충청북도,청주시 서원구,7,7,100.00%,7,100.00%
LPG 충전소,충청북도,청주시 흥덕구,7,7,100.00%,7,100.00%
LPG 충전소,충청북도,청주시 청원구,7,7,100.00%,8,87.50%
LPG 충전소,충청북도,충주시,17,17,100.00%,17,100.00%
