사업자 현황 ( 6월/100대 생활업종),,,,,,,
*조회년월,,2020년 6월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
담배가게,강원도,합계,570,563,101.24%,600,95.00%
담배가게,강원도,춘천시,51,51,100.00%,56,91.07%
담배가게,강원도,원주시,88,86,102.33%,92,95.65%
담배가게,강원도,강릉시,71,70,101.43%,70,101.43%
담배가게,강원도,동해시,45,44,102.27%,46,97.83%
담배가게,강원도,태백시,37,37,100.00%,37,100.00%
담배가게,강원도,속초시,36,35,102.86%,37,97.30%
담배가게,강원도,삼척시,36,36,100.00%,38,94.74%
담배가게,강원도,홍천군,27,26,103.85%,28,96.43%
담배가게,강원도,횡성군,16,16,100.00%,16,100.00%
담배가게,강원도,영월군,30,30,100.00%,34,88.24%
담배가게,강원도,평창군,16,16,100.00%,18,88.89%
담배가게,강원도,정선군,31,32,96.88%,34,91.18%
담배가게,강원도,철원군,13,13,100.00%,14,92.86%
담배가게,강원도,화천군,17,17,100.00%,19,89.47%
담배가게,강원도,양구군,9,8,112.50%,10,90.00%
담배가게,강원도,인제군,7,7,100.00%,7,100.00%
담배가게,강원도,고성군,23,22,104.55%,24,95.83%
담배가게,강원도,양양군,17,17,100.00%,20,85.00%
담배가게,대전광역시,합계,279,272,102.57%,301,92.69%
담배가게,대전광역시,동구,69,68,101.47%,78,88.46%
담배가게,대전광역시,중구,65,65,100.00%,73,89.04%
담배가게,대전광역시,서구,66,63,104.76%,70,94.29%
담배가게,대전광역시,유성구,28,28,100.00%,30,93.33%
담배가게,대전광역시,대덕구,51,48,106.25%,50,102.00%
담배가게,충청북도,합계,522,517,100.97%,549,95.08%
담배가게,충청북도,청주시 상당구,50,49,102.04%,48,104.17%
담배가게,충청북도,청주시 서원구,48,50,96.00%,52,92.31%
담배가게,충청북도,청주시 흥덕구,60,59,101.69%,57,105.26%
담배가게,충청북도,청주시 청원구,41,41,100.00%,42,97.62%
담배가게,충청북도,충주시,88,89,98.88%,100,88.00%
담배가게,충청북도,제천시,57,52,109.62%,53,107.55%
담배가게,충청북도,보은군,22,22,100.00%,26,84.62%
담배가게,충청북도,옥천군,26,26,100.00%,28,92.86%
담배가게,충청북도,영동군,39,39,100.00%,39,100.00%
담배가게,충청북도,증평군,8,7,114.29%,7,114.29%
담배가게,충청북도,진천군,14,14,100.00%,21,66.67%
담배가게,충청북도,괴산군,18,18,100.00%,21,85.71%
담배가게,충청북도,음성군,36,36,100.00%,37,97.30%
담배가게,충청북도,단양군,15,15,100.00%,18,83.33%
담배가게,충청남도,합계,584,575,101.57%,595,98.15%
담배가게,충청남도,천안시 동남구,45,43,104.65%,42,107.14%
담배가게,충청남도,천안시 서북구,38,36,105.56%,35,108.57%
담배가게,충청남도,공주시,44,44,100.00%,43,102.33%
담배가게,충청남도,보령시,36,36,100.00%,41,87.80%
담배가게,충청남도,아산시,62,60,103.33%,60,103.33%
담배가게,충청남도,서산시,50,49,102.04%,50,100.00%
담배가게,충청남도,논산시,63,63,100.00%,66,95.45%
담배가게,충청남도,계룡시,8,8,100.00%,9,88.89%
담배가게,충청남도,당진시,42,43,97.67%,44,95.45%
담배가게,충청남도,금산군,27,27,100.00%,31,87.10%
담배가게,충청남도,부여군,24,24,100.00%,31,77.42%
담배가게,충청남도,서천군,26,25,104.00%,25,104.00%
담배가게,충청남도,청양군,16,16,100.00%,16,100.00%
담배가게,충청남도,홍성군,23,23,100.00%,21,109.52%
담배가게,충청남도,예산군,52,50,104.00%,51,101.96%
담배가게,충청남도,태안군,28,28,100.00%,30,93.33%
담배가게,세종특별자치시,합계,42,41,102.44%,38,110.53%
담배가게,세종특별자치시,세종시,42,41,102.44%,38,110.53%
담배가게,광주광역시,합계,289,288,100.35%,312,92.63%
담배가게,광주광역시,동구,51,51,100.00%,59,86.44%
담배가게,광주광역시,서구,57,58,98.28%,63,90.48%
담배가게,광주광역시,남구,54,54,100.00%,54,100.00%
담배가게,광주광역시,북구,87,85,102.35%,89,97.75%
담배가게,광주광역시,광산구,40,40,100.00%,47,85.11%
담배가게,전라북도,합계,619,624,99.20%,648,95.52%
담배가게,전라북도,전주시 완산구,46,46,100.00%,46,100.00%
담배가게,전라북도,전주시 덕진구,56,57,98.25%,55,101.82%
담배가게,전라북도,군산시,94,94,100.00%,102,92.16%
담배가게,전라북도,익산시,68,69,98.55%,70,97.14%
담배가게,전라북도,정읍시,39,40,97.50%,41,95.12%
담배가게,전라북도,남원시,68,70,97.14%,76,89.47%
담배가게,전라북도,김제시,36,36,100.00%,40,90.00%
담배가게,전라북도,완주군,29,29,100.00%,29,100.00%
담배가게,전라북도,진안군,14,13,107.69%,14,100.00%
담배가게,전라북도,무주군,20,20,100.00%,21,95.24%
담배가게,전라북도,장수군,25,25,100.00%,26,96.15%
담배가게,전라북도,임실군,43,44,97.73%,46,93.48%
담배가게,전라북도,순창군,26,26,100.00%,28,92.86%
담배가게,전라북도,고창군,27,27,100.00%,28,96.43%
담배가게,전라북도,부안군,28,28,100.00%,26,107.69%
담배가게,전라남도,합계,935,939,99.57%,"1,008",92.76%
담배가게,전라남도,목포시,107,109,98.17%,113,94.69%
담배가게,전라남도,여수시,75,75,100.00%,80,93.75%
담배가게,전라남도,순천시,53,53,100.00%,58,91.38%
담배가게,전라남도,나주시,29,29,100.00%,30,96.67%
담배가게,전라남도,광양시,25,25,100.00%,25,100.00%
담배가게,전라남도,담양군,18,18,100.00%,21,85.71%
담배가게,전라남도,곡성군,40,40,100.00%,42,95.24%
담배가게,전라남도,구례군,19,19,100.00%,19,100.00%
담배가게,전라남도,고흥군,67,67,100.00%,73,91.78%
담배가게,전라남도,보성군,18,18,100.00%,20,90.00%
담배가게,전라남도,화순군,31,31,100.00%,33,93.94%
담배가게,전라남도,장흥군,44,44,100.00%,46,95.65%
담배가게,전라남도,강진군,32,32,100.00%,35,91.43%
담배가게,전라남도,해남군,69,70,98.57%,75,92.00%
담배가게,전라남도,영암군,21,21,100.00%,23,91.30%
담배가게,전라남도,무안군,34,34,100.00%,36,94.44%
담배가게,전라남도,함평군,10,10,100.00%,11,90.91%
담배가게,전라남도,영광군,36,36,100.00%,39,92.31%
담배가게,전라남도,장성군,27,27,100.00%,30,90.00%
담배가게,전라남도,완도군,106,106,100.00%,115,92.17%
담배가게,전라남도,진도군,34,34,100.00%,39,87.18%
담배가게,전라남도,신안군,40,41,97.56%,45,88.89%
담배가게,대구광역시,합계,487,490,99.39%,529,92.06%
담배가게,대구광역시,중구,60,59,101.69%,63,95.24%
담배가게,대구광역시,동구,69,70,98.57%,74,93.24%
담배가게,대구광역시,서구,71,71,100.00%,76,93.42%
담배가게,대구광역시,남구,50,51,98.04%,60,83.33%
담배가게,대구광역시,북구,91,93,97.85%,98,92.86%
담배가게,대구광역시,수성구,40,39,102.56%,43,93.02%
담배가게,대구광역시,달서구,59,60,98.33%,66,89.39%
담배가게,대구광역시,달성군,47,47,100.00%,49,95.92%
담배가게,경상북도,합계,"1,288","1,290",99.84%,"1,383",93.13%
담배가게,경상북도,포항시 남구,64,65,98.46%,71,90.14%
담배가게,경상북도,포항시 북구,66,65,101.54%,67,98.51%
담배가게,경상북도,경주시,120,120,100.00%,126,95.24%
담배가게,경상북도,김천시,68,68,100.00%,79,86.08%
담배가게,경상북도,안동시,82,83,98.80%,90,91.11%
담배가게,경상북도,구미시,71,67,105.97%,71,100.00%
담배가게,경상북도,영주시,69,69,100.00%,78,88.46%
담배가게,경상북도,영천시,46,45,102.22%,46,100.00%
담배가게,경상북도,상주시,100,99,101.01%,107,93.46%
담배가게,경상북도,문경시,75,77,97.40%,82,91.46%
담배가게,경상북도,경산시,51,53,96.23%,51,100.00%
담배가게,경상북도,군위군,21,22,95.45%,25,84.00%
담배가게,경상북도,의성군,53,54,98.15%,57,92.98%
담배가게,경상북도,청송군,29,29,100.00%,32,90.63%
담배가게,경상북도,영양군,13,13,100.00%,13,100.00%
담배가게,경상북도,영덕군,52,51,101.96%,55,94.55%
담배가게,경상북도,청도군,36,38,94.74%,40,90.00%
담배가게,경상북도,고령군,27,26,103.85%,29,93.10%
담배가게,경상북도,성주군,29,29,100.00%,35,82.86%
담배가게,경상북도,칠곡군,35,36,97.22%,37,94.59%
담배가게,경상북도,예천군,68,68,100.00%,75,90.67%
담배가게,경상북도,봉화군,35,35,100.00%,36,97.22%
담배가게,경상북도,울진군,59,59,100.00%,63,93.65%
담배가게,경상북도,울릉군,19,19,100.00%,18,105.56%
담배가게,부산광역시,합계,"1,109","1,109",100.00%,"1,201",92.34%
담배가게,부산광역시,중구,55,55,100.00%,56,98.21%
담배가게,부산광역시,서구,62,61,101.64%,62,100.00%
담배가게,부산광역시,동구,60,60,100.00%,67,89.55%
담배가게,부산광역시,영도구,77,77,100.00%,78,98.72%
담배가게,부산광역시,부산진구,159,161,98.76%,173,91.91%
담배가게,부산광역시,동래구,65,64,101.56%,75,86.67%
담배가게,부산광역시,남구,74,71,104.23%,87,85.06%
담배가게,부산광역시,북구,44,45,97.78%,52,84.62%
담배가게,부산광역시,해운대구,78,79,98.73%,94,82.98%
담배가게,부산광역시,사하구,83,83,100.00%,91,91.21%
담배가게,부산광역시,금정구,76,74,102.70%,76,100.00%
담배가게,부산광역시,강서구,46,47,97.87%,48,95.83%
담배가게,부산광역시,연제구,55,56,98.21%,56,98.21%
담배가게,부산광역시,수영구,43,42,102.38%,41,104.88%
담배가게,부산광역시,사상구,95,97,97.94%,105,90.48%
담배가게,부산광역시,기장군,37,37,100.00%,40,92.50%
담배가게,울산광역시,합계,229,226,101.33%,241,95.02%
담배가게,울산광역시,중구,57,58,98.28%,56,101.79%
담배가게,울산광역시,남구,63,62,101.61%,68,92.65%
담배가게,울산광역시,동구,31,29,106.90%,33,93.94%
담배가게,울산광역시,북구,27,25,108.00%,26,103.85%
담배가게,울산광역시,울주군,51,52,98.08%,58,87.93%
담배가게,경상남도,합계,"1,035","1,033",100.19%,"1,117",92.66%
담배가게,경상남도,창원시 의창구,54,53,101.89%,57,94.74%
담배가게,경상남도,창원시 성산구,31,31,100.00%,32,96.88%
담배가게,경상남도,창원시 마산합포구,78,80,97.50%,86,90.70%
담배가게,경상남도,창원시 마산회원구,62,61,101.64%,70,88.57%
담배가게,경상남도,창원시 진해구,43,43,100.00%,46,93.48%
담배가게,경상남도,진주시,131,131,100.00%,141,92.91%
담배가게,경상남도,통영시,51,51,100.00%,52,98.08%
담배가게,경상남도,사천시,47,47,100.00%,46,102.17%
담배가게,경상남도,김해시,96,93,103.23%,90,106.67%
담배가게,경상남도,밀양시,44,43,102.33%,46,95.65%
담배가게,경상남도,거제시,35,35,100.00%,44,79.55%
담배가게,경상남도,양산시,62,63,98.41%,68,91.18%
담배가게,경상남도,의령군,19,20,95.00%,23,82.61%
담배가게,경상남도,함안군,29,29,100.00%,35,82.86%
담배가게,경상남도,창녕군,28,27,103.70%,27,103.70%
담배가게,경상남도,고성군,21,21,100.00%,22,95.45%
담배가게,경상남도,남해군,22,22,100.00%,23,95.65%
담배가게,경상남도,하동군,19,19,100.00%,21,90.48%
담배가게,경상남도,산청군,35,35,100.00%,39,89.74%
담배가게,경상남도,함양군,31,31,100.00%,39,79.49%
담배가게,경상남도,거창군,35,35,100.00%,34,102.94%
담배가게,경상남도,합천군,62,63,98.41%,76,81.58%
담배가게,제주특별자치도,합계,167,163,102.45%,174,95.98%
담배가게,제주특별자치도,제주시,116,114,101.75%,121,95.87%
담배가게,제주특별자치도,서귀포시,51,49,104.08%,53,96.23%
당구장,합계,합계,"17,973","17,984",99.94%,"18,483",97.24%
당구장,서울특별시,합계,"3,147","3,154",99.78%,"3,290",95.65%
당구장,서울특별시,종로구,100,101,99.01%,107,93.46%
당구장,서울특별시,중구,99,97,102.06%,100,99.00%
당구장,서울특별시,용산구,52,52,100.00%,56,92.86%
당구장,서울특별시,성동구,106,107,99.07%,115,92.17%
당구장,서울특별시,광진구,151,154,98.05%,156,96.79%
당구장,서울특별시,동대문구,111,111,100.00%,117,94.87%
당구장,서울특별시,중랑구,130,130,100.00%,138,94.20%
당구장,서울특별시,성북구,110,110,100.00%,115,95.65%
당구장,서울특별시,강북구,108,108,100.00%,110,98.18%
당구장,서울특별시,도봉구,96,96,100.00%,102,94.12%
당구장,서울특별시,노원구,131,132,99.24%,142,92.25%
당구장,서울특별시,은평구,132,133,99.25%,139,94.96%
당구장,서울특별시,서대문구,87,86,101.16%,89,97.75%
당구장,서울특별시,마포구,128,127,100.79%,130,98.46%
당구장,서울특별시,양천구,116,116,100.00%,122,95.08%
당구장,서울특별시,강서구,181,182,99.45%,186,97.31%
당구장,서울특별시,구로구,116,114,101.75%,120,96.67%
당구장,서울특별시,금천구,85,84,101.19%,87,97.70%
당구장,서울특별시,영등포구,154,152,101.32%,158,97.47%
당구장,서울특별시,동작구,80,82,97.56%,86,93.02%
당구장,서울특별시,관악구,126,128,98.44%,128,98.44%
당구장,서울특별시,서초구,166,167,99.40%,172,96.51%
당구장,서울특별시,강남구,231,234,98.72%,244,94.67%
당구장,서울특별시,송파구,214,214,100.00%,221,96.83%
당구장,서울특별시,강동구,137,137,100.00%,150,91.33%
당구장,인천광역시,합계,"1,128","1,123",100.45%,"1,184",95.27%
당구장,인천광역시,중구,65,65,100.00%,63,103.17%
당구장,인천광역시,동구,20,20,100.00%,21,95.24%
당구장,인천광역시,미추홀구,164,163,100.61%,167,98.20%
당구장,인천광역시,연수구,106,107,99.07%,112,94.64%
당구장,인천광역시,남동구,222,222,100.00%,233,95.28%
당구장,인천광역시,부평구,187,183,102.19%,198,94.44%
당구장,인천광역시,계양구,136,137,99.27%,149,91.28%
당구장,인천광역시,서구,202,201,100.50%,218,92.66%
당구장,인천광역시,강화군,17,16,106.25%,14,121.43%
당구장,인천광역시,옹진군,9,9,100.00%,9,100.00%
당구장,경기도,합계,"4,602","4,625",99.50%,"4,709",97.73%
당구장,경기도,수원시 장안구,95,95,100.00%,94,101.06%
당구장,경기도,수원시 권선구,124,124,100.00%,121,102.48%
당구장,경기도,수원시 팔달구,82,85,96.47%,85,96.47%
당구장,경기도,수원시 영통구,105,103,101.94%,108,97.22%
당구장,경기도,성남시 수정구,91,90,101.11%,94,96.81%
당구장,경기도,성남시 중원구,97,98,98.98%,103,94.17%
당구장,경기도,성남시 분당구,110,112,98.21%,110,100.00%
당구장,경기도,의정부시,165,164,100.61%,173,95.38%
당구장,경기도,안양시 만안구,83,83,100.00%,93,89.25%
당구장,경기도,안양시 동안구,107,108,99.07%,111,96.40%
당구장,경기도,부천시,331,331,100.00%,344,96.22%
당구장,경기도,광명시,100,99,101.01%,108,92.59%
당구장,경기도,평택시,205,204,100.49%,202,101.49%
당구장,경기도,동두천시,51,51,100.00%,53,96.23%
당구장,경기도,안산시 상록구,154,154,100.00%,157,98.09%
당구장,경기도,안산시 단원구,149,153,97.39%,155,96.13%
당구장,경기도,고양시 덕양구,155,156,99.36%,157,98.73%
당구장,경기도,고양시 일산동구,106,106,100.00%,107,99.07%
당구장,경기도,고양시 일산서구,87,87,100.00%,87,100.00%
당구장,경기도,과천시,9,9,100.00%,10,90.00%
당구장,경기도,구리시,68,68,100.00%,70,97.14%
당구장,경기도,남양주시,235,239,98.33%,242,97.11%
당구장,경기도,오산시,79,80,98.75%,82,96.34%
당구장,경기도,시흥시,221,221,100.00%,221,100.00%
당구장,경기도,군포시,80,81,98.77%,89,89.89%
당구장,경기도,의왕시,45,46,97.83%,42,107.14%
당구장,경기도,하남시,58,60,96.67%,63,92.06%
당구장,경기도,용인시 처인구,112,113,99.12%,111,100.90%
당구장,경기도,용인시 기흥구,90,94,95.74%,103,87.38%
당구장,경기도,용인시 수지구,65,65,100.00%,65,100.00%
당구장,경기도,파주시,145,145,100.00%,140,103.57%
당구장,경기도,이천시,85,86,98.84%,85,100.00%
당구장,경기도,안성시,78,79,98.73%,80,97.50%
당구장,경기도,김포시,127,127,100.00%,142,89.44%
당구장,경기도,화성시,268,273,98.17%,264,101.52%
당구장,경기도,광주시,136,134,101.49%,129,105.43%
당구장,경기도,양주시,90,89,101.12%,84,107.14%
당구장,경기도,포천시,69,70,98.57%,72,95.83%
당구장,경기도,여주시,38,38,100.00%,41,92.68%
당구장,경기도,연천군,16,17,94.12%,19,84.21%
당구장,경기도,가평군,49,48,102.08%,52,94.23%
당구장,경기도,양평군,42,40,105.00%,41,102.44%
당구장,강원도,합계,786,787,99.87%,809,97.16%
당구장,강원도,춘천시,129,130,99.23%,132,97.73%
당구장,강원도,원주시,156,154,101.30%,165,94.55%
당구장,강원도,강릉시,94,94,100.00%,94,100.00%
당구장,강원도,동해시,41,43,95.35%,43,95.35%
당구장,강원도,태백시,30,30,100.00%,31,96.77%
당구장,강원도,속초시,44,45,97.78%,46,95.65%
당구장,강원도,삼척시,27,27,100.00%,28,96.43%
당구장,강원도,홍천군,35,36,97.22%,36,97.22%
당구장,강원도,횡성군,24,24,100.00%,22,109.09%
당구장,강원도,영월군,41,41,100.00%,42,97.62%
당구장,강원도,평창군,23,23,100.00%,21,109.52%
당구장,강원도,정선군,20,20,100.00%,26,76.92%
당구장,강원도,철원군,34,34,100.00%,37,91.89%
당구장,강원도,화천군,15,13,115.38%,13,115.38%
당구장,강원도,양구군,12,12,100.00%,12,100.00%
당구장,강원도,인제군,34,35,97.14%,33,103.03%
당구장,강원도,고성군,9,9,100.00%,10,90.00%
당구장,강원도,양양군,18,17,105.88%,18,100.00%
당구장,대전광역시,합계,501,500,100.20%,525,95.43%
당구장,대전광역시,동구,78,80,97.50%,88,88.64%
당구장,대전광역시,중구,94,93,101.08%,98,95.92%
당구장,대전광역시,서구,153,155,98.71%,157,97.45%
당구장,대전광역시,유성구,106,103,102.91%,111,95.50%
당구장,대전광역시,대덕구,70,69,101.45%,71,98.59%
당구장,충청북도,합계,690,694,99.42%,710,97.18%
당구장,충청북도,청주시 상당구,66,66,100.00%,73,90.41%
당구장,충청북도,청주시 서원구,70,70,100.00%,71,98.59%
당구장,충청북도,청주시 흥덕구,121,122,99.18%,127,95.28%
당구장,충청북도,청주시 청원구,87,86,101.16%,86,101.16%
당구장,충청북도,충주시,90,90,100.00%,95,94.74%
당구장,충청북도,제천시,72,73,98.63%,75,96.00%
당구장,충청북도,보은군,8,8,100.00%,8,100.00%
당구장,충청북도,옥천군,11,11,100.00%,10,110.00%
당구장,충청북도,영동군,15,16,93.75%,16,93.75%
당구장,충청북도,증평군,21,21,100.00%,19,110.53%
당구장,충청북도,진천군,45,45,100.00%,43,104.65%
당구장,충청북도,괴산군,8,8,100.00%,8,100.00%
당구장,충청북도,음성군,55,56,98.21%,57,96.49%
당구장,충청북도,단양군,21,22,95.45%,22,95.45%
당구장,충청남도,합계,777,786,98.85%,838,92.72%
당구장,충청남도,천안시 동남구,102,105,97.14%,110,92.73%
당구장,충청남도,천안시 서북구,169,170,99.41%,185,91.35%
당구장,충청남도,공주시,36,36,100.00%,39,92.31%
당구장,충청남도,보령시,29,28,103.57%,30,96.67%
당구장,충청남도,아산시,126,132,95.45%,141,89.36%
당구장,충청남도,서산시,65,65,100.00%,67,97.01%
당구장,충청남도,논산시,42,42,100.00%,41,102.44%
당구장,충청남도,계룡시,14,14,100.00%,13,107.69%
당구장,충청남도,당진시,67,66,101.52%,72,93.06%
당구장,충청남도,금산군,13,13,100.00%,13,100.00%
당구장,충청남도,부여군,12,12,100.00%,12,100.00%
당구장,충청남도,서천군,12,12,100.00%,13,92.31%
당구장,충청남도,청양군,5,5,100.00%,6,83.33%
당구장,충청남도,홍성군,33,33,100.00%,39,84.62%
당구장,충청남도,예산군,31,32,96.88%,35,88.57%
당구장,충청남도,태안군,21,21,100.00%,22,95.45%
당구장,세종특별자치시,합계,95,93,102.15%,93,102.15%
당구장,세종특별자치시,세종시,95,93,102.15%,93,102.15%
당구장,광주광역시,합계,494,494,100.00%,495,99.80%
당구장,광주광역시,동구,44,43,102.33%,41,107.32%
당구장,광주광역시,서구,102,100,102.00%,96,106.25%
당구장,광주광역시,남구,58,59,98.31%,56,103.57%
당구장,광주광역시,북구,140,140,100.00%,134,104.48%
당구장,광주광역시,광산구,150,152,98.68%,168,89.29%
당구장,전라북도,합계,608,605,100.50%,594,102.36%
당구장,전라북도,전주시 완산구,113,112,100.89%,116,97.41%
당구장,전라북도,전주시 덕진구,103,101,101.98%,95,108.42%
당구장,전라북도,군산시,103,102,100.98%,105,98.10%
당구장,전라북도,익산시,105,107,98.13%,98,107.14%
당구장,전라북도,정읍시,37,37,100.00%,35,105.71%
당구장,전라북도,남원시,21,21,100.00%,21,100.00%
당구장,전라북도,김제시,30,30,100.00%,32,93.75%
당구장,전라북도,완주군,24,24,100.00%,24,100.00%
당구장,전라북도,진안군,3,3,100.00%,3,100.00%
당구장,전라북도,무주군,11,11,100.00%,8,137.50%
당구장,전라북도,장수군,8,8,100.00%,8,100.00%
당구장,전라북도,임실군,8,7,114.29%,7,114.29%
당구장,전라북도,순창군,5,5,100.00%,4,125.00%
당구장,전라북도,고창군,20,20,100.00%,20,100.00%
당구장,전라북도,부안군,17,17,100.00%,18,94.44%
당구장,전라남도,합계,705,701,100.57%,706,99.86%
당구장,전라남도,목포시,105,103,101.94%,104,100.96%
당구장,전라남도,여수시,128,128,100.00%,135,94.81%
당구장,전라남도,순천시,104,101,102.97%,102,101.96%
당구장,전라남도,나주시,40,40,100.00%,40,100.00%
당구장,전라남도,광양시,81,82,98.78%,85,95.29%
당구장,전라남도,담양군,13,11,118.18%,9,144.44%
당구장,전라남도,곡성군,10,9,111.11%,12,83.33%
당구장,전라남도,구례군,12,12,100.00%,12,100.00%
당구장,전라남도,고흥군,12,12,100.00%,15,80.00%
당구장,전라남도,보성군,10,11,90.91%,13,76.92%
당구장,전라남도,화순군,7,7,100.00%,8,87.50%
당구장,전라남도,장흥군,18,18,100.00%,18,100.00%
당구장,전라남도,강진군,15,17,88.24%,16,93.75%
당구장,전라남도,해남군,22,22,100.00%,18,122.22%
당구장,전라남도,영암군,18,18,100.00%,17,105.88%
당구장,전라남도,무안군,39,39,100.00%,35,111.43%
당구장,전라남도,함평군,5,5,100.00%,5,100.00%
당구장,전라남도,영광군,19,19,100.00%,14,135.71%
당구장,전라남도,장성군,11,11,100.00%,9,122.22%
당구장,전라남도,완도군,19,19,100.00%,21,90.48%
당구장,전라남도,진도군,10,10,100.00%,11,90.91%
당구장,전라남도,신안군,7,7,100.00%,7,100.00%
당구장,대구광역시,합계,675,670,100.75%,660,102.27%
당구장,대구광역시,중구,35,35,100.00%,34,102.94%
당구장,대구광역시,동구,97,95,102.11%,87,111.49%
당구장,대구광역시,서구,48,49,97.96%,38,126.32%
당구장,대구광역시,남구,31,32,96.88%,28,110.71%
당구장,대구광역시,북구,122,124,98.39%,128,95.31%
당구장,대구광역시,수성구,102,98,104.08%,103,99.03%
당구장,대구광역시,달서구,167,165,101.21%,166,100.60%
당구장,대구광역시,달성군,73,72,101.39%,76,96.05%
당구장,경상북도,합계,909,909,100.00%,919,98.91%
당구장,경상북도,포항시 남구,95,94,101.06%,94,101.06%
당구장,경상북도,포항시 북구,111,113,98.23%,115,96.52%
당구장,경상북도,경주시,85,85,100.00%,88,96.59%
당구장,경상북도,김천시,47,47,100.00%,41,114.63%
당구장,경상북도,안동시,51,53,96.23%,49,104.08%
당구장,경상북도,구미시,175,176,99.43%,185,94.59%
당구장,경상북도,영주시,34,33,103.03%,34,100.00%
당구장,경상북도,영천시,21,21,100.00%,24,87.50%
당구장,경상북도,상주시,16,16,100.00%,14,114.29%
당구장,경상북도,문경시,30,30,100.00%,30,100.00%
당구장,경상북도,경산시,88,87,101.15%,92,95.65%
당구장,경상북도,군위군,6,5,120.00%,5,120.00%
당구장,경상북도,의성군,9,9,100.00%,9,100.00%
당구장,경상북도,청송군,6,6,100.00%,5,120.00%
당구장,경상북도,영양군,4,4,100.00%,5,80.00%
당구장,경상북도,영덕군,13,13,100.00%,11,118.18%
당구장,경상북도,청도군,11,11,100.00%,10,110.00%
당구장,경상북도,고령군,5,5,100.00%,5,100.00%
당구장,경상북도,성주군,7,7,100.00%,6,116.67%
당구장,경상북도,칠곡군,40,42,95.24%,46,86.96%
당구장,경상북도,예천군,13,11,118.18%,11,118.18%
당구장,경상북도,봉화군,15,16,93.75%,17,88.24%
당구장,경상북도,울진군,22,21,104.76%,19,115.79%
당구장,경상북도,울릉군,5,4,125.00%,4,125.00%
당구장,부산광역시,합계,948,945,100.32%,991,95.66%
당구장,부산광역시,중구,30,30,100.00%,32,93.75%
당구장,부산광역시,서구,25,25,100.00%,28,89.29%
당구장,부산광역시,동구,35,35,100.00%,30,116.67%
당구장,부산광역시,영도구,32,31,103.23%,31,103.23%
당구장,부산광역시,부산진구,97,94,103.19%,99,97.98%
당구장,부산광역시,동래구,83,83,100.00%,86,96.51%
당구장,부산광역시,남구,68,68,100.00%,79,86.08%
당구장,부산광역시,북구,65,65,100.00%,72,90.28%
당구장,부산광역시,해운대구,83,84,98.81%,92,90.22%
당구장,부산광역시,사하구,99,100,99.00%,105,94.29%
당구장,부산광역시,금정구,71,70,101.43%,66,107.58%
당구장,부산광역시,강서구,41,41,100.00%,46,89.13%
당구장,부산광역시,연제구,54,53,101.89%,53,101.89%
당구장,부산광역시,수영구,40,40,100.00%,41,97.56%
당구장,부산광역시,사상구,78,79,98.73%,81,96.30%
당구장,부산광역시,기장군,47,47,100.00%,50,94.00%
당구장,울산광역시,합계,494,493,100.20%,514,96.11%
당구장,울산광역시,중구,68,67,101.49%,69,98.55%
당구장,울산광역시,남구,150,150,100.00%,161,93.17%
당구장,울산광역시,동구,82,83,98.80%,88,93.18%
당구장,울산광역시,북구,108,108,100.00%,110,98.18%
당구장,울산광역시,울주군,86,85,101.18%,86,100.00%
당구장,경상남도,합계,"1,085","1,081",100.37%,"1,133",95.76%
당구장,경상남도,창원시 의창구,84,81,103.70%,81,103.70%
당구장,경상남도,창원시 성산구,69,69,100.00%,74,93.24%
당구장,경상남도,창원시 마산합포구,52,52,100.00%,52,100.00%
당구장,경상남도,창원시 마산회원구,56,57,98.25%,58,96.55%
당구장,경상남도,창원시 진해구,69,67,102.99%,76,90.79%
당구장,경상남도,진주시,110,110,100.00%,124,88.71%
당구장,경상남도,통영시,51,51,100.00%,54,94.44%
당구장,경상남도,사천시,34,35,97.14%,36,94.44%
당구장,경상남도,김해시,181,181,100.00%,190,95.26%
당구장,경상남도,밀양시,33,32,103.13%,28,117.86%
당구장,경상남도,거제시,120,120,100.00%,131,91.60%
당구장,경상남도,양산시,103,106,97.17%,110,93.64%
당구장,경상남도,의령군,3,3,100.00%,3,100.00%
당구장,경상남도,함안군,17,16,106.25%,16,106.25%
당구장,경상남도,창녕군,12,12,100.00%,14,85.71%
당구장,경상남도,고성군,13,13,100.00%,10,130.00%
당구장,경상남도,남해군,13,12,108.33%,12,108.33%
당구장,경상남도,하동군,6,6,100.00%,5,120.00%
당구장,경상남도,산청군,16,16,100.00%,16,100.00%
당구장,경상남도,함양군,12,11,109.09%,11,109.09%
당구장,경상남도,거창군,16,16,100.00%,17,94.12%
당구장,경상남도,합천군,15,15,100.00%,15,100.00%
당구장,제주특별자치도,합계,329,324,101.54%,313,105.11%
당구장,제주특별자치도,제주시,246,241,102.07%,231,106.49%
당구장,제주특별자치도,서귀포시,83,83,100.00%,82,101.22%
독서실,합계,합계,"9,635","9,642",99.93%,"9,900",97.32%
독서실,서울특별시,합계,"3,311","3,328",99.49%,"3,539",93.56%
독서실,서울특별시,종로구,90,91,98.90%,102,88.24%
독서실,서울특별시,중구,88,90,97.78%,101,87.13%
독서실,서울특별시,용산구,42,42,100.00%,47,89.36%
독서실,서울특별시,성동구,72,71,101.41%,80,90.00%
