사업자 현황 ( 5월/100대 생활업종),,,,,,,
*조회년월,,2020년 5월,,,,,
,,,,,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
스포츠시설운영업,경기도,수원시 장안구,41 ,44 ,93.18%,46 ,89.13%
스포츠시설운영업,경기도,수원시 권선구,54 ,54 ,100.00%,55 ,98.18%
스포츠시설운영업,경기도,수원시 팔달구,46 ,46 ,100.00%,48 ,95.83%
스포츠시설운영업,경기도,수원시 영통구,81 ,79 ,102.53%,79 ,102.53%
스포츠시설운영업,경기도,성남시 수정구,36 ,35 ,102.86%,36 ,100.00%
스포츠시설운영업,경기도,성남시 중원구,28 ,27 ,103.70%,22 ,127.27%
스포츠시설운영업,경기도,성남시 분당구,145 ,143 ,101.40%,143 ,101.40%
스포츠시설운영업,경기도,의정부시,60 ,57 ,105.26%,49 ,122.45%
스포츠시설운영업,경기도,안양시 만안구,19 ,20 ,95.00%,20 ,95.00%
스포츠시설운영업,경기도,안양시 동안구,69 ,68 ,101.47%,68 ,101.47%
스포츠시설운영업,경기도,부천시,139 ,135 ,102.96%,114 ,121.93%
스포츠시설운영업,경기도,광명시,44 ,44 ,100.00%,43 ,102.33%
스포츠시설운영업,경기도,평택시,93 ,91 ,102.20%,91 ,102.20%
스포츠시설운영업,경기도,동두천시,6 ,6 ,100.00%,5 ,120.00%
스포츠시설운영업,경기도,안산시 상록구,36 ,36 ,100.00%,32 ,112.50%
스포츠시설운영업,경기도,안산시 단원구,53 ,51 ,103.92%,44 ,120.45%
스포츠시설운영업,경기도,고양시 덕양구,63 ,62 ,101.61%,59 ,106.78%
스포츠시설운영업,경기도,고양시 일산동구,68 ,68 ,100.00%,61 ,111.48%
스포츠시설운영업,경기도,고양시 일산서구,48 ,48 ,100.00%,40 ,120.00%
스포츠시설운영업,경기도,과천시,4 ,4 ,100.00%,5 ,80.00%
스포츠시설운영업,경기도,구리시,39 ,38 ,102.63%,32 ,121.88%
스포츠시설운영업,경기도,남양주시,101 ,96 ,105.21%,84 ,120.24%
스포츠시설운영업,경기도,오산시,40 ,39 ,102.56%,34 ,117.65%
스포츠시설운영업,경기도,시흥시,94 ,91 ,103.30%,74 ,127.03%
스포츠시설운영업,경기도,군포시,48 ,48 ,100.00%,38 ,126.32%
스포츠시설운영업,경기도,의왕시,23 ,23 ,100.00%,19 ,121.05%
스포츠시설운영업,경기도,하남시,54 ,54 ,100.00%,38 ,142.11%
스포츠시설운영업,경기도,용인시 처인구,35 ,35 ,100.00%,34 ,102.94%
스포츠시설운영업,경기도,용인시 기흥구,93 ,91 ,102.20%,85 ,109.41%
스포츠시설운영업,경기도,용인시 수지구,61 ,61 ,100.00%,56 ,108.93%
스포츠시설운영업,경기도,파주시,64 ,65 ,98.46%,60 ,106.67%
스포츠시설운영업,경기도,이천시,38 ,38 ,100.00%,31 ,122.58%
스포츠시설운영업,경기도,안성시,26 ,26 ,100.00%,24 ,108.33%
스포츠시설운영업,경기도,김포시,49 ,50 ,98.00%,47 ,104.26%
스포츠시설운영업,경기도,화성시,190 ,184 ,103.26%,138 ,137.68%
스포츠시설운영업,경기도,광주시,56 ,56 ,100.00%,51 ,109.80%
스포츠시설운영업,경기도,양주시,22 ,25 ,88.00%,20 ,110.00%
스포츠시설운영업,경기도,포천시,10 ,10 ,100.00%,10 ,100.00%
스포츠시설운영업,경기도,여주시,12 ,12 ,100.00%,11 ,109.09%
스포츠시설운영업,경기도,연천군,*,*,,*,
스포츠시설운영업,경기도,가평군,8 ,8 ,100.00%,5 ,160.00%
스포츠시설운영업,경기도,양평군,10 ,10 ,100.00%,8 ,125.00%
스포츠시설운영업,강원도,합계,245 ,244 ,100.41%,226 ,108.41%
스포츠시설운영업,강원도,춘천시,58 ,60 ,96.67%,57 ,101.75%
스포츠시설운영업,강원도,원주시,61 ,59 ,103.39%,55 ,110.91%
스포츠시설운영업,강원도,강릉시,39 ,38 ,102.63%,36 ,108.33%
스포츠시설운영업,강원도,동해시,11 ,11 ,100.00%,10 ,110.00%
스포츠시설운영업,강원도,태백시,18 ,18 ,100.00%,17 ,105.88%
스포츠시설운영업,강원도,속초시,13 ,13 ,100.00%,14 ,92.86%
스포츠시설운영업,강원도,삼척시,6 ,6 ,100.00%,5 ,120.00%
스포츠시설운영업,강원도,홍천군,7 ,7 ,100.00%,5 ,140.00%
스포츠시설운영업,강원도,횡성군,*,*,,*,
스포츠시설운영업,강원도,영월군,*,*,,*,
스포츠시설운영업,강원도,평창군,7 ,7 ,100.00%,7 ,100.00%
스포츠시설운영업,강원도,정선군,10 ,10 ,100.00%,8 ,125.00%
스포츠시설운영업,강원도,철원군,4 ,4 ,100.00%,*,
스포츠시설운영업,강원도,화천군,*,*,,0 ,
스포츠시설운영업,강원도,양구군,3 ,3 ,100.00%,4 ,75.00%
스포츠시설운영업,강원도,인제군,*,*,,*,
스포츠시설운영업,강원도,고성군,*,*,,*,
스포츠시설운영업,강원도,양양군,*,*,,*,
스포츠시설운영업,충청북도,합계,185 ,181 ,102.21%,167 ,110.78%
스포츠시설운영업,충청북도,청주시 상당구,18 ,18 ,100.00%,19 ,94.74%
스포츠시설운영업,충청북도,청주시 서원구,20 ,20 ,100.00%,17 ,117.65%
스포츠시설운영업,충청북도,청주시 흥덕구,32 ,32 ,100.00%,27 ,118.52%
스포츠시설운영업,충청북도,청주시 청원구,37 ,36 ,102.78%,32 ,115.63%
스포츠시설운영업,충청북도,충주시,27 ,25 ,108.00%,27 ,100.00%
스포츠시설운영업,충청북도,제천시,22 ,22 ,100.00%,21 ,104.76%
스포츠시설운영업,충청북도,보은군,*,*,,*,
스포츠시설운영업,충청북도,옥천군,3 ,3 ,100.00%,3 ,100.00%
스포츠시설운영업,충청북도,영동군,3 ,3 ,100.00%,*,
스포츠시설운영업,충청북도,증평군,3 ,3 ,100.00%,4 ,75.00%
스포츠시설운영업,충청북도,진천군,7 ,6 ,116.67%,7 ,100.00%
스포츠시설운영업,충청북도,괴산군,*,*,,0 ,
스포츠시설운영업,충청북도,음성군,6 ,6 ,100.00%,4 ,150.00%
스포츠시설운영업,충청북도,단양군,4 ,4 ,100.00%,4 ,100.00%
스포츠시설운영업,충청남도,합계,221 ,220 ,100.45%,189 ,116.93%
스포츠시설운영업,충청남도,천안시 동남구,31 ,32 ,96.88%,21 ,147.62%
스포츠시설운영업,충청남도,천안시 서북구,67 ,67 ,100.00%,53 ,126.42%
스포츠시설운영업,충청남도,공주시,8 ,8 ,100.00%,7 ,114.29%
스포츠시설운영업,충청남도,보령시,7 ,7 ,100.00%,7 ,100.00%
스포츠시설운영업,충청남도,아산시,40 ,40 ,100.00%,32 ,125.00%
스포츠시설운영업,충청남도,서산시,9 ,9 ,100.00%,10 ,90.00%
스포츠시설운영업,충청남도,논산시,9 ,9 ,100.00%,12 ,75.00%
스포츠시설운영업,충청남도,계룡시,4 ,4 ,100.00%,3 ,133.33%
스포츠시설운영업,충청남도,당진시,14 ,14 ,100.00%,13 ,107.69%
스포츠시설운영업,충청남도,금산군,4 ,4 ,100.00%,5 ,80.00%
스포츠시설운영업,충청남도,부여군,*,*,,3 ,
스포츠시설운영업,충청남도,서천군,*,*,,*,
스포츠시설운영업,충청남도,청양군,*,*,,*,
스포츠시설운영업,충청남도,홍성군,7 ,6 ,116.67%,8 ,87.50%
스포츠시설운영업,충청남도,예산군,13 ,12 ,108.33%,12 ,108.33%
스포츠시설운영업,충청남도,태안군,3 ,3 ,100.00%,*,
스포츠시설운영업,전라북도,합계,263 ,262 ,100.38%,253 ,103.95%
스포츠시설운영업,전라북도,전주시 완산구,80 ,83 ,96.39%,80 ,100.00%
스포츠시설운영업,전라북도,전주시 덕진구,77 ,73 ,105.48%,64 ,120.31%
스포츠시설운영업,전라북도,군산시,32 ,32 ,100.00%,29 ,110.34%
스포츠시설운영업,전라북도,익산시,31 ,32 ,96.88%,35 ,88.57%
스포츠시설운영업,전라북도,정읍시,6 ,6 ,100.00%,7 ,85.71%
스포츠시설운영업,전라북도,남원시,5 ,5 ,100.00%,4 ,125.00%
스포츠시설운영업,전라북도,김제시,8 ,8 ,100.00%,7 ,114.29%
스포츠시설운영업,전라북도,완주군,17 ,17 ,100.00%,19 ,89.47%
스포츠시설운영업,전라북도,진안군,*,*,,*,
스포츠시설운영업,전라북도,무주군,*,*,,*,
스포츠시설운영업,전라북도,고창군,*,*,,*,
스포츠시설운영업,전라북도,부안군,3 ,*,,*,
스포츠시설운영업,전라남도,합계,177 ,176 ,100.57%,164 ,107.93%
스포츠시설운영업,전라남도,목포시,13 ,13 ,100.00%,8 ,162.50%
스포츠시설운영업,전라남도,여수시,33 ,33 ,100.00%,37 ,89.19%
스포츠시설운영업,전라남도,순천시,60 ,58 ,103.45%,51 ,117.65%
스포츠시설운영업,전라남도,나주시,10 ,10 ,100.00%,10 ,100.00%
스포츠시설운영업,전라남도,광양시,24 ,24 ,100.00%,21 ,114.29%
스포츠시설운영업,전라남도,담양군,*,*,,*,
스포츠시설운영업,전라남도,곡성군,*,*,,*,
스포츠시설운영업,전라남도,구례군,*,*,,*,
스포츠시설운영업,전라남도,고흥군,3 ,3 ,100.00%,*,
스포츠시설운영업,전라남도,보성군,3 ,3 ,100.00%,4 ,75.00%
스포츠시설운영업,전라남도,화순군,8 ,8 ,100.00%,8 ,100.00%
스포츠시설운영업,전라남도,장흥군,*,*,,*,
스포츠시설운영업,전라남도,강진군,*,*,,*,
스포츠시설운영업,전라남도,해남군,3 ,3 ,100.00%,*,
스포츠시설운영업,전라남도,영암군,0 ,0 ,,*,
스포츠시설운영업,전라남도,무안군,8 ,8 ,100.00%,7 ,114.29%
스포츠시설운영업,전라남도,함평군,*,*,,*,
스포츠시설운영업,전라남도,영광군,*,*,,*,
스포츠시설운영업,전라남도,장성군,*,*,,*,
스포츠시설운영업,전라남도,진도군,*,3 ,,3 ,
스포츠시설운영업,경상북도,합계,299 ,295 ,101.36%,248 ,120.56%
스포츠시설운영업,경상북도,포항시 남구,29 ,28 ,103.57%,29 ,100.00%
스포츠시설운영업,경상북도,포항시 북구,34 ,34 ,100.00%,27 ,125.93%
스포츠시설운영업,경상북도,경주시,26 ,26 ,100.00%,21 ,123.81%
스포츠시설운영업,경상북도,김천시,26 ,26 ,100.00%,22 ,118.18%
스포츠시설운영업,경상북도,안동시,21 ,20 ,105.00%,20 ,105.00%
스포츠시설운영업,경상북도,구미시,59 ,60 ,98.33%,51 ,115.69%
스포츠시설운영업,경상북도,영주시,16 ,16 ,100.00%,14 ,114.29%
스포츠시설운영업,경상북도,영천시,13 ,13 ,100.00%,8 ,162.50%
스포츠시설운영업,경상북도,상주시,8 ,8 ,100.00%,9 ,88.89%
스포츠시설운영업,경상북도,문경시,5 ,5 ,100.00%,5 ,100.00%
스포츠시설운영업,경상북도,경산시,34 ,33 ,103.03%,20 ,170.00%
스포츠시설운영업,경상북도,의성군,*,*,,0 ,
스포츠시설운영업,경상북도,청송군,*,*,,*,
스포츠시설운영업,경상북도,영덕군,*,*,,*,
스포츠시설운영업,경상북도,청도군,*,*,,*,
스포츠시설운영업,경상북도,고령군,0 ,0 ,,*,
스포츠시설운영업,경상북도,성주군,*,*,,0 ,
스포츠시설운영업,경상북도,칠곡군,10 ,10 ,100.00%,9 ,111.11%
스포츠시설운영업,경상북도,예천군,7 ,6 ,116.67%,5 ,140.00%
스포츠시설운영업,경상북도,봉화군,0 ,0 ,,*,
스포츠시설운영업,경상북도,울진군,4 ,4 ,100.00%,3 ,133.33%
스포츠시설운영업,경상북도,울릉군,*,*,,0 ,
스포츠시설운영업,경상남도,합계,418 ,414 ,100.97%,368 ,113.59%
스포츠시설운영업,경상남도,고성군,3 ,3 ,100.00%,*,
스포츠시설운영업,경상남도,창원시 의창구,25 ,25 ,100.00%,20 ,125.00%
스포츠시설운영업,경상남도,창원시 성산구,37 ,37 ,100.00%,37 ,100.00%
스포츠시설운영업,경상남도,창원시 마산합포구,23 ,23 ,100.00%,19 ,121.05%
스포츠시설운영업,경상남도,창원시 마산회원구,23 ,23 ,100.00%,20 ,115.00%
스포츠시설운영업,경상남도,창원시 진해구,23 ,23 ,100.00%,22 ,104.55%
스포츠시설운영업,경상남도,진주시,49 ,49 ,100.00%,47 ,104.26%
스포츠시설운영업,경상남도,통영시,19 ,18 ,105.56%,16 ,118.75%
스포츠시설운영업,경상남도,사천시,19 ,19 ,100.00%,18 ,105.56%
스포츠시설운영업,경상남도,김해시,81 ,81 ,100.00%,69 ,117.39%
스포츠시설운영업,경상남도,밀양시,9 ,9 ,100.00%,9 ,100.00%
스포츠시설운영업,경상남도,거제시,37 ,37 ,100.00%,31 ,119.35%
스포츠시설운영업,경상남도,양산시,48 ,45 ,106.67%,37 ,129.73%
스포츠시설운영업,경상남도,함안군,*,*,,0 ,
스포츠시설운영업,경상남도,창녕군,3 ,3 ,100.00%,3 ,100.00%
스포츠시설운영업,경상남도,남해군,4 ,4 ,100.00%,4 ,100.00%
스포츠시설운영업,경상남도,하동군,3 ,3 ,100.00%,3 ,100.00%
스포츠시설운영업,경상남도,산청군,*,*,,*,
스포츠시설운영업,경상남도,함양군,4 ,4 ,100.00%,4 ,100.00%
스포츠시설운영업,경상남도,거창군,4 ,4 ,100.00%,3 ,133.33%
스포츠시설운영업,경상남도,합천군,*,*,,3 ,
스포츠시설운영업,제주특별자치도,합계,133 ,133 ,100.00%,127 ,104.72%
스포츠시설운영업,제주특별자치도,제주시,91 ,91 ,100.00%,93 ,97.85%
스포츠시설운영업,제주특별자치도,서귀포시,42 ,42 ,100.00%,34 ,123.53%
스포츠용품점,합계,합계,"15,068 ","14,991 ",100.51%,"15,041 ",100.18%
스포츠용품점,서울특별시,합계,"1,491 ","1,478 ",100.88%,"1,473 ",101.22%
스포츠용품점,서울특별시,종로구,52 ,51 ,101.96%,49 ,106.12%
스포츠용품점,서울특별시,중구,83 ,84 ,98.81%,84 ,98.81%
스포츠용품점,서울특별시,용산구,46 ,45 ,102.22%,41 ,112.20%
스포츠용품점,서울특별시,성동구,39 ,39 ,100.00%,41 ,95.12%
스포츠용품점,서울특별시,광진구,50 ,50 ,100.00%,54 ,92.59%
스포츠용품점,서울특별시,동대문구,55 ,55 ,100.00%,53 ,103.77%
스포츠용품점,서울특별시,중랑구,47 ,47 ,100.00%,52 ,90.38%
스포츠용품점,서울특별시,성북구,38 ,34 ,111.76%,35 ,108.57%
스포츠용품점,서울특별시,강북구,40 ,41 ,97.56%,40 ,100.00%
스포츠용품점,서울특별시,도봉구,41 ,39 ,105.13%,40 ,102.50%
스포츠용품점,서울특별시,노원구,47 ,46 ,102.17%,46 ,102.17%
스포츠용품점,서울특별시,은평구,65 ,65 ,100.00%,64 ,101.56%
스포츠용품점,서울특별시,서대문구,24 ,25 ,96.00%,22 ,109.09%
스포츠용품점,서울특별시,마포구,41 ,40 ,102.50%,40 ,102.50%
스포츠용품점,서울특별시,양천구,54 ,53 ,101.89%,58 ,93.10%
스포츠용품점,서울특별시,강서구,77 ,76 ,101.32%,65 ,118.46%
스포츠용품점,서울특별시,구로구,40 ,37 ,108.11%,34 ,117.65%
스포츠용품점,서울특별시,금천구,72 ,71 ,101.41%,62 ,116.13%
스포츠용품점,서울특별시,영등포구,64 ,64 ,100.00%,66 ,96.97%
스포츠용품점,서울특별시,동작구,45 ,44 ,102.27%,45 ,100.00%
스포츠용품점,서울특별시,관악구,60 ,59 ,101.69%,53 ,113.21%
스포츠용품점,서울특별시,서초구,83 ,83 ,100.00%,78 ,106.41%
스포츠용품점,서울특별시,강남구,152 ,149 ,102.01%,153 ,99.35%
스포츠용품점,서울특별시,송파구,111 ,116 ,95.69%,125 ,88.80%
스포츠용품점,서울특별시,강동구,65 ,65 ,100.00%,73 ,89.04%
스포츠용품점,부산광역시,합계,693 ,698 ,99.28%,721 ,96.12%
스포츠용품점,부산광역시,중구,34 ,35 ,97.14%,35 ,97.14%
스포츠용품점,부산광역시,강서구,58 ,56 ,103.57%,49 ,118.37%
스포츠용품점,부산광역시,서구,24 ,25 ,96.00%,25 ,96.00%
스포츠용품점,부산광역시,동구,13 ,12 ,108.33%,11 ,118.18%
스포츠용품점,부산광역시,영도구,23 ,23 ,100.00%,24 ,95.83%
스포츠용품점,부산광역시,부산진구,65 ,67 ,97.01%,67 ,97.01%
스포츠용품점,부산광역시,동래구,37 ,37 ,100.00%,43 ,86.05%
스포츠용품점,부산광역시,남구,44 ,45 ,97.78%,45 ,97.78%
스포츠용품점,부산광역시,북구,46 ,47 ,97.87%,48 ,95.83%
스포츠용품점,부산광역시,해운대구,80 ,77 ,103.90%,77 ,103.90%
스포츠용품점,부산광역시,사하구,51 ,51 ,100.00%,61 ,83.61%
스포츠용품점,부산광역시,금정구,42 ,41 ,102.44%,44 ,95.45%
스포츠용품점,부산광역시,연제구,34 ,37 ,91.89%,41 ,82.93%
스포츠용품점,부산광역시,수영구,34 ,37 ,91.89%,41 ,82.93%
스포츠용품점,부산광역시,사상구,48 ,48 ,100.00%,53 ,90.57%
스포츠용품점,부산광역시,기장군,60 ,60 ,100.00%,57 ,105.26%
스포츠용품점,대구광역시,합계,635 ,634 ,100.16%,683 ,92.97%
스포츠용품점,대구광역시,중구,47 ,48 ,97.92%,50 ,94.00%
스포츠용품점,대구광역시,서구,35 ,38 ,92.11%,45 ,77.78%
스포츠용품점,대구광역시,동구,97 ,96 ,101.04%,108 ,89.81%
스포츠용품점,대구광역시,남구,31 ,30 ,103.33%,29 ,106.90%
스포츠용품점,대구광역시,북구,105 ,105 ,100.00%,115 ,91.30%
스포츠용품점,대구광역시,수성구,107 ,108 ,99.07%,115 ,93.04%
스포츠용품점,대구광역시,달서구,155 ,154 ,100.65%,163 ,95.09%
스포츠용품점,대구광역시,달성군,58 ,55 ,105.45%,58 ,100.00%
스포츠용품점,인천광역시,합계,516 ,511 ,100.98%,501 ,102.99%
스포츠용품점,인천광역시,중구,31 ,31 ,100.00%,32 ,96.88%
스포츠용품점,인천광역시,서구,91 ,90 ,101.11%,91 ,100.00%
스포츠용품점,인천광역시,동구,18 ,17 ,105.88%,14 ,128.57%
스포츠용품점,인천광역시,미추홀구,57 ,56 ,101.79%,56 ,101.79%
스포츠용품점,인천광역시,연수구,56 ,56 ,100.00%,55 ,101.82%
스포츠용품점,인천광역시,남동구,70 ,72 ,97.22%,64 ,109.38%
스포츠용품점,인천광역시,부평구,112 ,109 ,102.75%,107 ,104.67%
스포츠용품점,인천광역시,계양구,49 ,49 ,100.00%,51 ,96.08%
스포츠용품점,인천광역시,강화군,20 ,19 ,105.26%,18 ,111.11%
스포츠용품점,인천광역시,옹진군,12 ,12 ,100.00%,13 ,92.31%
스포츠용품점,광주광역시,합계,427 ,424 ,100.71%,429 ,99.53%
스포츠용품점,광주광역시,서구,130 ,130 ,100.00%,138 ,94.20%
스포츠용품점,광주광역시,동구,58 ,58 ,100.00%,58 ,100.00%
스포츠용품점,광주광역시,남구,35 ,35 ,100.00%,33 ,106.06%
스포츠용품점,광주광역시,북구,101 ,101 ,100.00%,93 ,108.60%
스포츠용품점,광주광역시,광산구,103 ,100 ,103.00%,107 ,96.26%
스포츠용품점,대전광역시,합계,376 ,372 ,101.08%,389 ,96.66%
스포츠용품점,대전광역시,중구,69 ,68 ,101.47%,73 ,94.52%
스포츠용품점,대전광역시,서구,101 ,101 ,100.00%,104 ,97.12%
스포츠용품점,대전광역시,동구,61 ,61 ,100.00%,63 ,96.83%
스포츠용품점,대전광역시,유성구,99 ,96 ,103.13%,105 ,94.29%
스포츠용품점,대전광역시,대덕구,46 ,46 ,100.00%,44 ,104.55%
스포츠용품점,울산광역시,합계,283 ,279 ,101.43%,289 ,97.92%
스포츠용품점,울산광역시,중구,31 ,29 ,106.90%,32 ,96.88%
스포츠용품점,울산광역시,동구,32 ,32 ,100.00%,35 ,91.43%
스포츠용품점,울산광역시,남구,116 ,114 ,101.75%,110 ,105.45%
스포츠용품점,울산광역시,북구,42 ,41 ,102.44%,50 ,84.00%
스포츠용품점,울산광역시,울주군,62 ,63 ,98.41%,62 ,100.00%
스포츠용품점,세종특별자치시,합계,68 ,66 ,103.03%,61 ,111.48%
스포츠용품점,세종특별자치시,세종시,68 ,66 ,103.03%,61 ,111.48%
스포츠용품점,경기도,합계,"3,225 ","3,184 ",101.29%,"3,104 ",103.90%
스포츠용품점,경기도,수원시 장안구,52 ,51 ,101.96%,48 ,108.33%
스포츠용품점,경기도,수원시 권선구,45 ,45 ,100.00%,55 ,81.82%
스포츠용품점,경기도,수원시 팔달구,47 ,47 ,100.00%,49 ,95.92%
스포츠용품점,경기도,수원시 영통구,48 ,49 ,97.96%,49 ,97.96%
스포츠용품점,경기도,성남시 수정구,40 ,40 ,100.00%,35 ,114.29%
스포츠용품점,경기도,성남시 중원구,39 ,39 ,100.00%,33 ,118.18%
스포츠용품점,경기도,성남시 분당구,89 ,88 ,101.14%,90 ,98.89%
스포츠용품점,경기도,의정부시,87 ,87 ,100.00%,80 ,108.75%
스포츠용품점,경기도,안양시 만안구,51 ,51 ,100.00%,50 ,102.00%
스포츠용품점,경기도,안양시 동안구,81 ,80 ,101.25%,97 ,83.51%
스포츠용품점,경기도,부천시,146 ,143 ,102.10%,138 ,105.80%
스포츠용품점,경기도,광명시,45 ,44 ,102.27%,46 ,97.83%
스포츠용품점,경기도,평택시,163 ,160 ,101.88%,137 ,118.98%
스포츠용품점,경기도,동두천시,26 ,24 ,108.33%,23 ,113.04%
스포츠용품점,경기도,안산시 상록구,84 ,84 ,100.00%,82 ,102.44%
스포츠용품점,경기도,안산시 단원구,73 ,72 ,101.39%,77 ,94.81%
스포츠용품점,경기도,고양시 덕양구,101 ,101 ,100.00%,103 ,98.06%
스포츠용품점,경기도,고양시 일산동구,89 ,86 ,103.49%,77 ,115.58%
스포츠용품점,경기도,고양시 일산서구,85 ,83 ,102.41%,84 ,101.19%
스포츠용품점,경기도,과천시,10 ,10 ,100.00%,11 ,90.91%
스포츠용품점,경기도,구리시,69 ,69 ,100.00%,64 ,107.81%
스포츠용품점,경기도,남양주시,200 ,197 ,101.52%,169 ,118.34%
스포츠용품점,경기도,오산시,59 ,57 ,103.51%,63 ,93.65%
스포츠용품점,경기도,시흥시,108 ,107 ,100.93%,99 ,109.09%
스포츠용품점,경기도,군포시,41 ,42 ,97.62%,42 ,97.62%
스포츠용품점,경기도,의왕시,27 ,26 ,103.85%,21 ,128.57%
스포츠용품점,경기도,하남시,74 ,71 ,104.23%,66 ,112.12%
스포츠용품점,경기도,용인시 처인구,91 ,92 ,98.91%,91 ,100.00%
스포츠용품점,경기도,용인시 기흥구,116 ,114 ,101.75%,117 ,99.15%
스포츠용품점,경기도,용인시 수지구,58 ,53 ,109.43%,53 ,109.43%
스포츠용품점,경기도,파주시,75 ,75 ,100.00%,76 ,98.68%
스포츠용품점,경기도,이천시,66 ,66 ,100.00%,72 ,91.67%
스포츠용품점,경기도,안성시,54 ,56 ,96.43%,56 ,96.43%
스포츠용품점,경기도,김포시,175 ,172 ,101.74%,144 ,121.53%
스포츠용품점,경기도,화성시,199 ,198 ,100.51%,193 ,103.11%
스포츠용품점,경기도,광주시,117 ,115 ,101.74%,116 ,100.86%
스포츠용품점,경기도,양주시,52 ,51 ,101.96%,50 ,104.00%
스포츠용품점,경기도,포천시,85 ,84 ,101.19%,85 ,100.00%
스포츠용품점,경기도,여주시,66 ,66 ,100.00%,66 ,100.00%
스포츠용품점,경기도,연천군,17 ,17 ,100.00%,17 ,100.00%
스포츠용품점,경기도,가평군,29 ,29 ,100.00%,35 ,82.86%
스포츠용품점,경기도,양평군,46 ,43 ,106.98%,45 ,102.22%
스포츠용품점,강원도,합계,879 ,876 ,100.34%,848 ,103.66%
스포츠용품점,강원도,춘천시,118 ,119 ,99.16%,116 ,101.72%
스포츠용품점,강원도,원주시,144 ,148 ,97.30%,146 ,98.63%
스포츠용품점,강원도,강릉시,115 ,114 ,100.88%,111 ,103.60%
스포츠용품점,강원도,동해시,68 ,68 ,100.00%,68 ,100.00%
스포츠용품점,강원도,태백시,37 ,37 ,100.00%,36 ,102.78%
스포츠용품점,강원도,속초시,84 ,81 ,103.70%,67 ,125.37%
스포츠용품점,강원도,삼척시,51 ,51 ,100.00%,46 ,110.87%
스포츠용품점,강원도,홍천군,51 ,49 ,104.08%,49 ,104.08%
스포츠용품점,강원도,횡성군,16 ,16 ,100.00%,22 ,72.73%
스포츠용품점,강원도,영월군,15 ,13 ,115.38%,14 ,107.14%
스포츠용품점,강원도,평창군,25 ,25 ,100.00%,24 ,104.17%
스포츠용품점,강원도,정선군,20 ,20 ,100.00%,19 ,105.26%
스포츠용품점,강원도,철원군,25 ,25 ,100.00%,27 ,92.59%
스포츠용품점,강원도,화천군,22 ,22 ,100.00%,21 ,104.76%
스포츠용품점,강원도,양구군,7 ,7 ,100.00%,6 ,116.67%
스포츠용품점,강원도,인제군,23 ,23 ,100.00%,25 ,92.00%
스포츠용품점,강원도,고성군,28 ,27 ,103.70%,22 ,127.27%
스포츠용품점,강원도,양양군,30 ,31 ,96.77%,29 ,103.45%
스포츠용품점,충청북도,합계,654 ,650 ,100.62%,647 ,101.08%
스포츠용품점,충청북도,청주시 상당구,60 ,63 ,95.24%,61 ,98.36%
스포츠용품점,충청북도,청주시 서원구,83 ,85 ,97.65%,87 ,95.40%
스포츠용품점,충청북도,청주시 흥덕구,82 ,83 ,98.80%,82 ,100.00%
스포츠용품점,충청북도,청주시 청원구,68 ,66 ,103.03%,62 ,109.68%
스포츠용품점,충청북도,충주시,105 ,104 ,100.96%,112 ,93.75%
스포츠용품점,충청북도,제천시,79 ,76 ,103.95%,78 ,101.28%
스포츠용품점,충청북도,보은군,11 ,11 ,100.00%,10 ,110.00%
스포츠용품점,충청북도,옥천군,26 ,27 ,96.30%,26 ,100.00%
스포츠용품점,충청북도,영동군,27 ,25 ,108.00%,23 ,117.39%
스포츠용품점,충청북도,증평군,20 ,20 ,100.00%,18 ,111.11%
스포츠용품점,충청북도,진천군,30 ,30 ,100.00%,27 ,111.11%
스포츠용품점,충청북도,괴산군,5 ,5 ,100.00%,6 ,83.33%
스포츠용품점,충청북도,음성군,43 ,41 ,104.88%,41 ,104.88%
스포츠용품점,충청북도,단양군,15 ,14 ,107.14%,14 ,107.14%
스포츠용품점,충청남도,합계,998 ,998 ,100.00%,"1,006 ",99.20%
스포츠용품점,충청남도,천안시 동남구,68 ,68 ,100.00%,71 ,95.77%
스포츠용품점,충청남도,천안시 서북구,122 ,122 ,100.00%,126 ,96.83%
스포츠용품점,충청남도,공주시,47 ,48 ,97.92%,49 ,95.92%
스포츠용품점,충청남도,보령시,101 ,100 ,101.00%,96 ,105.21%
스포츠용품점,충청남도,아산시,112 ,112 ,100.00%,111 ,100.90%
스포츠용품점,충청남도,서산시,88 ,90 ,97.78%,88 ,100.00%
스포츠용품점,충청남도,논산시,69 ,69 ,100.00%,74 ,93.24%
스포츠용품점,충청남도,계룡시,22 ,22 ,100.00%,18 ,122.22%
스포츠용품점,충청남도,당진시,90 ,90 ,100.00%,94 ,95.74%
스포츠용품점,충청남도,금산군,24 ,23 ,104.35%,26 ,92.31%
스포츠용품점,충청남도,부여군,34 ,34 ,100.00%,36 ,94.44%
스포츠용품점,충청남도,서천군,42 ,41 ,102.44%,39 ,107.69%
스포츠용품점,충청남도,청양군,12 ,12 ,100.00%,12 ,100.00%
스포츠용품점,충청남도,홍성군,64 ,64 ,100.00%,61 ,104.92%
스포츠용품점,충청남도,예산군,41 ,41 ,100.00%,43 ,95.35%
스포츠용품점,충청남도,태안군,62 ,62 ,100.00%,62 ,100.00%
스포츠용품점,전라북도,합계,881 ,881 ,100.00%,895 ,98.44%
