사업자 현황 ( 10월/100대 생활업종),,,,,,,
*조회년월,,2020년 10월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
간판광고물업,경상북도,구미시,104,104,100.00%,104,100.00%
간판광고물업,경상북도,영주시,37,37,100.00%,37,100.00%
간판광고물업,경상북도,영천시,24,25,96.00%,26,92.31%
간판광고물업,경상북도,상주시,25,25,100.00%,25,100.00%
간판광고물업,경상북도,문경시,23,23,100.00%,19,121.05%
간판광고물업,경상북도,경산시,57,58,98.28%,56,101.79%
간판광고물업,경상북도,군위군,7,7,100.00%,5,140.00%
간판광고물업,경상북도,의성군,9,9,100.00%,9,100.00%
간판광고물업,경상북도,청송군,*,*,100.00%,*,100.00%
간판광고물업,경상북도,영양군,6,6,100.00%,4,150.00%
간판광고물업,경상북도,영덕군,14,14,100.00%,12,116.67%
간판광고물업,경상북도,청도군,9,9,100.00%,10,90.00%
간판광고물업,경상북도,고령군,7,7,100.00%,7,100.00%
간판광고물업,경상북도,성주군,16,16,100.00%,16,100.00%
간판광고물업,경상북도,칠곡군,23,23,100.00%,23,100.00%
간판광고물업,경상북도,예천군,6,6,100.00%,6,100.00%
간판광고물업,경상북도,봉화군,7,7,100.00%,7,100.00%
간판광고물업,경상북도,울진군,16,16,100.00%,16,100.00%
간판광고물업,경상북도,울릉군,*,*,100.00%,*,200.00%
간판광고물업,부산광역시,합계,829,831,99.76%,831,99.76%
간판광고물업,부산광역시,중구,30,30,100.00%,34,88.24%
간판광고물업,부산광역시,서구,19,19,100.00%,19,100.00%
간판광고물업,부산광역시,동구,17,18,94.44%,19,89.47%
간판광고물업,부산광역시,영도구,15,15,100.00%,15,100.00%
간판광고물업,부산광역시,부산진구,96,94,102.13%,97,98.97%
간판광고물업,부산광역시,동래구,95,96,98.96%,94,101.06%
간판광고물업,부산광역시,남구,47,49,95.92%,49,95.92%
간판광고물업,부산광역시,북구,32,32,100.00%,32,100.00%
간판광고물업,부산광역시,해운대구,66,66,100.00%,71,92.96%
간판광고물업,부산광역시,사하구,63,62,101.61%,59,106.78%
간판광고물업,부산광역시,금정구,70,70,100.00%,67,104.48%
간판광고물업,부산광역시,강서구,53,53,100.00%,54,98.15%
간판광고물업,부산광역시,연제구,53,54,98.15%,48,110.42%
간판광고물업,부산광역시,수영구,34,34,100.00%,34,100.00%
간판광고물업,부산광역시,사상구,97,97,100.00%,99,97.98%
간판광고물업,부산광역시,기장군,42,42,100.00%,40,105.00%
간판광고물업,울산광역시,합계,267,266,100.38%,260,102.69%
간판광고물업,울산광역시,중구,70,70,100.00%,70,100.00%
간판광고물업,울산광역시,남구,122,121,100.83%,115,106.09%
간판광고물업,울산광역시,동구,14,14,100.00%,15,93.33%
간판광고물업,울산광역시,북구,21,22,95.45%,26,80.77%
간판광고물업,울산광역시,울주군,40,39,102.56%,34,117.65%
간판광고물업,경상남도,합계,697,698,99.86%,697,100.00%
간판광고물업,경상남도,창원시 의창구,71,72,98.61%,69,102.90%
간판광고물업,경상남도,창원시 성산구,55,57,96.49%,60,91.67%
간판광고물업,경상남도,창원시 마산합포구,44,44,100.00%,44,100.00%
간판광고물업,경상남도,창원시 마산회원구,46,46,100.00%,44,104.55%
간판광고물업,경상남도,창원시 진해구,22,22,100.00%,22,100.00%
간판광고물업,경상남도,진주시,92,91,101.10%,94,97.87%
간판광고물업,경상남도,통영시,24,24,100.00%,22,109.09%
간판광고물업,경상남도,사천시,33,32,103.13%,29,113.79%
간판광고물업,경상남도,김해시,102,102,100.00%,104,98.08%
간판광고물업,경상남도,밀양시,23,23,100.00%,25,92.00%
간판광고물업,경상남도,거제시,33,33,100.00%,32,103.13%
간판광고물업,경상남도,양산시,69,69,100.00%,67,102.99%
간판광고물업,경상남도,의령군,*,*,100.00%,3,66.67%
간판광고물업,경상남도,함안군,17,17,100.00%,17,100.00%
간판광고물업,경상남도,창녕군,8,8,100.00%,8,100.00%
간판광고물업,경상남도,고성군,7,7,100.00%,7,100.00%
간판광고물업,경상남도,남해군,7,7,100.00%,7,100.00%
간판광고물업,경상남도,하동군,8,8,100.00%,9,88.89%
간판광고물업,경상남도,산청군,6,6,100.00%,6,100.00%
간판광고물업,경상남도,함양군,10,10,100.00%,9,111.11%
간판광고물업,경상남도,거창군,11,11,100.00%,11,100.00%
간판광고물업,경상남도,합천군,7,7,100.00%,8,87.50%
간판광고물업,제주특별자치도,합계,196,196,100.00%,191,102.62%
간판광고물업,제주특별자치도,제주시,154,154,100.00%,152,101.32%
간판광고물업,제주특별자치도,서귀포시,42,42,100.00%,39,107.69%
감정평가사,합계,합계,"1,242","1,220",101.80%,"1,169",106.24%
감정평가사,서울특별시,합계,267,265,100.75%,255,104.71%
감정평가사,서울특별시,종로구,13,12,108.33%,10,130.00%
감정평가사,서울특별시,중구,15,15,100.00%,12,125.00%
감정평가사,서울특별시,용산구,6,6,100.00%,6,100.00%
감정평가사,서울특별시,성동구,9,9,100.00%,8,112.50%
감정평가사,서울특별시,광진구,*,*,100.00%,*,50.00%
감정평가사,서울특별시,동대문구,*,*,100.00%,*,100.00%
감정평가사,서울특별시,중랑구,3,3,100.00%,*,150.00%
감정평가사,서울특별시,성북구,3,3,100.00%,3,100.00%
감정평가사,서울특별시,강북구,*,*,100.00%,*,100.00%
감정평가사,서울특별시,노원구,9,9,100.00%,6,150.00%
감정평가사,서울특별시,은평구,4,4,100.00%,4,100.00%
감정평가사,서울특별시,서대문구,4,4,100.00%,7,57.14%
감정평가사,서울특별시,마포구,21,22,95.45%,18,116.67%
감정평가사,서울특별시,양천구,5,5,100.00%,3,166.67%
감정평가사,서울특별시,강서구,6,6,100.00%,5,120.00%
감정평가사,서울특별시,구로구,3,3,100.00%,3,100.00%
감정평가사,서울특별시,금천구,11,11,100.00%,10,110.00%
감정평가사,서울특별시,영등포구,7,6,116.67%,6,116.67%
감정평가사,서울특별시,동작구,4,4,100.00%,5,80.00%
감정평가사,서울특별시,관악구,3,3,100.00%,4,75.00%
감정평가사,서울특별시,서초구,41,39,105.13%,38,107.89%
감정평가사,서울특별시,강남구,46,46,100.00%,49,93.88%
감정평가사,서울특별시,송파구,35,36,97.22%,36,97.22%
감정평가사,서울특별시,강동구,15,15,100.00%,15,100.00%
감정평가사,인천광역시,합계,82,79,103.80%,78,105.13%
감정평가사,인천광역시,동구,*,*,100.00%,*,100.00%
감정평가사,인천광역시,미추홀구,14,14,100.00%,15,93.33%
감정평가사,인천광역시,연수구,10,9,111.11%,9,111.11%
감정평가사,인천광역시,남동구,18,17,105.88%,16,112.50%
감정평가사,인천광역시,부평구,17,17,100.00%,17,100.00%
감정평가사,인천광역시,계양구,14,14,100.00%,13,107.69%
감정평가사,인천광역시,서구,8,7,114.29%,7,114.29%
감정평가사,경기도,합계,402,396,101.52%,374,107.49%
감정평가사,경기도,수원시 장안구,8,8,100.00%,8,100.00%
감정평가사,경기도,수원시 권선구,5,5,100.00%,6,83.33%
감정평가사,경기도,수원시 팔달구,20,19,105.26%,17,117.65%
감정평가사,경기도,수원시 영통구,11,12,91.67%,11,100.00%
감정평가사,경기도,성남시 수정구,30,29,103.45%,29,103.45%
감정평가사,경기도,성남시 중원구,8,8,100.00%,8,100.00%
감정평가사,경기도,성남시 분당구,39,40,97.50%,37,105.41%
감정평가사,경기도,의정부시,33,33,100.00%,40,82.50%
감정평가사,경기도,안양시 만안구,9,9,100.00%,10,90.00%
감정평가사,경기도,안양시 동안구,46,42,109.52%,37,124.32%
감정평가사,경기도,부천시,21,21,100.00%,22,95.45%
감정평가사,경기도,광명시,6,5,120.00%,3,200.00%
감정평가사,경기도,평택시,10,10,100.00%,11,90.91%
감정평가사,경기도,안산시 상록구,*,*,100.00%,0,/0
감정평가사,경기도,안산시 단원구,*,3,66.67%,*,100.00%
감정평가사,경기도,고양시 덕양구,11,11,100.00%,7,157.14%
감정평가사,경기도,고양시 일산동구,29,29,100.00%,27,107.41%
감정평가사,경기도,고양시 일산서구,7,7,100.00%,8,87.50%
감정평가사,경기도,과천시,*,*,100.00%,*,50.00%
감정평가사,경기도,구리시,13,12,108.33%,6,216.67%
감정평가사,경기도,남양주시,12,11,109.09%,10,120.00%
감정평가사,경기도,오산시,*,*,100.00%,*,100.00%
감정평가사,경기도,시흥시,3,3,100.00%,4,75.00%
감정평가사,경기도,군포시,3,3,100.00%,*,300.00%
감정평가사,경기도,의왕시,8,8,100.00%,7,114.29%
감정평가사,경기도,하남시,3,3,100.00%,*,150.00%
감정평가사,경기도,용인시 처인구,*,*,100.00%,*,100.00%
감정평가사,경기도,용인시 기흥구,15,15,100.00%,14,107.14%
감정평가사,경기도,용인시 수지구,13,13,100.00%,10,130.00%
감정평가사,경기도,파주시,4,4,100.00%,4,100.00%
감정평가사,경기도,이천시,*,*,100.00%,*,200.00%
감정평가사,경기도,안성시,*,*,100.00%,*,100.00%
감정평가사,경기도,김포시,5,5,100.00%,4,125.00%
감정평가사,경기도,화성시,12,12,100.00%,12,100.00%
감정평가사,경기도,광주시,3,3,100.00%,4,75.00%
감정평가사,경기도,양주시,0,0,/0,*,0.00%
감정평가사,경기도,여주시,*,*,100.00%,*,100.00%
감정평가사,경기도,양평군,3,3,100.00%,3,100.00%
감정평가사,강원도,합계,35,35,100.00%,33,106.06%
감정평가사,강원도,춘천시,10,10,100.00%,10,100.00%
감정평가사,강원도,원주시,17,17,100.00%,16,106.25%
감정평가사,강원도,강릉시,4,4,100.00%,4,100.00%
감정평가사,강원도,속초시,*,*,100.00%,*,100.00%
감정평가사,강원도,홍천군,*,*,100.00%,*,100.00%
감정평가사,강원도,횡성군,*,*,100.00%,*,100.00%
감정평가사,강원도,영월군,*,*,100.00%,0,/0
감정평가사,대전광역시,합계,31,30,103.33%,30,103.33%
감정평가사,대전광역시,동구,*,*,100.00%,*,100.00%
감정평가사,대전광역시,중구,4,4,100.00%,4,100.00%
감정평가사,대전광역시,서구,8,8,100.00%,8,100.00%
감정평가사,대전광역시,유성구,18,17,105.88%,17,105.88%
감정평가사,충청북도,합계,32,31,103.23%,29,110.34%
감정평가사,충청북도,청주시 상당구,*,*,100.00%,*,100.00%
감정평가사,충청북도,청주시 서원구,8,8,100.00%,7,114.29%
감정평가사,충청북도,청주시 흥덕구,12,12,100.00%,11,109.09%
감정평가사,충청북도,청주시 청원구,6,5,120.00%,4,150.00%
감정평가사,충청북도,충주시,3,3,100.00%,3,100.00%
감정평가사,충청북도,음성군,*,*,100.00%,*,50.00%
감정평가사,충청남도,합계,37,37,100.00%,36,102.78%
감정평가사,충청남도,천안시 동남구,9,9,100.00%,7,128.57%
감정평가사,충청남도,천안시 서북구,20,20,100.00%,21,95.24%
감정평가사,충청남도,아산시,*,*,100.00%,*,100.00%
감정평가사,충청남도,서산시,*,*,100.00%,*,50.00%
감정평가사,충청남도,당진시,*,*,100.00%,*,100.00%
감정평가사,충청남도,홍성군,3,3,100.00%,*,150.00%
감정평가사,세종특별자치시,합계,13,13,100.00%,12,108.33%
감정평가사,세종특별자치시,세종시,13,13,100.00%,12,108.33%
감정평가사,광주광역시,합계,37,36,102.78%,37,100.00%
감정평가사,광주광역시,동구,10,10,100.00%,10,100.00%
감정평가사,광주광역시,서구,10,10,100.00%,10,100.00%
감정평가사,광주광역시,남구,5,5,100.00%,5,100.00%
감정평가사,광주광역시,북구,7,7,100.00%,8,87.50%
감정평가사,광주광역시,광산구,5,4,125.00%,4,125.00%
감정평가사,전라북도,합계,39,38,102.63%,38,102.63%
감정평가사,전라북도,전주시 완산구,21,20,105.00%,20,105.00%
감정평가사,전라북도,전주시 덕진구,10,10,100.00%,10,100.00%
감정평가사,전라북도,군산시,3,3,100.00%,3,100.00%
감정평가사,전라북도,익산시,3,3,100.00%,3,100.00%
감정평가사,전라북도,남원시,*,*,100.00%,*,100.00%
감정평가사,전라북도,김제시,*,*,100.00%,*,100.00%
감정평가사,전라남도,합계,20,20,100.00%,18,111.11%
감정평가사,전라남도,목포시,3,3,100.00%,*,150.00%
감정평가사,전라남도,순천시,3,3,100.00%,4,75.00%
감정평가사,전라남도,나주시,8,8,100.00%,7,114.29%
감정평가사,전라남도,화순군,5,5,100.00%,3,166.67%
감정평가사,전라남도,해남군,*,*,100.00%,*,50.00%
감정평가사,대구광역시,합계,59,59,100.00%,55,107.27%
감정평가사,대구광역시,중구,3,3,100.00%,*,300.00%
감정평가사,대구광역시,동구,3,3,100.00%,4,75.00%
감정평가사,대구광역시,남구,8,8,100.00%,6,133.33%
감정평가사,대구광역시,북구,4,4,100.00%,4,100.00%
감정평가사,대구광역시,수성구,34,34,100.00%,34,100.00%
감정평가사,대구광역시,달서구,5,5,100.00%,5,100.00%
감정평가사,대구광역시,달성군,*,*,100.00%,*,200.00%
감정평가사,경상북도,합계,19,19,100.00%,20,95.00%
감정평가사,경상북도,포항시 남구,4,4,100.00%,*,200.00%
감정평가사,경상북도,포항시 북구,5,5,100.00%,6,83.33%
감정평가사,경상북도,경주시,*,*,100.00%,*,100.00%
감정평가사,경상북도,안동시,*,*,100.00%,3,66.67%
감정평가사,경상북도,구미시,*,*,100.00%,*,100.00%
감정평가사,경상북도,영주시,*,*,100.00%,*,100.00%
감정평가사,경상북도,상주시,*,*,100.00%,*,100.00%
감정평가사,경상북도,경산시,*,*,100.00%,*,100.00%
감정평가사,경상북도,청도군,*,*,100.00%,*,100.00%
감정평가사,경상북도,성주군,0,0,/0,*,0.00%
감정평가사,경상북도,예천군,*,*,100.00%,*,100.00%
감정평가사,부산광역시,합계,60,59,101.69%,58,103.45%
감정평가사,부산광역시,중구,0,*,0.00%,*,0.00%
감정평가사,부산광역시,서구,*,*,100.00%,*,100.00%
감정평가사,부산광역시,동구,*,*,100.00%,3,66.67%
감정평가사,부산광역시,부산진구,10,10,100.00%,11,90.91%
감정평가사,부산광역시,동래구,8,8,100.00%,6,133.33%
감정평가사,부산광역시,남구,3,3,100.00%,3,100.00%
감정평가사,부산광역시,해운대구,10,10,100.00%,11,90.91%
감정평가사,부산광역시,금정구,*,*,100.00%,*,100.00%
감정평가사,부산광역시,연제구,15,14,107.14%,14,107.14%
감정평가사,부산광역시,수영구,4,3,133.33%,3,133.33%
감정평가사,부산광역시,사상구,4,4,100.00%,*,200.00%
감정평가사,부산광역시,기장군,*,*,100.00%,*,100.00%
감정평가사,울산광역시,합계,23,21,109.52%,19,121.05%
감정평가사,울산광역시,중구,8,6,133.33%,5,160.00%
감정평가사,울산광역시,남구,12,12,100.00%,11,109.09%
감정평가사,울산광역시,울주군,3,3,100.00%,3,100.00%
감정평가사,경상남도,합계,70,66,106.06%,62,112.90%
감정평가사,경상남도,창원시 의창구,11,9,122.22%,8,137.50%
감정평가사,경상남도,창원시 성산구,16,16,100.00%,12,133.33%
감정평가사,경상남도,창원시 마산합포구,5,5,100.00%,7,71.43%
감정평가사,경상남도,창원시 진해구,0,0,/0,*,0.00%
감정평가사,경상남도,진주시,10,10,100.00%,10,100.00%
감정평가사,경상남도,통영시,6,6,100.00%,5,120.00%
감정평가사,경상남도,사천시,*,*,100.00%,*,100.00%
감정평가사,경상남도,김해시,8,8,100.00%,6,133.33%
감정평가사,경상남도,밀양시,*,*,100.00%,*,100.00%
감정평가사,경상남도,거제시,*,*,100.00%,*,100.00%
감정평가사,경상남도,양산시,7,5,140.00%,6,116.67%
감정평가사,경상남도,고성군,*,*,100.00%,*,100.00%
감정평가사,경상남도,함양군,*,*,100.00%,*,100.00%
감정평가사,경상남도,거창군,*,*,100.00%,*,100.00%
감정평가사,제주특별자치도,합계,16,16,100.00%,15,106.67%
감정평가사,제주특별자치도,제주시,16,16,100.00%,15,106.67%
건강보조식품가게,합계,합계,"14,025","14,009",100.11%,"13,478",104.06%
건강보조식품가게,서울특별시,합계,"2,325","2,302",101.00%,"2,169",107.19%
건강보조식품가게,서울특별시,종로구,68,70,97.14%,62,109.68%
건강보조식품가게,서울특별시,중구,71,71,100.00%,67,105.97%
건강보조식품가게,서울특별시,용산구,39,39,100.00%,43,90.70%
건강보조식품가게,서울특별시,성동구,57,54,105.56%,45,126.67%
건강보조식품가게,서울특별시,광진구,79,79,100.00%,82,96.34%
건강보조식품가게,서울특별시,동대문구,239,235,101.70%,222,107.66%
건강보조식품가게,서울특별시,중랑구,74,72,102.78%,70,105.71%
건강보조식품가게,서울특별시,성북구,50,48,104.17%,47,106.38%
건강보조식품가게,서울특별시,강북구,59,55,107.27%,55,107.27%
건강보조식품가게,서울특별시,도봉구,56,57,98.25%,50,112.00%
건강보조식품가게,서울특별시,노원구,82,81,101.23%,76,107.89%
건강보조식품가게,서울특별시,은평구,67,64,104.69%,59,113.56%
건강보조식품가게,서울특별시,서대문구,56,56,100.00%,53,105.66%
건강보조식품가게,서울특별시,마포구,69,73,94.52%,68,101.47%
건강보조식품가게,서울특별시,양천구,96,96,100.00%,93,103.23%
건강보조식품가게,서울특별시,강서구,110,106,103.77%,102,107.84%
건강보조식품가게,서울특별시,구로구,91,91,100.00%,86,105.81%
건강보조식품가게,서울특별시,금천구,64,65,98.46%,56,114.29%
건강보조식품가게,서울특별시,영등포구,92,95,96.84%,94,97.87%
건강보조식품가게,서울특별시,동작구,81,80,101.25%,75,108.00%
건강보조식품가게,서울특별시,관악구,105,105,100.00%,98,107.14%
건강보조식품가게,서울특별시,서초구,139,136,102.21%,125,111.20%
건강보조식품가게,서울특별시,강남구,210,204,102.94%,186,112.90%
건강보조식품가게,서울특별시,송파구,171,171,100.00%,155,110.32%
건강보조식품가게,서울특별시,강동구,100,99,101.01%,100,100.00%
건강보조식품가게,인천광역시,합계,659,660,99.85%,657,100.30%
건강보조식품가게,인천광역시,중구,29,29,100.00%,31,93.55%
건강보조식품가게,인천광역시,동구,17,16,106.25%,19,89.47%
건강보조식품가게,인천광역시,미추홀구,94,93,101.08%,94,100.00%
건강보조식품가게,인천광역시,연수구,61,62,98.39%,55,110.91%
건강보조식품가게,인천광역시,남동구,95,98,96.94%,93,102.15%
건강보조식품가게,인천광역시,부평구,95,94,101.06%,90,105.56%
건강보조식품가게,인천광역시,계양구,45,47,95.74%,55,81.82%
건강보조식품가게,인천광역시,서구,81,79,102.53%,81,100.00%
건강보조식품가게,인천광역시,강화군,140,140,100.00%,137,102.19%
건강보조식품가게,인천광역시,옹진군,*,*,100.00%,*,100.00%
건강보조식품가게,경기도,합계,"2,833","2,826",100.25%,"2,674",105.95%
건강보조식품가게,경기도,수원시 장안구,58,62,93.55%,54,107.41%
건강보조식품가게,경기도,수원시 권선구,75,74,101.35%,78,96.15%
건강보조식품가게,경기도,수원시 팔달구,73,73,100.00%,74,98.65%
건강보조식품가게,경기도,수원시 영통구,78,78,100.00%,71,109.86%
건강보조식품가게,경기도,성남시 수정구,44,44,100.00%,41,107.32%
건강보조식품가게,경기도,성남시 중원구,37,37,100.00%,35,105.71%
건강보조식품가게,경기도,성남시 분당구,108,108,100.00%,89,121.35%
건강보조식품가게,경기도,의정부시,108,110,98.18%,111,97.30%
건강보조식품가게,경기도,안양시 만안구,55,54,101.85%,53,103.77%
건강보조식품가게,경기도,안양시 동안구,95,98,96.94%,85,111.76%
건강보조식품가게,경기도,부천시,188,188,100.00%,179,105.03%
건강보조식품가게,경기도,광명시,64,66,96.97%,66,96.97%
건강보조식품가게,경기도,평택시,136,133,102.26%,119,114.29%
건강보조식품가게,경기도,동두천시,21,21,100.00%,21,100.00%
건강보조식품가게,경기도,안산시 상록구,69,67,102.99%,64,107.81%
건강보조식품가게,경기도,안산시 단원구,75,78,96.15%,73,102.74%
건강보조식품가게,경기도,고양시 덕양구,72,72,100.00%,78,92.31%
건강보조식품가게,경기도,고양시 일산동구,67,68,98.53%,67,100.00%
건강보조식품가게,경기도,고양시 일산서구,52,51,101.96%,47,110.64%
건강보조식품가게,경기도,과천시,9,9,100.00%,9,100.00%
건강보조식품가게,경기도,구리시,57,60,95.00%,57,100.00%
건강보조식품가게,경기도,남양주시,133,134,99.25%,118,112.71%
건강보조식품가게,경기도,오산시,49,49,100.00%,48,102.08%
건강보조식품가게,경기도,시흥시,100,98,102.04%,87,114.94%
건강보조식품가게,경기도,군포시,48,48,100.00%,46,104.35%
건강보조식품가게,경기도,의왕시,38,38,100.00%,36,105.56%
건강보조식품가게,경기도,하남시,61,60,101.67%,47,129.79%
건강보조식품가게,경기도,용인시 처인구,55,55,100.00%,56,98.21%
건강보조식품가게,경기도,용인시 기흥구,84,82,102.44%,68,123.53%
건강보조식품가게,경기도,용인시 수지구,65,63,103.17%,58,112.07%
건강보조식품가게,경기도,파주시,77,77,100.00%,77,100.00%
건강보조식품가게,경기도,이천시,44,43,102.33%,36,122.22%
건강보조식품가게,경기도,안성시,50,50,100.00%,53,94.34%
건강보조식품가게,경기도,김포시,116,115,100.87%,114,101.75%
건강보조식품가게,경기도,화성시,121,119,101.68%,112,108.04%
건강보조식품가게,경기도,광주시,82,74,110.81%,69,118.84%
건강보조식품가게,경기도,양주시,51,52,98.08%,55,92.73%
건강보조식품가게,경기도,포천시,36,36,100.00%,40,90.00%
건강보조식품가게,경기도,여주시,24,23,104.35%,20,120.00%
건강보조식품가게,경기도,연천군,13,13,100.00%,11,118.18%
건강보조식품가게,경기도,가평군,13,13,100.00%,15,86.67%
건강보조식품가게,경기도,양평군,32,33,96.97%,37,86.49%
건강보조식품가게,강원도,합계,514,517,99.42%,502,102.39%
건강보조식품가게,강원도,춘천시,77,77,100.00%,67,114.93%
건강보조식품가게,강원도,원주시,111,113,98.23%,104,106.73%
건강보조식품가게,강원도,강릉시,57,58,98.28%,61,93.44%
건강보조식품가게,강원도,동해시,32,32,100.00%,30,106.67%
건강보조식품가게,강원도,태백시,17,17,100.00%,15,113.33%
건강보조식품가게,강원도,속초시,21,19,110.53%,20,105.00%
건강보조식품가게,강원도,삼척시,17,17,100.00%,16,106.25%
건강보조식품가게,강원도,홍천군,25,25,100.00%,26,96.15%
건강보조식품가게,강원도,횡성군,21,21,100.00%,21,100.00%
건강보조식품가게,강원도,영월군,18,18,100.00%,18,100.00%
건강보조식품가게,강원도,평창군,19,20,95.00%,22,86.36%
건강보조식품가게,강원도,정선군,23,23,100.00%,23,100.00%
건강보조식품가게,강원도,철원군,28,28,100.00%,32,87.50%
건강보조식품가게,강원도,화천군,11,11,100.00%,8,137.50%
건강보조식품가게,강원도,양구군,10,11,90.91%,11,90.91%
건강보조식품가게,강원도,인제군,14,14,100.00%,13,107.69%
건강보조식품가게,강원도,고성군,4,4,100.00%,6,66.67%
건강보조식품가게,강원도,양양군,9,9,100.00%,9,100.00%
건강보조식품가게,대전광역시,합계,474,472,100.42%,463,102.38%
건강보조식품가게,대전광역시,동구,71,70,101.43%,71,100.00%
건강보조식품가게,대전광역시,중구,101,101,100.00%,103,98.06%
건강보조식품가게,대전광역시,서구,163,161,101.24%,156,104.49%
건강보조식품가게,대전광역시,유성구,95,98,96.94%,93,102.15%
건강보조식품가게,대전광역시,대덕구,44,42,104.76%,40,110.00%
건강보조식품가게,충청북도,합계,432,432,100.00%,441,97.96%
건강보조식품가게,충청북도,청주시 상당구,53,53,100.00%,52,101.92%
건강보조식품가게,충청북도,청주시 서원구,50,49,102.04%,44,113.64%
건강보조식품가게,충청북도,청주시 흥덕구,60,60,100.00%,60,100.00%
건강보조식품가게,충청북도,청주시 청원구,35,35,100.00%,37,94.59%
건강보조식품가게,충청북도,충주시,56,57,98.25%,57,98.25%
건강보조식품가게,충청북도,제천시,44,45,97.78%,48,91.67%
건강보조식품가게,충청북도,보은군,14,14,100.00%,13,107.69%
건강보조식품가게,충청북도,옥천군,15,15,100.00%,15,100.00%
건강보조식품가게,충청북도,영동군,21,21,100.00%,26,80.77%
건강보조식품가게,충청북도,증평군,17,17,100.00%,16,106.25%
건강보조식품가게,충청북도,진천군,19,19,100.00%,19,100.00%
건강보조식품가게,충청북도,괴산군,12,11,109.09%,10,120.00%
건강보조식품가게,충청북도,음성군,23,23,100.00%,27,85.19%
건강보조식품가게,충청북도,단양군,13,13,100.00%,17,76.47%
건강보조식품가게,충청남도,합계,"1,285","1,289",99.69%,"1,241",103.55%
건강보조식품가게,충청남도,천안시 동남구,72,72,100.00%,61,118.03%
건강보조식품가게,충청남도,천안시 서북구,89,90,98.89%,77,115.58%
건강보조식품가게,충청남도,공주시,33,34,97.06%,33,100.00%
건강보조식품가게,충청남도,보령시,26,26,100.00%,27,96.30%
건강보조식품가게,충청남도,아산시,74,74,100.00%,66,112.12%
건강보조식품가게,충청남도,서산시,52,52,100.00%,49,106.12%
건강보조식품가게,충청남도,논산시,42,42,100.00%,40,105.00%
건강보조식품가게,충청남도,계룡시,8,8,100.00%,11,72.73%
건강보조식품가게,충청남도,당진시,34,34,100.00%,32,106.25%
건강보조식품가게,충청남도,금산군,711,711,100.00%,711,100.00%
건강보조식품가게,충청남도,부여군,25,26,96.15%,25,100.00%
건강보조식품가게,충청남도,서천군,16,17,94.12%,14,114.29%
건강보조식품가게,충청남도,청양군,22,22,100.00%,19,115.79%
건강보조식품가게,충청남도,홍성군,30,30,100.00%,29,103.45%
건강보조식품가게,충청남도,예산군,34,34,100.00%,30,113.33%
건강보조식품가게,충청남도,태안군,17,17,100.00%,17,100.00%
건강보조식품가게,세종특별자치시,합계,61,60,101.67%,48,127.08%
건강보조식품가게,세종특별자치시,세종시,61,60,101.67%,48,127.08%
건강보조식품가게,광주광역시,합계,413,414,99.76%,397,104.03%
건강보조식품가게,광주광역시,동구,58,59,98.31%,55,105.45%
건강보조식품가게,광주광역시,서구,105,106,99.06%,106,99.06%
건강보조식품가게,광주광역시,남구,60,60,100.00%,59,101.69%
건강보조식품가게,광주광역시,북구,115,116,99.14%,105,109.52%
건강보조식품가게,광주광역시,광산구,75,73,102.74%,72,104.17%
건강보조식품가게,전라북도,합계,744,743,100.13%,711,104.64%
건강보조식품가게,전라북도,전주시 완산구,147,151,97.35%,142,103.52%
건강보조식품가게,전라북도,전주시 덕진구,88,85,103.53%,76,115.79%
건강보조식품가게,전라북도,군산시,90,90,100.00%,84,107.14%
건강보조식품가게,전라북도,익산시,101,100,101.00%,92,109.78%
건강보조식품가게,전라북도,정읍시,40,40,100.00%,41,97.56%
건강보조식품가게,전라북도,남원시,40,39,102.56%,41,97.56%
건강보조식품가게,전라북도,김제시,26,26,100.00%,24,108.33%
건강보조식품가게,전라북도,완주군,32,32,100.00%,34,94.12%
건강보조식품가게,전라북도,진안군,90,90,100.00%,87,103.45%
건강보조식품가게,전라북도,무주군,15,15,100.00%,16,93.75%
건강보조식품가게,전라북도,장수군,10,10,100.00%,9,111.11%
건강보조식품가게,전라북도,임실군,12,12,100.00%,13,92.31%
건강보조식품가게,전라북도,순창군,12,12,100.00%,14,85.71%
건강보조식품가게,전라북도,고창군,20,20,100.00%,19,105.26%
건강보조식품가게,전라북도,부안군,21,21,100.00%,19,110.53%
건강보조식품가게,전라남도,합계,484,483,100.21%,488,99.18%
건강보조식품가게,전라남도,목포시,62,62,100.00%,63,98.41%
건강보조식품가게,전라남도,여수시,56,56,100.00%,62,90.32%
건강보조식품가게,전라남도,순천시,83,83,100.00%,78,106.41%
건강보조식품가게,전라남도,나주시,25,24,104.17%,21,119.05%
건강보조식품가게,전라남도,광양시,45,44,102.27%,45,100.00%
건강보조식품가게,전라남도,담양군,13,13,100.00%,11,118.18%
건강보조식품가게,전라남도,곡성군,11,10,110.00%,10,110.00%
건강보조식품가게,전라남도,구례군,16,16,100.00%,13,123.08%
건강보조식품가게,전라남도,고흥군,11,11,100.00%,10,110.00%
건강보조식품가게,전라남도,보성군,14,14,100.00%,15,93.33%
건강보조식품가게,전라남도,화순군,11,11,100.00%,14,78.57%
건강보조식품가게,전라남도,장흥군,12,12,100.00%,15,80.00%
건강보조식품가게,전라남도,강진군,10,10,100.00%,6,166.67%
