사업자 현황 ( 3월/100대 생활업종),,,,,,,
*조회년월,,2020년 3월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
가전제품수리점,전라남도,화순군,12 ,12 ,100.00%,11 ,109.09%
가전제품수리점,대구광역시,합계,780 ,761 ,102.50%,688 ,113.37%
가전제품수리점,대구광역시,중구,50 ,48 ,104.17%,36 ,138.89%
가전제품수리점,대구광역시,서구,73 ,69 ,105.80%,73 ,100.00%
가전제품수리점,대구광역시,동구,116 ,118 ,98.31%,110 ,105.45%
가전제품수리점,대구광역시,남구,67 ,66 ,101.52%,62 ,108.06%
가전제품수리점,대구광역시,북구,155 ,149 ,104.03%,124 ,125.00%
가전제품수리점,대구광역시,수성구,73 ,69 ,105.80%,62 ,117.74%
가전제품수리점,대구광역시,달서구,169 ,167 ,101.20%,156 ,108.33%
가전제품수리점,대구광역시,달성군,77 ,75 ,102.67%,65 ,118.46%
가전제품수리점,경상북도,합계,581 ,568 ,102.29%,506 ,114.82%
가전제품수리점,경상북도,경산시,50 ,49 ,102.04%,38 ,131.58%
가전제품수리점,경상북도,경주시,63 ,62 ,101.61%,49 ,128.57%
가전제품수리점,경상북도,고령군,5 ,5 ,100.00%,5 ,100.00%
가전제품수리점,경상북도,구미시,108 ,104 ,103.85%,99 ,109.09%
가전제품수리점,경상북도,군위군,4 ,4 ,100.00%,3 ,133.33%
가전제품수리점,경상북도,김천시,23 ,23 ,100.00%,17 ,135.29%
가전제품수리점,경상북도,문경시,10 ,10 ,100.00%,12 ,83.33%
가전제품수리점,경상북도,봉화군,4 ,4 ,100.00%,4 ,100.00%
가전제품수리점,경상북도,상주시,23 ,23 ,100.00%,22 ,104.55%
가전제품수리점,경상북도,성주군,6 ,6 ,100.00%,3 ,200.00%
가전제품수리점,경상북도,안동시,56 ,54 ,103.70%,42 ,133.33%
가전제품수리점,경상북도,영덕군,9 ,9 ,100.00%,10 ,90.00%
가전제품수리점,경상북도,영양군,*,*,,*,
가전제품수리점,경상북도,영주시,19 ,18 ,105.56%,16 ,118.75%
가전제품수리점,경상북도,영천시,17 ,16 ,106.25%,17 ,100.00%
가전제품수리점,경상북도,예천군,14 ,14 ,100.00%,14 ,100.00%
가전제품수리점,경상북도,울릉군,4 ,4 ,100.00%,4 ,100.00%
가전제품수리점,경상북도,울진군,10 ,9 ,111.11%,6 ,166.67%
가전제품수리점,경상북도,의성군,14 ,14 ,100.00%,11 ,127.27%
가전제품수리점,경상북도,청도군,9 ,9 ,100.00%,7 ,128.57%
가전제품수리점,경상북도,청송군,*,*,,3 ,
가전제품수리점,경상북도,칠곡군,18 ,18 ,100.00%,18 ,100.00%
가전제품수리점,경상북도,포항시 남구,54 ,55 ,98.18%,56 ,96.43%
가전제품수리점,경상북도,포항시 북구,57 ,54 ,105.56%,48 ,118.75%
가전제품수리점,부산광역시,합계,966 ,943 ,102.44%,889 ,108.66%
가전제품수리점,부산광역시,중구,30 ,30 ,100.00%,26 ,115.38%
가전제품수리점,부산광역시,강서구,30 ,29 ,103.45%,19 ,157.89%
가전제품수리점,부산광역시,서구,34 ,32 ,106.25%,32 ,106.25%
가전제품수리점,부산광역시,동구,26 ,26 ,100.00%,29 ,89.66%
가전제품수리점,부산광역시,영도구,25 ,23 ,108.70%,24 ,104.17%
가전제품수리점,부산광역시,부산진구,124 ,120 ,103.33%,124 ,100.00%
가전제품수리점,부산광역시,동래구,80 ,78 ,102.56%,66 ,121.21%
가전제품수리점,부산광역시,남구,75 ,75 ,100.00%,75 ,100.00%
가전제품수리점,부산광역시,북구,70 ,66 ,106.06%,71 ,98.59%
가전제품수리점,부산광역시,해운대구,93 ,82 ,113.41%,79 ,117.72%
가전제품수리점,부산광역시,사하구,82 ,83 ,98.80%,79 ,103.80%
가전제품수리점,부산광역시,금정구,59 ,59 ,100.00%,46 ,128.26%
가전제품수리점,부산광역시,연제구,79 ,82 ,96.34%,78 ,101.28%
가전제품수리점,부산광역시,수영구,53 ,53 ,100.00%,45 ,117.78%
가전제품수리점,부산광역시,사상구,52 ,51 ,101.96%,53 ,98.11%
가전제품수리점,부산광역시,기장군,54 ,54 ,100.00%,43 ,125.58%
가전제품수리점,울산광역시,합계,301 ,295 ,102.03%,295 ,102.03%
가전제품수리점,울산광역시,중구,93 ,89 ,104.49%,96 ,96.88%
가전제품수리점,울산광역시,동구,32 ,33 ,96.97%,34 ,94.12%
가전제품수리점,울산광역시,남구,75 ,73 ,102.74%,74 ,101.35%
가전제품수리점,울산광역시,북구,55 ,55 ,100.00%,48 ,114.58%
가전제품수리점,울산광역시,울주군,46 ,45 ,102.22%,43 ,106.98%
가전제품수리점,경상남도,합계,933 ,925 ,100.86%,840 ,111.07%
가전제품수리점,경상남도,거제시,36 ,33 ,109.09%,35 ,102.86%
가전제품수리점,경상남도,거창군,11 ,11 ,100.00%,13 ,84.62%
가전제품수리점,경상남도,고성군,16 ,16 ,100.00%,15 ,106.67%
가전제품수리점,경상남도,김해시,150 ,145 ,103.45%,101 ,148.51%
가전제품수리점,경상남도,남해군,5 ,5 ,100.00%,5 ,100.00%
가전제품수리점,경상남도,밀양시,27 ,27 ,100.00%,25 ,108.00%
가전제품수리점,경상남도,사천시,22 ,21 ,104.76%,23 ,95.65%
가전제품수리점,경상남도,산청군,7 ,7 ,100.00%,7 ,100.00%
가전제품수리점,경상남도,양산시,125 ,124 ,100.81%,97 ,128.87%
가전제품수리점,경상남도,의령군,3 ,3 ,100.00%,*,
가전제품수리점,경상남도,진주시,107 ,108 ,99.07%,103 ,103.88%
가전제품수리점,경상남도,창녕군,10 ,10 ,100.00%,8 ,125.00%
가전제품수리점,경상남도,창원시 마산합포구,42 ,43 ,97.67%,41 ,102.44%
가전제품수리점,경상남도,창원시 마산회원구,59 ,61 ,96.72%,65 ,90.77%
가전제품수리점,경상남도,창원시 성산구,52 ,51 ,101.96%,59 ,88.14%
가전제품수리점,경상남도,창원시 의창구,122 ,119 ,102.52%,110 ,110.91%
가전제품수리점,경상남도,창원시 진해구,46 ,46 ,100.00%,43 ,106.98%
가전제품수리점,경상남도,통영시,62 ,63 ,98.41%,58 ,106.90%
가전제품수리점,경상남도,하동군,5 ,5 ,100.00%,4 ,125.00%
가전제품수리점,경상남도,함안군,16 ,16 ,100.00%,16 ,100.00%
가전제품수리점,경상남도,함양군,6 ,6 ,100.00%,5 ,120.00%
가전제품수리점,경상남도,합천군,4 ,5 ,80.00%,5 ,80.00%
가전제품수리점,제주특별자치도,합계,205 ,201 ,101.99%,180 ,113.89%
가전제품수리점,제주특별자치도,서귀포시,46 ,45 ,102.22%,38 ,121.05%
가전제품수리점,제주특별자치도,제주시,159 ,156 ,101.92%,142 ,111.97%
가전제품판매점,합계,합계,"10,020 ","10,023 ",99.97%,"9,928 ",100.93%
가전제품판매점,서울특별시,합계,"1,522 ","1,532 ",99.35%,"1,533 ",99.28%
가전제품판매점,서울특별시,종로구,72 ,72 ,100.00%,78 ,92.31%
가전제품판매점,서울특별시,중구,136 ,136 ,100.00%,140 ,97.14%
가전제품판매점,서울특별시,용산구,81 ,82 ,98.78%,91 ,89.01%
가전제품판매점,서울특별시,성동구,37 ,37 ,100.00%,34 ,108.82%
가전제품판매점,서울특별시,광진구,71 ,71 ,100.00%,74 ,95.95%
가전제품판매점,서울특별시,동대문구,39 ,39 ,100.00%,46 ,84.78%
가전제품판매점,서울특별시,중랑구,74 ,73 ,101.37%,71 ,104.23%
가전제품판매점,서울특별시,성북구,43 ,44 ,97.73%,46 ,93.48%
가전제품판매점,서울특별시,강북구,40 ,43 ,93.02%,37 ,108.11%
가전제품판매점,서울특별시,도봉구,36 ,36 ,100.00%,34 ,105.88%
가전제품판매점,서울특별시,노원구,28 ,29 ,96.55%,34 ,82.35%
가전제품판매점,서울특별시,은평구,40 ,40 ,100.00%,38 ,105.26%
가전제품판매점,서울특별시,서대문구,34 ,34 ,100.00%,39 ,87.18%
가전제품판매점,서울특별시,마포구,37 ,38 ,97.37%,38 ,97.37%
가전제품판매점,서울특별시,양천구,49 ,48 ,102.08%,48 ,102.08%
가전제품판매점,서울특별시,강서구,70 ,71 ,98.59%,71 ,98.59%
가전제품판매점,서울특별시,구로구,53 ,55 ,96.36%,57 ,92.98%
가전제품판매점,서울특별시,금천구,53 ,51 ,103.92%,44 ,120.45%
가전제품판매점,서울특별시,영등포구,75 ,77 ,97.40%,77 ,97.40%
가전제품판매점,서울특별시,동작구,46 ,47 ,97.87%,47 ,97.87%
가전제품판매점,서울특별시,관악구,52 ,52 ,100.00%,47 ,110.64%
가전제품판매점,서울특별시,서초구,92 ,91 ,101.10%,86 ,106.98%
가전제품판매점,서울특별시,강남구,86 ,86 ,100.00%,89 ,96.63%
가전제품판매점,서울특별시,송파구,107 ,109 ,98.17%,101 ,105.94%
가전제품판매점,서울특별시,강동구,71 ,71 ,100.00%,66 ,107.58%
가전제품판매점,인천광역시,합계,377 ,372 ,101.34%,360 ,104.72%
가전제품판매점,인천광역시,중구,21 ,20 ,105.00%,15 ,140.00%
가전제품판매점,인천광역시,서구,64 ,64 ,100.00%,57 ,112.28%
가전제품판매점,인천광역시,동구,19 ,19 ,100.00%,18 ,105.56%
가전제품판매점,인천광역시,미추홀구,59 ,58 ,101.72%,58 ,101.72%
가전제품판매점,인천광역시,연수구,26 ,24 ,108.33%,23 ,113.04%
가전제품판매점,인천광역시,남동구,64 ,62 ,103.23%,70 ,91.43%
가전제품판매점,인천광역시,부평구,62 ,62 ,100.00%,58 ,106.90%
가전제품판매점,인천광역시,계양구,38 ,39 ,97.44%,36 ,105.56%
가전제품판매점,인천광역시,강화군,18 ,18 ,100.00%,19 ,94.74%
가전제품판매점,인천광역시,옹진군,6 ,6 ,100.00%,6 ,100.00%
가전제품판매점,경기도,합계,"1,947 ","1,946 ",100.05%,"1,845 ",105.53%
가전제품판매점,경기도,가평군,13 ,13 ,100.00%,11 ,118.18%
가전제품판매점,경기도,고양시 덕양구,73 ,74 ,98.65%,75 ,97.33%
가전제품판매점,경기도,고양시 일산동구,59 ,59 ,100.00%,51 ,115.69%
가전제품판매점,경기도,고양시 일산서구,33 ,33 ,100.00%,36 ,91.67%
가전제품판매점,경기도,과천시,5 ,5 ,100.00%,5 ,100.00%
가전제품판매점,경기도,광명시,36 ,36 ,100.00%,38 ,94.74%
가전제품판매점,경기도,광주시,63 ,66 ,95.45%,69 ,91.30%
가전제품판매점,경기도,구리시,51 ,51 ,100.00%,43 ,118.60%
가전제품판매점,경기도,군포시,32 ,32 ,100.00%,29 ,110.34%
가전제품판매점,경기도,김포시,64 ,61 ,104.92%,61 ,104.92%
가전제품판매점,경기도,남양주시,130 ,132 ,98.48%,109 ,119.27%
가전제품판매점,경기도,동두천시,24 ,24 ,100.00%,24 ,100.00%
가전제품판매점,경기도,부천시,139 ,139 ,100.00%,137 ,101.46%
가전제품판매점,경기도,성남시 분당구,36 ,37 ,97.30%,37 ,97.30%
가전제품판매점,경기도,성남시 수정구,32 ,31 ,103.23%,28 ,114.29%
가전제품판매점,경기도,성남시 중원구,40 ,40 ,100.00%,44 ,90.91%
가전제품판매점,경기도,수원시 권선구,67 ,66 ,101.52%,60 ,111.67%
가전제품판매점,경기도,수원시 영통구,28 ,29 ,96.55%,24 ,116.67%
가전제품판매점,경기도,수원시 장안구,29 ,30 ,96.67%,28 ,103.57%
가전제품판매점,경기도,수원시 팔달구,41 ,40 ,102.50%,45 ,91.11%
가전제품판매점,경기도,시흥시,61 ,61 ,100.00%,56 ,108.93%
가전제품판매점,경기도,안산시 단원구,29 ,30 ,96.67%,29 ,100.00%
가전제품판매점,경기도,안산시 상록구,68 ,68 ,100.00%,59 ,115.25%
가전제품판매점,경기도,안성시,34 ,33 ,103.03%,36 ,94.44%
가전제품판매점,경기도,안양시 동안구,44 ,45 ,97.78%,51 ,86.27%
가전제품판매점,경기도,안양시 만안구,40 ,39 ,102.56%,32 ,125.00%
가전제품판매점,경기도,양주시,40 ,39 ,102.56%,35 ,114.29%
가전제품판매점,경기도,양평군,22 ,22 ,100.00%,22 ,100.00%
가전제품판매점,경기도,여주시,25 ,26 ,96.15%,21 ,119.05%
가전제품판매점,경기도,연천군,12 ,12 ,100.00%,10 ,120.00%
가전제품판매점,경기도,오산시,35 ,35 ,100.00%,34 ,102.94%
가전제품판매점,경기도,용인시 기흥구,39 ,40 ,97.50%,41 ,95.12%
가전제품판매점,경기도,용인시 수지구,33 ,33 ,100.00%,30 ,110.00%
가전제품판매점,경기도,용인시 처인구,39 ,40 ,97.50%,36 ,108.33%
가전제품판매점,경기도,의왕시,21 ,20 ,105.00%,19 ,110.53%
가전제품판매점,경기도,의정부시,56 ,55 ,101.82%,59 ,94.92%
가전제품판매점,경기도,이천시,42 ,42 ,100.00%,39 ,107.69%
가전제품판매점,경기도,파주시,65 ,65 ,100.00%,67 ,97.01%
가전제품판매점,경기도,평택시,79 ,78 ,101.28%,74 ,106.76%
가전제품판매점,경기도,포천시,30 ,29 ,103.45%,29 ,103.45%
가전제품판매점,경기도,하남시,48 ,48 ,100.00%,41 ,117.07%
가전제품판매점,경기도,화성시,90 ,88 ,102.27%,71 ,126.76%
가전제품판매점,강원도,합계,456 ,463 ,98.49%,445 ,102.47%
가전제품판매점,강원도,강릉시,68 ,69 ,98.55%,61 ,111.48%
가전제품판매점,강원도,고성군,10 ,11 ,90.91%,12 ,83.33%
가전제품판매점,강원도,동해시,20 ,20 ,100.00%,21 ,95.24%
가전제품판매점,강원도,삼척시,20 ,21 ,95.24%,21 ,95.24%
가전제품판매점,강원도,속초시,27 ,28 ,96.43%,27 ,100.00%
가전제품판매점,강원도,양구군,5 ,5 ,100.00%,4 ,125.00%
가전제품판매점,강원도,양양군,9 ,9 ,100.00%,8 ,112.50%
가전제품판매점,강원도,영월군,5 ,5 ,100.00%,6 ,83.33%
가전제품판매점,강원도,원주시,108 ,111 ,97.30%,99 ,109.09%
가전제품판매점,강원도,인제군,13 ,13 ,100.00%,10 ,130.00%
가전제품판매점,강원도,정선군,7 ,7 ,100.00%,7 ,100.00%
가전제품판매점,강원도,철원군,18 ,17 ,105.88%,19 ,94.74%
가전제품판매점,강원도,춘천시,95 ,96 ,98.96%,98 ,96.94%
가전제품판매점,강원도,태백시,13 ,13 ,100.00%,12 ,108.33%
가전제품판매점,강원도,평창군,11 ,12 ,91.67%,12 ,91.67%
가전제품판매점,강원도,홍천군,12 ,12 ,100.00%,14 ,85.71%
가전제품판매점,강원도,화천군,3 ,3 ,100.00%,*,
가전제품판매점,강원도,횡성군,12 ,11 ,109.09%,12 ,100.00%
가전제품판매점,대전광역시,합계,301 ,299 ,100.67%,297 ,101.35%
가전제품판매점,대전광역시,중구,63 ,59 ,106.78%,67 ,94.03%
가전제품판매점,대전광역시,서구,90 ,89 ,101.12%,86 ,104.65%
가전제품판매점,대전광역시,동구,48 ,50 ,96.00%,49 ,97.96%
가전제품판매점,대전광역시,대덕구,61 ,59 ,103.39%,57 ,107.02%
가전제품판매점,대전광역시,유성구,39 ,42 ,92.86%,38 ,102.63%
가전제품판매점,충청북도,합계,425 ,426 ,99.77%,427 ,99.53%
가전제품판매점,충청북도,괴산군,5 ,5 ,100.00%,5 ,100.00%
가전제품판매점,충청북도,단양군,10 ,10 ,100.00%,9 ,111.11%
가전제품판매점,충청북도,보은군,11 ,11 ,100.00%,11 ,100.00%
가전제품판매점,충청북도,영동군,6 ,6 ,100.00%,6 ,100.00%
가전제품판매점,충청북도,옥천군,13 ,13 ,100.00%,12 ,108.33%
가전제품판매점,충청북도,음성군,31 ,30 ,103.33%,29 ,106.90%
가전제품판매점,충청북도,제천시,38 ,38 ,100.00%,39 ,97.44%
가전제품판매점,충청북도,증평군,13 ,13 ,100.00%,15 ,86.67%
가전제품판매점,충청북도,진천군,22 ,22 ,100.00%,23 ,95.65%
가전제품판매점,충청북도,청주시 상당구,53 ,52 ,101.92%,54 ,98.15%
가전제품판매점,충청북도,청주시 서원구,56 ,57 ,98.25%,64 ,87.50%
가전제품판매점,충청북도,청주시 청원구,48 ,48 ,100.00%,44 ,109.09%
가전제품판매점,충청북도,청주시 흥덕구,57 ,57 ,100.00%,54 ,105.56%
가전제품판매점,충청북도,충주시,62 ,64 ,96.88%,62 ,100.00%
가전제품판매점,충청남도,합계,519 ,517 ,100.39%,516 ,100.58%
가전제품판매점,충청남도,계룡시,7 ,9 ,77.78%,7 ,100.00%
가전제품판매점,충청남도,공주시,32 ,32 ,100.00%,31 ,103.23%
가전제품판매점,충청남도,금산군,17 ,17 ,100.00%,19 ,89.47%
가전제품판매점,충청남도,논산시,45 ,42 ,107.14%,38 ,118.42%
가전제품판매점,충청남도,당진시,39 ,39 ,100.00%,45 ,86.67%
가전제품판매점,충청남도,보령시,30 ,30 ,100.00%,29 ,103.45%
가전제품판매점,충청남도,부여군,15 ,15 ,100.00%,15 ,100.00%
가전제품판매점,충청남도,서산시,57 ,57 ,100.00%,54 ,105.56%
가전제품판매점,충청남도,서천군,12 ,12 ,100.00%,11 ,109.09%
가전제품판매점,충청남도,아산시,54 ,53 ,101.89%,56 ,96.43%
가전제품판매점,충청남도,예산군,17 ,17 ,100.00%,21 ,80.95%
가전제품판매점,충청남도,천안시 동남구,73 ,73 ,100.00%,70 ,104.29%
가전제품판매점,충청남도,천안시 서북구,58 ,58 ,100.00%,60 ,96.67%
가전제품판매점,충청남도,청양군,11 ,11 ,100.00%,8 ,137.50%
가전제품판매점,충청남도,태안군,14 ,14 ,100.00%,15 ,93.33%
가전제품판매점,충청남도,홍성군,38 ,38 ,100.00%,37 ,102.70%
가전제품판매점,세종특별자치시,합계,42 ,42 ,100.00%,38 ,110.53%
가전제품판매점,세종특별자치시,세종시,42 ,42 ,100.00%,38 ,110.53%
가전제품판매점,광주광역시,합계,344 ,346 ,99.42%,342 ,100.58%
가전제품판매점,광주광역시,서구,89 ,91 ,97.80%,95 ,93.68%
가전제품판매점,광주광역시,동구,34 ,33 ,103.03%,34 ,100.00%
가전제품판매점,광주광역시,남구,40 ,41 ,97.56%,39 ,102.56%
가전제품판매점,광주광역시,북구,112 ,112 ,100.00%,105 ,106.67%
가전제품판매점,광주광역시,광산구,69 ,69 ,100.00%,69 ,100.00%
가전제품판매점,전라북도,합계,530 ,526 ,100.76%,529 ,100.19%
가전제품판매점,전라북도,고창군,15 ,15 ,100.00%,16 ,93.75%
가전제품판매점,전라북도,군산시,87 ,88 ,98.86%,91 ,95.60%
가전제품판매점,전라북도,김제시,17 ,16 ,106.25%,16 ,106.25%
가전제품판매점,전라북도,남원시,24 ,24 ,100.00%,25 ,96.00%
가전제품판매점,전라북도,무주군,7 ,7 ,100.00%,8 ,87.50%
가전제품판매점,전라북도,부안군,12 ,13 ,92.31%,12 ,100.00%
가전제품판매점,전라북도,순창군,7 ,7 ,100.00%,7 ,100.00%
가전제품판매점,전라북도,완주군,20 ,20 ,100.00%,22 ,90.91%
가전제품판매점,전라북도,익산시,77 ,74 ,104.05%,69 ,111.59%
가전제품판매점,전라북도,임실군,5 ,5 ,100.00%,5 ,100.00%
가전제품판매점,전라북도,장수군,6 ,6 ,100.00%,6 ,100.00%
가전제품판매점,전라북도,전주시 덕진구,95 ,96 ,98.96%,94 ,101.06%
가전제품판매점,전라북도,전주시 완산구,114 ,112 ,101.79%,111 ,102.70%
가전제품판매점,전라북도,정읍시,39 ,38 ,102.63%,40 ,97.50%
가전제품판매점,전라북도,진안군,5 ,5 ,100.00%,7 ,71.43%
가전제품판매점,전라남도,합계,568 ,571 ,99.47%,579 ,98.10%
가전제품판매점,전라남도,강진군,14 ,14 ,100.00%,15 ,93.33%
가전제품판매점,전라남도,고흥군,22 ,22 ,100.00%,23 ,95.65%
가전제품판매점,전라남도,곡성군,9 ,9 ,100.00%,10 ,90.00%
가전제품판매점,전라남도,광양시,51 ,51 ,100.00%,48 ,106.25%
가전제품판매점,전라남도,구례군,8 ,8 ,100.00%,8 ,100.00%
가전제품판매점,전라남도,나주시,25 ,25 ,100.00%,24 ,104.17%
가전제품판매점,전라남도,담양군,8 ,10 ,80.00%,10 ,80.00%
가전제품판매점,전라남도,목포시,98 ,98 ,100.00%,108 ,90.74%
가전제품판매점,전라남도,무안군,12 ,12 ,100.00%,10 ,120.00%
가전제품판매점,전라남도,보성군,20 ,20 ,100.00%,19 ,105.26%
가전제품판매점,전라남도,순천시,94 ,95 ,98.95%,92 ,102.17%
가전제품판매점,전라남도,신안군,8 ,8 ,100.00%,8 ,100.00%
가전제품판매점,전라남도,여수시,81 ,81 ,100.00%,84 ,96.43%
가전제품판매점,전라남도,영광군,14 ,14 ,100.00%,14 ,100.00%
가전제품판매점,전라남도,영암군,16 ,16 ,100.00%,19 ,84.21%
가전제품판매점,전라남도,완도군,9 ,9 ,100.00%,10 ,90.00%
가전제품판매점,전라남도,장성군,8 ,8 ,100.00%,7 ,114.29%
가전제품판매점,전라남도,장흥군,13 ,13 ,100.00%,13 ,100.00%
가전제품판매점,전라남도,진도군,9 ,9 ,100.00%,9 ,100.00%
가전제품판매점,전라남도,함평군,8 ,8 ,100.00%,8 ,100.00%
가전제품판매점,전라남도,해남군,33 ,33 ,100.00%,31 ,106.45%
가전제품판매점,전라남도,화순군,8 ,8 ,100.00%,9 ,88.89%
가전제품판매점,대구광역시,합계,515 ,510 ,100.98%,526 ,97.91%
가전제품판매점,대구광역시,중구,84 ,84 ,100.00%,86 ,97.67%
가전제품판매점,대구광역시,서구,39 ,38 ,102.63%,40 ,97.50%
가전제품판매점,대구광역시,동구,60 ,59 ,101.69%,58 ,103.45%
가전제품판매점,대구광역시,남구,33 ,32 ,103.13%,39 ,84.62%
가전제품판매점,대구광역시,북구,156 ,158 ,98.73%,158 ,98.73%
가전제품판매점,대구광역시,수성구,41 ,41 ,100.00%,44 ,93.18%
가전제품판매점,대구광역시,달서구,66 ,63 ,104.76%,68 ,97.06%
가전제품판매점,대구광역시,달성군,36 ,35 ,102.86%,33 ,109.09%
가전제품판매점,경상북도,합계,690 ,692 ,99.71%,694 ,99.42%
가전제품판매점,경상북도,경산시,37 ,37 ,100.00%,37 ,100.00%
가전제품판매점,경상북도,경주시,59 ,59 ,100.00%,62 ,95.16%
가전제품판매점,경상북도,고령군,7 ,7 ,100.00%,7 ,100.00%
가전제품판매점,경상북도,구미시,100 ,101 ,99.01%,104 ,96.15%
가전제품판매점,경상북도,군위군,4 ,4 ,100.00%,4 ,100.00%
가전제품판매점,경상북도,김천시,31 ,31 ,100.00%,32 ,96.88%
가전제품판매점,경상북도,문경시,25 ,24 ,104.17%,25 ,100.00%
가전제품판매점,경상북도,봉화군,6 ,7 ,85.71%,7 ,85.71%
가전제품판매점,경상북도,상주시,31 ,31 ,100.00%,31 ,100.00%
가전제품판매점,경상북도,성주군,8 ,8 ,100.00%,8 ,100.00%
가전제품판매점,경상북도,안동시,43 ,43 ,100.00%,39 ,110.26%
가전제품판매점,경상북도,영덕군,13 ,13 ,100.00%,14 ,92.86%
가전제품판매점,경상북도,영양군,4 ,4 ,100.00%,4 ,100.00%
가전제품판매점,경상북도,영주시,37 ,37 ,100.00%,35 ,105.71%
가전제품판매점,경상북도,영천시,22 ,22 ,100.00%,22 ,100.00%
가전제품판매점,경상북도,예천군,16 ,16 ,100.00%,14 ,114.29%
가전제품판매점,경상북도,울릉군,7 ,7 ,100.00%,7 ,100.00%
가전제품판매점,경상북도,울진군,17 ,17 ,100.00%,18 ,94.44%
가전제품판매점,경상북도,의성군,19 ,19 ,100.00%,20 ,95.00%
가전제품판매점,경상북도,청도군,9 ,9 ,100.00%,8 ,112.50%
가전제품판매점,경상북도,청송군,12 ,12 ,100.00%,12 ,100.00%
가전제품판매점,경상북도,칠곡군,27 ,27 ,100.00%,28 ,96.43%
가전제품판매점,경상북도,포항시 남구,71 ,72 ,98.61%,65 ,109.23%
가전제품판매점,경상북도,포항시 북구,85 ,85 ,100.00%,91 ,93.41%
가전제품판매점,부산광역시,합계,603 ,609 ,99.01%,626 ,96.33%
가전제품판매점,부산광역시,중구,41 ,41 ,100.00%,41 ,100.00%
가전제품판매점,부산광역시,강서구,17 ,17 ,100.00%,17 ,100.00%
가전제품판매점,부산광역시,서구,18 ,18 ,100.00%,14 ,128.57%
가전제품판매점,부산광역시,동구,38 ,38 ,100.00%,41 ,92.68%
가전제품판매점,부산광역시,영도구,13 ,14 ,92.86%,15 ,86.67%
가전제품판매점,부산광역시,부산진구,118 ,119 ,99.16%,125 ,94.40%
가전제품판매점,부산광역시,동래구,47 ,48 ,97.92%,53 ,88.68%
가전제품판매점,부산광역시,남구,41 ,45 ,91.11%,42 ,97.62%
가전제품판매점,부산광역시,북구,24 ,24 ,100.00%,25 ,96.00%
가전제품판매점,부산광역시,해운대구,42 ,42 ,100.00%,39 ,107.69%
가전제품판매점,부산광역시,사하구,33 ,33 ,100.00%,35 ,94.29%
가전제품판매점,부산광역시,금정구,39 ,39 ,100.00%,41 ,95.12%
가전제품판매점,부산광역시,연제구,43 ,43 ,100.00%,40 ,107.50%
가전제품판매점,부산광역시,수영구,26 ,25 ,104.00%,30 ,86.67%
가전제품판매점,부산광역시,사상구,34 ,34 ,100.00%,36 ,94.44%
가전제품판매점,부산광역시,기장군,29 ,29 ,100.00%,32 ,90.63%
가전제품판매점,울산광역시,합계,201 ,198 ,101.52%,195 ,103.08%
가전제품판매점,울산광역시,중구,66 ,64 ,103.13%,65 ,101.54%
가전제품판매점,울산광역시,동구,15 ,15 ,100.00%,13 ,115.38%
가전제품판매점,울산광역시,남구,64 ,64 ,100.00%,68 ,94.12%
가전제품판매점,울산광역시,북구,26 ,25 ,104.00%,23 ,113.04%
가전제품판매점,울산광역시,울주군,30 ,30 ,100.00%,26 ,115.38%
가전제품판매점,경상남도,합계,737 ,733 ,100.55%,735 ,100.27%
가전제품판매점,경상남도,거제시,45 ,46 ,97.83%,48 ,93.75%
가전제품판매점,경상남도,거창군,24 ,23 ,104.35%,24 ,100.00%
가전제품판매점,경상남도,고성군,12 ,12 ,100.00%,12 ,100.00%
가전제품판매점,경상남도,김해시,84 ,84 ,100.00%,91 ,92.31%
가전제품판매점,경상남도,남해군,16 ,16 ,100.00%,15 ,106.67%
가전제품판매점,경상남도,밀양시,23 ,23 ,100.00%,21 ,109.52%
가전제품판매점,경상남도,사천시,28 ,28 ,100.00%,27 ,103.70%
가전제품판매점,경상남도,산청군,11 ,11 ,100.00%,11 ,100.00%
가전제품판매점,경상남도,양산시,47 ,44 ,106.82%,46 ,102.17%
가전제품판매점,경상남도,의령군,7 ,7 ,100.00%,8 ,87.50%
가전제품판매점,경상남도,진주시,104 ,104 ,100.00%,99 ,105.05%
가전제품판매점,경상남도,창녕군,15 ,15 ,100.00%,15 ,100.00%
가전제품판매점,경상남도,창원시 마산합포구,54 ,52 ,103.85%,51 ,105.88%
가전제품판매점,경상남도,창원시 마산회원구,40 ,40 ,100.00%,40 ,100.00%
가전제품판매점,경상남도,창원시 성산구,42 ,43 ,97.67%,44 ,95.45%
가전제품판매점,경상남도,창원시 의창구,93 ,92 ,101.09%,91 ,102.20%
가전제품판매점,경상남도,창원시 진해구,17 ,17 ,100.00%,14 ,121.43%
가전제품판매점,경상남도,통영시,31 ,31 ,100.00%,34 ,91.18%
가전제품판매점,경상남도,하동군,12 ,13 ,92.31%,12 ,100.00%
가전제품판매점,경상남도,함안군,6 ,6 ,100.00%,6 ,100.00%
가전제품판매점,경상남도,함양군,11 ,11 ,100.00%,12 ,91.67%
가전제품판매점,경상남도,합천군,15 ,15 ,100.00%,14 ,107.14%
가전제품판매점,제주특별자치도,합계,243 ,241 ,100.83%,241 ,100.83%
