사업자 현황 ( 12월/100대 생활업종),,,,,,,
*조회년월,,2020년 12월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
LPG 충전소,경기도,고양시 덕양구,12,11,109.09%,11,109.09%
LPG 충전소,경기도,고양시 일산동구,7,7,100.00%,6,116.67%
LPG 충전소,경기도,고양시 일산서구,6,6,100.00%,6,100.00%
LPG 충전소,경기도,과천시,3,3,100.00%,3,100.00%
LPG 충전소,경기도,구리시,5,5,100.00%,4,125.00%
LPG 충전소,경기도,남양주시,11,11,100.00%,12,91.67%
LPG 충전소,경기도,오산시,9,9,100.00%,9,100.00%
LPG 충전소,경기도,시흥시,9,10,90.00%,8,112.50%
LPG 충전소,경기도,군포시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,의왕시,6,6,100.00%,6,100.00%
LPG 충전소,경기도,하남시,6,6,100.00%,7,85.71%
LPG 충전소,경기도,용인시 처인구,18,18,100.00%,18,100.00%
LPG 충전소,경기도,용인시 기흥구,13,13,100.00%,14,92.86%
LPG 충전소,경기도,파주시,22,22,100.00%,22,100.00%
LPG 충전소,경기도,이천시,13,13,100.00%,13,100.00%
LPG 충전소,경기도,안성시,16,16,100.00%,14,114.29%
LPG 충전소,경기도,김포시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,화성시,23,22,104.55%,23,100.00%
LPG 충전소,경기도,광주시,8,8,100.00%,7,114.29%
LPG 충전소,경기도,양주시,17,17,100.00%,17,100.00%
LPG 충전소,경기도,포천시,17,17,100.00%,18,94.44%
LPG 충전소,경기도,여주시,7,7,100.00%,6,116.67%
LPG 충전소,경기도,연천군,4,4,100.00%,5,80.00%
LPG 충전소,경기도,가평군,11,12,91.67%,12,91.67%
LPG 충전소,경기도,양평군,5,6,83.33%,6,83.33%
LPG 충전소,강원도,합계,93,93,100.00%,95,97.89%
LPG 충전소,강원도,춘천시,15,15,100.00%,14,107.14%
LPG 충전소,강원도,원주시,8,8,100.00%,10,80.00%
LPG 충전소,강원도,강릉시,12,12,100.00%,12,100.00%
LPG 충전소,강원도,동해시,7,7,100.00%,8,87.50%
LPG 충전소,강원도,태백시,*,*,100.00%,*,100.00%
LPG 충전소,강원도,속초시,6,6,100.00%,6,100.00%
LPG 충전소,강원도,삼척시,*,*,100.00%,5,40.00%
LPG 충전소,강원도,홍천군,6,6,100.00%,4,150.00%
LPG 충전소,강원도,횡성군,4,4,100.00%,4,100.00%
LPG 충전소,강원도,영월군,5,5,100.00%,4,125.00%
LPG 충전소,강원도,평창군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,정선군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,철원군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,화천군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양구군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,인제군,7,7,100.00%,6,116.67%
LPG 충전소,강원도,고성군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양양군,4,4,100.00%,5,80.00%
LPG 충전소,대전광역시,합계,39,38,102.63%,38,102.63%
LPG 충전소,대전광역시,동구,6,6,100.00%,7,85.71%
LPG 충전소,대전광역시,중구,6,6,100.00%,7,85.71%
LPG 충전소,대전광역시,서구,6,6,100.00%,5,120.00%
LPG 충전소,대전광역시,유성구,9,9,100.00%,9,100.00%
LPG 충전소,대전광역시,대덕구,12,11,109.09%,10,120.00%
LPG 충전소,충청북도,합계,74,74,100.00%,75,98.67%
LPG 충전소,충청북도,청주시 상당구,5,5,100.00%,5,100.00%
LPG 충전소,충청북도,청주시 서원구,8,7,114.29%,7,114.29%
LPG 충전소,충청북도,청주시 흥덕구,7,7,100.00%,8,87.50%
LPG 충전소,충청북도,청주시 청원구,7,7,100.00%,8,87.50%
LPG 충전소,충청북도,충주시,17,17,100.00%,16,106.25%
LPG 충전소,충청북도,제천시,11,11,100.00%,11,100.00%
LPG 충전소,충청북도,옥천군,*,*,100.00%,*,100.00%
LPG 충전소,충청북도,영동군,*,*,100.00%,*,100.00%
LPG 충전소,충청북도,증평군,*,*,100.00%,*,100.00%
LPG 충전소,충청북도,진천군,3,3,100.00%,4,75.00%
LPG 충전소,충청북도,괴산군,*,*,100.00%,*,100.00%
LPG 충전소,충청북도,음성군,8,9,88.89%,8,100.00%
LPG 충전소,충청북도,단양군,*,*,100.00%,*,100.00%
LPG 충전소,충청남도,합계,130,131,99.24%,126,103.17%
LPG 충전소,충청남도,천안시 동남구,13,14,92.86%,10,130.00%
LPG 충전소,충청남도,천안시 서북구,16,16,100.00%,17,94.12%
LPG 충전소,충청남도,공주시,13,13,100.00%,12,108.33%
LPG 충전소,충청남도,보령시,7,7,100.00%,7,100.00%
LPG 충전소,충청남도,아산시,11,11,100.00%,12,91.67%
LPG 충전소,충청남도,서산시,10,10,100.00%,9,111.11%
LPG 충전소,충청남도,논산시,11,11,100.00%,10,110.00%
LPG 충전소,충청남도,계룡시,3,3,100.00%,3,100.00%
LPG 충전소,충청남도,당진시,9,9,100.00%,8,112.50%
LPG 충전소,충청남도,금산군,5,5,100.00%,5,100.00%
LPG 충전소,충청남도,부여군,4,4,100.00%,4,100.00%
LPG 충전소,충청남도,서천군,6,6,100.00%,7,85.71%
LPG 충전소,충청남도,청양군,*,*,100.00%,*,100.00%
LPG 충전소,충청남도,홍성군,11,11,100.00%,11,100.00%
LPG 충전소,충청남도,예산군,8,8,100.00%,8,100.00%
LPG 충전소,충청남도,태안군,*,*,100.00%,*,100.00%
LPG 충전소,세종특별자치시,합계,4,4,100.00%,4,100.00%
LPG 충전소,세종특별자치시,세종시,4,4,100.00%,4,100.00%
LPG 충전소,광주광역시,합계,38,39,97.44%,38,100.00%
LPG 충전소,광주광역시,동구,*,*,100.00%,*,100.00%
LPG 충전소,광주광역시,서구,*,*,100.00%,*,100.00%
LPG 충전소,광주광역시,남구,4,4,100.00%,4,100.00%
LPG 충전소,광주광역시,북구,11,11,100.00%,12,91.67%
LPG 충전소,광주광역시,광산구,19,20,95.00%,18,105.56%
LPG 충전소,전라북도,합계,111,108,102.78%,108,102.78%
LPG 충전소,전라북도,전주시 완산구,15,14,107.14%,14,107.14%
LPG 충전소,전라북도,전주시 덕진구,18,18,100.00%,19,94.74%
LPG 충전소,전라북도,군산시,15,15,100.00%,16,93.75%
LPG 충전소,전라북도,익산시,16,15,106.67%,15,106.67%
LPG 충전소,전라북도,정읍시,10,10,100.00%,9,111.11%
LPG 충전소,전라북도,남원시,8,7,114.29%,7,114.29%
LPG 충전소,전라북도,김제시,6,6,100.00%,5,120.00%
LPG 충전소,전라북도,완주군,12,12,100.00%,12,100.00%
LPG 충전소,전라북도,진안군,*,*,100.00%,*,100.00%
LPG 충전소,전라북도,무주군,*,*,100.00%,*,100.00%
LPG 충전소,전라북도,임실군,*,*,100.00%,*,100.00%
LPG 충전소,전라북도,순창군,*,*,100.00%,*,100.00%
LPG 충전소,전라북도,고창군,4,4,100.00%,4,100.00%
LPG 충전소,전라북도,부안군,3,3,100.00%,3,100.00%
LPG 충전소,전라남도,합계,119,119,100.00%,122,97.54%
LPG 충전소,전라남도,목포시,9,9,100.00%,8,112.50%
LPG 충전소,전라남도,여수시,11,11,100.00%,11,100.00%
LPG 충전소,전라남도,순천시,12,12,100.00%,12,100.00%
LPG 충전소,전라남도,나주시,10,10,100.00%,10,100.00%
LPG 충전소,전라남도,광양시,13,13,100.00%,14,92.86%
LPG 충전소,전라남도,담양군,3,3,100.00%,4,75.00%
LPG 충전소,전라남도,곡성군,*,*,100.00%,*,100.00%
LPG 충전소,전라남도,구례군,3,3,100.00%,3,100.00%
LPG 충전소,전라남도,고흥군,6,6,100.00%,6,100.00%
LPG 충전소,전라남도,보성군,7,7,100.00%,7,100.00%
LPG 충전소,전라남도,화순군,7,7,100.00%,6,116.67%
LPG 충전소,전라남도,장흥군,3,3,100.00%,3,100.00%
LPG 충전소,전라남도,강진군,4,4,100.00%,4,100.00%
LPG 충전소,전라남도,해남군,4,4,100.00%,4,100.00%
LPG 충전소,전라남도,영암군,7,7,100.00%,8,87.50%
LPG 충전소,전라남도,무안군,4,4,100.00%,6,66.67%
LPG 충전소,전라남도,함평군,4,4,100.00%,4,100.00%
LPG 충전소,전라남도,영광군,5,5,100.00%,5,100.00%
LPG 충전소,전라남도,장성군,3,3,100.00%,3,100.00%
LPG 충전소,전라남도,완도군,*,*,100.00%,*,100.00%
LPG 충전소,전라남도,진도군,*,*,100.00%,*,100.00%
LPG 충전소,대구광역시,합계,42,42,100.00%,44,95.45%
LPG 충전소,대구광역시,중구,*,*,100.00%,*,100.00%
LPG 충전소,대구광역시,동구,6,6,100.00%,6,100.00%
LPG 충전소,대구광역시,서구,4,4,100.00%,4,100.00%
LPG 충전소,대구광역시,남구,*,*,100.00%,*,100.00%
LPG 충전소,대구광역시,북구,11,11,100.00%,11,100.00%
LPG 충전소,대구광역시,수성구,3,3,100.00%,4,75.00%
LPG 충전소,대구광역시,달서구,9,9,100.00%,10,90.00%
LPG 충전소,대구광역시,달성군,7,7,100.00%,7,100.00%
LPG 충전소,경상북도,합계,166,167,99.40%,163,101.84%
LPG 충전소,경상북도,포항시 남구,12,12,100.00%,12,100.00%
LPG 충전소,경상북도,포항시 북구,10,10,100.00%,10,100.00%
LPG 충전소,경상북도,경주시,19,19,100.00%,20,95.00%
LPG 충전소,경상북도,김천시,11,11,100.00%,10,110.00%
LPG 충전소,경상북도,안동시,8,8,100.00%,8,100.00%
LPG 충전소,경상북도,구미시,20,20,100.00%,21,95.24%
LPG 충전소,경상북도,영주시,7,7,100.00%,7,100.00%
LPG 충전소,경상북도,영천시,8,9,88.89%,8,100.00%
LPG 충전소,경상북도,상주시,6,6,100.00%,6,100.00%
LPG 충전소,경상북도,문경시,3,3,100.00%,3,100.00%
LPG 충전소,경상북도,경산시,14,14,100.00%,13,107.69%
LPG 충전소,경상북도,군위군,6,6,100.00%,4,150.00%
LPG 충전소,경상북도,의성군,3,3,100.00%,3,100.00%
LPG 충전소,경상북도,청송군,*,*,100.00%,*,100.00%
LPG 충전소,경상북도,영양군,*,*,100.00%,*,100.00%
LPG 충전소,경상북도,영덕군,4,4,100.00%,4,100.00%
LPG 충전소,경상북도,청도군,*,*,100.00%,*,100.00%
LPG 충전소,경상북도,성주군,3,3,100.00%,3,100.00%
LPG 충전소,경상북도,칠곡군,16,16,100.00%,15,106.67%
LPG 충전소,경상북도,예천군,5,5,100.00%,5,100.00%
LPG 충전소,경상북도,봉화군,*,*,100.00%,*,100.00%
LPG 충전소,경상북도,울진군,5,5,100.00%,5,100.00%
LPG 충전소,부산광역시,합계,59,59,100.00%,59,100.00%
LPG 충전소,부산광역시,서구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,동구,7,7,100.00%,7,100.00%
LPG 충전소,부산광역시,영도구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,부산진구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,남구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,북구,3,3,100.00%,*,150.00%
LPG 충전소,부산광역시,해운대구,3,3,100.00%,3,100.00%
LPG 충전소,부산광역시,사하구,7,7,100.00%,5,140.00%
LPG 충전소,부산광역시,금정구,3,3,100.00%,3,100.00%
LPG 충전소,부산광역시,강서구,9,9,100.00%,11,81.82%
LPG 충전소,부산광역시,연제구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,수영구,*,*,100.00%,*,100.00%
LPG 충전소,부산광역시,사상구,6,6,100.00%,6,100.00%
LPG 충전소,부산광역시,기장군,13,13,100.00%,14,92.86%
LPG 충전소,울산광역시,합계,29,29,100.00%,30,96.67%
LPG 충전소,울산광역시,중구,*,*,100.00%,*,100.00%
LPG 충전소,울산광역시,남구,10,10,100.00%,11,90.91%
LPG 충전소,울산광역시,동구,*,*,100.00%,*,100.00%
LPG 충전소,울산광역시,북구,6,6,100.00%,6,100.00%
LPG 충전소,울산광역시,울주군,10,10,100.00%,10,100.00%
LPG 충전소,경상남도,합계,155,156,99.36%,155,100.00%
LPG 충전소,경상남도,창원시 의창구,11,11,100.00%,11,100.00%
LPG 충전소,경상남도,창원시 성산구,3,3,100.00%,*,150.00%
LPG 충전소,경상남도,창원시 마산합포구,10,10,100.00%,9,111.11%
LPG 충전소,경상남도,창원시 마산회원구,9,9,100.00%,7,128.57%
LPG 충전소,경상남도,창원시 진해구,4,4,100.00%,3,133.33%
LPG 충전소,경상남도,진주시,12,12,100.00%,13,92.31%
LPG 충전소,경상남도,통영시,7,7,100.00%,7,100.00%
LPG 충전소,경상남도,사천시,10,10,100.00%,10,100.00%
LPG 충전소,경상남도,김해시,22,22,100.00%,22,100.00%
LPG 충전소,경상남도,밀양시,9,9,100.00%,9,100.00%
LPG 충전소,경상남도,거제시,7,7,100.00%,8,87.50%
LPG 충전소,경상남도,양산시,13,14,92.86%,15,86.67%
LPG 충전소,경상남도,의령군,*,*,100.00%,*,100.00%
LPG 충전소,경상남도,함안군,15,15,100.00%,16,93.75%
LPG 충전소,경상남도,창녕군,*,*,100.00%,3,66.67%
LPG 충전소,경상남도,고성군,4,4,100.00%,3,133.33%
LPG 충전소,경상남도,남해군,3,3,100.00%,4,75.00%
LPG 충전소,경상남도,하동군,4,4,100.00%,4,100.00%
LPG 충전소,경상남도,함양군,3,3,100.00%,3,100.00%
LPG 충전소,경상남도,거창군,3,3,100.00%,3,100.00%
LPG 충전소,경상남도,합천군,*,*,100.00%,*,200.00%
LPG 충전소,제주특별자치도,합계,34,34,100.00%,35,97.14%
LPG 충전소,제주특별자치도,제주시,20,20,100.00%,21,95.24%
LPG 충전소,제주특별자치도,서귀포시,14,14,100.00%,14,100.00%
PC방,합계,합계,"9,970","10,039",99.31%,"10,102",98.69%
PC방,서울특별시,합계,"1,565","1,584",98.80%,"1,629",96.07%
PC방,서울특별시,종로구,37,37,100.00%,37,100.00%
PC방,서울특별시,중구,27,29,93.10%,23,117.39%
PC방,서울특별시,용산구,20,21,95.24%,22,90.91%
PC방,서울특별시,성동구,46,46,100.00%,46,100.00%
PC방,서울특별시,광진구,69,71,97.18%,76,90.79%
PC방,서울특별시,동대문구,73,75,97.33%,69,105.80%
PC방,서울특별시,중랑구,78,80,97.50%,69,113.04%
PC방,서울특별시,성북구,58,61,95.08%,65,89.23%
PC방,서울특별시,강북구,69,71,97.18%,65,106.15%
PC방,서울특별시,도봉구,52,51,101.96%,41,126.83%
PC방,서울특별시,노원구,63,63,100.00%,78,80.77%
PC방,서울특별시,은평구,52,52,100.00%,57,91.23%
PC방,서울특별시,서대문구,48,49,97.96%,54,88.89%
PC방,서울특별시,마포구,46,46,100.00%,53,86.79%
PC방,서울특별시,양천구,62,62,100.00%,69,89.86%
PC방,서울특별시,강서구,88,90,97.78%,92,95.65%
PC방,서울특별시,구로구,64,62,103.23%,64,100.00%
PC방,서울특별시,금천구,51,50,102.00%,43,118.60%
PC방,서울특별시,영등포구,77,77,100.00%,75,102.67%
PC방,서울특별시,동작구,74,74,100.00%,81,91.36%
PC방,서울특별시,관악구,105,104,100.96%,105,100.00%
PC방,서울특별시,서초구,41,42,97.62%,47,87.23%
PC방,서울특별시,강남구,92,94,97.87%,108,85.19%
PC방,서울특별시,송파구,102,105,97.14%,110,92.73%
PC방,서울특별시,강동구,71,72,98.61%,80,88.75%
PC방,인천광역시,합계,541,534,101.31%,517,104.64%
PC방,인천광역시,중구,29,30,96.67%,22,131.82%
PC방,인천광역시,동구,7,7,100.00%,6,116.67%
PC방,인천광역시,미추홀구,100,99,101.01%,88,113.64%
PC방,인천광역시,연수구,63,64,98.44%,68,92.65%
PC방,인천광역시,남동구,110,107,102.80%,103,106.80%
PC방,인천광역시,부평구,87,90,96.67%,94,92.55%
PC방,인천광역시,계양구,57,49,116.33%,46,123.91%
PC방,인천광역시,서구,84,84,100.00%,84,100.00%
PC방,인천광역시,강화군,*,*,100.00%,4,50.00%
PC방,인천광역시,옹진군,*,*,100.00%,*,100.00%
PC방,경기도,합계,"2,402","2,420",99.26%,"2,340",102.65%
PC방,경기도,수원시 장안구,66,68,97.06%,67,98.51%
PC방,경기도,수원시 권선구,94,95,98.95%,71,132.39%
PC방,경기도,수원시 팔달구,62,62,100.00%,60,103.33%
PC방,경기도,수원시 영통구,54,57,94.74%,51,105.88%
PC방,경기도,성남시 수정구,47,48,97.92%,50,94.00%
PC방,경기도,성남시 중원구,39,39,100.00%,47,82.98%
PC방,경기도,성남시 분당구,58,57,101.75%,70,82.86%
PC방,경기도,의정부시,85,85,100.00%,77,110.39%
PC방,경기도,안양시 만안구,50,50,100.00%,50,100.00%
PC방,경기도,안양시 동안구,43,46,93.48%,51,84.31%
PC방,경기도,부천시,164,163,100.61%,152,107.89%
PC방,경기도,광명시,55,54,101.85%,49,112.24%
PC방,경기도,평택시,146,154,94.81%,132,110.61%
PC방,경기도,동두천시,13,12,108.33%,14,92.86%
PC방,경기도,안산시 상록구,85,85,100.00%,81,104.94%
PC방,경기도,안산시 단원구,90,90,100.00%,96,93.75%
PC방,경기도,고양시 덕양구,72,75,96.00%,83,86.75%
PC방,경기도,고양시 일산동구,52,52,100.00%,58,89.66%
PC방,경기도,고양시 일산서구,37,39,94.87%,45,82.22%
PC방,경기도,과천시,6,6,100.00%,6,100.00%
PC방,경기도,구리시,41,42,97.62%,33,124.24%
PC방,경기도,남양주시,91,91,100.00%,81,112.35%
PC방,경기도,오산시,68,68,100.00%,68,100.00%
PC방,경기도,시흥시,162,160,101.25%,114,142.11%
PC방,경기도,군포시,35,35,100.00%,45,77.78%
PC방,경기도,의왕시,18,18,100.00%,18,100.00%
PC방,경기도,하남시,32,34,94.12%,30,106.67%
PC방,경기도,용인시 처인구,48,47,102.13%,47,102.13%
PC방,경기도,용인시 기흥구,50,49,102.04%,61,81.97%
PC방,경기도,용인시 수지구,38,38,100.00%,46,82.61%
PC방,경기도,파주시,82,82,100.00%,78,105.13%
PC방,경기도,이천시,45,47,95.74%,45,100.00%
PC방,경기도,안성시,42,40,105.00%,32,131.25%
PC방,경기도,김포시,51,49,104.08%,47,108.51%
PC방,경기도,화성시,113,116,97.41%,122,92.62%
PC방,경기도,광주시,48,50,96.00%,51,94.12%
PC방,경기도,양주시,29,28,103.57%,25,116.00%
PC방,경기도,포천시,42,40,105.00%,35,120.00%
PC방,경기도,여주시,14,15,93.33%,16,87.50%
PC방,경기도,연천군,8,8,100.00%,9,88.89%
PC방,경기도,가평군,13,13,100.00%,15,86.67%
PC방,경기도,양평군,14,13,107.69%,12,116.67%
PC방,강원도,합계,430,432,99.54%,428,100.47%
PC방,강원도,춘천시,74,73,101.37%,73,101.37%
PC방,강원도,원주시,83,83,100.00%,79,105.06%
PC방,강원도,강릉시,78,77,101.30%,74,105.41%
PC방,강원도,동해시,19,20,95.00%,19,100.00%
PC방,강원도,태백시,9,9,100.00%,9,100.00%
PC방,강원도,속초시,26,28,92.86%,28,92.86%
PC방,강원도,삼척시,12,12,100.00%,14,85.71%
PC방,강원도,홍천군,19,19,100.00%,18,105.56%
PC방,강원도,횡성군,6,6,100.00%,6,100.00%
PC방,강원도,영월군,*,3,66.67%,3,66.67%
PC방,강원도,평창군,8,8,100.00%,7,114.29%
PC방,강원도,정선군,12,12,100.00%,11,109.09%
PC방,강원도,철원군,23,23,100.00%,23,100.00%
PC방,강원도,화천군,18,18,100.00%,21,85.71%
PC방,강원도,양구군,11,10,110.00%,11,100.00%
PC방,강원도,인제군,22,22,100.00%,24,91.67%
PC방,강원도,고성군,7,7,100.00%,6,116.67%
PC방,강원도,양양군,*,*,50.00%,*,50.00%
PC방,대전광역시,합계,298,296,100.68%,324,91.98%
PC방,대전광역시,동구,57,57,100.00%,65,87.69%
PC방,대전광역시,중구,44,43,102.33%,44,100.00%
PC방,대전광역시,서구,96,96,100.00%,107,89.72%
PC방,대전광역시,유성구,62,62,100.00%,70,88.57%
PC방,대전광역시,대덕구,39,38,102.63%,38,102.63%
PC방,충청북도,합계,359,355,101.13%,339,105.90%
PC방,충청북도,청주시 상당구,34,34,100.00%,38,89.47%
PC방,충청북도,청주시 서원구,42,44,95.45%,51,82.35%
PC방,충청북도,청주시 흥덕구,67,67,100.00%,65,103.08%
PC방,충청북도,청주시 청원구,41,43,95.35%,39,105.13%
PC방,충청북도,충주시,68,63,107.94%,56,121.43%
PC방,충청북도,제천시,33,35,94.29%,28,117.86%
PC방,충청북도,보은군,3,3,100.00%,3,100.00%
PC방,충청북도,옥천군,5,5,100.00%,5,100.00%
PC방,충청북도,영동군,4,4,100.00%,4,100.00%
PC방,충청북도,증평군,10,8,125.00%,6,166.67%
PC방,충청북도,진천군,20,20,100.00%,20,100.00%
PC방,충청북도,괴산군,3,3,100.00%,3,100.00%
PC방,충청북도,음성군,27,24,112.50%,18,150.00%
PC방,충청북도,단양군,*,*,100.00%,3,66.67%
PC방,충청남도,합계,452,446,101.35%,438,103.20%
PC방,충청남도,천안시 동남구,66,66,100.00%,73,90.41%
PC방,충청남도,천안시 서북구,106,102,103.92%,110,96.36%
PC방,충청남도,공주시,19,20,95.00%,18,105.56%
PC방,충청남도,보령시,11,11,100.00%,13,84.62%
PC방,충청남도,아산시,67,68,98.53%,64,104.69%
PC방,충청남도,서산시,42,42,100.00%,35,120.00%
PC방,충청남도,논산시,26,26,100.00%,23,113.04%
PC방,충청남도,계룡시,3,3,100.00%,3,100.00%
PC방,충청남도,당진시,42,41,102.44%,32,131.25%
PC방,충청남도,금산군,9,8,112.50%,8,112.50%
PC방,충청남도,부여군,6,6,100.00%,3,200.00%
PC방,충청남도,서천군,8,7,114.29%,5,160.00%
PC방,충청남도,청양군,4,4,100.00%,5,80.00%
PC방,충청남도,홍성군,23,22,104.55%,23,100.00%
PC방,충청남도,예산군,15,15,100.00%,16,93.75%
PC방,충청남도,태안군,5,5,100.00%,7,71.43%
PC방,세종특별자치시,합계,45,48,93.75%,43,104.65%
PC방,세종특별자치시,세종시,45,48,93.75%,43,104.65%
PC방,광주광역시,합계,464,470,98.72%,403,115.14%
PC방,광주광역시,동구,42,43,97.67%,42,100.00%
PC방,광주광역시,서구,88,92,95.65%,78,112.82%
PC방,광주광역시,남구,61,60,101.67%,47,129.79%
PC방,광주광역시,북구,158,157,100.64%,136,116.18%
PC방,광주광역시,광산구,115,118,97.46%,100,115.00%
PC방,전라북도,합계,391,395,98.99%,416,93.99%
PC방,전라북도,전주시 완산구,79,81,97.53%,88,89.77%
PC방,전라북도,전주시 덕진구,95,94,101.06%,95,100.00%
PC방,전라북도,군산시,58,60,96.67%,69,84.06%
PC방,전라북도,익산시,79,79,100.00%,86,91.86%
PC방,전라북도,정읍시,19,19,100.00%,17,111.76%
PC방,전라북도,남원시,10,10,100.00%,10,100.00%
PC방,전라북도,김제시,13,13,100.00%,11,118.18%
PC방,전라북도,완주군,17,18,94.44%,17,100.00%
