사업자 현황 ( 2월/100대 생활업종),,,,,,,
*조회년월,,2020년 2월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
구내식당,경기도,의왕시,59 ,58 ,101.72%,58 ,101.72%
구내식당,경기도,하남시,47 ,47 ,100.00%,49 ,95.92%
구내식당,경기도,용인시 처인구,147 ,146 ,100.68%,155 ,94.84%
구내식당,경기도,용인시 기흥구,135 ,132 ,102.27%,137 ,98.54%
구내식당,경기도,용인시 수지구,61 ,61 ,100.00%,64 ,95.31%
구내식당,경기도,파주시,118 ,117 ,100.85%,133 ,88.72%
구내식당,경기도,이천시,137 ,135 ,101.48%,148 ,92.57%
구내식당,경기도,안성시,100 ,100 ,100.00%,110 ,90.91%
구내식당,경기도,김포시,89 ,90 ,98.89%,95 ,93.68%
구내식당,경기도,화성시,389 ,391 ,99.49%,409 ,95.11%
구내식당,경기도,광주시,86 ,87 ,98.85%,93 ,92.47%
구내식당,경기도,양주시,68 ,67 ,101.49%,67 ,101.49%
구내식당,경기도,포천시,46 ,46 ,100.00%,46 ,100.00%
구내식당,경기도,여주시,55 ,56 ,98.21%,64 ,85.94%
구내식당,경기도,연천군,19 ,18 ,105.56%,18 ,105.56%
구내식당,경기도,가평군,33 ,34 ,97.06%,36 ,91.67%
구내식당,경기도,양평군,35 ,36 ,97.22%,36 ,97.22%
구내식당,강원도,합계,611 ,619 ,98.71%,643 ,95.02%
구내식당,강원도,춘천시,88 ,88 ,100.00%,91 ,96.70%
구내식당,강원도,원주시,107 ,112 ,95.54%,114 ,93.86%
구내식당,강원도,강릉시,78 ,78 ,100.00%,79 ,98.73%
구내식당,강원도,동해시,48 ,49 ,97.96%,52 ,92.31%
구내식당,강원도,태백시,29 ,29 ,100.00%,29 ,100.00%
구내식당,강원도,속초시,42 ,43 ,97.67%,43 ,97.67%
구내식당,강원도,삼척시,32 ,32 ,100.00%,35 ,91.43%
구내식당,강원도,홍천군,26 ,26 ,100.00%,27 ,96.30%
구내식당,강원도,횡성군,17 ,17 ,100.00%,18 ,94.44%
구내식당,강원도,영월군,16 ,16 ,100.00%,16 ,100.00%
구내식당,강원도,평창군,24 ,24 ,100.00%,26 ,92.31%
구내식당,강원도,정선군,22 ,22 ,100.00%,23 ,95.65%
구내식당,강원도,철원군,14 ,14 ,100.00%,14 ,100.00%
구내식당,강원도,화천군,7 ,7 ,100.00%,8 ,87.50%
구내식당,강원도,양구군,8 ,8 ,100.00%,12 ,66.67%
구내식당,강원도,인제군,22 ,22 ,100.00%,22 ,100.00%
구내식당,강원도,고성군,19 ,20 ,95.00%,22 ,86.36%
구내식당,강원도,양양군,12 ,12 ,100.00%,12 ,100.00%
구내식당,대전광역시,합계,700 ,702 ,99.72%,733 ,95.50%
구내식당,대전광역시,중구,153 ,155 ,98.71%,160 ,95.63%
구내식당,대전광역시,동구,94 ,92 ,102.17%,102 ,92.16%
구내식당,대전광역시,서구,175 ,176 ,99.43%,187 ,93.58%
구내식당,대전광역시,유성구,185 ,186 ,99.46%,186 ,99.46%
구내식당,대전광역시,대덕구,93 ,93 ,100.00%,98 ,94.90%
구내식당,충청북도,합계,761 ,763 ,99.74%,793 ,95.96%
구내식당,충청북도,청주시 상당구,69 ,70 ,98.57%,72 ,95.83%
구내식당,충청북도,청주시 서원구,49 ,49 ,100.00%,49 ,100.00%
구내식당,충청북도,청주시 흥덕구,118 ,119 ,99.16%,125 ,94.40%
구내식당,충청북도,청주시 청원구,68 ,69 ,98.55%,79 ,86.08%
구내식당,충청북도,충주시,103 ,102 ,100.98%,101 ,101.98%
구내식당,충청북도,제천시,75 ,74 ,101.35%,80 ,93.75%
구내식당,충청북도,보은군,16 ,16 ,100.00%,15 ,106.67%
구내식당,충청북도,옥천군,16 ,16 ,100.00%,17 ,94.12%
구내식당,충청북도,영동군,14 ,15 ,93.33%,14 ,100.00%
구내식당,충청북도,증평군,15 ,15 ,100.00%,19 ,78.95%
구내식당,충청북도,진천군,69 ,69 ,100.00%,64 ,107.81%
구내식당,충청북도,괴산군,30 ,31 ,96.77%,35 ,85.71%
구내식당,충청북도,음성군,88 ,87 ,101.15%,88 ,100.00%
구내식당,충청북도,단양군,31 ,31 ,100.00%,35 ,88.57%
구내식당,충청남도,합계,"1,035 ","1,038 ",99.71%,"1,085 ",95.39%
구내식당,충청남도,천안시 동남구,117 ,117 ,100.00%,120 ,97.50%
구내식당,충청남도,천안시 서북구,165 ,164 ,100.61%,172 ,95.93%
구내식당,충청남도,공주시,83 ,86 ,96.51%,88 ,94.32%
구내식당,충청남도,보령시,46 ,46 ,100.00%,50 ,92.00%
구내식당,충청남도,아산시,155 ,155 ,100.00%,157 ,98.73%
구내식당,충청남도,서산시,102 ,102 ,100.00%,106 ,96.23%
구내식당,충청남도,논산시,59 ,59 ,100.00%,59 ,100.00%
구내식당,충청남도,계룡시,14 ,14 ,100.00%,15 ,93.33%
구내식당,충청남도,당진시,94 ,96 ,97.92%,104 ,90.38%
구내식당,충청남도,금산군,19 ,18 ,105.56%,18 ,105.56%
구내식당,충청남도,부여군,27 ,28 ,96.43%,30 ,90.00%
구내식당,충청남도,서천군,28 ,28 ,100.00%,29 ,96.55%
구내식당,충청남도,청양군,21 ,21 ,100.00%,22 ,95.45%
구내식당,충청남도,홍성군,32 ,31 ,103.23%,35 ,91.43%
구내식당,충청남도,예산군,39 ,39 ,100.00%,45 ,86.67%
구내식당,충청남도,태안군,34 ,34 ,100.00%,35 ,97.14%
구내식당,세종특별자치시,합계,80 ,78 ,102.56%,84 ,95.24%
구내식당,세종특별자치시,세종시,80 ,78 ,102.56%,84 ,95.24%
구내식당,광주광역시,합계,397 ,399 ,99.50%,418 ,94.98%
구내식당,광주광역시,동구,63 ,63 ,100.00%,65 ,96.92%
구내식당,광주광역시,남구,43 ,43 ,100.00%,43 ,100.00%
구내식당,광주광역시,서구,65 ,66 ,98.48%,73 ,89.04%
구내식당,광주광역시,북구,92 ,92 ,100.00%,103 ,89.32%
구내식당,광주광역시,광산구,134 ,135 ,99.26%,134 ,100.00%
구내식당,전라북도,합계,791 ,794 ,99.62%,840 ,94.17%
구내식당,전라북도,전주시 완산구,122 ,122 ,100.00%,125 ,97.60%
구내식당,전라북도,전주시 덕진구,76 ,76 ,100.00%,76 ,100.00%
구내식당,전라북도,군산시,178 ,179 ,99.44%,198 ,89.90%
구내식당,전라북도,익산시,120 ,122 ,98.36%,130 ,92.31%
구내식당,전라북도,정읍시,48 ,49 ,97.96%,57 ,84.21%
구내식당,전라북도,남원시,48 ,48 ,100.00%,44 ,109.09%
구내식당,전라북도,김제시,46 ,46 ,100.00%,47 ,97.87%
구내식당,전라북도,완주군,56 ,56 ,100.00%,60 ,93.33%
구내식당,전라북도,진안군,7 ,7 ,100.00%,7 ,100.00%
구내식당,전라북도,무주군,10 ,10 ,100.00%,11 ,90.91%
구내식당,전라북도,장수군,14 ,14 ,100.00%,14 ,100.00%
구내식당,전라북도,임실군,19 ,18 ,105.56%,20 ,95.00%
구내식당,전라북도,순창군,10 ,10 ,100.00%,12 ,83.33%
구내식당,전라북도,고창군,9 ,9 ,100.00%,10 ,90.00%
구내식당,전라북도,부안군,28 ,28 ,100.00%,29 ,96.55%
구내식당,전라남도,합계,647 ,649 ,99.69%,699 ,92.56%
구내식당,전라남도,목포시,78 ,78 ,100.00%,89 ,87.64%
구내식당,전라남도,여수시,129 ,129 ,100.00%,139 ,92.81%
구내식당,전라남도,순천시,83 ,85 ,97.65%,91 ,91.21%
구내식당,전라남도,나주시,34 ,34 ,100.00%,33 ,103.03%
구내식당,전라남도,광양시,41 ,42 ,97.62%,45 ,91.11%
구내식당,전라남도,담양군,15 ,15 ,100.00%,16 ,93.75%
구내식당,전라남도,곡성군,5 ,6 ,83.33%,8 ,62.50%
구내식당,전라남도,구례군,8 ,8 ,100.00%,8 ,100.00%
구내식당,전라남도,고흥군,26 ,26 ,100.00%,28 ,92.86%
구내식당,전라남도,보성군,19 ,19 ,100.00%,19 ,100.00%
구내식당,전라남도,화순군,17 ,17 ,100.00%,18 ,94.44%
구내식당,전라남도,장흥군,22 ,22 ,100.00%,24 ,91.67%
구내식당,전라남도,강진군,14 ,14 ,100.00%,15 ,93.33%
구내식당,전라남도,해남군,17 ,17 ,100.00%,18 ,94.44%
구내식당,전라남도,영암군,34 ,31 ,109.68%,36 ,94.44%
구내식당,전라남도,무안군,22 ,22 ,100.00%,24 ,91.67%
구내식당,전라남도,함평군,13 ,13 ,100.00%,13 ,100.00%
구내식당,전라남도,영광군,10 ,11 ,90.91%,11 ,90.91%
구내식당,전라남도,장성군,17 ,17 ,100.00%,17 ,100.00%
구내식당,전라남도,완도군,15 ,15 ,100.00%,18 ,83.33%
구내식당,전라남도,진도군,12 ,12 ,100.00%,11 ,109.09%
구내식당,전라남도,신안군,16 ,16 ,100.00%,18 ,88.89%
구내식당,대구광역시,합계,884 ,883 ,100.11%,947 ,93.35%
구내식당,대구광역시,중구,63 ,63 ,100.00%,72 ,87.50%
구내식당,대구광역시,동구,112 ,111 ,100.90%,114 ,98.25%
구내식당,대구광역시,남구,56 ,56 ,100.00%,62 ,90.32%
구내식당,대구광역시,서구,69 ,69 ,100.00%,77 ,89.61%
구내식당,대구광역시,북구,152 ,151 ,100.66%,165 ,92.12%
구내식당,대구광역시,수성구,95 ,94 ,101.06%,112 ,84.82%
구내식당,대구광역시,달서구,258 ,260 ,99.23%,265 ,97.36%
구내식당,대구광역시,달성군,79 ,79 ,100.00%,80 ,98.75%
구내식당,경상북도,합계,"1,290 ","1,301 ",99.15%,"1,399 ",92.21%
구내식당,경상북도,포항시 남구,80 ,80 ,100.00%,80 ,100.00%
구내식당,경상북도,포항시 북구,76 ,76 ,100.00%,79 ,96.20%
구내식당,경상북도,경주시,146 ,147 ,99.32%,155 ,94.19%
구내식당,경상북도,김천시,202 ,204 ,99.02%,216 ,93.52%
구내식당,경상북도,안동시,39 ,39 ,100.00%,42 ,92.86%
구내식당,경상북도,구미시,274 ,278 ,98.56%,308 ,88.96%
구내식당,경상북도,영주시,31 ,32 ,96.88%,33 ,93.94%
구내식당,경상북도,영천시,63 ,65 ,96.92%,70 ,90.00%
구내식당,경상북도,상주시,44 ,46 ,95.65%,52 ,84.62%
구내식당,경상북도,문경시,33 ,33 ,100.00%,33 ,100.00%
구내식당,경상북도,경산시,88 ,88 ,100.00%,94 ,93.62%
구내식당,경상북도,군위군,10 ,10 ,100.00%,10 ,100.00%
구내식당,경상북도,의성군,22 ,22 ,100.00%,25 ,88.00%
구내식당,경상북도,청송군,5 ,5 ,100.00%,6 ,83.33%
구내식당,경상북도,영양군,8 ,8 ,100.00%,8 ,100.00%
구내식당,경상북도,영덕군,19 ,19 ,100.00%,19 ,100.00%
구내식당,경상북도,청도군,20 ,20 ,100.00%,21 ,95.24%
구내식당,경상북도,고령군,14 ,13 ,107.69%,13 ,107.69%
구내식당,경상북도,성주군,24 ,24 ,100.00%,30 ,80.00%
구내식당,경상북도,칠곡군,56 ,56 ,100.00%,63 ,88.89%
구내식당,경상북도,예천군,10 ,10 ,100.00%,10 ,100.00%
구내식당,경상북도,봉화군,11 ,11 ,100.00%,14 ,78.57%
구내식당,경상북도,울진군,10 ,10 ,100.00%,13 ,76.92%
구내식당,경상북도,울릉군,5 ,5 ,100.00%,5 ,100.00%
구내식당,부산광역시,합계,"1,436 ","1,440 ",99.72%,"1,546 ",92.88%
구내식당,부산광역시,중구,61 ,60 ,101.67%,65 ,93.85%
구내식당,부산광역시,강서구,230 ,232 ,99.14%,240 ,95.83%
구내식당,부산광역시,동구,40 ,40 ,100.00%,42 ,95.24%
구내식당,부산광역시,남구,87 ,87 ,100.00%,94 ,92.55%
구내식당,부산광역시,서구,48 ,47 ,102.13%,50 ,96.00%
구내식당,부산광역시,북구,37 ,38 ,97.37%,43 ,86.05%
구내식당,부산광역시,영도구,63 ,63 ,100.00%,67 ,94.03%
구내식당,부산광역시,부산진구,129 ,129 ,100.00%,145 ,88.97%
구내식당,부산광역시,동래구,71 ,71 ,100.00%,72 ,98.61%
구내식당,부산광역시,해운대구,175 ,175 ,100.00%,197 ,88.83%
구내식당,부산광역시,사하구,157 ,156 ,100.64%,159 ,98.74%
구내식당,부산광역시,금정구,102 ,104 ,98.08%,115 ,88.70%
구내식당,부산광역시,연제구,55 ,56 ,98.21%,58 ,94.83%
구내식당,부산광역시,수영구,39 ,40 ,97.50%,47 ,82.98%
구내식당,부산광역시,사상구,99 ,99 ,100.00%,104 ,95.19%
구내식당,부산광역시,기장군,43 ,43 ,100.00%,48 ,89.58%
구내식당,울산광역시,합계,420 ,424 ,99.06%,458 ,91.70%
구내식당,울산광역시,중구,48 ,49 ,97.96%,53 ,90.57%
구내식당,울산광역시,동구,61 ,63 ,96.83%,68 ,89.71%
구내식당,울산광역시,남구,149 ,149 ,100.00%,156 ,95.51%
구내식당,울산광역시,북구,74 ,73 ,101.37%,81 ,91.36%
구내식당,울산광역시,울주군,88 ,90 ,97.78%,100 ,88.00%
구내식당,경상남도,합계,"1,831 ","1,841 ",99.46%,"1,955 ",93.66%
구내식당,경상남도,고성군,17 ,18 ,94.44%,18 ,94.44%
구내식당,경상남도,창원시 의창구,176 ,176 ,100.00%,186 ,94.62%
구내식당,경상남도,창원시 성산구,213 ,213 ,100.00%,225 ,94.67%
구내식당,경상남도,창원시 마산합포구,103 ,103 ,100.00%,108 ,95.37%
구내식당,경상남도,창원시 마산회원구,96 ,99 ,96.97%,109 ,88.07%
구내식당,경상남도,창원시 진해구,59 ,60 ,98.33%,62 ,95.16%
구내식당,경상남도,진주시,175 ,176 ,99.43%,190 ,92.11%
구내식당,경상남도,통영시,43 ,42 ,102.38%,46 ,93.48%
구내식당,경상남도,사천시,56 ,55 ,101.82%,60 ,93.33%
구내식당,경상남도,김해시,357 ,361 ,98.89%,388 ,92.01%
구내식당,경상남도,밀양시,38 ,37 ,102.70%,41 ,92.68%
구내식당,경상남도,거제시,74 ,74 ,100.00%,75 ,98.67%
구내식당,경상남도,양산시,201 ,203 ,99.01%,219 ,91.78%
구내식당,경상남도,의령군,21 ,21 ,100.00%,21 ,100.00%
구내식당,경상남도,함안군,80 ,80 ,100.00%,80 ,100.00%
구내식당,경상남도,창녕군,40 ,40 ,100.00%,38 ,105.26%
구내식당,경상남도,남해군,7 ,7 ,100.00%,10 ,70.00%
구내식당,경상남도,하동군,16 ,16 ,100.00%,18 ,88.89%
구내식당,경상남도,산청군,19 ,20 ,95.00%,21 ,90.48%
구내식당,경상남도,함양군,13 ,13 ,100.00%,15 ,86.67%
구내식당,경상남도,거창군,18 ,18 ,100.00%,18 ,100.00%
구내식당,경상남도,합천군,9 ,9 ,100.00%,7 ,128.57%
구내식당,제주특별자치도,합계,161 ,163 ,98.77%,170 ,94.71%
구내식당,제주특별자치도,제주시,117 ,119 ,98.32%,128 ,91.41%
구내식당,제주특별자치도,서귀포시,44 ,44 ,100.00%,42 ,104.76%
기술및직업훈련학원,합계,합계,"14,200 ","14,058 ",101.01%,"12,431 ",114.23%
기술및직업훈련학원,서울특별시,합계,"3,174 ","3,145 ",100.92%,"2,824 ",112.39%
기술및직업훈련학원,서울특별시,종로구,159 ,159 ,100.00%,150 ,106.00%
기술및직업훈련학원,서울특별시,중구,86 ,87 ,98.85%,71 ,121.13%
기술및직업훈련학원,서울특별시,용산구,64 ,63 ,101.59%,46 ,139.13%
기술및직업훈련학원,서울특별시,성동구,107 ,108 ,99.07%,86 ,124.42%
기술및직업훈련학원,서울특별시,광진구,91 ,91 ,100.00%,90 ,101.11%
기술및직업훈련학원,서울특별시,동대문구,81 ,81 ,100.00%,74 ,109.46%
기술및직업훈련학원,서울특별시,중랑구,56 ,55 ,101.82%,55 ,101.82%
기술및직업훈련학원,서울특별시,성북구,92 ,92 ,100.00%,81 ,113.58%
기술및직업훈련학원,서울특별시,강북구,42 ,43 ,97.67%,32 ,131.25%
기술및직업훈련학원,서울특별시,도봉구,62 ,59 ,105.08%,48 ,129.17%
기술및직업훈련학원,서울특별시,노원구,80 ,79 ,101.27%,72 ,111.11%
기술및직업훈련학원,서울특별시,은평구,93 ,95 ,97.89%,81 ,114.81%
기술및직업훈련학원,서울특별시,서대문구,107 ,107 ,100.00%,96 ,111.46%
기술및직업훈련학원,서울특별시,마포구,208 ,204 ,101.96%,179 ,116.20%
기술및직업훈련학원,서울특별시,양천구,94 ,94 ,100.00%,78 ,120.51%
기술및직업훈련학원,서울특별시,강서구,154 ,151 ,101.99%,134 ,114.93%
기술및직업훈련학원,서울특별시,구로구,115 ,112 ,102.68%,114 ,100.88%
기술및직업훈련학원,서울특별시,금천구,78 ,76 ,102.63%,59 ,132.20%
기술및직업훈련학원,서울특별시,영등포구,210 ,207 ,101.45%,197 ,106.60%
기술및직업훈련학원,서울특별시,동작구,103 ,100 ,103.00%,101 ,101.98%
기술및직업훈련학원,서울특별시,관악구,123 ,120 ,102.50%,103 ,119.42%
기술및직업훈련학원,서울특별시,서초구,285 ,279 ,102.15%,256 ,111.33%
기술및직업훈련학원,서울특별시,강남구,389 ,389 ,100.00%,368 ,105.71%
기술및직업훈련학원,서울특별시,송파구,199 ,200 ,99.50%,173 ,115.03%
기술및직업훈련학원,서울특별시,강동구,96 ,94 ,102.13%,80 ,120.00%
기술및직업훈련학원,인천광역시,합계,603 ,588 ,102.55%,491 ,122.81%
기술및직업훈련학원,인천광역시,중구,30 ,31 ,96.77%,24 ,125.00%
기술및직업훈련학원,인천광역시,동구,18 ,17 ,105.88%,9 ,200.00%
기술및직업훈련학원,인천광역시,미추홀구,92 ,88 ,104.55%,79 ,116.46%
기술및직업훈련학원,인천광역시,연수구,79 ,78 ,101.28%,62 ,127.42%
기술및직업훈련학원,인천광역시,남동구,119 ,118 ,100.85%,95 ,125.26%
기술및직업훈련학원,인천광역시,부평구,106 ,104 ,101.92%,92 ,115.22%
기술및직업훈련학원,인천광역시,계양구,42 ,41 ,102.44%,40 ,105.00%
기술및직업훈련학원,인천광역시,서구,105 ,99 ,106.06%,80 ,131.25%
기술및직업훈련학원,인천광역시,강화군,11 ,11 ,100.00%,9 ,122.22%
기술및직업훈련학원,인천광역시,옹진군,*,*,,*,
기술및직업훈련학원,경기도,합계,"3,193 ","3,163 ",100.95%,"2,761 ",115.65%
기술및직업훈련학원,경기도,수원시 장안구,71 ,70 ,101.43%,61 ,116.39%
기술및직업훈련학원,경기도,수원시 권선구,71 ,70 ,101.43%,55 ,129.09%
기술및직업훈련학원,경기도,수원시 팔달구,129 ,127 ,101.57%,126 ,102.38%
기술및직업훈련학원,경기도,수원시 영통구,86 ,85 ,101.18%,67 ,128.36%
기술및직업훈련학원,경기도,성남시 수정구,54 ,52 ,103.85%,49 ,110.20%
기술및직업훈련학원,경기도,성남시 중원구,54 ,53 ,101.89%,50 ,108.00%
기술및직업훈련학원,경기도,성남시 분당구,170 ,169 ,100.59%,154 ,110.39%
기술및직업훈련학원,경기도,의정부시,132 ,128 ,103.13%,101 ,130.69%
기술및직업훈련학원,경기도,안양시 만안구,59 ,60 ,98.33%,51 ,115.69%
기술및직업훈련학원,경기도,안양시 동안구,104 ,101 ,102.97%,80 ,130.00%
기술및직업훈련학원,경기도,부천시,219 ,219 ,100.00%,194 ,112.89%
기술및직업훈련학원,경기도,광명시,72 ,71 ,101.41%,70 ,102.86%
기술및직업훈련학원,경기도,평택시,113 ,114 ,99.12%,115 ,98.26%
기술및직업훈련학원,경기도,동두천시,17 ,18 ,94.44%,16 ,106.25%
기술및직업훈련학원,경기도,안산시 상록구,68 ,69 ,98.55%,61 ,111.48%
기술및직업훈련학원,경기도,안산시 단원구,103 ,105 ,98.10%,96 ,107.29%
기술및직업훈련학원,경기도,고양시 덕양구,103 ,99 ,104.04%,79 ,130.38%
기술및직업훈련학원,경기도,고양시 일산동구,121 ,117 ,103.42%,96 ,126.04%
기술및직업훈련학원,경기도,고양시 일산서구,72 ,72 ,100.00%,63 ,114.29%
기술및직업훈련학원,경기도,과천시,11 ,10 ,110.00%,5 ,220.00%
기술및직업훈련학원,경기도,구리시,39 ,40 ,97.50%,40 ,97.50%
기술및직업훈련학원,경기도,남양주시,143 ,138 ,103.62%,116 ,123.28%
기술및직업훈련학원,경기도,오산시,35 ,35 ,100.00%,35 ,100.00%
기술및직업훈련학원,경기도,시흥시,103 ,105 ,98.10%,103 ,100.00%
기술및직업훈련학원,경기도,군포시,64 ,70 ,91.43%,68 ,94.12%
기술및직업훈련학원,경기도,의왕시,28 ,27 ,103.70%,20 ,140.00%
기술및직업훈련학원,경기도,하남시,53 ,54 ,98.15%,48 ,110.42%
기술및직업훈련학원,경기도,용인시 처인구,58 ,54 ,107.41%,43 ,134.88%
기술및직업훈련학원,경기도,용인시 기흥구,93 ,88 ,105.68%,79 ,117.72%
기술및직업훈련학원,경기도,용인시 수지구,85 ,88 ,96.59%,72 ,118.06%
기술및직업훈련학원,경기도,파주시,106 ,103 ,102.91%,84 ,126.19%
기술및직업훈련학원,경기도,이천시,45 ,46 ,97.83%,47 ,95.74%
기술및직업훈련학원,경기도,안성시,25 ,25 ,100.00%,26 ,96.15%
기술및직업훈련학원,경기도,김포시,102 ,98 ,104.08%,82 ,124.39%
기술및직업훈련학원,경기도,화성시,172 ,174 ,98.85%,138 ,124.64%
기술및직업훈련학원,경기도,광주시,71 ,70 ,101.43%,57 ,124.56%
기술및직업훈련학원,경기도,양주시,43 ,41 ,104.88%,27 ,159.26%
기술및직업훈련학원,경기도,포천시,29 ,29 ,100.00%,25 ,116.00%
기술및직업훈련학원,경기도,여주시,26 ,25 ,104.00%,26 ,100.00%
기술및직업훈련학원,경기도,연천군,5 ,5 ,100.00%,5 ,100.00%
기술및직업훈련학원,경기도,가평군,16 ,15 ,106.67%,10 ,160.00%
기술및직업훈련학원,경기도,양평군,23 ,24 ,95.83%,21 ,109.52%
기술및직업훈련학원,강원도,합계,420 ,421 ,99.76%,360 ,116.67%
기술및직업훈련학원,강원도,춘천시,97 ,97 ,100.00%,72 ,134.72%
기술및직업훈련학원,강원도,원주시,101 ,101 ,100.00%,81 ,124.69%
기술및직업훈련학원,강원도,강릉시,77 ,81 ,95.06%,73 ,105.48%
기술및직업훈련학원,강원도,동해시,29 ,28 ,103.57%,30 ,96.67%
기술및직업훈련학원,강원도,태백시,12 ,10 ,120.00%,9 ,133.33%
기술및직업훈련학원,강원도,속초시,17 ,18 ,94.44%,17 ,100.00%
기술및직업훈련학원,강원도,삼척시,17 ,16 ,106.25%,14 ,121.43%
기술및직업훈련학원,강원도,홍천군,15 ,16 ,93.75%,12 ,125.00%
기술및직업훈련학원,강원도,횡성군,4 ,3 ,133.33%,3 ,133.33%
기술및직업훈련학원,강원도,영월군,5 ,5 ,100.00%,5 ,100.00%
기술및직업훈련학원,강원도,평창군,*,*,,3 ,
기술및직업훈련학원,강원도,정선군,4 ,4 ,100.00%,4 ,100.00%
기술및직업훈련학원,강원도,철원군,11 ,11 ,100.00%,10 ,110.00%
기술및직업훈련학원,강원도,화천군,6 ,6 ,100.00%,4 ,150.00%
기술및직업훈련학원,강원도,양구군,6 ,6 ,100.00%,6 ,100.00%
기술및직업훈련학원,강원도,인제군,6 ,6 ,100.00%,7 ,85.71%
기술및직업훈련학원,강원도,고성군,5 ,5 ,100.00%,3 ,166.67%
기술및직업훈련학원,강원도,양양군,6 ,6 ,100.00%,7 ,85.71%
기술및직업훈련학원,대전광역시,합계,477 ,479 ,99.58%,432 ,110.42%
기술및직업훈련학원,대전광역시,중구,113 ,115 ,98.26%,110 ,102.73%
기술및직업훈련학원,대전광역시,동구,50 ,51 ,98.04%,47 ,106.38%
기술및직업훈련학원,대전광역시,서구,182 ,181 ,100.55%,165 ,110.30%
기술및직업훈련학원,대전광역시,유성구,97 ,98 ,98.98%,82 ,118.29%
기술및직업훈련학원,대전광역시,대덕구,35 ,34 ,102.94%,28 ,125.00%
기술및직업훈련학원,충청북도,합계,383 ,381 ,100.52%,340 ,112.65%
기술및직업훈련학원,충청북도,청주시 상당구,65 ,66 ,98.48%,50 ,130.00%
기술및직업훈련학원,충청북도,청주시 서원구,45 ,43 ,104.65%,47 ,95.74%
기술및직업훈련학원,충청북도,청주시 흥덕구,68 ,68 ,100.00%,61 ,111.48%
기술및직업훈련학원,충청북도,청주시 청원구,32 ,31 ,103.23%,27 ,118.52%
기술및직업훈련학원,충청북도,충주시,59 ,60 ,98.33%,57 ,103.51%
기술및직업훈련학원,충청북도,제천시,32 ,31 ,103.23%,30 ,106.67%
기술및직업훈련학원,충청북도,보은군,*,*,,*,
기술및직업훈련학원,충청북도,옥천군,15 ,15 ,100.00%,11 ,136.36%
기술및직업훈련학원,충청북도,영동군,12 ,12 ,100.00%,12 ,100.00%
기술및직업훈련학원,충청북도,증평군,7 ,7 ,100.00%,6 ,116.67%
기술및직업훈련학원,충청북도,진천군,20 ,20 ,100.00%,16 ,125.00%
기술및직업훈련학원,충청북도,괴산군,3 ,3 ,100.00%,3 ,100.00%
기술및직업훈련학원,충청북도,음성군,16 ,16 ,100.00%,15 ,106.67%
기술및직업훈련학원,충청북도,단양군,7 ,7 ,100.00%,4 ,175.00%
기술및직업훈련학원,충청남도,합계,547 ,534 ,102.43%,462 ,118.40%
기술및직업훈련학원,충청남도,천안시 동남구,85 ,80 ,106.25%,70 ,121.43%
기술및직업훈련학원,충청남도,천안시 서북구,96 ,93 ,103.23%,85 ,112.94%
기술및직업훈련학원,충청남도,공주시,27 ,27 ,100.00%,22 ,122.73%
기술및직업훈련학원,충청남도,보령시,37 ,35 ,105.71%,25 ,148.00%
기술및직업훈련학원,충청남도,아산시,79 ,77 ,102.60%,61 ,129.51%
기술및직업훈련학원,충청남도,서산시,42 ,42 ,100.00%,37 ,113.51%
기술및직업훈련학원,충청남도,논산시,33 ,33 ,100.00%,30 ,110.00%
기술및직업훈련학원,충청남도,계룡시,12 ,12 ,100.00%,12 ,100.00%
기술및직업훈련학원,충청남도,당진시,39 ,39 ,100.00%,34 ,114.71%
기술및직업훈련학원,충청남도,금산군,15 ,15 ,100.00%,14 ,107.14%
기술및직업훈련학원,충청남도,부여군,16 ,15 ,106.67%,12 ,133.33%
기술및직업훈련학원,충청남도,서천군,6 ,6 ,100.00%,8 ,75.00%
기술및직업훈련학원,충청남도,청양군,4 ,5 ,80.00%,6 ,66.67%
기술및직업훈련학원,충청남도,홍성군,31 ,30 ,103.33%,24 ,129.17%
기술및직업훈련학원,충청남도,예산군,19 ,19 ,100.00%,17 ,111.76%
기술및직업훈련학원,충청남도,태안군,6 ,6 ,100.00%,5 ,120.00%
기술및직업훈련학원,세종특별자치시,합계,120 ,115 ,104.35%,88 ,136.36%
기술및직업훈련학원,세종특별자치시,세종시,120 ,115 ,104.35%,88 ,136.36%
기술및직업훈련학원,광주광역시,합계,508 ,499 ,101.80%,474 ,107.17%
기술및직업훈련학원,광주광역시,동구,73 ,74 ,98.65%,78 ,93.59%
기술및직업훈련학원,광주광역시,남구,70 ,69 ,101.45%,64 ,109.38%
기술및직업훈련학원,광주광역시,서구,109 ,110 ,99.09%,97 ,112.37%
기술및직업훈련학원,광주광역시,북구,156 ,151 ,103.31%,140 ,111.43%
기술및직업훈련학원,광주광역시,광산구,100 ,95 ,105.26%,95 ,105.26%
기술및직업훈련학원,전라북도,합계,522 ,523 ,99.81%,451 ,115.74%
기술및직업훈련학원,전라북도,전주시 완산구,132 ,131 ,100.76%,111 ,118.92%
기술및직업훈련학원,전라북도,전주시 덕진구,105 ,106 ,99.06%,93 ,112.90%
기술및직업훈련학원,전라북도,군산시,78 ,78 ,100.00%,65 ,120.00%
기술및직업훈련학원,전라북도,익산시,67 ,67 ,100.00%,65 ,103.08%
