사업자 현황 ( 4월/100대 생활업종),,,,,,,
*조회년월,,2020년 4월,,,,,
,,,,,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
가구점,대구광역시,동구,59 ,58 ,101.72%,61 ,96.72%
가구점,대구광역시,남구,16 ,16 ,100.00%,21 ,76.19%
가구점,대구광역시,북구,116 ,119 ,97.48%,109 ,106.42%
가구점,대구광역시,수성구,38 ,41 ,92.68%,42 ,90.48%
가구점,대구광역시,달서구,40 ,41 ,97.56%,47 ,85.11%
가구점,대구광역시,달성군,25 ,26 ,96.15%,23 ,108.70%
가구점,경상북도,합계,475 ,474 ,100.21%,465 ,102.15%
가구점,경상북도,포항시 남구,25 ,24 ,104.17%,24 ,104.17%
가구점,경상북도,포항시 북구,66 ,65 ,101.54%,67 ,98.51%
가구점,경상북도,경주시,57 ,57 ,100.00%,52 ,109.62%
가구점,경상북도,김천시,27 ,28 ,96.43%,31 ,87.10%
가구점,경상북도,안동시,47 ,47 ,100.00%,45 ,104.44%
가구점,경상북도,구미시,62 ,63 ,98.41%,66 ,93.94%
가구점,경상북도,영주시,22 ,22 ,100.00%,20 ,110.00%
가구점,경상북도,영천시,11 ,11 ,100.00%,10 ,110.00%
가구점,경상북도,상주시,14 ,14 ,100.00%,15 ,93.33%
가구점,경상북도,문경시,12 ,12 ,100.00%,13 ,92.31%
가구점,경상북도,경산시,46 ,46 ,100.00%,40 ,115.00%
가구점,경상북도,군위군,*,*,,*,
가구점,경상북도,의성군,5 ,5 ,100.00%,4 ,125.00%
가구점,경상북도,청송군,*,*,,3 ,
가구점,경상북도,영양군,*,*,,*,
가구점,경상북도,영덕군,4 ,4 ,100.00%,3 ,133.33%
가구점,경상북도,청도군,*,*,,*,
가구점,경상북도,고령군,5 ,5 ,100.00%,5 ,100.00%
가구점,경상북도,성주군,4 ,4 ,100.00%,6 ,66.67%
가구점,경상북도,칠곡군,40 ,39 ,102.56%,38 ,105.26%
가구점,경상북도,예천군,5 ,5 ,100.00%,4 ,125.00%
가구점,경상북도,봉화군,*,*,,*,
가구점,경상북도,울진군,12 ,12 ,100.00%,10 ,120.00%
가구점,경상북도,울릉군,*,*,,*,
가구점,부산광역시,합계,490 ,492 ,99.59%,510 ,96.08%
가구점,부산광역시,중구,10 ,9 ,111.11%,10 ,100.00%
가구점,부산광역시,강서구,29 ,29 ,100.00%,22 ,131.82%
가구점,부산광역시,서구,9 ,9 ,100.00%,6 ,150.00%
가구점,부산광역시,동구,59 ,59 ,100.00%,64 ,92.19%
가구점,부산광역시,영도구,7 ,7 ,100.00%,7 ,100.00%
가구점,부산광역시,부산진구,31 ,32 ,96.88%,31 ,100.00%
가구점,부산광역시,동래구,47 ,45 ,104.44%,45 ,104.44%
가구점,부산광역시,남구,27 ,28 ,96.43%,30 ,90.00%
가구점,부산광역시,북구,25 ,25 ,100.00%,24 ,104.17%
가구점,부산광역시,해운대구,76 ,77 ,98.70%,84 ,90.48%
가구점,부산광역시,사하구,36 ,35 ,102.86%,42 ,85.71%
가구점,부산광역시,금정구,28 ,29 ,96.55%,31 ,90.32%
가구점,부산광역시,연제구,32 ,32 ,100.00%,33 ,96.97%
가구점,부산광역시,수영구,22 ,22 ,100.00%,21 ,104.76%
가구점,부산광역시,사상구,28 ,30 ,93.33%,31 ,90.32%
가구점,부산광역시,기장군,24 ,24 ,100.00%,29 ,82.76%
가구점,울산광역시,합계,167 ,171 ,97.66%,178 ,93.82%
가구점,울산광역시,중구,68 ,68 ,100.00%,69 ,98.55%
가구점,울산광역시,동구,16 ,16 ,100.00%,19 ,84.21%
가구점,울산광역시,남구,38 ,40 ,95.00%,40 ,95.00%
가구점,울산광역시,북구,20 ,22 ,90.91%,23 ,86.96%
가구점,울산광역시,울주군,25 ,25 ,100.00%,27 ,92.59%
가구점,경상남도,합계,538 ,536 ,100.37%,563 ,95.56%
가구점,경상남도,고성군,4 ,4 ,100.00%,7 ,57.14%
가구점,경상남도,창원시 의창구,53 ,53 ,100.00%,55 ,96.36%
가구점,경상남도,창원시 성산구,21 ,21 ,100.00%,29 ,72.41%
가구점,경상남도,창원시 마산합포구,34 ,34 ,100.00%,36 ,94.44%
가구점,경상남도,창원시 마산회원구,12 ,11 ,109.09%,14 ,85.71%
가구점,경상남도,창원시 진해구,24 ,24 ,100.00%,24 ,100.00%
가구점,경상남도,진주시,71 ,70 ,101.43%,71 ,100.00%
가구점,경상남도,통영시,25 ,25 ,100.00%,27 ,92.59%
가구점,경상남도,사천시,21 ,20 ,105.00%,19 ,110.53%
가구점,경상남도,김해시,120 ,120 ,100.00%,132 ,90.91%
가구점,경상남도,밀양시,12 ,12 ,100.00%,15 ,80.00%
가구점,경상남도,거제시,32 ,32 ,100.00%,27 ,118.52%
가구점,경상남도,양산시,63 ,64 ,98.44%,61 ,103.28%
가구점,경상남도,의령군,*,*,,*,
가구점,경상남도,함안군,4 ,4 ,100.00%,4 ,100.00%
가구점,경상남도,창녕군,6 ,6 ,100.00%,7 ,85.71%
가구점,경상남도,남해군,7 ,7 ,100.00%,7 ,100.00%
가구점,경상남도,하동군,6 ,6 ,100.00%,6 ,100.00%
가구점,경상남도,산청군,*,*,,*,
가구점,경상남도,함양군,4 ,4 ,100.00%,4 ,100.00%
가구점,경상남도,거창군,10 ,10 ,100.00%,9 ,111.11%
가구점,경상남도,합천군,6 ,6 ,100.00%,6 ,100.00%
가구점,제주특별자치도,합계,186 ,188 ,98.94%,183 ,101.64%
가구점,제주특별자치도,제주시,145 ,146 ,99.32%,144 ,100.69%
가구점,제주특별자치도,서귀포시,41 ,42 ,97.62%,39 ,105.13%
가전제품수리점,합계,합계,"16,391 ","16,195 ",101.21%,"14,609 ",112.20%
가전제품수리점,서울특별시,합계,"2,716 ","2,665 ",101.91%,"2,367 ",114.74%
가전제품수리점,서울특별시,종로구,63 ,62 ,101.61%,60 ,105.00%
가전제품수리점,서울특별시,중구,46 ,46 ,100.00%,35 ,131.43%
가전제품수리점,서울특별시,용산구,58 ,58 ,100.00%,49 ,118.37%
가전제품수리점,서울특별시,성동구,53 ,52 ,101.92%,59 ,89.83%
가전제품수리점,서울특별시,광진구,97 ,94 ,103.19%,84 ,115.48%
가전제품수리점,서울특별시,동대문구,127 ,124 ,102.42%,107 ,118.69%
가전제품수리점,서울특별시,중랑구,200 ,203 ,98.52%,177 ,112.99%
가전제품수리점,서울특별시,성북구,146 ,145 ,100.69%,105 ,139.05%
가전제품수리점,서울특별시,강북구,137 ,136 ,100.74%,125 ,109.60%
가전제품수리점,서울특별시,도봉구,129 ,128 ,100.78%,103 ,125.24%
가전제품수리점,서울특별시,노원구,142 ,133 ,106.77%,130 ,109.23%
가전제품수리점,서울특별시,은평구,163 ,155 ,105.16%,133 ,122.56%
가전제품수리점,서울특별시,서대문구,84 ,80 ,105.00%,66 ,127.27%
가전제품수리점,서울특별시,마포구,76 ,75 ,101.33%,84 ,90.48%
가전제품수리점,서울특별시,양천구,123 ,122 ,100.82%,108 ,113.89%
가전제품수리점,서울특별시,강서구,170 ,165 ,103.03%,147 ,115.65%
가전제품수리점,서울특별시,구로구,117 ,114 ,102.63%,98 ,119.39%
가전제품수리점,서울특별시,금천구,72 ,71 ,101.41%,69 ,104.35%
가전제품수리점,서울특별시,영등포구,95 ,91 ,104.40%,83 ,114.46%
가전제품수리점,서울특별시,동작구,67 ,67 ,100.00%,50 ,134.00%
가전제품수리점,서울특별시,관악구,121 ,121 ,100.00%,113 ,107.08%
가전제품수리점,서울특별시,서초구,75 ,75 ,100.00%,70 ,107.14%
가전제품수리점,서울특별시,강남구,83 ,82 ,101.22%,79 ,105.06%
가전제품수리점,서울특별시,송파구,131 ,127 ,103.15%,112 ,116.96%
가전제품수리점,서울특별시,강동구,141 ,139 ,101.44%,121 ,116.53%
가전제품수리점,인천광역시,합계,"1,156 ","1,146 ",100.87%,"1,045 ",110.62%
가전제품수리점,인천광역시,중구,33 ,34 ,97.06%,30 ,110.00%
가전제품수리점,인천광역시,서구,196 ,196 ,100.00%,169 ,115.98%
가전제품수리점,인천광역시,동구,39 ,38 ,102.63%,30 ,130.00%
가전제품수리점,인천광역시,미추홀구,156 ,153 ,101.96%,147 ,106.12%
가전제품수리점,인천광역시,연수구,76 ,76 ,100.00%,66 ,115.15%
가전제품수리점,인천광역시,남동구,218 ,214 ,101.87%,210 ,103.81%
가전제품수리점,인천광역시,부평구,232 ,230 ,100.87%,217 ,106.91%
가전제품수리점,인천광역시,계양구,187 ,186 ,100.54%,163 ,114.72%
가전제품수리점,인천광역시,강화군,15 ,15 ,100.00%,10 ,150.00%
가전제품수리점,인천광역시,옹진군,4 ,4 ,100.00%,3 ,133.33%
가전제품수리점,경기도,합계,"4,828 ","4,751 ",101.62%,"4,119 ",117.21%
가전제품수리점,경기도,수원시 장안구,119 ,116 ,102.59%,97 ,122.68%
가전제품수리점,경기도,수원시 권선구,222 ,222 ,100.00%,172 ,129.07%
가전제품수리점,경기도,수원시 팔달구,103 ,104 ,99.04%,102 ,100.98%
가전제품수리점,경기도,수원시 영통구,100 ,101 ,99.01%,99 ,101.01%
가전제품수리점,경기도,성남시 수정구,80 ,78 ,102.56%,81 ,98.77%
가전제품수리점,경기도,성남시 중원구,91 ,91 ,100.00%,89 ,102.25%
가전제품수리점,경기도,성남시 분당구,65 ,58 ,112.07%,62 ,104.84%
가전제품수리점,경기도,의정부시,228 ,222 ,102.70%,199 ,114.57%
가전제품수리점,경기도,안양시 만안구,81 ,81 ,100.00%,55 ,147.27%
가전제품수리점,경기도,안양시 동안구,76 ,76 ,100.00%,78 ,97.44%
가전제품수리점,경기도,부천시,316 ,315 ,100.32%,303 ,104.29%
가전제품수리점,경기도,광명시,87 ,86 ,101.16%,76 ,114.47%
가전제품수리점,경기도,평택시,182 ,174 ,104.60%,144 ,126.39%
가전제품수리점,경기도,동두천시,31 ,31 ,100.00%,28 ,110.71%
가전제품수리점,경기도,안산시 상록구,162 ,163 ,99.39%,135 ,120.00%
가전제품수리점,경기도,안산시 단원구,116 ,114 ,101.75%,91 ,127.47%
가전제품수리점,경기도,고양시 덕양구,228 ,228 ,100.00%,195 ,116.92%
가전제품수리점,경기도,고양시 일산동구,108 ,104 ,103.85%,88 ,122.73%
가전제품수리점,경기도,고양시 일산서구,117 ,108 ,108.33%,88 ,132.95%
가전제품수리점,경기도,과천시,5 ,5 ,100.00%,6 ,83.33%
가전제품수리점,경기도,구리시,124 ,126 ,98.41%,103 ,120.39%
가전제품수리점,경기도,남양주시,453 ,448 ,101.12%,382 ,118.59%
가전제품수리점,경기도,오산시,101 ,99 ,102.02%,78 ,129.49%
가전제품수리점,경기도,시흥시,175 ,172 ,101.74%,143 ,122.38%
가전제품수리점,경기도,군포시,69 ,70 ,98.57%,64 ,107.81%
가전제품수리점,경기도,의왕시,59 ,57 ,103.51%,52 ,113.46%
가전제품수리점,경기도,하남시,113 ,112 ,100.89%,86 ,131.40%
가전제품수리점,경기도,용인시 처인구,88 ,84 ,104.76%,68 ,129.41%
가전제품수리점,경기도,용인시 기흥구,99 ,99 ,100.00%,70 ,141.43%
가전제품수리점,경기도,용인시 수지구,28 ,27 ,103.70%,24 ,116.67%
가전제품수리점,경기도,파주시,171 ,170 ,100.59%,152 ,112.50%
가전제품수리점,경기도,이천시,48 ,46 ,104.35%,45 ,106.67%
가전제품수리점,경기도,안성시,38 ,36 ,105.56%,39 ,97.44%
가전제품수리점,경기도,김포시,140 ,136 ,102.94%,126 ,111.11%
가전제품수리점,경기도,화성시,231 ,223 ,103.59%,175 ,132.00%
가전제품수리점,경기도,광주시,152 ,148 ,102.70%,127 ,119.69%
가전제품수리점,경기도,양주시,91 ,92 ,98.91%,77 ,118.18%
가전제품수리점,경기도,포천시,45 ,45 ,100.00%,39 ,115.38%
가전제품수리점,경기도,여주시,37 ,37 ,100.00%,35 ,105.71%
가전제품수리점,경기도,연천군,13 ,13 ,100.00%,11 ,118.18%
가전제품수리점,경기도,가평군,15 ,14 ,107.14%,17 ,88.24%
가전제품수리점,경기도,양평군,21 ,20 ,105.00%,18 ,116.67%
가전제품수리점,강원도,합계,577 ,566 ,101.94%,486 ,118.72%
가전제품수리점,강원도,춘천시,103 ,101 ,101.98%,95 ,108.42%
가전제품수리점,강원도,원주시,204 ,202 ,100.99%,172 ,118.60%
가전제품수리점,강원도,강릉시,104 ,102 ,101.96%,83 ,125.30%
가전제품수리점,강원도,동해시,31 ,29 ,106.90%,27 ,114.81%
가전제품수리점,강원도,태백시,5 ,5 ,100.00%,4 ,125.00%
가전제품수리점,강원도,속초시,28 ,26 ,107.69%,21 ,133.33%
가전제품수리점,강원도,삼척시,15 ,15 ,100.00%,11 ,136.36%
가전제품수리점,강원도,홍천군,12 ,12 ,100.00%,10 ,120.00%
가전제품수리점,강원도,횡성군,11 ,11 ,100.00%,9 ,122.22%
가전제품수리점,강원도,영월군,12 ,12 ,100.00%,10 ,120.00%
가전제품수리점,강원도,평창군,11 ,11 ,100.00%,11 ,100.00%
가전제품수리점,강원도,정선군,9 ,9 ,100.00%,7 ,128.57%
가전제품수리점,강원도,철원군,6 ,6 ,100.00%,4 ,150.00%
가전제품수리점,강원도,화천군,*,*,,4 ,
가전제품수리점,강원도,양구군,9 ,9 ,100.00%,7 ,128.57%
가전제품수리점,강원도,인제군,*,*,,*,
가전제품수리점,강원도,고성군,7 ,6 ,116.67%,5 ,140.00%
가전제품수리점,강원도,양양군,6 ,6 ,100.00%,5 ,120.00%
가전제품수리점,대전광역시,합계,548 ,549 ,99.82%,502 ,109.16%
가전제품수리점,대전광역시,중구,129 ,130 ,99.23%,120 ,107.50%
가전제품수리점,대전광역시,서구,173 ,173 ,100.00%,161 ,107.45%
가전제품수리점,대전광역시,동구,94 ,94 ,100.00%,85 ,110.59%
가전제품수리점,대전광역시,유성구,70 ,68 ,102.94%,55 ,127.27%
가전제품수리점,대전광역시,대덕구,82 ,84 ,97.62%,81 ,101.23%
가전제품수리점,충청북도,합계,479 ,471 ,101.70%,449 ,106.68%
가전제품수리점,충청북도,청주시 상당구,58 ,59 ,98.31%,54 ,107.41%
가전제품수리점,충청북도,청주시 서원구,82 ,81 ,101.23%,77 ,106.49%
가전제품수리점,충청북도,청주시 흥덕구,94 ,87 ,108.05%,90 ,104.44%
가전제품수리점,충청북도,청주시 청원구,48 ,50 ,96.00%,43 ,111.63%
가전제품수리점,충청북도,충주시,65 ,67 ,97.01%,61 ,106.56%
가전제품수리점,충청북도,제천시,42 ,41 ,102.44%,50 ,84.00%
가전제품수리점,충청북도,보은군,8 ,8 ,100.00%,8 ,100.00%
가전제품수리점,충청북도,옥천군,4 ,4 ,100.00%,5 ,80.00%
가전제품수리점,충청북도,영동군,8 ,8 ,100.00%,8 ,100.00%
가전제품수리점,충청북도,증평군,11 ,10 ,110.00%,7 ,157.14%
가전제품수리점,충청북도,진천군,24 ,23 ,104.35%,13 ,184.62%
가전제품수리점,충청북도,괴산군,9 ,8 ,112.50%,7 ,128.57%
가전제품수리점,충청북도,음성군,24 ,23 ,104.35%,24 ,100.00%
가전제품수리점,충청북도,단양군,*,*,,*,
가전제품수리점,충청남도,합계,684 ,680 ,100.59%,625 ,109.44%
가전제품수리점,충청남도,천안시 동남구,150 ,146 ,102.74%,128 ,117.19%
가전제품수리점,충청남도,천안시 서북구,155 ,153 ,101.31%,141 ,109.93%
가전제품수리점,충청남도,공주시,21 ,22 ,95.45%,25 ,84.00%
가전제품수리점,충청남도,보령시,25 ,26 ,96.15%,25 ,100.00%
가전제품수리점,충청남도,아산시,108 ,109 ,99.08%,103 ,104.85%
가전제품수리점,충청남도,서산시,62 ,63 ,98.41%,55 ,112.73%
가전제품수리점,충청남도,논산시,37 ,36 ,102.78%,30 ,123.33%
가전제품수리점,충청남도,계룡시,8 ,8 ,100.00%,10 ,80.00%
가전제품수리점,충청남도,당진시,24 ,24 ,100.00%,20 ,120.00%
가전제품수리점,충청남도,금산군,7 ,7 ,100.00%,5 ,140.00%
가전제품수리점,충청남도,부여군,11 ,11 ,100.00%,9 ,122.22%
가전제품수리점,충청남도,서천군,14 ,14 ,100.00%,13 ,107.69%
가전제품수리점,충청남도,청양군,6 ,5 ,120.00%,5 ,120.00%
가전제품수리점,충청남도,홍성군,27 ,27 ,100.00%,30 ,90.00%
가전제품수리점,충청남도,예산군,18 ,18 ,100.00%,18 ,100.00%
가전제품수리점,충청남도,태안군,11 ,11 ,100.00%,8 ,137.50%
가전제품수리점,세종특별자치시,합계,72 ,72 ,100.00%,56 ,128.57%
가전제품수리점,세종특별자치시,세종시,72 ,72 ,100.00%,56 ,128.57%
가전제품수리점,광주광역시,합계,476 ,471 ,101.06%,445 ,106.97%
가전제품수리점,광주광역시,서구,92 ,92 ,100.00%,90 ,102.22%
가전제품수리점,광주광역시,동구,31 ,31 ,100.00%,31 ,100.00%
가전제품수리점,광주광역시,남구,54 ,54 ,100.00%,53 ,101.89%
가전제품수리점,광주광역시,북구,152 ,148 ,102.70%,140 ,108.57%
가전제품수리점,광주광역시,광산구,147 ,146 ,100.68%,131 ,112.21%
가전제품수리점,전라북도,합계,560 ,551 ,101.63%,508 ,110.24%
가전제품수리점,전라북도,전주시 완산구,129 ,123 ,104.88%,117 ,110.26%
가전제품수리점,전라북도,전주시 덕진구,138 ,136 ,101.47%,114 ,121.05%
가전제품수리점,전라북도,군산시,75 ,74 ,101.35%,66 ,113.64%
가전제품수리점,전라북도,익산시,79 ,79 ,100.00%,88 ,89.77%
가전제품수리점,전라북도,정읍시,32 ,34 ,94.12%,32 ,100.00%
가전제품수리점,전라북도,남원시,24 ,24 ,100.00%,24 ,100.00%
가전제품수리점,전라북도,김제시,22 ,19 ,115.79%,17 ,129.41%
가전제품수리점,전라북도,완주군,21 ,21 ,100.00%,14 ,150.00%
가전제품수리점,전라북도,진안군,6 ,6 ,100.00%,5 ,120.00%
가전제품수리점,전라북도,무주군,*,*,,*,
가전제품수리점,전라북도,장수군,4 ,4 ,100.00%,3 ,133.33%
가전제품수리점,전라북도,임실군,9 ,9 ,100.00%,8 ,112.50%
가전제품수리점,전라북도,순창군,4 ,4 ,100.00%,4 ,100.00%
가전제품수리점,전라북도,고창군,9 ,9 ,100.00%,7 ,128.57%
가전제품수리점,전라북도,부안군,6 ,7 ,85.71%,8 ,75.00%
가전제품수리점,전라남도,합계,502 ,507 ,99.01%,493 ,101.83%
가전제품수리점,전라남도,목포시,107 ,109 ,98.17%,130 ,82.31%
가전제품수리점,전라남도,여수시,73 ,73 ,100.00%,69 ,105.80%
가전제품수리점,전라남도,순천시,97 ,95 ,102.11%,86 ,112.79%
가전제품수리점,전라남도,나주시,22 ,22 ,100.00%,17 ,129.41%
가전제품수리점,전라남도,광양시,37 ,39 ,94.87%,37 ,100.00%
가전제품수리점,전라남도,담양군,9 ,9 ,100.00%,9 ,100.00%
가전제품수리점,전라남도,곡성군,*,*,,*,
가전제품수리점,전라남도,구례군,4 ,4 ,100.00%,3 ,133.33%
가전제품수리점,전라남도,고흥군,15 ,15 ,100.00%,15 ,100.00%
가전제품수리점,전라남도,보성군,7 ,7 ,100.00%,7 ,100.00%
가전제품수리점,전라남도,화순군,12 ,12 ,100.00%,11 ,109.09%
가전제품수리점,전라남도,장흥군,10 ,10 ,100.00%,8 ,125.00%
가전제품수리점,전라남도,강진군,6 ,6 ,100.00%,5 ,120.00%
가전제품수리점,전라남도,해남군,18 ,20 ,90.00%,20 ,90.00%
가전제품수리점,전라남도,영암군,8 ,8 ,100.00%,11 ,72.73%
가전제품수리점,전라남도,무안군,18 ,19 ,94.74%,22 ,81.82%
가전제품수리점,전라남도,함평군,3 ,3 ,100.00%,3 ,100.00%
가전제품수리점,전라남도,영광군,11 ,12 ,91.67%,8 ,137.50%
가전제품수리점,전라남도,장성군,11 ,11 ,100.00%,8 ,137.50%
가전제품수리점,전라남도,완도군,15 ,15 ,100.00%,10 ,150.00%
가전제품수리점,전라남도,진도군,6 ,6 ,100.00%,3 ,200.00%
가전제품수리점,전라남도,신안군,12 ,11 ,109.09%,10 ,120.00%
가전제품수리점,대구광역시,합계,783 ,780 ,100.38%,704 ,111.22%
가전제품수리점,대구광역시,중구,49 ,50 ,98.00%,37 ,132.43%
가전제품수리점,대구광역시,서구,72 ,73 ,98.63%,75 ,96.00%
가전제품수리점,대구광역시,동구,121 ,116 ,104.31%,117 ,103.42%
가전제품수리점,대구광역시,남구,63 ,67 ,94.03%,62 ,101.61%
가전제품수리점,대구광역시,북구,156 ,155 ,100.65%,125 ,124.80%
가전제품수리점,대구광역시,수성구,72 ,73 ,98.63%,67 ,107.46%
가전제품수리점,대구광역시,달서구,168 ,169 ,99.41%,157 ,107.01%
가전제품수리점,대구광역시,달성군,82 ,77 ,106.49%,64 ,128.13%
가전제품수리점,경상북도,합계,586 ,581 ,100.86%,518 ,113.13%
가전제품수리점,경상북도,포항시 남구,57 ,54 ,105.56%,61 ,93.44%
가전제품수리점,경상북도,포항시 북구,57 ,57 ,100.00%,47 ,121.28%
가전제품수리점,경상북도,경주시,62 ,63 ,98.41%,53 ,116.98%
가전제품수리점,경상북도,김천시,23 ,23 ,100.00%,17 ,135.29%
가전제품수리점,경상북도,안동시,56 ,56 ,100.00%,45 ,124.44%
가전제품수리점,경상북도,구미시,107 ,108 ,99.07%,97 ,110.31%
가전제품수리점,경상북도,영주시,19 ,19 ,100.00%,16 ,118.75%
가전제품수리점,경상북도,영천시,17 ,17 ,100.00%,18 ,94.44%
가전제품수리점,경상북도,상주시,23 ,23 ,100.00%,23 ,100.00%
가전제품수리점,경상북도,문경시,10 ,10 ,100.00%,12 ,83.33%
가전제품수리점,경상북도,경산시,53 ,50 ,106.00%,40 ,132.50%
가전제품수리점,경상북도,군위군,5 ,4 ,125.00%,3 ,166.67%
가전제품수리점,경상북도,의성군,14 ,14 ,100.00%,11 ,127.27%
가전제품수리점,경상북도,청송군,*,*,,3 ,
가전제품수리점,경상북도,영양군,*,*,,*,
가전제품수리점,경상북도,영덕군,10 ,9 ,111.11%,10 ,100.00%
가전제품수리점,경상북도,청도군,9 ,9 ,100.00%,7 ,128.57%
가전제품수리점,경상북도,고령군,5 ,5 ,100.00%,5 ,100.00%
가전제품수리점,경상북도,성주군,6 ,6 ,100.00%,3 ,200.00%
가전제품수리점,경상북도,칠곡군,18 ,18 ,100.00%,17 ,105.88%
가전제품수리점,경상북도,예천군,14 ,14 ,100.00%,14 ,100.00%
가전제품수리점,경상북도,봉화군,4 ,4 ,100.00%,4 ,100.00%
가전제품수리점,경상북도,울진군,9 ,10 ,90.00%,6 ,150.00%
가전제품수리점,경상북도,울릉군,4 ,4 ,100.00%,4 ,100.00%
가전제품수리점,부산광역시,합계,980 ,966 ,101.45%,923 ,106.18%
가전제품수리점,부산광역시,중구,29 ,30 ,96.67%,26 ,111.54%
가전제품수리점,부산광역시,강서구,30 ,30 ,100.00%,19 ,157.89%
가전제품수리점,부산광역시,서구,35 ,34 ,102.94%,33 ,106.06%
가전제품수리점,부산광역시,동구,26 ,26 ,100.00%,30 ,86.67%
가전제품수리점,부산광역시,영도구,25 ,25 ,100.00%,23 ,108.70%
가전제품수리점,부산광역시,부산진구,126 ,124 ,101.61%,125 ,100.80%
가전제품수리점,부산광역시,동래구,84 ,80 ,105.00%,70 ,120.00%
가전제품수리점,부산광역시,남구,74 ,75 ,98.67%,79 ,93.67%
가전제품수리점,부산광역시,북구,70 ,70 ,100.00%,72 ,97.22%
가전제품수리점,부산광역시,해운대구,96 ,93 ,103.23%,77 ,124.68%
가전제품수리점,부산광역시,사하구,78 ,82 ,95.12%,88 ,88.64%
가전제품수리점,부산광역시,금정구,61 ,59 ,103.39%,50 ,122.00%
가전제품수리점,부산광역시,연제구,82 ,79 ,103.80%,79 ,103.80%
가전제품수리점,부산광역시,수영구,56 ,53 ,105.66%,49 ,114.29%
가전제품수리점,부산광역시,사상구,55 ,52 ,105.77%,55 ,100.00%
가전제품수리점,부산광역시,기장군,53 ,54 ,98.15%,48 ,110.42%
가전제품수리점,울산광역시,합계,299 ,301 ,99.34%,301 ,99.34%
가전제품수리점,울산광역시,중구,93 ,93 ,100.00%,97 ,95.88%
가전제품수리점,울산광역시,동구,30 ,32 ,93.75%,38 ,78.95%
가전제품수리점,울산광역시,남구,77 ,75 ,102.67%,76 ,101.32%
가전제품수리점,울산광역시,북구,54 ,55 ,98.18%,49 ,110.20%
가전제품수리점,울산광역시,울주군,45 ,46 ,97.83%,41 ,109.76%
가전제품수리점,경상남도,합계,938 ,933 ,100.54%,876 ,107.08%
가전제품수리점,경상남도,고성군,16 ,16 ,100.00%,15 ,106.67%
가전제품수리점,경상남도,창원시 의창구,122 ,122 ,100.00%,112 ,108.93%
가전제품수리점,경상남도,창원시 성산구,53 ,52 ,101.92%,58 ,91.38%
가전제품수리점,경상남도,창원시 마산합포구,43 ,42 ,102.38%,41 ,104.88%
가전제품수리점,경상남도,창원시 마산회원구,58 ,59 ,98.31%,66 ,87.88%
가전제품수리점,경상남도,창원시 진해구,44 ,46 ,95.65%,43 ,102.33%
가전제품수리점,경상남도,진주시,106 ,107 ,99.07%,112 ,94.64%
가전제품수리점,경상남도,통영시,64 ,62 ,103.23%,60 ,106.67%
가전제품수리점,경상남도,사천시,23 ,22 ,104.55%,22 ,104.55%
가전제품수리점,경상남도,김해시,151 ,150 ,100.67%,112 ,134.82%
가전제품수리점,경상남도,밀양시,28 ,27 ,103.70%,25 ,112.00%
가전제품수리점,경상남도,거제시,37 ,36 ,102.78%,36 ,102.78%
가전제품수리점,경상남도,양산시,124 ,125 ,99.20%,108 ,114.81%
가전제품수리점,경상남도,의령군,3 ,3 ,100.00%,*,
가전제품수리점,경상남도,함안군,17 ,16 ,106.25%,16 ,106.25%
가전제품수리점,경상남도,창녕군,10 ,10 ,100.00%,10 ,100.00%
가전제품수리점,경상남도,남해군,6 ,5 ,120.00%,5 ,120.00%
가전제품수리점,경상남도,하동군,5 ,5 ,100.00%,4 ,125.00%
가전제품수리점,경상남도,산청군,7 ,7 ,100.00%,7 ,100.00%
가전제품수리점,경상남도,함양군,6 ,6 ,100.00%,5 ,120.00%
가전제품수리점,경상남도,거창군,11 ,11 ,100.00%,13 ,84.62%
가전제품수리점,경상남도,합천군,4 ,4 ,100.00%,5 ,80.00%
가전제품수리점,제주특별자치도,합계,207 ,205 ,100.98%,192 ,107.81%
가전제품수리점,제주특별자치도,제주시,160 ,159 ,100.63%,150 ,106.67%
가전제품수리점,제주특별자치도,서귀포시,47 ,46 ,102.17%,42 ,111.90%
가전제품판매점,합계,합계,"10,050 ","10,020 ",100.30%,"9,970 ",100.80%
가전제품판매점,서울특별시,합계,"1,529 ","1,522 ",100.46%,"1,539 ",99.35%
가전제품판매점,서울특별시,종로구,72 ,72 ,100.00%,77 ,93.51%
가전제품판매점,서울특별시,중구,138 ,136 ,101.47%,142 ,97.18%
가전제품판매점,서울특별시,용산구,81 ,81 ,100.00%,92 ,88.04%
가전제품판매점,서울특별시,성동구,36 ,37 ,97.30%,35 ,102.86%
가전제품판매점,서울특별시,광진구,72 ,71 ,101.41%,74 ,97.30%
가전제품판매점,서울특별시,동대문구,39 ,39 ,100.00%,44 ,88.64%
가전제품판매점,서울특별시,중랑구,74 ,74 ,100.00%,76 ,97.37%
가전제품판매점,서울특별시,성북구,43 ,43 ,100.00%,46 ,93.48%
가전제품판매점,서울특별시,강북구,40 ,40 ,100.00%,38 ,105.26%
가전제품판매점,서울특별시,도봉구,37 ,36 ,102.78%,35 ,105.71%
가전제품판매점,서울특별시,노원구,30 ,28 ,107.14%,32 ,93.75%
가전제품판매점,서울특별시,은평구,41 ,40 ,102.50%,38 ,107.89%
