사업자 현황 ( 9월/100대 생활업종),,,,,,,
*조회년월,,2020년 9월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
업종전체,인천광역시,동구,"2,941","2,908",101.13%,"2,824",104.14%
업종전체,인천광역시,미추홀구,"18,236","18,125",100.61%,"17,232",105.83%
업종전체,인천광역시,연수구,"14,347","14,144",101.44%,"12,806",112.03%
업종전체,인천광역시,남동구,"23,517","23,328",100.81%,"22,176",106.05%
업종전체,인천광역시,부평구,"21,493","21,333",100.75%,"20,457",105.06%
업종전체,인천광역시,계양구,"11,882","11,827",100.47%,"11,528",103.07%
업종전체,인천광역시,서구,"22,934","22,642",101.29%,"20,948",109.48%
업종전체,인천광역시,강화군,"4,212","4,173",100.93%,"3,958",106.42%
업종전체,인천광역시,옹진군,"1,381","1,376",100.36%,"1,301",106.15%
업종전체,경기도,합계,"595,288","589,504",100.98%,"547,325",108.76%
업종전체,경기도,수원시 장안구,"10,838","10,748",100.84%,"10,479",103.43%
업종전체,경기도,수원시 권선구,"14,158","14,021",100.98%,"13,092",108.14%
업종전체,경기도,수원시 팔달구,"12,251","12,195",100.46%,"11,818",103.66%
업종전체,경기도,수원시 영통구,"14,988","14,819",101.14%,"13,578",110.38%
업종전체,경기도,성남시 수정구,"10,825","10,726",100.92%,"9,970",108.58%
업종전체,경기도,성남시 중원구,"10,466","10,374",100.89%,"9,976",104.91%
업종전체,경기도,성남시 분당구,"22,793","22,643",100.66%,"21,489",106.07%
업종전체,경기도,의정부시,"21,107","20,932",100.84%,"19,712",107.08%
업종전체,경기도,안양시 만안구,"10,531","10,478",100.51%,"10,098",104.29%
업종전체,경기도,안양시 동안구,"14,954","14,854",100.67%,"14,229",105.10%
업종전체,경기도,부천시,"37,888","37,645",100.65%,"35,905",105.52%
업종전체,경기도,광명시,"12,247","12,203",100.36%,"11,666",104.98%
업종전체,경기도,평택시,"25,565","25,386",100.71%,"23,405",109.23%
업종전체,경기도,동두천시,"4,442","4,411",100.70%,"4,223",105.19%
업종전체,경기도,안산시 상록구,"13,762","13,650",100.82%,"12,898",106.70%
업종전체,경기도,안산시 단원구,"17,325","17,199",100.73%,"16,245",106.65%
업종전체,경기도,고양시 덕양구,"18,596","18,451",100.79%,"17,047",109.09%
업종전체,경기도,고양시 일산동구,"17,499","17,328",100.99%,"16,247",107.71%
업종전체,경기도,고양시 일산서구,"12,715","12,607",100.86%,"11,747",108.24%
업종전체,경기도,과천시,"2,482","2,459",100.94%,"2,314",107.26%
업종전체,경기도,구리시,"9,805","9,718",100.90%,"9,172",106.90%
업종전체,경기도,남양주시,"30,203","29,801",101.35%,"27,107",111.42%
업종전체,경기도,오산시,"8,945","8,831",101.29%,"8,348",107.15%
업종전체,경기도,시흥시,"22,283","21,952",101.51%,"19,656",113.36%
업종전체,경기도,군포시,"10,223","10,145",100.77%,"9,633",106.12%
업종전체,경기도,의왕시,"5,322","5,264",101.10%,"5,011",106.21%
업종전체,경기도,하남시,"12,717","12,494",101.78%,"10,343",122.95%
업종전체,경기도,용인시 처인구,"12,510","12,360",101.21%,"11,412",109.62%
업종전체,경기도,용인시 기흥구,"16,962","16,809",100.91%,"14,906",113.79%
업종전체,경기도,용인시 수지구,"12,376","12,231",101.19%,"11,008",112.43%
업종전체,경기도,파주시,"20,432","20,265",100.82%,"18,575",110.00%
업종전체,경기도,이천시,"10,020","9,963",100.57%,"9,475",105.75%
업종전체,경기도,안성시,"8,750","8,626",101.44%,"8,216",106.50%
업종전체,경기도,김포시,"21,001","20,596",101.97%,"18,011",116.60%
업종전체,경기도,화성시,"34,850","34,336",101.50%,"30,448",114.46%
업종전체,경기도,광주시,"16,057","15,856",101.27%,"14,438",111.21%
업종전체,경기도,양주시,"10,009","9,887",101.23%,"9,035",110.78%
업종전체,경기도,포천시,"8,621","8,581",100.47%,"8,285",104.06%
업종전체,경기도,여주시,"5,441","5,413",100.52%,"5,265",103.34%
업종전체,경기도,연천군,"2,219","2,209",100.45%,"2,172",102.16%
업종전체,경기도,가평군,"4,915","4,889",100.53%,"4,742",103.65%
업종전체,경기도,양평군,"6,195","6,149",100.75%,"5,929",104.49%
업종전체,강원도,합계,"88,513","88,082",100.49%,"84,913",104.24%
업종전체,강원도,춘천시,"14,660","14,548",100.77%,"14,100",103.97%
업종전체,강원도,원주시,"18,715","18,616",100.53%,"17,804",105.12%
업종전체,강원도,강릉시,"13,100","13,055",100.34%,"12,413",105.53%
업종전체,강원도,동해시,"4,990","4,959",100.63%,"4,829",103.33%
업종전체,강원도,태백시,"2,406","2,388",100.75%,"2,305",104.38%
업종전체,강원도,속초시,"5,991","5,958",100.55%,"5,693",105.23%
업종전체,강원도,삼척시,"3,613","3,600",100.36%,"3,496",103.35%
업종전체,강원도,홍천군,"3,987","3,969",100.45%,"3,867",103.10%
업종전체,강원도,횡성군,"2,341","2,339",100.09%,"2,250",104.04%
업종전체,강원도,영월군,"2,179","2,155",101.11%,"2,094",104.06%
업종전체,강원도,평창군,"2,932","2,937",99.83%,"2,884",101.66%
업종전체,강원도,정선군,"2,364","2,358",100.25%,"2,368",99.83%
업종전체,강원도,철원군,"2,427","2,424",100.12%,"2,352",103.19%
업종전체,강원도,화천군,"1,372","1,358",101.03%,"1,321",103.86%
업종전체,강원도,양구군,"1,229","1,226",100.24%,"1,225",100.33%
업종전체,강원도,인제군,"2,222","2,212",100.45%,"2,116",105.01%
업종전체,강원도,고성군,"1,771","1,764",100.40%,"1,671",105.98%
업종전체,강원도,양양군,"2,214","2,216",99.91%,"2,125",104.19%
업종전체,대전광역시,합계,"72,927","72,543",100.53%,"69,892",104.34%
업종전체,대전광역시,동구,"10,589","10,561",100.27%,"10,323",102.58%
업종전체,대전광역시,중구,"12,581","12,525",100.45%,"12,290",102.37%
업종전체,대전광역시,서구,"24,412","24,257",100.64%,"23,227",105.10%
업종전체,대전광역시,유성구,"16,906","16,772",100.80%,"15,884",106.43%
업종전체,대전광역시,대덕구,"8,439","8,428",100.13%,"8,168",103.32%
업종전체,충청북도,합계,"79,819","79,270",100.69%,"76,725",104.03%
업종전체,충청북도,청주시 상당구,"9,368","9,271",101.05%,"8,860",105.73%
업종전체,충청북도,청주시 서원구,"9,272","9,240",100.35%,"9,066",102.27%
업종전체,충청북도,청주시 흥덕구,"12,854","12,721",101.05%,"12,104",106.20%
업종전체,충청북도,청주시 청원구,"9,088","9,038",100.55%,"8,689",104.59%
업종전체,충청북도,충주시,"11,072","11,008",100.58%,"10,611",104.34%
업종전체,충청북도,제천시,"7,564","7,538",100.34%,"7,459",101.41%
업종전체,충청북도,보은군,"1,613","1,606",100.44%,"1,600",100.81%
업종전체,충청북도,옥천군,"2,247","2,238",100.40%,"2,162",103.93%
업종전체,충청북도,영동군,"2,246","2,234",100.54%,"2,212",101.54%
업종전체,충청북도,증평군,"1,885","1,865",101.07%,"1,842",102.33%
업종전체,충청북도,진천군,"3,962","3,931",100.79%,"3,718",106.56%
업종전체,충청북도,괴산군,"1,761","1,751",100.57%,"1,748",100.74%
업종전체,충청북도,음성군,"5,082","5,032",100.99%,"4,873",104.29%
업종전체,충청북도,단양군,"1,805","1,797",100.45%,"1,781",101.35%
업종전체,충청남도,합계,"105,065","104,524",100.52%,"100,488",104.55%
업종전체,충청남도,천안시 동남구,"13,081","12,998",100.64%,"12,475",104.86%
업종전체,충청남도,천안시 서북구,"18,772","18,642",100.70%,"17,539",107.03%
업종전체,충청남도,공주시,"5,609","5,577",100.57%,"5,420",103.49%
업종전체,충청남도,보령시,"5,749","5,736",100.23%,"5,622",102.26%
업종전체,충청남도,아산시,"13,841","13,783",100.42%,"13,056",106.01%
업종전체,충청남도,서산시,"8,689","8,662",100.31%,"8,356",103.99%
업종전체,충청남도,논산시,"6,106","6,066",100.66%,"5,881",103.83%
업종전체,충청남도,계룡시,"1,562","1,557",100.32%,"1,498",104.27%
업종전체,충청남도,당진시,"8,119","8,078",100.51%,"7,803",104.05%
업종전체,충청남도,금산군,"3,274","3,253",100.65%,"3,161",103.57%
업종전체,충청남도,부여군,"2,778","2,761",100.62%,"2,740",101.39%
업종전체,충청남도,서천군,"2,567","2,558",100.35%,"2,504",102.52%
업종전체,충청남도,청양군,"1,318","1,313",100.38%,"1,301",101.31%
업종전체,충청남도,홍성군,"5,018","4,985",100.66%,"4,820",104.11%
업종전체,충청남도,예산군,"4,005","3,983",100.55%,"3,896",102.80%
업종전체,충청남도,태안군,"4,577","4,572",100.11%,"4,416",103.65%
업종전체,세종특별자치시,합계,"13,961","13,805",101.13%,"12,312",113.39%
업종전체,세종특별자치시,세종시,"13,961","13,805",101.13%,"12,312",113.39%
업종전체,광주광역시,합계,"73,292","72,783",100.70%,"70,184",104.43%
업종전체,광주광역시,동구,"8,527","8,481",100.54%,"8,406",101.44%
업종전체,광주광역시,서구,"17,001","16,891",100.65%,"16,362",103.91%
업종전체,광주광역시,남구,"9,272","9,166",101.16%,"8,808",105.27%
업종전체,광주광역시,북구,"20,169","20,054",100.57%,"19,223",104.92%
업종전체,광주광역시,광산구,"18,323","18,191",100.73%,"17,385",105.40%
업종전체,전라북도,합계,"87,672","87,170",100.58%,"84,358",103.93%
업종전체,전라북도,전주시 완산구,"19,308","19,179",100.67%,"18,628",103.65%
업종전체,전라북도,전주시 덕진구,"14,810","14,712",100.67%,"13,980",105.94%
업종전체,전라북도,군산시,"13,576","13,513",100.47%,"13,182",102.99%
업종전체,전라북도,익산시,"13,017","12,937",100.62%,"12,567",103.58%
업종전체,전라북도,정읍시,"4,961","4,924",100.75%,"4,752",104.40%
업종전체,전라북도,남원시,"4,150","4,135",100.36%,"4,063",102.14%
업종전체,전라북도,김제시,"3,329","3,308",100.63%,"3,196",104.16%
업종전체,전라북도,완주군,"3,994","3,988",100.15%,"3,814",104.72%
업종전체,전라북도,진안군,"1,022","1,008",101.39%,977,104.61%
업종전체,전라북도,무주군,"1,341","1,334",100.52%,"1,327",101.06%
업종전체,전라북도,장수군,861,848,101.53%,826,104.24%
업종전체,전라북도,임실군,"1,088","1,087",100.09%,"1,062",102.45%
업종전체,전라북도,순창군,"1,079","1,072",100.65%,"1,033",104.45%
업종전체,전라북도,고창군,"2,363","2,356",100.30%,"2,261",104.51%
업종전체,전라북도,부안군,"2,773","2,769",100.14%,"2,690",103.09%
업종전체,전라남도,합계,"88,427","87,971",100.52%,"84,990",104.04%
업종전체,전라남도,목포시,"12,865","12,804",100.48%,"12,440",103.42%
업종전체,전라남도,여수시,"14,947","14,914",100.22%,"14,506",103.04%
업종전체,전라남도,순천시,"14,040","13,966",100.53%,"13,493",104.05%
업종전체,전라남도,나주시,"4,999","4,962",100.75%,"4,642",107.69%
업종전체,전라남도,광양시,"7,120","7,051",100.98%,"6,794",104.80%
업종전체,전라남도,담양군,"1,987","1,979",100.40%,"1,885",105.41%
업종전체,전라남도,곡성군,"1,055","1,054",100.09%,"1,024",103.03%
업종전체,전라남도,구례군,"1,338","1,325",100.98%,"1,220",109.67%
업종전체,전라남도,고흥군,"2,606","2,588",100.70%,"2,520",103.41%
업종전체,전라남도,보성군,"1,871","1,863",100.43%,"1,860",100.59%
업종전체,전라남도,화순군,"2,499","2,488",100.44%,"2,427",102.97%
업종전체,전라남도,장흥군,"1,713","1,717",99.77%,"1,693",101.18%
업종전체,전라남도,강진군,"1,590","1,579",100.70%,"1,541",103.18%
업종전체,전라남도,해남군,"3,113","3,102",100.35%,"3,013",103.32%
업종전체,전라남도,영암군,"2,160","2,143",100.79%,"2,109",102.42%
업종전체,전라남도,무안군,"3,797","3,783",100.37%,"3,618",104.95%
업종전체,전라남도,함평군,"1,069","1,062",100.66%,"1,044",102.39%
업종전체,전라남도,영광군,"2,495","2,474",100.85%,"2,395",104.18%
업종전체,전라남도,장성군,"1,713","1,696",101.00%,"1,599",107.13%
업종전체,전라남도,완도군,"2,664","2,655",100.34%,"2,541",104.84%
업종전체,전라남도,진도군,"1,447","1,441",100.42%,"1,404",103.06%
업종전체,전라남도,신안군,"1,339","1,325",101.06%,"1,222",109.57%
업종전체,대구광역시,합계,"119,650","119,004",100.54%,"114,022",104.94%
업종전체,대구광역시,중구,"12,157","12,095",100.51%,"11,778",103.22%
업종전체,대구광역시,동구,"15,499","15,474",100.16%,"14,999",103.33%
업종전체,대구광역시,서구,"8,500","8,487",100.15%,"8,334",101.99%
업종전체,대구광역시,남구,"8,374","8,339",100.42%,"8,075",103.70%
업종전체,대구광역시,북구,"19,257","19,103",100.81%,"18,092",106.44%
업종전체,대구광역시,수성구,"20,986","20,842",100.69%,"19,785",106.07%
업종전체,대구광역시,달서구,"24,637","24,513",100.51%,"23,552",104.61%
업종전체,대구광역시,달성군,"10,240","10,151",100.88%,"9,407",108.86%
업종전체,경상북도,합계,"133,292","132,711",100.44%,"128,602",103.65%
업종전체,경상북도,포항시 남구,"12,108","12,064",100.36%,"11,641",104.01%
업종전체,경상북도,포항시 북구,"14,094","14,056",100.27%,"13,392",105.24%
업종전체,경상북도,경주시,"14,606","14,544",100.43%,"14,174",103.05%
업종전체,경상북도,김천시,"6,374","6,327",100.74%,"6,142",103.78%
업종전체,경상북도,안동시,"8,262","8,226",100.44%,"8,040",102.76%
업종전체,경상북도,구미시,"20,056","19,972",100.42%,"19,366",103.56%
업종전체,경상북도,영주시,"5,993","5,964",100.49%,"5,839",102.64%
업종전체,경상북도,영천시,"4,464","4,450",100.31%,"4,359",102.41%
업종전체,경상북도,상주시,"4,416","4,403",100.30%,"4,333",101.92%
업종전체,경상북도,문경시,"3,897","3,870",100.70%,"3,794",102.71%
업종전체,경상북도,경산시,"12,691","12,580",100.88%,"11,955",106.16%
업종전체,경상북도,군위군,941,931,101.07%,881,106.81%
업종전체,경상북도,의성군,"2,074","2,073",100.05%,"2,014",102.98%
업종전체,경상북도,청송군,"1,450","1,444",100.42%,"1,418",102.26%
업종전체,경상북도,영양군,702,699,100.43%,711,98.73%
업종전체,경상북도,영덕군,"2,623","2,610",100.50%,"2,510",104.50%
업종전체,경상북도,청도군,"2,128","2,117",100.52%,"2,046",104.01%
업종전체,경상북도,고령군,"1,387","1,383",100.29%,"1,325",104.68%
업종전체,경상북도,성주군,"1,973","1,978",99.75%,"1,939",101.75%
업종전체,경상북도,칠곡군,"5,678","5,667",100.19%,"5,554",102.23%
업종전체,경상북도,예천군,"2,293","2,288",100.22%,"2,211",103.71%
업종전체,경상북도,봉화군,"1,382","1,377",100.36%,"1,358",101.77%
업종전체,경상북도,울진군,"2,966","2,953",100.44%,"2,879",103.02%
업종전체,경상북도,울릉군,734,735,99.86%,721,101.80%
업종전체,부산광역시,합계,"164,602","163,666",100.57%,"156,472",105.20%
업종전체,부산광역시,중구,"6,393","6,376",100.27%,"6,520",98.05%
업종전체,부산광역시,서구,"4,536","4,503",100.73%,"4,367",103.87%
업종전체,부산광역시,동구,"6,033","6,031",100.03%,"5,818",103.70%
업종전체,부산광역시,영도구,"4,179","4,166",100.31%,"4,061",102.91%
업종전체,부산광역시,부산진구,"20,610","20,514",100.47%,"19,561",105.36%
업종전체,부산광역시,동래구,"13,100","13,042",100.44%,"12,389",105.74%
업종전체,부산광역시,남구,"11,353","11,304",100.43%,"10,857",104.57%
업종전체,부산광역시,북구,"10,147","10,068",100.78%,"9,621",105.47%
업종전체,부산광역시,해운대구,"18,381","18,259",100.67%,"17,369",105.83%
업종전체,부산광역시,사하구,"12,235","12,207",100.23%,"11,818",103.53%
업종전체,부산광역시,금정구,"11,352","11,286",100.58%,"10,929",103.87%
업종전체,부산광역시,강서구,"6,927","6,835",101.35%,"6,146",112.71%
업종전체,부산광역시,연제구,"10,790","10,702",100.82%,"10,157",106.23%
업종전체,부산광역시,수영구,"10,312","10,236",100.74%,"9,632",107.06%
업종전체,부산광역시,사상구,"10,210","10,180",100.29%,"9,966",102.45%
업종전체,부산광역시,기장군,"8,044","7,957",101.09%,"7,261",110.78%
업종전체,울산광역시,합계,"53,212","52,965",100.47%,"51,203",103.92%
업종전체,울산광역시,중구,"10,042","10,012",100.30%,"9,769",102.79%
업종전체,울산광역시,남구,"19,186","19,110",100.40%,"18,531",103.53%
업종전체,울산광역시,동구,"6,410","6,391",100.30%,"6,346",101.01%
업종전체,울산광역시,북구,"7,923","7,854",100.88%,"7,368",107.53%
업종전체,울산광역시,울주군,"9,651","9,598",100.55%,"9,189",105.03%
업종전체,경상남도,합계,"162,405","161,520",100.55%,"156,563",103.73%
업종전체,경상남도,창원시 의창구,"12,740","12,675",100.51%,"12,039",105.82%
업종전체,경상남도,창원시 성산구,"10,570","10,525",100.43%,"10,236",103.26%
업종전체,경상남도,창원시 마산합포구,"9,634","9,594",100.42%,"9,422",102.25%
업종전체,경상남도,창원시 마산회원구,"8,482","8,439",100.51%,"8,377",101.25%
업종전체,경상남도,창원시 진해구,"8,364","8,327",100.44%,"8,054",103.85%
업종전체,경상남도,진주시,"18,459","18,345",100.62%,"17,852",103.40%
업종전체,경상남도,통영시,"7,495","7,484",100.15%,"7,329",102.26%
업종전체,경상남도,사천시,"6,060","6,023",100.61%,"5,898",102.75%
업종전체,경상남도,김해시,"25,137","24,992",100.58%,"24,008",104.70%
업종전체,경상남도,밀양시,"5,174","5,155",100.37%,"4,951",104.50%
업종전체,경상남도,거제시,"11,891","11,830",100.52%,"11,475",103.63%
업종전체,경상남도,양산시,"15,929","15,766",101.03%,"14,905",106.87%
업종전체,경상남도,의령군,951,952,99.89%,963,98.75%
업종전체,경상남도,함안군,"2,817","2,808",100.32%,"2,790",100.97%
업종전체,경상남도,창녕군,"2,920","2,896",100.83%,"2,879",101.42%
업종전체,경상남도,고성군,"2,375","2,375",100.00%,"2,350",101.06%
업종전체,경상남도,남해군,"2,524","2,505",100.76%,"2,423",104.17%
업종전체,경상남도,하동군,"2,429","2,421",100.33%,"2,350",103.36%
업종전체,경상남도,산청군,"1,799","1,792",100.39%,"1,749",102.86%
업종전체,경상남도,함양군,"1,851","1,847",100.22%,"1,825",101.42%
업종전체,경상남도,거창군,"3,057","3,035",100.72%,"2,954",103.49%
업종전체,경상남도,합천군,"1,747","1,734",100.75%,"1,734",100.75%
업종전체,제주특별자치도,합계,"46,606","46,337",100.58%,"43,761",106.50%
업종전체,제주특별자치도,제주시,"33,688","33,519",100.50%,"31,734",106.16%
업종전체,제주특별자치도,서귀포시,"12,918","12,818",100.78%,"12,027",107.41%
LPG 충전소,합계,합계,"1,610","1,610",100.00%,"1,606",100.25%
LPG 충전소,서울특별시,합계,76,76,100.00%,75,101.33%
LPG 충전소,서울특별시,중구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,성동구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,광진구,*,*,100.00%,*,200.00%
LPG 충전소,서울특별시,동대문구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,중랑구,4,4,100.00%,4,100.00%
LPG 충전소,서울특별시,성북구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,강북구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,도봉구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,노원구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,은평구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,양천구,6,6,100.00%,6,100.00%
LPG 충전소,서울특별시,강서구,13,13,100.00%,13,100.00%
LPG 충전소,서울특별시,구로구,5,5,100.00%,5,100.00%
LPG 충전소,서울특별시,영등포구,*,*,100.00%,*,100.00%
LPG 충전소,서울특별시,관악구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,서초구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,강남구,7,7,100.00%,7,100.00%
LPG 충전소,서울특별시,송파구,3,3,100.00%,3,100.00%
LPG 충전소,서울특별시,강동구,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,합계,70,70,100.00%,69,101.45%
LPG 충전소,인천광역시,중구,5,5,100.00%,5,100.00%
LPG 충전소,인천광역시,동구,*,*,100.00%,*,100.00%
LPG 충전소,인천광역시,미추홀구,7,7,100.00%,7,100.00%
LPG 충전소,인천광역시,연수구,3,3,100.00%,3,100.00%
LPG 충전소,인천광역시,남동구,8,9,88.89%,7,114.29%
LPG 충전소,인천광역시,부평구,14,14,100.00%,14,100.00%
LPG 충전소,인천광역시,계양구,5,5,100.00%,4,125.00%
LPG 충전소,인천광역시,서구,20,19,105.26%,21,95.24%
LPG 충전소,인천광역시,강화군,4,4,100.00%,4,100.00%
LPG 충전소,인천광역시,옹진군,*,*,100.00%,*,100.00%
LPG 충전소,경기도,합계,372,374,99.47%,371,100.27%
LPG 충전소,경기도,수원시 장안구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,수원시 권선구,12,12,100.00%,13,92.31%
LPG 충전소,경기도,수원시 팔달구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,수원시 영통구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,성남시 수정구,5,5,100.00%,5,100.00%
LPG 충전소,경기도,성남시 중원구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,성남시 분당구,3,3,100.00%,3,100.00%
LPG 충전소,경기도,의정부시,8,8,100.00%,7,114.29%
LPG 충전소,경기도,안양시 만안구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,안양시 동안구,*,*,100.00%,*,100.00%
LPG 충전소,경기도,부천시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,광명시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,평택시,25,25,100.00%,26,96.15%
LPG 충전소,경기도,동두천시,7,7,100.00%,8,87.50%
LPG 충전소,경기도,안산시 상록구,12,12,100.00%,11,109.09%
LPG 충전소,경기도,안산시 단원구,8,8,100.00%,8,100.00%
LPG 충전소,경기도,고양시 덕양구,11,11,100.00%,11,100.00%
LPG 충전소,경기도,고양시 일산동구,8,8,100.00%,6,133.33%
LPG 충전소,경기도,고양시 일산서구,6,6,100.00%,6,100.00%
LPG 충전소,경기도,과천시,3,3,100.00%,3,100.00%
LPG 충전소,경기도,구리시,5,5,100.00%,4,125.00%
LPG 충전소,경기도,남양주시,11,11,100.00%,11,100.00%
LPG 충전소,경기도,오산시,9,9,100.00%,9,100.00%
LPG 충전소,경기도,시흥시,9,9,100.00%,8,112.50%
LPG 충전소,경기도,군포시,*,*,100.00%,*,100.00%
LPG 충전소,경기도,의왕시,6,6,100.00%,6,100.00%
LPG 충전소,경기도,하남시,7,7,100.00%,7,100.00%
LPG 충전소,경기도,용인시 처인구,18,18,100.00%,18,100.00%
LPG 충전소,경기도,용인시 기흥구,13,13,100.00%,14,92.86%
LPG 충전소,경기도,파주시,22,22,100.00%,23,95.65%
LPG 충전소,경기도,이천시,13,12,108.33%,13,100.00%
LPG 충전소,경기도,안성시,16,16,100.00%,13,123.08%
LPG 충전소,경기도,김포시,18,18,100.00%,19,94.74%
LPG 충전소,경기도,화성시,22,23,95.65%,23,95.65%
LPG 충전소,경기도,광주시,8,8,100.00%,7,114.29%
LPG 충전소,경기도,양주시,17,17,100.00%,17,100.00%
LPG 충전소,경기도,포천시,17,18,94.44%,19,89.47%
LPG 충전소,경기도,여주시,7,7,100.00%,7,100.00%
LPG 충전소,경기도,연천군,4,4,100.00%,5,80.00%
LPG 충전소,경기도,가평군,12,12,100.00%,12,100.00%
LPG 충전소,경기도,양평군,6,7,85.71%,6,100.00%
LPG 충전소,강원도,합계,93,94,98.94%,95,97.89%
LPG 충전소,강원도,춘천시,15,14,107.14%,14,107.14%
LPG 충전소,강원도,원주시,8,10,80.00%,10,80.00%
LPG 충전소,강원도,강릉시,12,12,100.00%,12,100.00%
LPG 충전소,강원도,동해시,7,7,100.00%,8,87.50%
LPG 충전소,강원도,태백시,*,*,100.00%,*,100.00%
LPG 충전소,강원도,속초시,6,6,100.00%,5,120.00%
LPG 충전소,강원도,삼척시,*,*,100.00%,5,40.00%
LPG 충전소,강원도,홍천군,6,6,100.00%,4,150.00%
LPG 충전소,강원도,횡성군,4,4,100.00%,4,100.00%
LPG 충전소,강원도,영월군,5,5,100.00%,4,125.00%
LPG 충전소,강원도,평창군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,정선군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,철원군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,화천군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양구군,3,3,100.00%,3,100.00%
LPG 충전소,강원도,인제군,7,7,100.00%,7,100.00%
LPG 충전소,강원도,고성군,*,*,100.00%,*,100.00%
LPG 충전소,강원도,양양군,4,4,100.00%,5,80.00%
LPG 충전소,대전광역시,합계,38,40,95.00%,37,102.70%
LPG 충전소,대전광역시,동구,6,7,85.71%,6,100.00%
LPG 충전소,대전광역시,중구,6,7,85.71%,7,85.71%
LPG 충전소,대전광역시,서구,6,6,100.00%,5,120.00%
LPG 충전소,대전광역시,유성구,9,9,100.00%,9,100.00%
LPG 충전소,대전광역시,대덕구,11,11,100.00%,10,110.00%
LPG 충전소,충청북도,합계,77,74,104.05%,74,104.05%
LPG 충전소,충청북도,청주시 상당구,5,5,100.00%,5,100.00%
LPG 충전소,충청북도,청주시 서원구,7,7,100.00%,7,100.00%
LPG 충전소,충청북도,청주시 흥덕구,9,7,128.57%,7,128.57%
