사업자 현황 (8월/100대 생활업종),,,,,,,
*조회년월,,2019년 8월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
담배가게,광주광역시,동구, 57 , 57 ,100.00%, 63 ,90.48%
담배가게,광주광역시,남구, 54 , 54 ,100.00%, 64 ,84.38%
담배가게,광주광역시,서구, 62 , 62 ,100.00%, 70 ,88.57%
담배가게,광주광역시,광산구, 45 , 46 ,97.83%, 53 ,84.91%
담배가게,광주광역시,북구, 88 , 88 ,100.00%, 97 ,90.72%
담배가게,전라북도,합계, 645 , 646 ,99.85%, 676 ,95.41%
담배가게,전라북도,고창군, 28 , 28 ,100.00%, 31 ,90.32%
담배가게,전라북도,군산시, 101 , 102 ,99.02%, 104 ,97.12%
담배가게,전라북도,김제시, 40 , 40 ,100.00%, 39 ,102.56%
담배가게,전라북도,남원시, 76 , 76 ,100.00%, 79 ,96.20%
담배가게,전라북도,무주군, 21 , 21 ,100.00%, 21 ,100.00%
담배가게,전라북도,부안군, 25 , 25 ,100.00%, 27 ,92.59%
담배가게,전라북도,순창군, 27 , 27 ,100.00%, 27 ,100.00%
담배가게,전라북도,완주군, 29 , 29 ,100.00%, 32 ,90.63%
담배가게,전라북도,익산시, 70 , 70 ,100.00%, 73 ,95.89%
담배가게,전라북도,임실군, 46 , 46 ,100.00%, 50 ,92.00%
담배가게,전라북도,장수군, 26 , 26 ,100.00%, 30 ,86.67%
담배가게,전라북도,전주시 덕진구, 55 , 55 ,100.00%, 58 ,94.83%
담배가게,전라북도,전주시 완산구, 46 , 46 ,100.00%, 47 ,97.87%
담배가게,전라북도,정읍시, 41 , 41 ,100.00%, 43 ,95.35%
담배가게,전라북도,진안군, 14 , 14 ,100.00%, 15 ,93.33%
담배가게,전라남도,합계," 1,001 "," 1,004 ",99.70%," 1,070 ",93.55%
담배가게,전라남도,강진군, 34 , 34 ,100.00%, 40 ,85.00%
담배가게,전라남도,고흥군, 73 , 73 ,100.00%, 73 ,100.00%
담배가게,전라남도,곡성군, 42 , 42 ,100.00%, 45 ,93.33%
담배가게,전라남도,광양시, 24 , 24 ,100.00%, 26 ,92.31%
담배가게,전라남도,구례군, 19 , 19 ,100.00%, 20 ,95.00%
담배가게,전라남도,나주시, 30 , 30 ,100.00%, 34 ,88.24%
담배가게,전라남도,담양군, 21 , 21 ,100.00%, 28 ,75.00%
담배가게,전라남도,목포시, 113 , 113 ,100.00%, 118 ,95.76%
담배가게,전라남도,무안군, 36 , 36 ,100.00%, 37 ,97.30%
담배가게,전라남도,보성군, 20 , 20 ,100.00%, 21 ,95.24%
담배가게,전라남도,순천시, 57 , 57 ,100.00%, 60 ,95.00%
담배가게,전라남도,신안군, 45 , 45 ,100.00%, 47 ,95.74%
담배가게,전라남도,여수시, 80 , 80 ,100.00%, 82 ,97.56%
담배가게,전라남도,영광군, 38 , 39 ,97.44%, 43 ,88.37%
담배가게,전라남도,영암군, 22 , 22 ,100.00%, 23 ,95.65%
담배가게,전라남도,완도군, 114 , 115 ,99.13%, 119 ,95.80%
담배가게,전라남도,장성군, 30 , 30 ,100.00%, 32 ,93.75%
담배가게,전라남도,장흥군, 46 , 46 ,100.00%, 54 ,85.19%
담배가게,전라남도,진도군, 39 , 39 ,100.00%, 40 ,97.50%
담배가게,전라남도,함평군, 11 , 11 ,100.00%, 13 ,84.62%
담배가게,전라남도,해남군, 75 , 75 ,100.00%, 78 ,96.15%
담배가게,전라남도,화순군, 32 , 33 ,96.97%, 37 ,86.49%
담배가게,대구광역시,합계, 515 , 521 ,98.85%, 587 ,87.73%
담배가게,대구광역시,동구, 73 , 73 ,100.00%, 81 ,90.12%
담배가게,대구광역시,남구, 55 , 58 ,94.83%, 65 ,84.62%
담배가게,대구광역시,서구, 74 , 76 ,97.37%, 87 ,85.06%
담배가게,대구광역시,중구, 63 , 63 ,100.00%, 69 ,91.30%
담배가게,대구광역시,달서구, 63 , 63 ,100.00%, 76 ,82.89%
담배가게,대구광역시,달성군, 49 , 49 ,100.00%, 51 ,96.08%
담배가게,대구광역시,북구, 97 , 97 ,100.00%, 111 ,87.39%
담배가게,대구광역시,수성구, 41 , 42 ,97.62%, 47 ,87.23%
담배가게,경상북도,합계," 1,372 "," 1,376 ",99.71%," 1,490 ",92.08%
담배가게,경상북도,경산시, 51 , 51 ,100.00%, 53 ,96.23%
담배가게,경상북도,경주시, 124 , 126 ,98.41%, 129 ,96.12%
담배가게,경상북도,고령군, 28 , 28 ,100.00%, 33 ,84.85%
담배가게,경상북도,구미시, 70 , 70 ,100.00%, 81 ,86.42%
담배가게,경상북도,군위군, 25 , 25 ,100.00%, 28 ,89.29%
담배가게,경상북도,김천시, 78 , 78 ,100.00%, 84 ,92.86%
담배가게,경상북도,문경시, 84 , 83 ,101.20%, 90 ,93.33%
담배가게,경상북도,봉화군, 35 , 36 ,97.22%, 41 ,85.37%
담배가게,경상북도,상주시, 107 , 107 ,100.00%, 114 ,93.86%
담배가게,경상북도,성주군, 34 , 35 ,97.14%, 37 ,91.89%
담배가게,경상북도,안동시, 89 , 89 ,100.00%, 96 ,92.71%
담배가게,경상북도,영덕군, 55 , 55 ,100.00%, 56 ,98.21%
담배가게,경상북도,영양군, 13 , 13 ,100.00%, 18 ,72.22%
담배가게,경상북도,영주시, 77 , 77 ,100.00%, 87 ,88.51%
담배가게,경상북도,영천시, 47 , 47 ,100.00%, 51 ,92.16%
담배가게,경상북도,예천군, 73 , 74 ,98.65%, 81 ,90.12%
담배가게,경상북도,울릉군, 18 , 18 ,100.00%, 22 ,81.82%
담배가게,경상북도,울진군, 63 , 63 ,100.00%, 65 ,96.92%
담배가게,경상북도,의성군, 58 , 57 ,101.75%, 60 ,96.67%
담배가게,경상북도,청도군, 39 , 39 ,100.00%, 42 ,92.86%
담배가게,경상북도,청송군, 31 , 32 ,96.88%, 33 ,93.94%
담배가게,경상북도,칠곡군, 36 , 36 ,100.00%, 41 ,87.80%
담배가게,경상북도,포항시 남구, 71 , 71 ,100.00%, 75 ,94.67%
담배가게,경상북도,포항시 북구, 66 , 66 ,100.00%, 73 ,90.41%
담배가게,부산광역시,합계," 1,177 "," 1,182 ",99.58%," 1,310 ",89.85%
담배가게,부산광역시,동구, 66 , 67 ,98.51%, 70 ,94.29%
담배가게,부산광역시,남구, 82 , 82 ,100.00%, 101 ,81.19%
담배가게,부산광역시,서구, 62 , 62 ,100.00%, 68 ,91.18%
담배가게,부산광역시,중구, 57 , 56 ,101.79%, 64 ,89.06%
담배가게,부산광역시,강서구, 50 , 49 ,102.04%, 51 ,98.04%
담배가게,부산광역시,금정구, 75 , 76 ,98.68%, 79 ,94.94%
담배가게,부산광역시,기장군, 39 , 40 ,97.50%, 40 ,97.50%
담배가게,부산광역시,동래구, 74 , 74 ,100.00%, 85 ,87.06%
담배가게,부산광역시,부산진구, 167 , 168 ,99.40%, 197 ,84.77%
담배가게,부산광역시,북구, 52 , 52 ,100.00%, 60 ,86.67%
담배가게,부산광역시,사상구, 102 , 103 ,99.03%, 116 ,87.93%
담배가게,부산광역시,사하구, 88 , 90 ,97.78%, 91 ,96.70%
담배가게,부산광역시,수영구, 42 , 39 ,107.69%, 43 ,97.67%
담배가게,부산광역시,연제구, 53 , 55 ,96.36%, 65 ,81.54%
담배가게,부산광역시,영도구, 78 , 77 ,101.30%, 83 ,93.98%
담배가게,부산광역시,해운대구, 90 , 92 ,97.83%, 97 ,92.78%
담배가게,울산광역시,합계, 235 , 239 ,98.33%, 260 ,90.38%
담배가게,울산광역시,동구, 33 , 33 ,100.00%, 37 ,89.19%
담배가게,울산광역시,남구, 65 , 68 ,95.59%, 71 ,91.55%
담배가게,울산광역시,중구, 55 , 55 ,100.00%, 60 ,91.67%
담배가게,울산광역시,북구, 26 , 26 ,100.00%, 29 ,89.66%
담배가게,울산광역시,울주군, 56 , 57 ,98.25%, 63 ,88.89%
담배가게,경상남도,합계," 1,109 "," 1,111 ",99.82%," 1,201 ",92.34%
담배가게,경상남도,고성군, 22 , 22 ,100.00%, 24 ,91.67%
담배가게,경상남도,거제시, 43 , 43 ,100.00%, 47 ,91.49%
담배가게,경상남도,거창군, 35 , 35 ,100.00%, 35 ,100.00%
담배가게,경상남도,김해시, 92 , 91 ,101.10%, 94 ,97.87%
담배가게,경상남도,남해군, 23 , 23 ,100.00%, 23 ,100.00%
담배가게,경상남도,밀양시, 46 , 46 ,100.00%, 55 ,83.64%
담배가게,경상남도,사천시, 46 , 46 ,100.00%, 52 ,88.46%
담배가게,경상남도,산청군, 38 , 39 ,97.44%, 42 ,90.48%
담배가게,경상남도,양산시, 67 , 67 ,100.00%, 73 ,91.78%
담배가게,경상남도,의령군, 23 , 23 ,100.00%, 23 ,100.00%
담배가게,경상남도,진주시, 139 , 141 ,98.58%, 150 ,92.67%
담배가게,경상남도,창녕군, 27 , 28 ,96.43%, 30 ,90.00%
담배가게,경상남도,창원시 마산합포구, 86 , 86 ,100.00%, 90 ,95.56%
담배가게,경상남도,창원시 마산회원구, 69 , 69 ,100.00%, 75 ,92.00%
담배가게,경상남도,창원시 성산구, 32 , 32 ,100.00%, 36 ,88.89%
담배가게,경상남도,창원시 의창구, 57 , 57 ,100.00%, 63 ,90.48%
담배가게,경상남도,창원시 진해구, 46 , 46 ,100.00%, 51 ,90.20%
담배가게,경상남도,통영시, 53 , 52 ,101.92%, 59 ,89.83%
담배가게,경상남도,하동군, 20 , 20 ,100.00%, 23 ,86.96%
담배가게,경상남도,함안군, 34 , 34 ,100.00%, 38 ,89.47%
담배가게,경상남도,함양군, 39 , 39 ,100.00%, 40 ,97.50%
담배가게,경상남도,합천군, 72 , 72 ,100.00%, 78 ,92.31%
담배가게,제주특별자치도,합계, 175 , 174 ,100.57%, 194 ,90.21%
담배가게,제주특별자치도,서귀포시, 53 , 53 ,100.00%, 60 ,88.33%
담배가게,제주특별자치도,제주시, 122 , 121 ,100.83%, 134 ,91.04%
당구장,합계,합계," 18,374 "," 18,419 ",99.76%," 18,656 ",98.49%
당구장,서울특별시,합계," 3,258 "," 3,273 ",99.54%," 3,386 ",96.22%
당구장,서울특별시,종로구, 104 , 107 ,97.20%, 109 ,95.41%
당구장,서울특별시,중구, 100 , 99 ,101.01%, 102 ,98.04%
당구장,서울특별시,용산구, 54 , 54 ,100.00%, 59 ,91.53%
당구장,서울특별시,성동구, 112 , 115 ,97.39%, 117 ,95.73%
당구장,서울특별시,광진구, 156 , 157 ,99.36%, 152 ,102.63%
당구장,서울특별시,동대문구, 115 , 116 ,99.14%, 126 ,91.27%
당구장,서울특별시,중랑구, 136 , 137 ,99.27%, 132 ,103.03%
당구장,서울특별시,성북구, 113 , 114 ,99.12%, 120 ,94.17%
당구장,서울특별시,강북구, 108 , 110 ,98.18%, 110 ,98.18%
당구장,서울특별시,도봉구, 100 , 103 ,97.09%, 102 ,98.04%
당구장,서울특별시,노원구, 137 , 139 ,98.56%, 149 ,91.95%
당구장,서울특별시,은평구, 137 , 138 ,99.28%, 133 ,103.01%
당구장,서울특별시,서대문구, 87 , 88 ,98.86%, 97 ,89.69%
당구장,서울특별시,마포구, 129 , 129 ,100.00%, 127 ,101.57%
당구장,서울특별시,양천구, 120 , 120 ,100.00%, 131 ,91.60%
당구장,서울특별시,강서구, 181 , 183 ,98.91%, 192 ,94.27%
당구장,서울특별시,구로구, 118 , 119 ,99.16%, 130 ,90.77%
당구장,서울특별시,금천구, 87 , 88 ,98.86%, 93 ,93.55%
당구장,서울특별시,영등포구, 160 , 159 ,100.63%, 169 ,94.67%
당구장,서울특별시,동작구, 89 , 87 ,102.30%, 94 ,94.68%
당구장,서울특별시,관악구, 127 , 127 ,100.00%, 133 ,95.49%
당구장,서울특별시,서초구, 170 , 170 ,100.00%, 172 ,98.84%
당구장,서울특별시,강남구, 243 , 243 ,100.00%, 258 ,94.19%
당구장,서울특별시,송파구, 222 , 221 ,100.45%, 225 ,98.67%
당구장,서울특별시,강동구, 153 , 150 ,102.00%, 154 ,99.35%
당구장,인천광역시,합계," 1,171 "," 1,173 ",99.83%," 1,175 ",99.66%
당구장,인천광역시,동구, 20 , 21 ,95.24%, 22 ,90.91%
당구장,인천광역시,연수구, 109 , 110 ,99.09%, 112 ,97.32%
당구장,인천광역시,남동구, 229 , 231 ,99.13%, 244 ,93.85%
당구장,인천광역시,부평구, 194 , 193 ,100.52%, 198 ,97.98%
당구장,인천광역시,계양구, 147 , 149 ,98.66%, 147 ,100.00%
당구장,인천광역시,서구, 219 , 220 ,99.55%, 213 ,102.82%
당구장,인천광역시,강화군, 15 , 15 ,100.00%, 16 ,93.75%
당구장,인천광역시,중구, 61 , 61 ,100.00%, 59 ,103.39%
당구장,인천광역시,옹진군, 9 , 9 ,100.00%, 8 ,112.50%
당구장,인천광역시,미추홀구, 168 , 164 ,102.44%, 156 ,107.69%
당구장,경기도,합계," 4,685 "," 4,691 ",99.87%," 4,762 ",98.38%
당구장,경기도,수원시 장안구, 96 , 97 ,98.97%, 99 ,96.97%
당구장,경기도,수원시 권선구, 122 , 123 ,99.19%, 123 ,99.19%
당구장,경기도,수원시 팔달구, 85 , 84 ,101.19%, 91 ,93.41%
당구장,경기도,수원시 영통구, 103 , 107 ,96.26%, 105 ,98.10%
당구장,경기도,성남시 수정구, 93 , 92 ,101.09%, 97 ,95.88%
당구장,경기도,성남시 중원구, 101 , 103 ,98.06%, 106 ,95.28%
당구장,경기도,성남시 분당구, 109 , 110 ,99.09%, 116 ,93.97%
당구장,경기도,의정부시, 174 , 173 ,100.58%, 173 ,100.58%
당구장,경기도,안양시 만안구, 88 , 89 ,98.88%, 101 ,87.13%
당구장,경기도,안양시 동안구, 111 , 111 ,100.00%, 120 ,92.50%
당구장,경기도,부천시, 341 , 343 ,99.42%, 356 ,95.79%
당구장,경기도,광명시, 106 , 109 ,97.25%, 114 ,92.98%
당구장,경기도,평택시, 206 , 202 ,101.98%, 197 ,104.57%
당구장,경기도,동두천시, 52 , 53 ,98.11%, 53 ,98.11%
당구장,경기도,안산시 상록구, 156 , 157 ,99.36%, 151 ,103.31%
당구장,경기도,안산시 단원구, 154 , 157 ,98.09%, 158 ,97.47%
당구장,경기도,고양시 덕양구, 159 , 156 ,101.92%, 157 ,101.27%
당구장,경기도,고양시 일산동구, 105 , 106 ,99.06%, 105 ,100.00%
당구장,경기도,고양시 일산서구, 89 , 88 ,101.14%, 92 ,96.74%
당구장,경기도,과천시, 10 , 9 ,111.11%, 11 ,90.91%
당구장,경기도,구리시, 69 , 70 ,98.57%, 71 ,97.18%
당구장,경기도,남양주시, 242 , 240 ,100.83%, 239 ,101.26%
당구장,경기도,오산시, 81 , 81 ,100.00%, 84 ,96.43%
당구장,경기도,시흥시, 226 , 224 ,100.89%, 225 ,100.44%
당구장,경기도,군포시, 87 , 85 ,102.35%, 93 ,93.55%
당구장,경기도,의왕시, 43 , 42 ,102.38%, 45 ,95.56%
당구장,경기도,하남시, 62 , 61 ,101.64%, 60 ,103.33%
당구장,경기도,용인시 처인구, 107 , 109 ,98.17%, 105 ,101.90%
당구장,경기도,용인시 기흥구, 101 , 104 ,97.12%, 96 ,105.21%
당구장,경기도,용인시 수지구, 65 , 64 ,101.56%, 69 ,94.20%
당구장,경기도,파주시, 138 , 139 ,99.28%, 144 ,95.83%
당구장,경기도,이천시, 84 , 84 ,100.00%, 87 ,96.55%
당구장,경기도,안성시, 79 , 79 ,100.00%, 81 ,97.53%
당구장,경기도,김포시, 144 , 140 ,102.86%, 141 ,102.13%
당구장,경기도,화성시, 265 , 264 ,100.38%, 258 ,102.71%
당구장,경기도,광주시, 130 , 130 ,100.00%, 127 ,102.36%
당구장,경기도,양주시, 84 , 86 ,97.67%, 82 ,102.44%
당구장,경기도,포천시, 69 , 71 ,97.18%, 75 ,92.00%
당구장,경기도,여주시, 40 , 40 ,100.00%, 42 ,95.24%
당구장,경기도,가평군, 52 , 52 ,100.00%, 53 ,98.11%
당구장,경기도,양평군, 41 , 40 ,102.50%, 42 ,97.62%
당구장,경기도,연천군, 16 , 17 ,94.12%, 18 ,88.89%
당구장,강원도,합계, 812 , 817 ,99.39%, 816 ,99.51%
당구장,강원도,춘천시, 133 , 134 ,99.25%, 127 ,104.72%
당구장,강원도,원주시, 167 , 166 ,100.60%, 167 ,100.00%
당구장,강원도,강릉시, 97 , 96 ,101.04%, 99 ,97.98%
당구장,강원도,동해시, 45 , 44 ,102.27%, 41 ,109.76%
당구장,강원도,태백시, 30 , 30 ,100.00%, 33 ,90.91%
당구장,강원도,속초시, 44 , 46 ,95.65%, 48 ,91.67%
당구장,강원도,삼척시, 29 , 28 ,103.57%, 29 ,100.00%
당구장,강원도,홍천군, 36 , 38 ,94.74%, 34 ,105.88%
당구장,강원도,횡성군, 21 , 23 ,91.30%, 22 ,95.45%
당구장,강원도,영월군, 42 , 42 ,100.00%, 44 ,95.45%
당구장,강원도,평창군, 22 , 22 ,100.00%, 24 ,91.67%
당구장,강원도,정선군, 25 , 26 ,96.15%, 28 ,89.29%
당구장,강원도,철원군, 36 , 36 ,100.00%, 35 ,102.86%
당구장,강원도,화천군, 13 , 13 ,100.00%, 13 ,100.00%
당구장,강원도,양구군, 12 , 12 ,100.00%, 12 ,100.00%
당구장,강원도,인제군, 33 , 33 ,100.00%, 32 ,103.13%
당구장,강원도,고성군, 9 , 10 ,90.00%, 11 ,81.82%
당구장,강원도,양양군, 18 , 18 ,100.00%, 17 ,105.88%
당구장,대전광역시,합계, 524 , 528 ,99.24%, 545 ,96.15%
당구장,대전광역시,동구, 88 , 89 ,98.88%, 87 ,101.15%
당구장,대전광역시,서구, 158 , 156 ,101.28%, 178 ,88.76%
당구장,대전광역시,중구, 99 , 100 ,99.00%, 93 ,106.45%
당구장,대전광역시,대덕구, 70 , 71 ,98.59%, 72 ,97.22%
당구장,대전광역시,유성구, 109 , 112 ,97.32%, 115 ,94.78%
당구장,충청북도,합계, 708 , 707 ,100.14%, 692 ,102.31%
당구장,충청북도,괴산군, 9 , 8 ,112.50%, 8 ,112.50%
당구장,충청북도,단양군, 22 , 22 ,100.00%, 19 ,115.79%
당구장,충청북도,보은군, 8 , 8 ,100.00%, 10 ,80.00%
당구장,충청북도,영동군, 15 , 16 ,93.75%, 16 ,93.75%
당구장,충청북도,옥천군, 10 , 10 ,100.00%, 11 ,90.91%
당구장,충청북도,음성군, 56 , 57 ,98.25%, 55 ,101.82%
당구장,충청북도,제천시, 74 , 75 ,98.67%, 73 ,101.37%
당구장,충청북도,증평군, 20 , 19 ,105.26%, 16 ,125.00%
당구장,충청북도,진천군, 43 , 42 ,102.38%, 39 ,110.26%
당구장,충청북도,청주시 상당구, 71 , 70 ,101.43%, 63 ,112.70%
당구장,충청북도,청주시 서원구, 72 , 71 ,101.41%, 77 ,93.51%
당구장,충청북도,청주시 청원구, 86 , 86 ,100.00%, 87 ,98.85%
당구장,충청북도,청주시 흥덕구, 127 , 128 ,99.22%, 122 ,104.10%
당구장,충청북도,충주시, 95 , 95 ,100.00%, 96 ,98.96%
당구장,충청남도,합계, 829 , 832 ,99.64%, 848 ,97.76%
당구장,충청남도,계룡시, 13 , 13 ,100.00%, 12 ,108.33%
당구장,충청남도,공주시, 41 , 40 ,102.50%, 46 ,89.13%
당구장,충청남도,금산군, 13 , 13 ,100.00%, 12 ,108.33%
당구장,충청남도,논산시, 41 , 41 ,100.00%, 37 ,110.81%
당구장,충청남도,당진시, 67 , 66 ,101.52%, 73 ,91.78%
당구장,충청남도,보령시, 31 , 31 ,100.00%, 34 ,91.18%
당구장,충청남도,부여군, 13 , 13 ,100.00%, 14 ,92.86%
당구장,충청남도,서산시, 66 , 67 ,98.51%, 68 ,97.06%
당구장,충청남도,서천군, 13 , 13 ,100.00%, 13 ,100.00%
당구장,충청남도,아산시, 139 , 140 ,99.29%, 151 ,92.05%
당구장,충청남도,예산군, 36 , 35 ,102.86%, 33 ,109.09%
당구장,충청남도,천안시 동남구, 108 , 110 ,98.18%, 103 ,104.85%
당구장,충청남도,천안시 서북구, 186 , 185 ,100.54%, 188 ,98.94%
당구장,충청남도,청양군, 6 , 6 ,100.00%, 5 ,120.00%
당구장,충청남도,태안군, 21 , 22 ,95.45%, 23 ,91.30%
당구장,충청남도,홍성군, 35 , 37 ,94.59%, 36 ,97.22%
당구장,세종특별자치시,합계, 91 , 93 ,97.85%, 85 ,107.06%
당구장,세종특별자치시,세종시, 91 , 93 ,97.85%, 85 ,107.06%
당구장,광주광역시,합계, 492 , 493 ,99.80%, 481 ,102.29%
당구장,광주광역시,동구, 42 , 41 ,102.44%, 44 ,95.45%
당구장,광주광역시,남구, 56 , 55 ,101.82%, 55 ,101.82%
당구장,광주광역시,서구, 94 , 97 ,96.91%, 92 ,102.17%
당구장,광주광역시,광산구, 162 , 163 ,99.39%, 164 ,98.78%
당구장,광주광역시,북구, 138 , 137 ,100.73%, 126 ,109.52%
당구장,전라북도,합계, 601 , 595 ,101.01%, 613 ,98.04%
당구장,전라북도,고창군, 20 , 20 ,100.00%, 19 ,105.26%
당구장,전라북도,군산시, 104 , 104 ,100.00%, 111 ,93.69%
당구장,전라북도,김제시, 32 , 32 ,100.00%, 31 ,103.23%
당구장,전라북도,남원시, 23 , 22 ,104.55%, 22 ,104.55%
당구장,전라북도,무주군, 8 , 8 ,100.00%, 8 ,100.00%
당구장,전라북도,부안군, 18 , 18 ,100.00%, 17 ,105.88%
당구장,전라북도,순창군, 4 , 4 ,100.00%, 3 ,133.33%
당구장,전라북도,완주군, 24 , 24 ,100.00%, 20 ,120.00%
당구장,전라북도,익산시, 100 , 99 ,101.01%, 107 ,93.46%
당구장,전라북도,임실군, 7 , 7 ,100.00%, 7 ,100.00%
당구장,전라북도,장수군, 8 , 8 ,100.00%, 7 ,114.29%
당구장,전라북도,전주시 덕진구, 95 , 95 ,100.00%, 105 ,90.48%
당구장,전라북도,전주시 완산구, 118 , 114 ,103.51%, 119 ,99.16%
당구장,전라북도,정읍시, 37 , 37 ,100.00%, 34 ,108.82%
당구장,전라북도,진안군, 3 , 3 ,100.00%, 3 ,100.00%
당구장,전라남도,합계, 703 , 698 ,100.72%, 689 ,102.03%
당구장,전라남도,강진군, 16 , 16 ,100.00%, 14 ,114.29%
당구장,전라남도,고흥군, 15 , 15 ,100.00%, 11 ,136.36%
당구장,전라남도,곡성군, 10 , 10 ,100.00%, 10 ,100.00%
당구장,전라남도,광양시, 85 , 86 ,98.84%, 89 ,95.51%
당구장,전라남도,구례군, 12 , 12 ,100.00%, 12 ,100.00%
당구장,전라남도,나주시, 38 , 39 ,97.44%, 39 ,97.44%
당구장,전라남도,담양군, 8 , 8 ,100.00%, 10 ,80.00%
당구장,전라남도,목포시, 101 , 102 ,99.02%, 105 ,96.19%
당구장,전라남도,무안군, 36 , 36 ,100.00%, 33 ,109.09%
당구장,전라남도,보성군, 13 , 13 ,100.00%, 12 ,108.33%
당구장,전라남도,순천시, 104 , 102 ,101.96%, 97 ,107.22%
당구장,전라남도,신안군, 7 , 7 ,100.00%, 7 ,100.00%
당구장,전라남도,여수시, 133 , 132 ,100.76%, 137 ,97.08%
당구장,전라남도,영광군, 14 , 14 ,100.00%, 12 ,116.67%
당구장,전라남도,영암군, 18 , 18 ,100.00%, 20 ,90.00%
당구장,전라남도,완도군, 20 , 20 ,100.00%, 15 ,133.33%
당구장,전라남도,장성군, 10 , 9 ,111.11%, 10 ,100.00%
당구장,전라남도,장흥군, 17 , 17 ,100.00%, 15 ,113.33%
당구장,전라남도,진도군, 11 , 11 ,100.00%, 9 ,122.22%
당구장,전라남도,함평군, 5 , 5 ,100.00%, 3 ,166.67%
당구장,전라남도,해남군, 22 , 19 ,115.79%, 20 ,110.00%
당구장,전라남도,화순군, 8 , 7 ,114.29%, 9 ,88.89%
당구장,대구광역시,합계, 650 , 656 ,99.09%, 637 ,102.04%
당구장,대구광역시,동구, 88 , 86 ,102.33%, 84 ,104.76%
당구장,대구광역시,남구, 27 , 28 ,96.43%, 26 ,103.85%
당구장,대구광역시,서구, 39 , 39 ,100.00%, 40 ,97.50%
당구장,대구광역시,중구, 33 , 33 ,100.00%, 32 ,103.13%
당구장,대구광역시,달서구, 163 , 168 ,97.02%, 165 ,98.79%
당구장,대구광역시,달성군, 74 , 75 ,98.67%, 77 ,96.10%
당구장,대구광역시,북구, 125 , 127 ,98.43%, 120 ,104.17%
당구장,대구광역시,수성구, 101 , 100 ,101.00%, 93 ,108.60%
당구장,경상북도,합계, 918 , 924 ,99.35%, 938 ,97.87%
당구장,경상북도,경산시, 91 , 92 ,98.91%, 85 ,107.06%
당구장,경상북도,경주시, 85 , 86 ,98.84%, 88 ,96.59%
당구장,경상북도,고령군, 5 , 5 ,100.00%, 6 ,83.33%
당구장,경상북도,구미시, 184 , 186 ,98.92%, 184 ,100.00%
당구장,경상북도,군위군, 5 , 5 ,100.00%, 5 ,100.00%
당구장,경상북도,김천시, 41 , 41 ,100.00%, 40 ,102.50%
당구장,경상북도,문경시, 30 , 30 ,100.00%, 29 ,103.45%
당구장,경상북도,봉화군, 17 , 17 ,100.00%, 18 ,94.44%
당구장,경상북도,상주시, 16 , 15 ,106.67%, 15 ,106.67%
당구장,경상북도,성주군, 7 , 7 ,100.00%, 5 ,140.00%
당구장,경상북도,안동시, 49 , 50 ,98.00%, 52 ,94.23%
당구장,경상북도,영덕군, 11 , 11 ,100.00%, 10 ,110.00%
당구장,경상북도,영양군, 5 , 5 ,100.00%, 5 ,100.00%
당구장,경상북도,영주시, 34 , 34 ,100.00%, 37 ,91.89%
당구장,경상북도,영천시, 24 , 24 ,100.00%, 23 ,104.35%
당구장,경상북도,예천군, 10 , 10 ,100.00%, 14 ,71.43%
당구장,경상북도,울릉군, 4 , 4 ,100.00%, 3 ,133.33%
당구장,경상북도,울진군, 21 , 21 ,100.00%, 22 ,95.45%
당구장,경상북도,의성군, 9 , 9 ,100.00%, 11 ,81.82%
당구장,경상북도,청도군, 10 , 10 ,100.00%, 8 ,125.00%
당구장,경상북도,청송군, 5 , 5 ,100.00%, 8 ,62.50%
당구장,경상북도,칠곡군, 46 , 45 ,102.22%, 53 ,86.79%
당구장,경상북도,포항시 남구, 95 , 94 ,101.06%, 104 ,91.35%
당구장,경상북도,포항시 북구, 114 , 118 ,96.61%, 113 ,100.88%
당구장,부산광역시,합계, 984 , 988 ,99.60%," 1,006 ",97.81%
당구장,부산광역시,동구, 30 , 30 ,100.00%, 28 ,107.14%
당구장,부산광역시,남구, 76 , 76 ,100.00%, 79 ,96.20%
당구장,부산광역시,서구, 27 , 27 ,100.00%, 27 ,100.00%
당구장,부산광역시,중구, 32 , 32 ,100.00%, 37 ,86.49%
당구장,부산광역시,강서구, 43 , 44 ,97.73%, 46 ,93.48%
당구장,부산광역시,금정구, 68 , 69 ,98.55%, 72 ,94.44%
당구장,부산광역시,기장군, 49 , 48 ,102.08%, 43 ,113.95%
당구장,부산광역시,동래구, 87 , 86 ,101.16%, 85 ,102.35%
당구장,부산광역시,부산진구, 101 , 100 ,101.00%, 112 ,90.18%
당구장,부산광역시,북구, 71 , 72 ,98.61%, 72 ,98.61%
당구장,부산광역시,사상구, 84 , 81 ,103.70%, 80 ,105.00%
당구장,부산광역시,사하구, 103 , 105 ,98.10%, 110 ,93.64%
당구장,부산광역시,수영구, 39 , 41 ,95.12%, 41 ,95.12%
당구장,부산광역시,연제구, 52 , 55 ,94.55%, 53 ,98.11%
당구장,부산광역시,영도구, 32 , 31 ,103.23%, 31 ,103.23%
당구장,부산광역시,해운대구, 90 , 91 ,98.90%, 90 ,100.00%
당구장,울산광역시,합계, 516 , 516 ,100.00%, 518 ,99.61%
당구장,울산광역시,동구, 88 , 88 ,100.00%, 93 ,94.62%
