year,month,city,corp,0
2019,3,울산광역시,애완용품점,134
2019,3,울산광역시,약국,417
2019,3,울산광역시,여관ㆍ모텔,630
2019,3,울산광역시,여행사,188
2019,3,울산광역시,예술학원,789
2019,3,울산광역시,예식장,14
2019,3,울산광역시,옷가게,1857
2019,3,울산광역시,의료용품가게,106
2019,3,울산광역시,이륜자동차판매점,72
2019,3,울산광역시,이발소,367
2019,3,울산광역시,이비인후과 의원,47
2019,3,울산광역시,일반외과 의원,77
2019,3,울산광역시,일식전문점,264
2019,3,울산광역시,자동차수리점,1069
2019,3,울산광역시,자전거판매점,60
2019,3,울산광역시,장난감가게,37
2019,3,울산광역시,정육점,561
2019,3,울산광역시,제과점,351
2019,3,울산광역시,종합병원,91
2019,3,울산광역시,주유소,220
2019,3,울산광역시,주차장운영업,222
2019,3,울산광역시,중고차판매점,101
2019,3,울산광역시,중식전문점,478
2019,3,울산광역시,채소가게,126
2019,3,울산광역시,철물점,172
2019,3,울산광역시,치과병원ㆍ의원,385
2019,3,울산광역시,침구ㆍ커튼가게,232
2019,3,울산광역시,커피음료점,1297
2019,3,울산광역시,컴퓨터판매점,96
2019,3,울산광역시,통신판매업,2846
2019,3,울산광역시,패스트푸드점,940
2019,3,울산광역시,펜션ㆍ게스트하우스,115
2019,3,울산광역시,편의점,857
2019,3,울산광역시,피부ㆍ비뇨기과 의원,76
2019,3,울산광역시,피부관리업,724
2019,3,울산광역시,피시방,286
2019,3,울산광역시,한방병원ㆍ한의원,286
2019,3,울산광역시,한식전문점,10817
2019,3,울산광역시,헬스클럽,134
2019,3,울산광역시,호프전문점,358
2019,3,울산광역시,화장품가게,967
2019,3,울산광역시,휴대폰가게,499
2019,3,인천광역시,B. 업종전체,116997
2019,3,인천광역시,가구점,290
2019,3,인천광역시,가스충전소,71
2019,3,인천광역시,가전제품수리점,1014
2019,3,인천광역시,가전제품판매점,360
2019,3,인천광역시,간이주점,1601
2019,3,인천광역시,간판광고물업,541
2019,3,인천광역시,감정평가사,74
2019,3,인천광역시,건강보조식품가게,632
2019,3,인천광역시,건어물가게,367
2019,3,인천광역시,건축사,347
2019,3,인천광역시,결혼상담소,68
2019,3,인천광역시,곡물가게,200
2019,3,인천광역시,공부방,1613
2019,3,인천광역시,공인노무사,38
2019,3,인천광역시,공인회계사,64
2019,3,인천광역시,과일가게,407
2019,3,인천광역시,교습학원,2467
2019,3,인천광역시,구내식당,1448
2019,3,인천광역시,기술및직업훈련학원,486
2019,3,인천광역시,기술사,28
2019,3,인천광역시,기타 일반의원,143
2019,3,인천광역시,기타외국식전문점,758
2019,3,인천광역시,기타음식점,1035
2019,3,인천광역시,꽃가게,901
2019,3,인천광역시,내과ㆍ소아과 의원,589
2019,3,인천광역시,노래방,2357
2019,3,인천광역시,담배가게,366
2019,3,인천광역시,당구장,1174
2019,3,인천광역시,독서실,444
2019,3,인천광역시,동물병원,187
2019,3,인천광역시,목욕탕,207
2019,3,인천광역시,문구점,477
2019,3,인천광역시,미용실,5342
2019,3,인천광역시,법무사,280
2019,3,인천광역시,변리사,15
2019,3,인천광역시,변호사,243
2019,3,인천광역시,부동산중개업,6649
2019,3,인천광역시,분식점,2556
2019,3,인천광역시,사진촬영업,619
2019,3,인천광역시,산부인과 의원,78
2019,3,인천광역시,생선가게,710
2019,3,인천광역시,서점,360
2019,3,인천광역시,성형외과 의원,47
2019,3,인천광역시,세무사,512
2019,3,인천광역시,세탁소,1209
2019,3,인천광역시,슈퍼마켓,1898
2019,3,인천광역시,스포츠교육기관,1281
2019,3,인천광역시,스포츠시설운영업,384
2019,3,인천광역시,스포츠용품점,503
2019,3,인천광역시,시계ㆍ귀금속점,343
2019,3,인천광역시,식료품가게,2126
2019,3,인천광역시,신경정신과 의원,68
2019,3,인천광역시,신발가게,361
2019,3,인천광역시,실내스크린골프점,190
2019,3,인천광역시,실내장식가게,3044
2019,3,인천광역시,실외골프연습장,78
2019,3,인천광역시,안경점,426
2019,3,인천광역시,안과 의원,66
2019,3,인천광역시,애완용품점,488
2019,3,인천광역시,약국,1083
2019,3,인천광역시,여관ㆍ모텔,838
2019,3,인천광역시,여행사,402
2019,3,인천광역시,예술학원,1511
2019,3,인천광역시,예식장,30
2019,3,인천광역시,옷가게,4063
2019,3,인천광역시,의료용품가게,313
2019,3,인천광역시,이륜자동차판매점,93
2019,3,인천광역시,이발소,410
2019,3,인천광역시,이비인후과 의원,137
2019,3,인천광역시,일반외과 의원,260
2019,3,인천광역시,일식전문점,1002
2019,3,인천광역시,자동차수리점,2260
2019,3,인천광역시,자전거판매점,112
2019,3,인천광역시,장난감가게,103
2019,3,인천광역시,정육점,1045
2019,3,인천광역시,제과점,763
2019,3,인천광역시,종합병원,143
2019,3,인천광역시,주유소,285
2019,3,인천광역시,주차장운영업,285
2019,3,인천광역시,중고차판매점,283
2019,3,인천광역시,중식전문점,1122
2019,3,인천광역시,채소가게,512
2019,3,인천광역시,철물점,506
2019,3,인천광역시,치과병원ㆍ의원,905
2019,3,인천광역시,침구ㆍ커튼가게,432
2019,3,인천광역시,커피음료점,2680
2019,3,인천광역시,컴퓨터판매점,208
2019,3,인천광역시,통신판매업,15264
2019,3,인천광역시,패스트푸드점,1634
2019,3,인천광역시,펜션ㆍ게스트하우스,539
2019,3,인천광역시,편의점,2105
2019,3,인천광역시,피부ㆍ비뇨기과 의원,169
2019,3,인천광역시,피부관리업,1936
2019,3,인천광역시,피시방,534
2019,3,인천광역시,한방병원ㆍ한의원,682
2019,3,인천광역시,한식전문점,17163
2019,3,인천광역시,헬스클럽,386
2019,3,인천광역시,호프전문점,1823
2019,3,인천광역시,화장품가게,1445
2019,3,인천광역시,휴대폰가게,901
2019,3,전라남도,B. 업종전체,83117
2019,3,전라남도,가구점,268
2019,3,전라남도,가스충전소,124
2019,3,전라남도,가전제품수리점,479
2019,3,전라남도,가전제품판매점,579
2019,3,전라남도,간이주점,258
2019,3,전라남도,간판광고물업,468
2019,3,전라남도,감정평가사,18
2019,3,전라남도,건강보조식품가게,502
2019,3,전라남도,건어물가게,896
2019,3,전라남도,건축사,263
2019,3,전라남도,결혼상담소,47
2019,3,전라남도,곡물가게,383
2019,3,전라남도,공부방,616
2019,3,전라남도,공인노무사,9
2019,3,전라남도,공인회계사,23
2019,3,전라남도,과일가게,664
2019,3,전라남도,교습학원,1812
2019,3,전라남도,구내식당,699
2019,3,전라남도,기술및직업훈련학원,401
2019,3,전라남도,기술사,35
2019,3,전라남도,기타 일반의원,106
2019,3,전라남도,기타외국식전문점,404
2019,3,전라남도,기타음식점,857
2019,3,전라남도,꽃가게,899
2019,3,전라남도,내과ㆍ소아과 의원,451
2019,3,전라남도,노래방,758
2019,3,전라남도,담배가게,1028
2019,3,전라남도,당구장,708
2019,3,전라남도,독서실,161
2019,3,전라남도,동물병원,153
2019,3,전라남도,목욕탕,301
2019,3,전라남도,문구점,431
2019,3,전라남도,미용실,3416
2019,3,전라남도,법무사,212
2019,3,전라남도,변리사,0
2019,3,전라남도,변호사,91
2019,3,전라남도,부동산중개업,2166
2019,3,전라남도,분식점,1417
2019,3,전라남도,사진촬영업,323
2019,3,전라남도,산부인과 의원,25
2019,3,전라남도,생선가게,1519
2019,3,전라남도,서점,244
2019,3,전라남도,성형외과 의원,15
2019,3,전라남도,세무사,129
2019,3,전라남도,세탁소,782
2019,3,전라남도,슈퍼마켓,1225
2019,3,전라남도,스포츠교육기관,681
2019,3,전라남도,스포츠시설운영업,151
2019,3,전라남도,스포츠용품점,935
2019,3,전라남도,시계ㆍ귀금속점,280
2019,3,전라남도,식료품가게,3686
2019,3,전라남도,신경정신과 의원,42
2019,3,전라남도,신발가게,263
2019,3,전라남도,실내스크린골프점,157
2019,3,전라남도,실내장식가게,1119
2019,3,전라남도,실외골프연습장,95
2019,3,전라남도,안경점,304
2019,3,전라남도,안과 의원,51
2019,3,전라남도,애완용품점,177
2019,3,전라남도,약국,787
2019,3,전라남도,여관ㆍ모텔,1312
2019,3,전라남도,여행사,434
2019,3,전라남도,예술학원,879
2019,3,전라남도,예식장,45
2019,3,전라남도,옷가게,3066
2019,3,전라남도,의료용품가게,222
2019,3,전라남도,이륜자동차판매점,149
2019,3,전라남도,이발소,547
2019,3,전라남도,이비인후과 의원,48
2019,3,전라남도,일반외과 의원,138
2019,3,전라남도,일식전문점,425
2019,3,전라남도,자동차수리점,1987
2019,3,전라남도,자전거판매점,100
2019,3,전라남도,장난감가게,58
2019,3,전라남도,정육점,806
2019,3,전라남도,제과점,546
2019,3,전라남도,종합병원,190
2019,3,전라남도,주유소,824
2019,3,전라남도,주차장운영업,90
2019,3,전라남도,중고차판매점,215
2019,3,전라남도,중식전문점,801
2019,3,전라남도,채소가게,710
2019,3,전라남도,철물점,452
2019,3,전라남도,치과병원ㆍ의원,481
2019,3,전라남도,침구ㆍ커튼가게,489
2019,3,전라남도,커피음료점,1825
2019,3,전라남도,컴퓨터판매점,179
2019,3,전라남도,통신판매업,4175
2019,3,전라남도,패스트푸드점,1485
2019,3,전라남도,펜션ㆍ게스트하우스,584
2019,3,전라남도,편의점,1090
2019,3,전라남도,피부ㆍ비뇨기과 의원,71
2019,3,전라남도,피부관리업,1247
2019,3,전라남도,피시방,379
2019,3,전라남도,한방병원ㆍ한의원,400
2019,3,전라남도,한식전문점,17340
2019,3,전라남도,헬스클럽,163
2019,3,전라남도,호프전문점,2411
2019,3,전라남도,화장품가게,1048
2019,3,전라남도,휴대폰가게,611
2019,3,전라북도,B. 업종전체,82771
2019,3,전라북도,가구점,391
2019,3,전라북도,가스충전소,104
2019,3,전라북도,가전제품수리점,501
2019,3,전라북도,가전제품판매점,529
2019,3,전라북도,간이주점,352
2019,3,전라북도,간판광고물업,498
2019,3,전라북도,감정평가사,41
2019,3,전라북도,건강보조식품가게,703
2019,3,전라북도,건어물가게,355
2019,3,전라북도,건축사,348
2019,3,전라북도,결혼상담소,77
2019,3,전라북도,곡물가게,361
2019,3,전라북도,공부방,680
2019,3,전라북도,공인노무사,21
2019,3,전라북도,공인회계사,34
2019,3,전라북도,과일가게,577
2019,3,전라북도,교습학원,2437
2019,3,전라북도,구내식당,841
2019,3,전라북도,기술및직업훈련학원,456
2019,3,전라북도,기술사,34
2019,3,전라북도,기타 일반의원,171
2019,3,전라북도,기타외국식전문점,728
2019,3,전라북도,기타음식점,691
2019,3,전라북도,꽃가게,887
2019,3,전라북도,내과ㆍ소아과 의원,433
2019,3,전라북도,노래방,848
2019,3,전라북도,담배가게,649
2019,3,전라북도,당구장,607
2019,3,전라북도,독서실,269
2019,3,전라북도,동물병원,157
2019,3,전라북도,목욕탕,208
2019,3,전라북도,문구점,434
2019,3,전라북도,미용실,3757
2019,3,전라북도,법무사,230
2019,3,전라북도,변리사,6
2019,3,전라북도,변호사,181
2019,3,전라북도,부동산중개업,3199
2019,3,전라북도,분식점,1903
2019,3,전라북도,사진촬영업,423
2019,3,전라북도,산부인과 의원,57
2019,3,전라북도,생선가게,581
2019,3,전라북도,서점,343
2019,3,전라북도,성형외과 의원,26
2019,3,전라북도,세무사,265
2019,3,전라북도,세탁소,859
2019,3,전라북도,슈퍼마켓,1001
2019,3,전라북도,스포츠교육기관,800
2019,3,전라북도,스포츠시설운영업,251
2019,3,전라북도,스포츠용품점,898
2019,3,전라북도,시계ㆍ귀금속점,378
2019,3,전라북도,식료품가게,3498
2019,3,전라북도,신경정신과 의원,66
2019,3,전라북도,신발가게,312
2019,3,전라북도,실내스크린골프점,174
2019,3,전라북도,실내장식가게,227
2019,3,전라북도,실외골프연습장,95
2019,3,전라북도,안경점,350
2019,3,전라북도,안과 의원,63
2019,3,전라북도,애완용품점,209
2019,3,전라북도,약국,910
2019,3,전라북도,여관ㆍ모텔,1035
2019,3,전라북도,여행사,418
2019,3,전라북도,예술학원,1328
2019,3,전라북도,예식장,47
2019,3,전라북도,옷가게,3490
2019,3,전라북도,의료용품가게,324
2019,3,전라북도,이륜자동차판매점,127
2019,3,전라북도,이발소,447
2019,3,전라북도,이비인후과 의원,73
2019,3,전라북도,일반외과 의원,182
2019,3,전라북도,일식전문점,490
2019,3,전라북도,자동차수리점,1993
2019,3,전라북도,자전거판매점,137
2019,3,전라북도,장난감가게,65
2019,3,전라북도,정육점,1054
2019,3,전라북도,제과점,587
2019,3,전라북도,종합병원,167
2019,3,전라북도,주유소,839
2019,3,전라북도,주차장운영업,116
2019,3,전라북도,중고차판매점,289
2019,3,전라북도,중식전문점,1011
2019,3,전라북도,채소가게,611
2019,3,전라북도,철물점,424
2019,3,전라북도,치과병원ㆍ의원,576
2019,3,전라북도,침구ㆍ커튼가게,501
2019,3,전라북도,커피음료점,2204
2019,3,전라북도,컴퓨터판매점,216
2019,3,전라북도,통신판매업,4537
2019,3,전라북도,패스트푸드점,1582
2019,3,전라북도,펜션ㆍ게스트하우스,342
2019,3,전라북도,편의점,1176
2019,3,전라북도,피부ㆍ비뇨기과 의원,89
2019,3,전라북도,피부관리업,1073
2019,3,전라북도,피시방,444
2019,3,전라북도,한방병원ㆍ한의원,539
2019,3,전라북도,한식전문점,14042
2019,3,전라북도,헬스클럽,215
2019,3,전라북도,호프전문점,1355
2019,3,전라북도,화장품가게,1413
2019,3,전라북도,휴대폰가게,729
2019,3,제주특별자치도,B. 업종전체,41892
2019,3,제주특별자치도,가구점,184
2019,3,제주특별자치도,가스충전소,37
2019,3,제주특별자치도,가전제품수리점,180
2019,3,제주특별자치도,가전제품판매점,241
2019,3,제주특별자치도,간이주점,168
2019,3,제주특별자치도,간판광고물업,190
2019,3,제주특별자치도,감정평가사,14
2019,3,제주특별자치도,건강보조식품가게,158
2019,3,제주특별자치도,건어물가게,110
2019,3,제주특별자치도,건축사,291
2019,3,제주특별자치도,결혼상담소,21
2019,3,제주특별자치도,곡물가게,71
2019,3,제주특별자치도,공부방,492
2019,3,제주특별자치도,공인노무사,6
2019,3,제주특별자치도,공인회계사,27
2019,3,제주특별자치도,과일가게,1030
2019,3,제주특별자치도,교습학원,693
2019,3,제주특별자치도,구내식당,168
2019,3,제주특별자치도,기술및직업훈련학원,201
2019,3,제주특별자치도,기술사,17
2019,3,제주특별자치도,기타 일반의원,56
2019,3,제주특별자치도,기타외국식전문점,755
2019,3,제주특별자치도,기타음식점,395
2019,3,제주특별자치도,꽃가게,298
2019,3,제주특별자치도,내과ㆍ소아과 의원,153
2019,3,제주특별자치도,노래방,290
2019,3,제주특별자치도,담배가게,176
2019,3,제주특별자치도,당구장,312
2019,3,제주특별자치도,독서실,84
2019,3,제주특별자치도,동물병원,72
2019,3,제주특별자치도,목욕탕,112
2019,3,제주특별자치도,문구점,147
2019,3,제주특별자치도,미용실,1325
2019,3,제주특별자치도,법무사,85
2019,3,제주특별자치도,변리사,0
2019,3,제주특별자치도,변호사,78
2019,3,제주특별자치도,부동산중개업,1888
2019,3,제주특별자치도,분식점,790
2019,3,제주특별자치도,사진촬영업,308
2019,3,제주특별자치도,산부인과 의원,22
2019,3,제주특별자치도,생선가게,416
2019,3,제주특별자치도,서점,137
2019,3,제주특별자치도,성형외과 의원,20
2019,3,제주특별자치도,세무사,103
2019,3,제주특별자치도,세탁소,592
2019,3,제주특별자치도,슈퍼마켓,420
2019,3,제주특별자치도,스포츠교육기관,365
2019,3,제주특별자치도,스포츠시설운영업,120
2019,3,제주특별자치도,스포츠용품점,440
2019,3,제주특별자치도,시계ㆍ귀금속점,99
2019,3,제주특별자치도,식료품가게,815
2019,3,제주특별자치도,신경정신과 의원,21
2019,3,제주특별자치도,신발가게,112
2019,3,제주특별자치도,실내스크린골프점,77
2019,3,제주특별자치도,실내장식가게,1119
2019,3,제주특별자치도,실외골프연습장,54
2019,3,제주특별자치도,안경점,119
2019,3,제주특별자치도,안과 의원,19
2019,3,제주특별자치도,애완용품점,81
2019,3,제주특별자치도,약국,284
2019,3,제주특별자치도,여관ㆍ모텔,417
2019,3,제주특별자치도,여행사,939
2019,3,제주특별자치도,예술학원,433
2019,3,제주특별자치도,예식장,23
2019,3,제주특별자치도,옷가게,1650
2019,3,제주특별자치도,의료용품가게,78
2019,3,제주특별자치도,이륜자동차판매점,38
2019,3,제주특별자치도,이발소,161
2019,3,제주특별자치도,이비인후과 의원,27
2019,3,제주특별자치도,일반외과 의원,71
2019,3,제주특별자치도,일식전문점,521
2019,3,제주특별자치도,자동차수리점,541
2019,3,제주특별자치도,자전거판매점,35
2019,3,제주특별자치도,장난감가게,38
2019,3,제주특별자치도,정육점,280
2019,3,제주특별자치도,제과점,376
2019,3,제주특별자치도,종합병원,24
2019,3,제주특별자치도,주유소,181
2019,3,제주특별자치도,주차장운영업,42
2019,3,제주특별자치도,중고차판매점,52
2019,3,제주특별자치도,중식전문점,370
2019,3,제주특별자치도,채소가게,286
2019,3,제주특별자치도,철물점,99
2019,3,제주특별자치도,치과병원ㆍ의원,212
2019,3,제주특별자치도,침구ㆍ커튼가게,219
2019,3,제주특별자치도,커피음료점,1050
2019,3,제주특별자치도,컴퓨터판매점,92
2019,3,제주특별자치도,통신판매업,1785
2019,3,제주특별자치도,패스트푸드점,553
2019,3,제주특별자치도,펜션ㆍ게스트하우스,2002
2019,3,제주특별자치도,편의점,1058
2019,3,제주특별자치도,피부ㆍ비뇨기과 의원,40
2019,3,제주특별자치도,피부관리업,652
2019,3,제주특별자치도,피시방,168
2019,3,제주특별자치도,한방병원ㆍ한의원,195
2019,3,제주특별자치도,한식전문점,8507
2019,3,제주특별자치도,헬스클럽,105
2019,3,제주특별자치도,호프전문점,601
2019,3,제주특별자치도,화장품가게,694
2019,3,제주특별자치도,휴대폰가게,217
2019,3,충청남도,B. 업종전체,98283
2019,3,충청남도,가구점,302
2019,3,충청남도,가스충전소,129
2019,3,충청남도,가전제품수리점,598
2019,3,충청남도,가전제품판매점,516
2019,3,충청남도,간이주점,722
2019,3,충청남도,간판광고물업,451
2019,3,충청남도,감정평가사,36
2019,3,충청남도,건강보조식품가게,1208
2019,3,충청남도,건어물가게,633
2019,3,충청남도,건축사,335
2019,3,충청남도,결혼상담소,75
2019,3,충청남도,곡물가게,376
2019,3,충청남도,공부방,1062
2019,3,충청남도,공인노무사,17
2019,3,충청남도,공인회계사,45
2019,3,충청남도,과일가게,661
2019,3,충청남도,교습학원,1830
2019,3,충청남도,구내식당,1080
2019,3,충청남도,기술및직업훈련학원,465
2019,3,충청남도,기술사,28
2019,3,충청남도,기타 일반의원,101
2019,3,충청남도,기타외국식전문점,687
2019,3,충청남도,기타음식점,1037
2019,3,충청남도,꽃가게,935
2019,3,충청남도,내과ㆍ소아과 의원,440
2019,3,충청남도,노래방,1232
2019,3,충청남도,담배가게,611
2019,3,충청남도,당구장,845
2019,3,충청남도,독서실,232
2019,3,충청남도,동물병원,180
2019,3,충청남도,목욕탕,194
2019,3,충청남도,문구점,435
2019,3,충청남도,미용실,4131
2019,3,충청남도,법무사,214
2019,3,충청남도,변리사,5
2019,3,충청남도,변호사,133
2019,3,충청남도,부동산중개업,4132
2019,3,충청남도,분식점,2311
2019,3,충청남도,사진촬영업,377
2019,3,충청남도,산부인과 의원,48
2019,3,충청남도,생선가게,723
2019,3,충청남도,서점,342
2019,3,충청남도,성형외과 의원,28
2019,3,충청남도,세무사,256
2019,3,충청남도,세탁소,1087
2019,3,충청남도,슈퍼마켓,1220
2019,3,충청남도,스포츠교육기관,857
2019,3,충청남도,스포츠시설운영업,184
2019,3,충청남도,스포츠용품점,1005
2019,3,충청남도,시계ㆍ귀금속점,314
2019,3,충청남도,식료품가게,3425
2019,3,충청남도,신경정신과 의원,50
2019,3,충청남도,신발가게,294
2019,3,충청남도,실내스크린골프점,208
2019,3,충청남도,실내장식가게,1371
2019,3,충청남도,실외골프연습장,102
2019,3,충청남도,안경점,336
2019,3,충청남도,안과 의원,52
2019,3,충청남도,애완용품점,316
2019,3,충청남도,약국,934
2019,3,충청남도,여관ㆍ모텔,1501
2019,3,충청남도,여행사,314
2019,3,충청남도,예술학원,1078
2019,3,충청남도,예식장,71
2019,3,충청남도,옷가게,3327
2019,3,충청남도,의료용품가게,269
2019,3,충청남도,이륜자동차판매점,144
2019,3,충청남도,이발소,606
2019,3,충청남도,이비인후과 의원,55
2019,3,충청남도,일반외과 의원,191
2019,3,충청남도,일식전문점,733
2019,3,충청남도,자동차수리점,2393
2019,3,충청남도,자전거판매점,114
2019,3,충청남도,장난감가게,90
2019,3,충청남도,정육점,1015
2019,3,충청남도,제과점,673
2019,3,충청남도,종합병원,137
2019,3,충청남도,주유소,990
2019,3,충청남도,주차장운영업,125
2019,3,충청남도,중고차판매점,214
2019,3,충청남도,중식전문점,1187
2019,3,충청남도,채소가게,668
2019,3,충청남도,철물점,462
2019,3,충청남도,치과병원ㆍ의원,567
2019,3,충청남도,침구ㆍ커튼가게,506
2019,3,충청남도,커피음료점,2404
2019,3,충청남도,컴퓨터판매점,210
2019,3,충청남도,통신판매업,5527
2019,3,충청남도,패스트푸드점,1980
2019,3,충청남도,펜션ㆍ게스트하우스,1102
2019,3,충청남도,편의점,2112
2019,3,충청남도,피부ㆍ비뇨기과 의원,97
2019,3,충청남도,피부관리업,1204
2019,3,충청남도,피시방,436
2019,3,충청남도,한방병원ㆍ한의원,525
2019,3,충청남도,한식전문점,19168
2019,3,충청남도,헬스클럽,265
2019,3,충청남도,호프전문점,1693
2019,3,충청남도,화장품가게,1309
2019,3,충청남도,휴대폰가게,868
2019,3,충청북도,B. 업종전체,74902
2019,3,충청북도,가구점,290
2019,3,충청북도,가스충전소,77
2019,3,충청북도,가전제품수리점,437
2019,3,충청북도,가전제품판매점,427
2019,3,충청북도,간이주점,473
2019,3,충청북도,간판광고물업,379
2019,3,충청북도,감정평가사,28
2019,3,충청북도,건강보조식품가게,438
2019,3,충청북도,건어물가게,111
2019,3,충청북도,건축사,278
2019,3,충청북도,결혼상담소,53
2019,3,충청북도,곡물가게,241
2019,3,충청북도,공부방,726
2019,3,충청북도,공인노무사,18
2019,3,충청북도,공인회계사,32
2019,3,충청북도,과일가게,645
2019,3,충청북도,교습학원,1474
2019,3,충청북도,구내식당,792
2019,3,충청북도,기술및직업훈련학원,339
2019,3,충청북도,기술사,36
2019,3,충청북도,기타 일반의원,94
2019,3,충청북도,기타외국식전문점,467
2019,3,충청북도,기타음식점,709
2019,3,충청북도,꽃가게,761
2019,3,충청북도,내과ㆍ소아과 의원,313
2019,3,충청북도,노래방,1146
2019,3,충청북도,담배가게,553
2019,3,충청북도,당구장,699
2019,3,충청북도,독서실,189
2019,3,충청북도,동물병원,103
2019,3,충청북도,목욕탕,145
2019,3,충청북도,문구점,335
2019,3,충청북도,미용실,3391
2019,3,충청북도,법무사,165
2019,3,충청북도,변리사,4
2019,3,충청북도,변호사,103
2019,3,충청북도,부동산중개업,2855
2019,3,충청북도,분식점,2213
2019,3,충청북도,사진촬영업,305
2019,3,충청북도,산부인과 의원,48
2019,3,충청북도,생선가게,142
2019,3,충청북도,서점,249
2019,3,충청북도,성형외과 의원,23
2019,3,충청북도,세무사,166
2019,3,충청북도,세탁소,867
2019,3,충청북도,슈퍼마켓,988
2019,3,충청북도,스포츠교육기관,708
2019,3,충청북도,스포츠시설운영업,167
2019,3,충청북도,스포츠용품점,650
2019,3,충청북도,시계ㆍ귀금속점,250
2019,3,충청북도,식료품가게,2323
2019,3,충청북도,신경정신과 의원,45
2019,3,충청북도,신발가게,242
2019,3,충청북도,실내스크린골프점,172
2019,3,충청북도,실내장식가게,1177
2019,3,충청북도,실외골프연습장,104
2019,3,충청북도,안경점,286
2019,3,충청북도,안과 의원,39
2019,3,충청북도,애완용품점,224
2019,3,충청북도,약국,665
2019,3,충청북도,여관ㆍ모텔,871
2019,3,충청북도,여행사,274
2019,3,충청북도,예술학원,888
2019,3,충청북도,예식장,39
2019,3,충청북도,옷가게,2977
2019,3,충청북도,의료용품가게,176
2019,3,충청북도,이륜자동차판매점,85
2019,3,충청북도,이발소,414
2019,3,충청북도,이비인후과 의원,62
2019,3,충청북도,일반외과 의원,171
2019,3,충청북도,일식전문점,494
2019,3,충청북도,자동차수리점,1808
2019,3,충청북도,자전거판매점,88
2019,3,충청북도,장난감가게,69
2019,3,충청북도,정육점,772
2019,3,충청북도,제과점,500
2019,3,충청북도,종합병원,98
2019,3,충청북도,주유소,702
2019,3,충청북도,주차장운영업,138
2019,3,충청북도,중고차판매점,197
2019,3,충청북도,중식전문점,883
2019,3,충청북도,채소가게,484
2019,3,충청북도,철물점,351
2019,3,충청북도,치과병원ㆍ의원,420
2019,3,충청북도,침구ㆍ커튼가게,396
2019,3,충청북도,커피음료점,1829
2019,3,충청북도,컴퓨터판매점,192
2019,3,충청북도,통신판매업,4398
2019,3,충청북도,패스트푸드점,1506
2019,3,충청북도,펜션ㆍ게스트하우스,305
2019,3,충청북도,편의점,1418
2019,3,충청북도,피부ㆍ비뇨기과 의원,73
2019,3,충청북도,피부관리업,1009
2019,3,충청북도,피시방,331
2019,3,충청북도,한방병원ㆍ한의원,401
2019,3,충청북도,한식전문점,15052
2019,3,충청북도,헬스클럽,256
2019,3,충청북도,호프전문점,1813
2019,3,충청북도,화장품가게,1037
2019,3,충청북도,휴대폰가게,546
2019,3,합계,B. 업종전체,2313927
2019,3,합계,가구점,7484
2019,3,합계,가스충전소,1635
2019,3,합계,가전제품수리점,14132
2019,3,합계,가전제품판매점,9928
2019,3,합계,간이주점,15382
2019,3,합계,간판광고물업,12925
2019,3,합계,감정평가사,1116
2019,3,합계,건강보조식품가게,13109
2019,3,합계,건어물가게,7147
2019,3,합계,건축사,9684
2019,3,합계,결혼상담소,1582
2019,3,합계,곡물가게,5014
2019,3,합계,공부방,31144
2019,3,합계,공인노무사,843
2019,3,합계,공인회계사,1826
2019,3,합계,과일가게,11573
2019,3,합계,교습학원,55826
2019,3,합계,구내식당,23096
2019,3,합계,기술및직업훈련학원,12531
2019,3,합계,기술사,1015
2019,3,합계,기타 일반의원,3198
2019,3,합계,기타외국식전문점,22963
2019,3,합계,기타음식점,24289
2019,3,합계,꽃가게,21346
2019,3,합계,내과ㆍ소아과 의원,11321
2019,3,합계,노래방,31048
2019,3,합계,담배가게,13197
2019,3,합계,당구장,18503
2019,3,합계,독서실,9885
2019,3,합계,동물병원,4025
2019,3,합계,목욕탕,5574
2019,3,합계,문구점,9287
2019,3,합계,미용실,99375
2019,3,합계,법무사,6404
2019,3,합계,변리사,985
2019,3,합계,변호사,7145
2019,3,합계,부동산중개업,123163
2019,3,합계,분식점,53914
2019,3,합계,사진촬영업,13599
2019,3,합계,산부인과 의원,1664
2019,3,합계,생선가게,10954
2019,3,합계,서점,8218
2019,3,합계,성형외과 의원,1438
2019,3,합계,세무사,12113
2019,3,합계,세탁소,22808
2019,3,합계,슈퍼마켓,30032
2019,3,합계,스포츠교육기관,23650
2019,3,합계,스포츠시설운영업,7147
2019,3,합계,스포츠용품점,15019
2019,3,합계,시계ㆍ귀금속점,8123
2019,3,합계,식료품가게,49682
2019,3,합계,신경정신과 의원,1675
2019,3,합계,신발가게,6758
2019,3,합계,실내스크린골프점,4648
2019,3,합계,실내장식가게,53322
2019,3,합계,실외골프연습장,2316
2019,3,합계,안경점,9144
2019,3,합계,안과 의원,1642
2019,3,합계,애완용품점,7788
2019,3,합계,약국,22396
2019,3,합계,여관ㆍ모텔,21291
2019,3,합계,여행사,14023
2019,3,합계,예술학원,30708
2019,3,합계,예식장,935
2019,3,합계,옷가게,86590
2019,3,합계,의료용품가게,6935
2019,3,합계,이륜자동차판매점,2615
2019,3,합계,이발소,11800
2019,3,합계,이비인후과 의원,2563
2019,3,합계,일반외과 의원,4753
2019,3,합계,일식전문점,18021
2019,3,합계,자동차수리점,43256
2019,3,합계,자전거판매점,2584
2019,3,합계,장난감가게,2147
